C,H,N,O,S,P,,mass,,PosFHW1.csv,PosFHW2.csv,PosFHW3.csv,Initial,AvgInitial,PosFHW-Gt1.csv,PosFHW-Gt2.csv,PosFHW-Gt3.csv,AvgFinal,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
27,32,0,8,0,0,,483.2024404,,0,0,0,No,0,2772695,2855462,1906284,2511480.333,1.185185185,0.296296296,,483.20244,12,0.444444444,0.375,1.5,CRAM,,,0.347826087,,----,----,HUnSatLig,----,----,----,,483.31417,483,0.31417
27,32,0,9,0,0,,499.197355,,0,0,0,No,0,2571007,2963938,2996577,2843840.667,1.185185185,0.333333333,,499.19735,12,0.444444444,0.375,1.333333333,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,499.31279,499,0.31279
27,34,0,7,0,0,,469.2231758,,0,0,0,No,0,3135979,1826025,2658529,2540177.667,1.259259259,0.259259259,,469.22318,11,0.407407407,0.323529412,1.571428571,CRAM,,,0.319148936,,----,----,HUnSatLig,----,----,----,,469.33168,469,0.33168
27,36,0,6,0,0,,455.2439112,,0,0,0,No,0,2577424,1951656,1930641,2153240.333,1.333333333,0.222222222,,455.24391,10,0.37037037,0.277777778,1.666666667,CRAM,,,0.291666667,,----,----,HUnSatLig,----,----,----,,455.34918,455,0.34918
27,36,0,7,0,0,,471.2388258,,0,0,0,No,0,4426086,3867951,4436147,4243394.667,1.333333333,0.259259259,,471.23883,10,0.37037037,0.277777778,1.428571429,CRAM,,,0.276595745,,----,----,HUnSatLig,----,----,----,,471.34779,471,0.34779
27,38,0,6,0,0,,457.2595612,,0,0,0,No,0,2792810,2315070,2863876,2657252,1.407407407,0.222222222,,457.25956,9,0.333333333,0.236842105,1.5,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,457.3653,457,0.3653
27,38,0,7,0,0,,473.2544758,,0,0,0,No,0,5460200,4605320,4902031,4989183.667,1.407407407,0.259259259,,473.25448,9,0.333333333,0.236842105,1.285714286,CRAM,,,0.234042553,,----,----,HUnSatLig,----,----,----,,473.36391,473,0.36391
27,40,0,6,0,0,,459.2752112,,0,0,0,No,0,2020551,2132205,1740421,1964392.333,1.481481481,0.222222222,,459.27521,8,0.296296296,0.2,1.333333333,O,,,0.208333333,,----,----,HUnSatLig,----,----,----,,459.38141,459,0.38141
27,40,0,7,0,0,,475.2701258,,0,0,0,No,0,4519024,4103667,3803254,4141981.667,1.481481481,0.259259259,,475.27013,8,0.296296296,0.2,1.142857143,O,,,0.191489362,,----,----,HUnSatLig,----,----,----,,475.38002,475,0.38002
27,42,0,7,0,0,,477.2857758,,0,0,0,No,0,3806206,2786926,2246759,2946630.333,1.555555556,0.259259259,,477.28578,7,0.259259259,0.166666667,1,O,,,0.14893617,,----,----,----,AlipatNoN,----,----,,477.39614,477,0.39614
27,42,0,8,0,0,,493.2806904,,0,0,0,No,0,4939122,4475829,3057901,4157617.333,1.555555556,0.296296296,,493.28069,7,0.259259259,0.166666667,0.875,O,,,0.130434783,,----,----,----,AlipatNoN,----,----,,493.39475,493,0.39475
27,42,0,9,0,0,,509.275605,,0,0,0,No,0,5372140,6882602,3681833,5312191.667,1.555555556,0.333333333,,509.2756,7,0.259259259,0.166666667,0.777777778,O,,,0.111111111,,----,----,----,AlipatNoN,----,----,,509.39337,509,0.39337
27,42,0,11,0,0,,541.2654342,,0,0,0,No,0,4466187,4439596,3281399,4062394,1.555555556,0.407407407,,541.26543,7,0.259259259,0.166666667,0.636363636,O,,,0.069767442,,----,----,----,AlipatNoN,----,----,,541.39059,541,0.39059
27,44,0,7,0,0,,479.3014258,,0,0,0,No,0,7831443,8456952,3050081,6446158.667,1.62962963,0.259259259,,479.30143,6,0.222222222,0.136363636,0.857142857,O,,,0.106382979,,----,----,----,AlipatNoN,----,----,,479.41226,479,0.41226
27,44,0,8,0,0,,495.2963404,,0,0,0,No,0,4647235,5517428,2869523,4344728.667,1.62962963,0.296296296,,495.29634,6,0.222222222,0.136363636,0.75,O,,,0.086956522,,----,----,----,AlipatNoN,----,----,,495.41087,495,0.41087
27,44,0,9,0,0,,511.291255,,0,0,0,No,0,3286277,3356082,2344011,2995456.667,1.62962963,0.333333333,,511.29125,6,0.222222222,0.136363636,0.666666667,O,,,0.066666667,,----,----,----,AlipatNoN,----,----,,511.40948,511,0.40948
27,44,0,10,0,0,,527.2861696,,0,0,0,No,0,3353379,3011469,2097315,2820721,1.62962963,0.37037037,,527.28617,6,0.222222222,0.136363636,0.6,O,,,0.045454545,,----,----,----,AlipatNoN,----,----,,527.4081,527,0.4081
27,44,0,11,0,0,,543.2810842,,0,0,0,No,0,2876021,2810321,2062799,2583047,1.62962963,0.407407407,,543.28108,6,0.222222222,0.136363636,0.545454545,O,,,0.023255814,,----,----,----,AlipatNoN,----,----,,543.40671,543,0.40671
27,44,0,12,0,0,,559.2759988,,0,0,0,No,0,2097880,1510981,1729603,1779488,1.62962963,0.444444444,,559.276,6,0.222222222,0.136363636,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,559.40532,559,0.40532
27,44,0,19,0,0,,671.240401,,0,0,0,No,0,1479999,1668848,1439185,1529344,1.62962963,0.703703704,,671.2404,6,0.222222222,0.136363636,0.315789474,O,,,-0.2,,----,----,----,----,SatFACarb,----,,671.39562,671,0.39562
27,44,0,20,0,0,,687.2353156,,0,0,0,No,0,2548153,2815781,2511457,2625130.333,1.62962963,0.740740741,,687.23532,6,0.222222222,0.136363636,0.3,O,,,-0.235294118,,----,----,----,----,SatFACarb,----,,687.39423,687,0.39423
27,44,0,21,0,0,,703.2302302,,0,0,0,No,0,1799481,2058181,1708592,1855418,1.62962963,0.777777778,,703.23023,6,0.222222222,0.136363636,0.285714286,O,,,-0.272727273,,----,----,----,----,SatFACarb,----,,703.39284,703,0.39284
27,46,0,4,0,0,,433.332332,,0,0,0,No,0,3613254,1786793,1819255,2406434,1.703703704,0.148148148,,433.33233,5,0.185185185,0.108695652,1.25,O,,,0.12,,----,----,----,AlipatNoN,----,----,,433.43253,433,0.43253
27,46,0,18,0,0,,657.2611364,,0,0,0,No,0,1598996,2108583,1697144,1801574.333,1.703703704,0.666666667,,657.26114,5,0.185185185,0.108695652,0.277777778,O,,,-0.222222222,,----,----,----,----,SatFACarb,----,,657.41312,657,0.41312
27,46,0,19,0,0,,673.256051,,0,0,0,No,0,2113964,2274483,2108606,2165684.333,1.703703704,0.703703704,,673.25605,5,0.185185185,0.108695652,0.263157895,O,,,-0.257142857,,----,----,----,----,SatFACarb,----,,673.41173,673,0.41173
27,46,0,20,0,0,,689.2509656,,0,0,0,No,0,1822677,1791219,1606746,1740214,1.703703704,0.740740741,,689.25097,5,0.185185185,0.108695652,0.25,O,,,-0.294117647,,----,----,----,----,SatFACarb,----,,689.41034,689,0.41034
28,28,1,3,0,1,,456.1734029,,0,0,0,No,0,1645507,1965940,1725263,1778903.333,1,0.107142857,,456.1734,16,0.571428571,0.571428571,5.333333333,O,,,0.551020408,,----,Aromatic,----,----,----,----,,456.27889,456,0.27889
28,32,0,12,0,0,,559.1820988,,0,0,0,No,0,1624790,1749066,1568326,1647394,1.142857143,0.428571429,,559.1821,13,0.464285714,0.40625,1.083333333,CRAM,,,0.318181818,,----,----,HUnSatLig,----,----,----,,559.3114,559,0.3114
28,34,0,9,0,0,,513.213005,,0,0,0,No,0,3339558,3062310,2947175,3116347.667,1.214285714,0.321428571,,513.213,12,0.428571429,0.352941176,1.333333333,CRAM,,,0.319148936,,----,----,HUnSatLig,----,----,----,,513.33168,513,0.33168
28,36,0,7,0,0,,483.2388258,,0,0,0,No,0,2390742,2264105,2025580,2226809,1.285714286,0.25,,483.23883,11,0.392857143,0.305555556,1.571428571,CRAM,,,0.306122449,,----,----,HUnSatLig,----,----,----,,483.35057,483,0.35057
28,36,0,8,0,0,,499.2337404,,0,0,0,No,0,4242686,3733990,3801442,3926039.333,1.285714286,0.285714286,,499.23374,11,0.392857143,0.305555556,1.375,CRAM,,,0.291666667,,----,----,HUnSatLig,----,----,----,,499.34918,499,0.34918
28,38,0,7,0,0,,485.2544758,,0,0,0,No,0,3423871,3470547,3362940,3419119.333,1.357142857,0.25,,485.25448,10,0.357142857,0.263157895,1.428571429,CRAM,,,0.265306122,,----,----,HUnSatLig,----,----,----,,485.36668,485,0.36668
28,40,0,7,0,0,,487.2701258,,0,0,0,No,0,3863088,2745221,3694737,3434348.667,1.428571429,0.25,,487.27013,9,0.321428571,0.225,1.285714286,CRAM,,,0.224489796,,----,----,HUnSatLig,----,----,----,,487.3828,487,0.3828
28,42,0,7,0,0,,489.2857758,,0,0,0,No,0,3160553,2458173,2983084,2867270,1.5,0.25,,489.28578,8,0.285714286,0.19047619,1.142857143,O,,,0.183673469,,----,----,----,AlipatNoN,----,----,,489.39892,489,0.39892
28,42,0,8,0,0,,505.2806904,,0,0,0,No,0,4649176,3427320,4113886,4063460.667,1.5,0.285714286,,505.28069,8,0.285714286,0.19047619,1,O,,,0.166666667,,----,----,----,AlipatNoN,----,----,,505.39753,505,0.39753
28,42,0,9,0,0,,521.275605,,0,0,0,No,0,5572119,4965212,4983466,5173599,1.5,0.321428571,,521.2756,8,0.285714286,0.19047619,0.888888889,O,,,0.14893617,,----,----,----,AlipatNoN,----,----,,521.39614,521,0.39614
28,42,0,13,0,0,,585.2552634,,0,0,0,No,0,2096516,2264872,1777504,2046297.333,1.5,0.464285714,,585.25526,8,0.285714286,0.19047619,0.615384615,O,,,0.069767442,,----,----,----,AlipatNoN,----,----,,585.3906,585,0.3906
28,44,0,8,0,0,,507.2963404,,0,0,0,No,0,2439389,1922200,2040837,2134142,1.571428571,0.285714286,,507.29634,7,0.25,0.159090909,0.875,O,,,0.125,,----,----,----,AlipatNoN,----,----,,507.41365,507,0.41365
28,44,0,9,0,0,,523.291255,,0,0,0,No,0,3170922,3085181,2722989,2993030.667,1.571428571,0.321428571,,523.29125,7,0.25,0.159090909,0.777777778,O,,,0.106382979,,----,----,----,AlipatNoN,----,----,,523.41226,523,0.41226
28,44,0,10,0,0,,539.2861696,,0,0,0,No,0,3413409,2598013,2906650,2972690.667,1.571428571,0.357142857,,539.28617,7,0.25,0.159090909,0.7,O,,,0.086956522,,----,----,----,AlipatNoN,----,----,,539.41087,539,0.41087
28,44,0,11,0,0,,555.2810842,,0,0,0,No,0,3171443,2948922,2506929,2875764.667,1.571428571,0.392857143,,555.28108,7,0.25,0.159090909,0.636363636,O,,,0.066666667,,----,----,----,AlipatNoN,----,----,,555.40948,555,0.40948
28,44,0,12,0,0,,571.2759988,,0,0,0,No,0,2714298,2665346,2226408,2535350.667,1.571428571,0.428571429,,571.276,7,0.25,0.159090909,0.583333333,O,,,0.045454545,,----,----,----,AlipatNoN,----,----,,571.4081,571,0.4081
28,44,0,21,0,0,,715.2302302,,0,0,0,No,0,2529641,2165509,2018764,2237971.333,1.571428571,0.75,,715.23023,7,0.25,0.159090909,0.333333333,O,,,-0.2,,----,----,----,----,SatFACarb,----,,715.39562,715,0.39562
28,44,0,22,0,0,,731.2251448,,0,0,0,No,0,1921127,1726552,1540675,1729451.333,1.571428571,0.785714286,,731.22514,7,0.25,0.159090909,0.318181818,O,,,-0.235294118,,----,----,----,----,SatFACarb,----,,731.39423,731,0.39423
29,30,1,3,0,1,,470.1890529,,0,0,0,No,0,2482090,2746120,2190025,2472745,1.034482759,0.103448276,,470.18905,16,0.551724138,0.533333333,5.333333333,O,,,0.529411765,,----,Aromatic,----,----,----,----,,470.29778,470,0.29778
29,32,1,3,0,1,,472.2047029,,0,0,0,No,0,3647785,3523927,3514528,3562080,1.103448276,0.103448276,,472.2047,15,0.517241379,0.46875,5,O,,,0.490196078,,----,----,HUnSatLig,----,----,----,,472.31389,472,0.31389
29,32,1,4,0,1,,488.1996175,,0,0,0,No,0,2165262,2384346,2024605,2191404.333,1.103448276,0.137931034,,488.19962,15,0.517241379,0.46875,3.75,O,,,0.48,,----,----,HUnSatLig,----,----,----,,488.31251,488,0.31251
29,33,0,5,0,1,,491.1992831,,0,0,0,No,0,2974636,2981616,3205834,3054028.667,1.137931034,0.172413793,,491.19928,14,0.482758621,0.424242424,2.8,O,,,0.431372549,,----,----,HUnSatLig,----,----,----,,491.31287,491,0.31287
29,34,0,11,0,0,,557.2028342,,0,0,0,No,0,1706153,1976004,1770109,1817422,1.172413793,0.379310345,,557.20283,13,0.448275862,0.382352941,1.181818182,CRAM,,,0.319148936,,----,----,HUnSatLig,----,----,----,,557.33168,557,0.33168
29,34,0,12,0,0,,573.1977488,,0,0,0,No,0,1846397,1476382,1868977,1730585.333,1.172413793,0.413793103,,573.19775,13,0.448275862,0.382352941,1.083333333,CRAM,,,0.304347826,,----,----,HUnSatLig,----,----,----,,573.33029,573,0.33029
29,36,0,8,0,0,,511.2337404,,0,0,0,No,0,1844484,1680814,1744458,1756585.333,1.24137931,0.275862069,,511.23374,12,0.413793103,0.333333333,1.5,CRAM,,,0.32,,----,----,HUnSatLig,----,----,----,,511.35196,511,0.35196
29,36,0,9,0,0,,527.228655,,0,0,0,No,0,3044128,2578829,2911395,2844784,1.24137931,0.310344828,,527.22865,12,0.413793103,0.333333333,1.333333333,CRAM,,,0.306122449,,----,----,HUnSatLig,----,----,----,,527.35057,527,0.35057
29,36,0,10,0,0,,543.2235696,,0,0,0,No,0,3305074,3416531,3190225,3303943.333,1.24137931,0.344827586,,543.22357,12,0.413793103,0.333333333,1.2,CRAM,,,0.291666667,,----,----,HUnSatLig,----,----,----,,543.34918,543,0.34918
29,38,0,7,0,0,,497.2544758,,0,0,0,No,0,1905437,1786669,1787706,1826604,1.310344828,0.24137931,,497.25448,11,0.379310345,0.289473684,1.571428571,CRAM,,,0.294117647,,----,----,HUnSatLig,----,----,----,,497.36946,497,0.36946
29,38,0,8,0,0,,513.2493904,,0,0,0,No,0,3276071,2949672,3633768,3286503.667,1.310344828,0.275862069,,513.24939,11,0.379310345,0.289473684,1.375,CRAM,,,0.28,,----,----,HUnSatLig,----,----,----,,513.36807,513,0.36807
29,40,0,7,0,0,,499.2701258,,0,0,0,No,0,3505406,2606569,2829667,2980547.333,1.379310345,0.24137931,,499.27013,10,0.344827586,0.25,1.428571429,CRAM,,,0.254901961,,----,----,HUnSatLig,----,----,----,,499.38557,499,0.38557
29,40,0,8,0,0,,515.2650404,,0,0,0,No,0,5476692,4625041,4997761,5033164.667,1.379310345,0.275862069,,515.26504,10,0.344827586,0.25,1.25,CRAM,,,0.24,,----,----,HUnSatLig,----,----,----,,515.38419,515,0.38419
29,40,0,14,0,0,,611.234528,,0,0,0,No,0,1677596,2036952,1732314,1815620.667,1.379310345,0.482758621,,611.23453,10,0.344827586,0.25,0.714285714,O,,,0.136363636,,----,----,HUnSatLig,----,----,----,,611.37587,611,0.37587
29,42,0,7,0,0,,501.2857758,,0,0,0,No,0,3638504,2993824,3521933,3384753.667,1.448275862,0.24137931,,501.28578,9,0.310344828,0.214285714,1.285714286,CRAM,,,0.215686275,,----,----,HUnSatLig,----,----,----,,501.40169,501,0.40169
29,42,0,8,0,0,,517.2806904,,0,0,0,No,0,5361036,4944616,5616277,5307309.667,1.448275862,0.275862069,,517.28069,9,0.310344828,0.214285714,1.125,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,517.4003,517,0.4003
29,44,0,7,0,0,,503.3014258,,0,0,0,No,0,2882779,1662290,2594742,2379937,1.517241379,0.24137931,,503.30143,8,0.275862069,0.181818182,1.142857143,O,,,0.176470588,,----,----,----,AlipatNoN,----,----,,503.41781,503,0.41781
29,44,0,8,0,0,,519.2963404,,0,0,0,No,0,4260301,3055404,3581603,3632436,1.517241379,0.275862069,,519.29634,8,0.275862069,0.181818182,1,O,,,0.16,,----,----,----,AlipatNoN,----,----,,519.41642,519,0.41642
29,44,0,9,0,0,,535.291255,,0,0,0,No,0,4464840,4121350,4005464,4197218,1.517241379,0.310344828,,535.29125,8,0.275862069,0.181818182,0.888888889,O,,,0.142857143,,----,----,----,AlipatNoN,----,----,,535.41503,535,0.41503
29,44,0,10,0,0,,551.2861696,,0,0,0,No,0,3847143,3621927,3923225,3797431.667,1.517241379,0.344827586,,551.28617,8,0.275862069,0.181818182,0.8,O,,,0.125,,----,----,----,AlipatNoN,----,----,,551.41365,551,0.41365
29,44,0,11,0,0,,567.2810842,,0,0,0,No,0,3506436,3117153,3114845,3246144.667,1.517241379,0.379310345,,567.28108,8,0.275862069,0.181818182,0.727272727,O,,,0.106382979,,----,----,----,AlipatNoN,----,----,,567.41226,567,0.41226
29,44,0,12,0,0,,583.2759988,,0,0,0,No,0,3048999,2503533,2822550,2791694,1.517241379,0.413793103,,583.276,8,0.275862069,0.181818182,0.666666667,O,,,0.086956522,,----,----,----,AlipatNoN,----,----,,583.41087,583,0.41087
29,44,0,13,0,0,,599.2709134,,0,0,0,No,0,2252304,2340275,2096118,2229565.667,1.517241379,0.448275862,,599.27091,8,0.275862069,0.181818182,0.615384615,O,,,0.066666667,,----,----,----,AlipatNoN,----,----,,599.40949,599,0.40949
29,46,0,9,0,0,,537.306905,,0,0,0,No,0,2448182,1905350,1910330,2087954,1.586206897,0.310344828,,537.3069,7,0.24137931,0.152173913,0.777777778,O,,,0.102040816,,----,----,----,AlipatNoN,----,----,,537.43115,537,0.43115
29,46,0,10,0,0,,553.3018196,,0,0,0,No,0,2247730,2012593,2282725,2181016,1.586206897,0.344827586,,553.30182,7,0.24137931,0.152173913,0.7,O,,,0.083333333,,----,----,----,AlipatNoN,----,----,,553.42976,553,0.42976
30,32,1,3,0,1,,484.2047029,,0,0,0,No,0,2664107,3319929,2734195,2906077,1.066666667,0.1,,484.2047,16,0.533333333,0.5,5.333333333,O,,,0.509433962,,----,Aromatic,----,----,----,----,,484.31667,484,0.31667
30,38,0,9,0,0,,541.244305,,0,0,0,No,0,1730058,2277933,2040823,2016271.333,1.266666667,0.3,,541.2443,12,0.4,0.315789474,1.333333333,CRAM,,,0.294117647,,----,----,HUnSatLig,----,----,----,,541.36946,541,0.36946
30,38,0,10,0,0,,557.2392196,,0,0,0,No,0,3015850,2995906,3062908,3024888,1.266666667,0.333333333,,557.23922,12,0.4,0.315789474,1.2,CRAM,,,0.28,,----,----,HUnSatLig,----,----,----,,557.36807,557,0.36807
30,38,0,11,0,0,,573.2341342,,0,0,0,No,0,3294331,2487068,2917039,2899479.333,1.266666667,0.366666667,,573.23413,12,0.4,0.315789474,1.090909091,CRAM,,,0.265306122,,----,----,HUnSatLig,----,----,----,,573.36669,573,0.36669
30,38,0,13,0,0,,605.2239634,,0,0,0,No,0,1811340,2013503,1838438,1887760.333,1.266666667,0.433333333,,605.22396,12,0.4,0.315789474,0.923076923,CRAM,,,0.234042553,,----,----,HUnSatLig,----,----,----,,605.36391,605,0.36391
30,40,0,8,0,0,,527.2650404,,0,0,0,No,0,2297122,2163085,2314403,2258203.333,1.333333333,0.266666667,,527.26504,11,0.366666667,0.275,1.375,CRAM,,,0.269230769,,----,----,HUnSatLig,----,----,----,,527.38696,527,0.38696
30,40,0,9,0,0,,543.259955,,0,0,0,No,0,3775091,3299794,3874256,3649713.667,1.333333333,0.3,,543.25995,11,0.366666667,0.275,1.222222222,CRAM,,,0.254901961,,----,----,HUnSatLig,----,----,----,,543.38558,543,0.38558
30,40,0,13,0,0,,607.2396134,,0,0,0,No,0,2070198,2626331,2539318,2411949,1.333333333,0.433333333,,607.23961,11,0.366666667,0.275,0.846153846,CRAM,,,0.191489362,,----,----,HUnSatLig,----,----,----,,607.38003,607,0.38003
30,42,0,7,0,0,,513.2857758,,0,0,0,No,0,2295080,1898026,1861224,2018110,1.4,0.233333333,,513.28578,10,0.333333333,0.238095238,1.428571429,CRAM,,,0.245283019,,----,----,HUnSatLig,----,----,----,,513.40447,513,0.40447
30,42,0,8,0,0,,529.2806904,,0,0,0,No,0,4620167,3536766,4103831,4086921.333,1.4,0.266666667,,529.28069,10,0.333333333,0.238095238,1.25,CRAM,,,0.230769231,,----,----,HUnSatLig,----,----,----,,529.40308,529,0.40308
30,42,0,9,0,0,,545.275605,,0,0,0,No,0,5575385,4186479,5630374,5130746,1.4,0.3,,545.2756,10,0.333333333,0.238095238,1.111111111,CRAM,,,0.215686275,,----,----,HUnSatLig,----,----,----,,545.40169,545,0.40169
30,44,0,7,0,0,,515.3014258,,0,0,0,No,0,3615061,2650771,2995841,3087224.333,1.466666667,0.233333333,,515.30143,9,0.3,0.204545455,1.285714286,CRAM,,,0.20754717,,----,----,HUnSatLig,----,----,----,,515.42058,515,0.42058
30,44,0,8,0,0,,531.2963404,,0,0,0,No,0,4889584,4012898,4322950,4408477.333,1.466666667,0.266666667,,531.29634,9,0.3,0.204545455,1.125,CRAM,,,0.192307692,,----,----,HUnSatLig,----,----,----,,531.41919,531,0.41919
30,44,0,9,0,0,,547.291255,,0,0,0,No,0,5302074,4734215,4813177,4949822,1.466666667,0.3,,547.29125,9,0.3,0.204545455,1,CRAM,,,0.176470588,,----,----,HUnSatLig,----,----,----,,547.41781,547,0.41781
30,44,0,13,0,0,,611.2709134,,0,0,0,No,0,2241305,1986263,1913561,2047043,1.466666667,0.433333333,,611.27091,9,0.3,0.204545455,0.692307692,O,,,0.106382979,,----,----,HUnSatLig,----,----,----,,611.41226,611,0.41226
30,44,0,24,0,0,,787.214974,,0,0,0,No,0,3089636,1431384,1614168,2045062.667,1.466666667,0.8,,787.21497,9,0.3,0.204545455,0.375,O,,,-0.166666667,,----,----,HUnSatLig,----,----,----,,787.39701,787,0.39701
30,46,0,6,0,0,,501.3221612,,0,0,0,No,0,2423016,1621668,2495885,2180189.667,1.533333333,0.2,,501.32216,8,0.266666667,0.173913043,1.333333333,O,,,0.185185185,,----,----,----,AlipatNoN,----,----,,501.43808,501,0.43808
30,46,0,7,0,0,,517.3170758,,0,0,0,No,0,3205517,2067177,3148437,2807043.667,1.533333333,0.233333333,,517.31708,8,0.266666667,0.173913043,1.142857143,O,,,0.169811321,,----,----,----,AlipatNoN,----,----,,517.4367,517,0.4367
30,46,0,8,0,0,,533.3119904,,0,0,0,No,0,4097116,2694457,3499632,3430401.667,1.533333333,0.266666667,,533.31199,8,0.266666667,0.173913043,1,O,,,0.153846154,,----,----,----,AlipatNoN,----,----,,533.43531,533,0.43531
30,46,0,9,0,0,,549.306905,,0,0,0,No,0,3445652,2739864,3325257,3170257.667,1.533333333,0.3,,549.3069,8,0.266666667,0.173913043,0.888888889,O,,,0.137254902,,----,----,----,AlipatNoN,----,----,,549.43392,549,0.43392
30,46,0,10,0,0,,565.3018196,,0,0,0,No,0,3754255,2469078,3224470,3149267.667,1.533333333,0.333333333,,565.30182,8,0.266666667,0.173913043,0.8,O,,,0.12,,----,----,----,AlipatNoN,----,----,,565.43254,565,0.43254
30,46,0,11,0,0,,581.2967342,,0,0,0,No,0,2614972,2170294,2821580,2535615.333,1.533333333,0.366666667,,581.29673,8,0.266666667,0.173913043,0.727272727,O,,,0.102040816,,----,----,----,AlipatNoN,----,----,,581.43115,581,0.43115
30,46,0,12,0,0,,597.2916488,,0,0,0,No,0,1882853,2263005,2283559,2143139,1.533333333,0.4,,597.29165,8,0.266666667,0.173913043,0.666666667,O,,,0.083333333,,----,----,----,AlipatNoN,----,----,,597.42976,597,0.42976
30,48,0,10,0,0,,567.3174696,,0,0,0,No,0,1699587,1691743,1535836,1642388.667,1.6,0.333333333,,567.31747,7,0.233333333,0.145833333,0.7,O,,,0.08,,----,----,----,AlipatNoN,----,----,,567.44865,567,0.44865
31,34,1,3,0,1,,498.2203529,,0,0,0,No,0,2159373,2986376,2656589,2600779.333,1.096774194,0.096774194,,498.22035,16,0.516129032,0.470588235,5.333333333,O,,,0.490909091,,----,----,HUnSatLig,----,----,----,,498.33556,498,0.33556
31,36,1,3,0,1,,500.2360029,,0,0,0,No,0,3652850,3831361,3478903,3654371.333,1.161290323,0.096774194,,500.236,15,0.483870968,0.416666667,5,O,,,0.454545455,,----,----,HUnSatLig,----,----,----,,500.35168,500,0.35168
31,36,1,4,0,1,,516.2309175,,0,0,0,No,0,1854317,2200253,2161291,2071953.667,1.161290323,0.129032258,,516.23092,15,0.483870968,0.416666667,3.75,O,,,0.444444444,,----,----,HUnSatLig,----,----,----,,516.35029,516,0.35029
31,38,1,3,0,1,,502.2516529,,0,0,0,No,0,2207457,1744118,2076577,2009384,1.225806452,0.096774194,,502.25165,14,0.451612903,0.368421053,4.666666667,O,,,0.418181818,,----,----,HUnSatLig,----,----,----,,502.36779,502,0.36779
31,40,0,12,0,0,,603.2446988,,0,0,0,No,0,2100834,1475171,1673621,1749875.333,1.290322581,0.387096774,,603.2447,12,0.387096774,0.3,1,CRAM,,,0.24,,----,----,HUnSatLig,----,----,----,,603.38419,603,0.38419
31,42,0,10,0,0,,573.2705196,,0,0,0,No,0,2070650,1611546,2118830,1933675.333,1.35483871,0.322580645,,573.27052,11,0.35483871,0.261904762,1.1,CRAM,,,0.230769231,,----,----,HUnSatLig,----,----,----,,573.40308,573,0.40308
31,42,0,12,0,0,,605.2603488,,0,0,0,No,0,2247561,2193726,1973605,2138297.333,1.35483871,0.387096774,,605.26035,11,0.35483871,0.261904762,0.916666667,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,605.40031,605,0.40031
31,44,0,10,0,0,,575.2861696,,0,0,0,No,0,2356261,1972920,2173045,2167408.667,1.419354839,0.322580645,,575.28617,10,0.322580645,0.227272727,1,CRAM,,,0.192307692,,----,----,HUnSatLig,----,----,----,,575.4192,575,0.4192
