mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PosSW10.csv,PosSW11.csv,PosSW12.csv,PosSWGt22.csv,PosSWGt23.csv,PosSWGt24.csv
483.078028,483.07803,20,20,0,14,0,0,1,0.7,11,0.55,0.55,0.785714286,CRAM,0.307692308,----,----,HUnSatLig,----,----,----,483.18973,483,0.18973,3081606,3788751,3813992,0,0,0
469.0987634,469.09876,20,22,0,13,0,0,1.1,0.65,10,0.5,0.454545455,0.769230769,O,0.259259259,----,----,HUnSatLig,----,----,----,469.20724,469,0.20724,4732933,5479650,5768580,0,0,0
485.093678,485.09368,20,22,0,14,0,0,1.1,0.7,10,0.5,0.454545455,0.714285714,O,0.230769231,----,----,HUnSatLig,----,----,----,485.20585,485,0.20585,2824684,3198422,4080309,0,0,0
473.1300634,473.13006,20,26,0,13,0,0,1.3,0.65,8,0.4,0.307692308,0.615384615,O,0.111111111,----,----,HUnSatLig,----,----,----,473.23947,473,0.23947,4685868,3657810,4663686,0,0,0
415.103455,415.10345,21,20,0,9,0,0,0.952380952,0.428571429,12,0.571428571,0.6,1.333333333,CRAM,0.454545455,----,----,HUnSatLig,----,----,----,415.19944,415,0.19944,2368025,3631864,4257485,0,0,0
431.0983696,431.09837,21,20,0,10,0,0,0.952380952,0.476190476,12,0.571428571,0.6,1.2,CRAM,0.4375,----,----,HUnSatLig,----,----,----,431.19805,431,0.19805,2076082,3563351,3593172,0,0,0
447.0932842,447.09328,21,20,0,11,0,0,0.952380952,0.523809524,12,0.571428571,0.6,1.090909091,CRAM,0.419354839,----,----,HUnSatLig,----,----,----,447.19667,447,0.19667,2103005,4142147,3361313,0,0,0
463.0881988,463.0882,21,20,0,12,0,0,0.952380952,0.571428571,12,0.571428571,0.6,1,CRAM,0.4,----,----,HUnSatLig,----,----,----,463.19528,463,0.19528,2440794,4560429,3955193,0,0,0
479.0831134,479.08311,21,20,0,13,0,0,0.952380952,0.619047619,12,0.571428571,0.6,0.923076923,CRAM,0.379310345,----,----,HUnSatLig,----,----,----,479.19389,479,0.19389,2510551,3469281,4155884,0,0,0
481.0987634,481.09876,21,22,0,13,0,0,1.047619048,0.619047619,11,0.523809524,0.5,0.846153846,CRAM,0.310344828,----,----,HUnSatLig,----,----,----,481.21001,481,0.21001,2909482,4397010,4458022,0,0,0
497.093678,497.09368,21,22,0,14,0,0,1.047619048,0.666666667,11,0.523809524,0.5,0.785714286,CRAM,0.285714286,----,----,HUnSatLig,----,----,----,497.20862,497,0.20862,2638011,3547306,3985664,0,0,0
483.1144134,483.11441,21,24,0,13,0,0,1.142857143,0.619047619,10,0.476190476,0.416666667,0.769230769,O,0.24137931,----,----,HUnSatLig,----,----,----,483.22613,483,0.22613,3815815,3935183,4645482,0,0,0
485.1300634,485.13006,21,26,0,13,0,0,1.238095238,0.619047619,9,0.428571429,0.346153846,0.692307692,O,0.172413793,----,----,HUnSatLig,----,----,----,485.24224,485,0.24224,3805678,3729366,4098742,0,0,0
569.1359364,569.13594,21,30,0,18,0,0,1.428571429,0.857142857,7,0.333333333,0.233333333,0.388888889,O,-0.166666667,----,----,HUnSatLig,----,----,----,569.26754,569,0.26754,4585950,2529489,3244661,0,0,0
585.130851,585.13085,21,30,0,19,0,0,1.428571429,0.904761905,7,0.333333333,0.233333333,0.368421053,O,-0.217391304,----,----,HUnSatLig,----,----,----,585.26615,585,0.26615,4574070,1835533,3383748,0,0,0
495.1144134,495.11441,22,24,0,13,0,0,1.090909091,0.590909091,11,0.5,0.458333333,0.846153846,CRAM,0.290322581,----,----,HUnSatLig,----,----,----,495.2289,495,0.2289,2978879,3421302,3658901,0,0,0
497.1300634,497.13006,22,26,0,13,0,0,1.181818182,0.590909091,10,0.454545455,0.384615385,0.769230769,O,0.225806452,----,----,HUnSatLig,----,----,----,497.24502,497,0.24502,3140798,3014827,4154626,0,0,0
511.1457134,511.14571,23,28,0,13,0,0,1.217391304,0.565217391,10,0.434782609,0.357142857,0.769230769,O,0.212121212,----,----,HUnSatLig,----,----,----,511.26391,511,0.26391,2877390,3068030,3741693,0,0,0
421.2231758,421.22318,23,34,0,7,0,0,1.47826087,0.304347826,7,0.304347826,0.205882353,1,CRAM,0.179487179,----,----,HUnSatLig,----,----,----,421.32058,421,0.32058,2351361,4023877,2914370,0,0,0
645.1519802,645.15198,23,34,0,21,0,0,1.47826087,0.913043478,7,0.304347826,0.205882353,0.333333333,O,-0.28,----,----,HUnSatLig,----,----,----,645.30116,645,0.30116,5269563,2505802,4043190,0,0,0
375.1036684,375.10367,16,25,0,6,1,1,1.5625,0.375,5,0.3125,0.2,0.833333333,CRAM,0.045454545,----,----,----,AlipatNoN,----,----,375.19041,375,0.19041,3384677,6974455,6165940,0,0,0
325.0776342,325.07763,11,18,0,11,0,0,1.636363636,1,3,0.272727273,0.166666667,0.272727273,O,-0.454545455,----,----,----,----,SatFACarb,----,325.1528,325,0.1528,11385701,4740400,7837107,0,0,0
341.0725488,341.07255,11,18,0,12,0,0,1.636363636,1.090909091,3,0.272727273,0.166666667,0.25,O,-0.6,----,----,----,----,SatFACarb,----,341.15142,341,0.15142,6008873,2393868,4259650,0,0,0
327.0932842,327.09328,11,20,0,11,0,0,1.818181818,1,2,0.181818182,0.1,0.181818182,O,-0.636363636,----,----,----,----,SatFACarb,----,327.16892,327,0.16892,9663693,6890166,9363254,0,0,0
371.0831134,371.08311,12,20,0,13,0,0,1.666666667,1.083333333,3,0.25,0.15,0.230769231,O,-0.636363636,----,----,----,----,SatFACarb,----,371.16892,371,0.16892,16711924,8376072,13991200,0,0,0
403.0551841,403.05518,12,20,0,13,1,0,1.666666667,1.083333333,3,0.25,0.15,0.230769231,O,-1,----,----,----,----,SatFACarb,----,403.14838,403,0.14838,4564717,2520766,3813541,0,0,0
325.1140196,325.11402,12,22,0,10,0,0,1.833333333,0.833333333,2,0.166666667,0.090909091,0.2,O,-0.428571429,----,----,----,----,SatFACarb,----,325.1892,325,0.1892,6038379,4804919,6149562,0,0,0
405.0708341,405.07083,12,22,0,13,1,0,1.833333333,1.083333333,2,0.166666667,0.090909091,0.153846154,O,-1.222222222,----,----,----,----,SatFACarb,----,405.1645,405,0.1645,7259006,5233026,5638492,0,0,0
399.078028,399.07803,13,20,0,14,0,0,1.538461538,1.076923077,4,0.307692308,0.2,0.285714286,O,-0.5,----,----,----,----,SatFACarb,----,399.17031,399,0.17031,5659987,2113722,3448517,0,0,0
366.1041832,366.10418,13,21,1,11,0,0,1.615384615,0.846153846,4,0.307692308,0.19047619,0.363636364,O,-0.307692308,----,----,----,----,SatFACarb,----,366.18884,366,0.18884,4835143,2334401,3208521,0,0,0
385.0987634,385.09876,13,22,0,13,0,0,1.692307692,1,3,0.230769231,0.136363636,0.230769231,O,-0.538461538,----,----,----,----,SatFACarb,----,385.18781,385,0.18781,22609768,11061044,15713307,0,0,0
401.093678,401.09368,13,22,0,14,0,0,1.692307692,1.076923077,3,0.230769231,0.136363636,0.214285714,O,-0.666666667,----,----,----,----,SatFACarb,----,401.18642,401,0.18642,4871735,1616340,2969547,0,0,0
371.1194988,371.1195,13,24,0,12,0,0,1.846153846,0.923076923,2,0.153846154,0.083333333,0.166666667,O,-0.571428571,----,----,----,----,SatFACarb,----,371.20531,371,0.20531,13291775,9125652,11183403,0,0,0
387.1144134,387.11441,13,24,0,13,0,0,1.846153846,1,2,0.153846154,0.083333333,0.153846154,O,-0.692307692,----,----,----,----,SatFACarb,----,387.20393,387,0.20393,4882734,2758968,3674616,0,0,0
394.0990978,394.0991,14,21,1,12,0,0,1.5,0.857142857,5,0.357142857,0.238095238,0.416666667,O,-0.214285714,----,----,----,----,SatFACarb,----,394.19023,394,0.19023,4835964,2196311,3188130,0,0,0
413.093678,413.09368,14,22,0,14,0,0,1.571428571,1,4,0.285714286,0.181818182,0.285714286,O,-0.428571429,----,----,----,----,SatFACarb,----,413.1892,413,0.1892,17734718,8435446,12810949,0,0,0
380.1198332,380.11983,14,23,1,11,0,0,1.642857143,0.785714286,4,0.285714286,0.173913043,0.363636364,O,-0.266666667,----,----,----,----,SatFACarb,----,380.20773,380,0.20773,5515940,2759636,3810082,0,0,0
396.1147478,396.11475,14,23,1,12,0,0,1.642857143,0.857142857,4,0.285714286,0.173913043,0.333333333,O,-0.357142857,----,----,----,----,SatFACarb,----,396.20634,396,0.20634,6879165,3560658,5678336,0,0,0
415.109328,415.10933,14,24,0,14,0,0,1.714285714,1,3,0.214285714,0.125,0.214285714,O,-0.571428571,----,----,----,----,SatFACarb,----,415.20532,415,0.20532,7629849,3666680,4896461,0,0,0
398.1303978,398.1304,14,25,1,12,0,0,1.785714286,0.857142857,3,0.214285714,0.12,0.25,O,-0.5,----,----,----,----,SatFACarb,----,398.22246,398,0.22246,6029530,4844071,5530172,0,0,0
385.1351488,385.13515,14,26,0,12,0,0,1.857142857,0.857142857,2,0.142857143,0.076923077,0.166666667,O,-0.5,----,----,----,----,SatFACarb,----,385.22421,385,0.22421,7487344,6944573,8512548,0,0,0
443.1042426,443.10424,15,24,0,15,0,0,1.6,1,4,0.266666667,0.166666667,0.266666667,O,-0.466666667,----,----,----,----,SatFACarb,----,443.2067,443,0.2067,13513353,5484060,10038162,0,0,0
410.1303978,410.1304,15,25,1,12,0,0,1.666666667,0.8,4,0.266666667,0.16,0.333333333,O,-0.3125,----,----,----,----,SatFACarb,----,410.22523,410,0.22523,4423738,2909875,3860095,0,0,0
399.1507988,399.1508,15,28,0,12,0,0,1.866666667,0.8,2,0.133333333,0.071428571,0.166666667,O,-0.444444444,----,----,----,----,SatFACarb,----,399.2431,399,0.2431,4515164,6031045,5539535,0,0,0
471.0991572,471.09916,16,24,0,16,0,0,1.5,1,5,0.3125,0.208333333,0.3125,O,-0.375,----,----,----,----,SatFACarb,----,471.20809,471,0.20809,11207695,4318355,6833533,0,0,0
473.1148072,473.11481,16,26,0,16,0,0,1.625,1,4,0.25,0.153846154,0.25,O,-0.5,----,----,----,----,SatFACarb,----,473.22421,473,0.22421,13556779,6685778,10820997,0,0,0
437.1412968,437.1413,16,26,2,12,0,0,1.625,0.75,5,0.3125,0.192307692,0.416666667,O,-0.25,----,----,----,----,SatFACarb,----,437.24238,437,0.24238,5472548,2684117,3969476,0,0,0
459.1355426,459.13554,16,28,0,15,0,0,1.75,0.9375,3,0.1875,0.107142857,0.2,O,-0.529411765,----,----,----,----,SatFACarb,----,459.24171,459,0.24171,17263871,14022490,17458849,0,0,0
439.1569468,439.15695,16,28,2,12,0,0,1.75,0.75,4,0.25,0.142857143,0.333333333,O,-0.375,----,----,----,----,SatFACarb,----,439.2585,439,0.2585,7253058,5625837,6952199,0,0,0
501.1097218,501.10972,17,26,0,17,0,0,1.529411765,1,5,0.294117647,0.192307692,0.294117647,O,-0.411764706,----,----,----,----,SatFACarb,----,501.2256,501,0.2256,10793397,4386081,7643615,0,0,0
503.1253718,503.12537,17,28,0,17,0,0,1.647058824,1,4,0.235294118,0.142857143,0.235294118,O,-0.529411765,----,----,----,----,SatFACarb,----,503.24171,503,0.24171,10652206,5101923,9482832,0,0,0
473.1511926,473.15119,17,30,0,15,0,0,1.764705882,0.882352941,3,0.176470588,0.1,0.2,O,-0.473684211,----,----,----,----,SatFACarb,----,473.2606,473,0.2606,9911340,9851985,10712454,0,0,0
489.1461072,489.14611,17,30,0,16,0,0,1.764705882,0.941176471,3,0.176470588,0.1,0.1875,O,-0.555555556,----,----,----,----,SatFACarb,----,489.25922,489,0.25922,17313488,15705088,20514662,0,0,0
531.1202864,531.12029,18,28,0,18,0,0,1.555555556,1,5,0.277777778,0.178571429,0.277777778,O,-0.444444444,----,----,----,----,SatFACarb,----,531.2431,531,0.2431,10716369,6766850,9928347,0,0,0
533.1359364,533.13594,18,30,0,18,0,0,1.666666667,1,4,0.222222222,0.133333333,0.222222222,O,-0.555555556,----,----,----,----,SatFACarb,----,533.25922,533,0.25922,9839795,6713654,9455291,0,0,0
519.1566718,519.15667,18,32,0,17,0,0,1.777777778,0.944444444,3,0.166666667,0.09375,0.176470588,O,-0.578947368,----,----,----,----,SatFACarb,----,519.27672,519,0.27672,36361416,44406681,50404700,0,0,0
545.1359364,545.13594,19,30,0,18,0,0,1.578947368,0.947368421,5,0.263157895,0.166666667,0.277777778,O,-0.4,----,----,----,----,SatFACarb,----,545.26199,545,0.26199,15037334,8249907,11726612,0,0,0
547.1515864,547.15159,19,32,0,18,0,0,1.684210526,0.947368421,4,0.210526316,0.125,0.222222222,O,-0.5,----,----,----,----,SatFACarb,----,547.27811,547,0.27811,11555678,7522899,11001620,0,0,0
517.1774072,517.17741,19,34,0,16,0,0,1.789473684,0.842105263,3,0.157894737,0.088235294,0.1875,O,-0.454545455,----,----,----,----,SatFACarb,----,517.297,517,0.297,6503582,5341013,6532368,0,0,0
533.1723218,533.17232,19,34,0,17,0,0,1.789473684,0.894736842,3,0.157894737,0.088235294,0.176470588,O,-0.523809524,----,----,----,----,SatFACarb,----,533.29561,533,0.29561,4563122,3988791,5478076,0,0,0
575.146501,575.1465,20,32,0,19,0,0,1.6,0.95,5,0.25,0.15625,0.263157895,O,-0.428571429,----,----,----,----,SatFACarb,----,575.2795,575,0.2795,8047138,5079717,6966835,0,0,0
603.1414156,603.14142,21,32,0,20,0,0,1.523809524,0.952380952,6,0.285714286,0.1875,0.3,O,-0.363636364,----,----,----,----,SatFACarb,----,603.28088,603,0.28088,4626233,2132505,3439793,0,0,0
605.1570656,605.15707,21,34,0,20,0,0,1.619047619,0.952380952,5,0.238095238,0.147058824,0.25,O,-0.454545455,----,----,----,----,SatFACarb,----,605.297,605,0.297,5169063,2734033,3796102,0,0,0
591.177801,591.1778,21,36,0,19,0,0,1.714285714,0.904761905,4,0.19047619,0.111111111,0.210526316,O,-0.47826087,----,----,----,----,SatFACarb,----,591.3145,591,0.3145,6313120,6050180,6935928,0,0,0
633.1519802,633.15198,22,34,0,21,0,0,1.545454545,0.954545455,6,0.272727273,0.176470588,0.285714286,O,-0.391304348,----,----,----,----,SatFACarb,----,633.29839,633,0.29839,5235257,2706132,4726924,0,0,0
635.1676302,635.16763,22,36,0,21,0,0,1.636363636,0.954545455,5,0.227272727,0.138888889,0.238095238,O,-0.47826087,----,----,----,----,SatFACarb,----,635.3145,635,0.3145,4169220,3595880,4815900,0,0,0
621.1883656,621.18837,22,38,0,20,0,0,1.727272727,0.909090909,4,0.181818182,0.105263158,0.2,O,-0.5,----,----,----,----,SatFACarb,----,621.33201,621,0.33201,4201008,5350704,5579440,0,0,0
663.1625448,663.16254,23,36,0,22,0,0,1.565217391,0.956521739,6,0.260869565,0.166666667,0.272727273,O,-0.416666667,----,----,----,----,SatFACarb,----,663.31589,663,0.31589,4451157,2359529,3373320,0,0,0
635.2040156,635.20402,23,40,0,20,0,0,1.739130435,0.869565217,4,0.173913043,0.1,0.2,O,-0.461538462,----,----,----,----,SatFACarb,----,635.3509,635,0.3509,2964995,3104358,3468314,0,0,0
651.1989302,651.19893,23,40,0,21,0,0,1.739130435,0.913043478,4,0.173913043,0.1,0.19047619,O,-0.52,----,----,----,----,SatFACarb,----,651.34951,651,0.34951,4499127,5508877,5831716,0,0,0
693.1731094,693.17311,24,38,0,23,0,0,1.583333333,0.958333333,6,0.25,0.157894737,0.260869565,O,-0.44,----,----,----,----,SatFACarb,----,693.3334,693,0.3334,4176484,3999615,4844474,0,0,0
695.1887594,695.18876,24,40,0,23,0,0,1.666666667,0.958333333,5,0.208333333,0.125,0.217391304,O,-0.52,----,----,----,----,SatFACarb,----,695.34951,695,0.34951,3000952,2762670,3715992,0,0,0
681.2094948,681.20949,24,42,0,22,0,0,1.75,0.916666667,4,0.166666667,0.095238095,0.181818182,O,-0.538461538,----,----,----,----,SatFACarb,----,681.36701,681,0.36701,6244133,11430696,11709733,0,0,0
707.1887594,707.18876,25,40,0,23,0,0,1.6,0.92,6,0.24,0.15,0.260869565,O,-0.407407407,----,----,----,----,SatFACarb,----,707.35229,707,0.35229,3986367,2994498,3927880,0,0,0
693.2094948,693.20949,25,42,0,22,0,0,1.68,0.88,5,0.2,0.119047619,0.227272727,O,-0.428571429,----,----,----,----,SatFACarb,----,693.36979,693,0.36979,4141669,6873984,7414713,0,0,0
404.106783,404.10678,14,23,5,5,2,0,1.642857143,0.357142857,6,0.428571429,0.260869565,1.2,CRAM,-0.222222222,----,----,----,----,----,Alipat+N,404.20023,404,0.20023,3970878,4935978,5133577,0,0,0
376.1725374,376.17254,15,27,3,8,0,0,1.8,0.533333333,4,0.266666667,0.148148148,0.5,O,-0.1875,----,----,----,----,----,Alipat+N,376.25952,376,0.25952,4061835,4505919,4905700,0,0,0
390.1881874,390.18819,16,29,3,8,0,0,1.8125,0.5,4,0.25,0.137931034,0.5,O,-0.166666667,----,----,----,----,----,Alipat+N,390.27841,390,0.27841,4301744,5197847,5852320,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0772404,347.07724,17,16,0,8,0,0,0.941176471,0.470588235,10,0.588235294,0.625,1.25,CRAM,0.461538462,----,----,HUnSatLig,----,----,----,347.1575,347,0.1575,2396157,4277607,3583320,1499679,2270684,2028750
495.0991572,495.09916,18,24,0,16,0,0,1.333333333,0.888888889,7,0.388888889,0.291666667,0.4375,O,-0.1,----,----,HUnSatLig,----,----,----,495.21364,495,0.21364,5701694,3020406,4218004,1539229,2014293,1699717
487.1457134,487.14571,21,28,0,13,0,0,1.333333333,0.619047619,8,0.380952381,0.285714286,0.615384615,O,0.103448276,----,----,HUnSatLig,----,----,----,487.25836,487,0.25836,3650140,3009511,3769099,1555726,1874307,1693243
465.1038488,465.10385,21,22,0,12,0,0,1.047619048,0.571428571,11,0.523809524,0.5,0.916666667,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,465.2114,465,0.2114,3247145,5349805,5370304,1569143,2129937,2199251
525.1613634,525.16136,24,30,0,13,0,0,1.25,0.541666667,10,0.416666667,0.333333333,0.769230769,O,0.2,----,----,HUnSatLig,----,----,----,525.2828,525,0.2828,3139835,3347544,3010073,1592697,2250563,2195667
471.1144134,471.11441,20,24,0,13,0,0,1.2,0.65,9,0.45,0.375,0.692307692,O,0.185185185,----,----,HUnSatLig,----,----,----,471.22335,471,0.22335,5187600,4914323,5140861,1601769,1642736,1654966
351.0568988,351.0569,12,16,0,12,0,0,1.333333333,1,5,0.416666667,0.3125,0.416666667,O,-0.166666667,----,----,HUnSatLig,----,----,----,351.13808,351,0.13808,10715694,6492667,8435119,1616700,4709990,3431793
499.1457134,499.14571,22,28,0,13,0,0,1.272727273,0.590909091,9,0.409090909,0.321428571,0.692307692,O,0.161290323,----,----,HUnSatLig,----,----,----,499.26113,499,0.26113,3987772,3644645,4520306,1671150,1890752,1810229
501.1613634,501.16136,22,30,0,13,0,0,1.363636364,0.590909091,8,0.363636364,0.266666667,0.615384615,O,0.096774194,----,----,HUnSatLig,----,----,----,501.27725,501,0.27725,3531704,2884387,3279330,1676053,2143855,1635467
415.0881988,415.0882,17,20,0,12,0,0,1.176470588,0.705882353,8,0.470588235,0.4,0.666666667,O,0.181818182,----,----,HUnSatLig,----,----,----,415.18418,415,0.18418,9522202,8795896,10158797,1682745,2262282,1751170
515.1770134,515.17701,23,32,0,13,0,0,1.391304348,0.565217391,8,0.347826087,0.25,0.615384615,O,0.090909091,----,----,HUnSatLig,----,----,----,515.29614,515,0.29614,3401830,2514191,3341499,1688515,1830968,2016361
391.0670696,391.06707,18,16,0,10,0,0,0.888888889,0.555555556,11,0.611111111,0.6875,1.1,CRAM,0.461538462,----,----,HUnSatLig,----,----,----,391.1575,391,0.1575,3684443,7136477,7565655,1690036,2218510,2359831
401.087805,401.0878,20,18,0,9,0,0,0.9,0.45,12,0.6,0.666666667,1.333333333,CRAM,0.483870968,----,----,HUnSatLig,----,----,----,401.18055,401,0.18055,2142262,4286420,4014026,1706227,2410775,2031816
425.0725488,425.07255,18,18,0,12,0,0,1,0.666666667,10,0.555555556,0.555555556,0.833333333,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,425.17084,425,0.17084,6797797,8697178,8944000,1732813,2213002,2286060
461.1300634,461.13006,19,26,0,13,0,0,1.368421053,0.684210526,7,0.368421053,0.269230769,0.538461538,O,0.04,----,----,HUnSatLig,----,----,----,461.23669,461,0.23669,4164768,3483321,3968579,1733398,1655773,1783600
475.1457134,475.14571,20,28,0,13,0,0,1.4,0.65,7,0.35,0.25,0.538461538,O,0.037037037,----,----,HUnSatLig,----,----,----,475.25558,475,0.25558,4408408,3348511,4017564,1738177,1850838,1711842
615.1414156,615.14142,22,32,0,20,0,0,1.454545455,0.909090909,7,0.318181818,0.21875,0.35,O,-0.25,----,----,HUnSatLig,----,----,----,615.28366,615,0.28366,5527929,3165761,4813696,1781881,1869262,2225544
435.0932842,435.09328,20,20,0,11,0,0,1,0.55,11,0.55,0.55,1,CRAM,0.379310345,----,----,HUnSatLig,----,----,----,435.19389,435,0.19389,4030984,6189497,6282878,1787024,2275969,2692021
383.0619842,383.06198,16,16,0,11,0,0,1,0.6875,9,0.5625,0.5625,0.818181818,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,383.15056,383,0.15056,9774469,11273489,11569697,1825275,2713195,2293192
413.0725488,413.07255,17,18,0,12,0,0,1.058823529,0.705882353,9,0.529411765,0.5,0.75,O,0.272727273,----,----,HUnSatLig,----,----,----,413.16807,413,0.16807,9282622,9424630,10777284,1835264,1864411,1943640
343.0670696,343.06707,14,16,0,10,0,0,1.142857143,0.714285714,7,0.5,0.4375,0.7,O,0.222222222,----,----,HUnSatLig,----,----,----,343.1464,343,0.1464,6242824,5423381,6277431,1838925,2028424,2325073
503.1770134,503.17701,22,32,0,13,0,0,1.454545455,0.590909091,7,0.318181818,0.21875,0.538461538,O,0.032258065,----,----,HUnSatLig,----,----,----,503.29337,503,0.29337,3063345,2952548,3284563,1891642,2148632,2237663
379.0670696,379.06707,17,16,0,10,0,0,0.941176471,0.588235294,10,0.588235294,0.625,1,CRAM,0.416666667,----,----,HUnSatLig,----,----,----,379.15472,379,0.15472,6514066,8982689,9651719,1907627,3096603,2399906
463.1457134,463.14571,19,28,0,13,0,0,1.473684211,0.684210526,6,0.315789474,0.214285714,0.461538462,O,-0.04,----,----,HUnSatLig,----,----,----,463.25281,463,0.25281,4303960,3096617,3508727,1914046,1943533,1975033
395.0619842,395.06198,17,16,0,11,0,0,0.941176471,0.647058824,10,0.588235294,0.625,0.909090909,CRAM,0.391304348,----,----,HUnSatLig,----,----,----,395.15334,395,0.15334,6866714,10096657,10929229,1914616,3050302,2227488
449.1089342,449.10893,21,22,0,11,0,0,1.047619048,0.523809524,11,0.523809524,0.5,1,CRAM,0.35483871,----,----,HUnSatLig,----,----,----,449.21278,449,0.21278,3390481,5486426,5282158,1927217,3268391,3019696
327.072155,327.07215,14,16,0,9,0,0,1.142857143,0.642857143,7,0.5,0.4375,0.777777778,CRAM,0.263157895,----,----,HUnSatLig,----,----,----,327.14779,327,0.14779,5086409,4222130,4612914,1935102,2138286,2246233
323.0772404,323.07724,15,16,0,8,0,0,1.066666667,0.533333333,8,0.533333333,0.5,1,CRAM,0.363636364,----,----,HUnSatLig,----,----,----,323.15195,323,0.15195,3148813,3410363,3649599,1962374,2384772,2069718
391.0881988,391.0882,15,20,0,12,0,0,1.333333333,0.8,6,0.4,0.3,0.5,O,0,----,----,HUnSatLig,----,----,----,391.17863,391,0.17863,8854623,5754082,7502171,1987513,2320403,2243611
