mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PreSW4.csv,PreSW5.csv,PreSW6.csv,PreSWGt16.csv,PreSWGt17.csv,PreSWGt18.csv
325.0928904,325.09289,15,18,0,8,0,0,1.2,0.533333333,7,0.466666667,0.388888889,0.875,CRAM,0.272727273,----,----,HUnSatLig,----,----,----,325.16806,325,0.16806,4798278,4311588,4524815,3805490,3870694,3909532
341.087805,341.0878,15,18,0,9,0,0,1.2,0.6,7,0.466666667,0.388888889,0.777777778,CRAM,0.238095238,----,----,HUnSatLig,----,----,----,341.16668,341,0.16668,6113608,6539629,6841185,3530372,2226619,2728042
357.0827196,357.08272,15,18,0,10,0,0,1.2,0.666666667,7,0.466666667,0.388888889,0.7,O,0.2,----,----,HUnSatLig,----,----,----,357.16529,357,0.16529,6994307,7270833,7388424,2842307,2516189,2605059
373.0776342,373.07763,15,18,0,11,0,0,1.2,0.733333333,7,0.466666667,0.388888889,0.636363636,O,0.157894737,----,----,HUnSatLig,----,----,----,373.1639,373,0.1639,6666502,6706961,6470606,NA,NA,NA
389.0725488,389.07255,15,18,0,12,0,0,1.2,0.8,7,0.466666667,0.388888889,0.583333333,O,0.111111111,----,----,HUnSatLig,----,----,----,389.16252,389,0.16252,2820612,3170888,2578412,NA,NA,NA
295.1187112,295.11871,15,20,0,6,0,0,1.333333333,0.4,6,0.4,0.3,1,CRAM,0.25,----,----,HUnSatLig,----,----,----,295.18695,295,0.18695,1897789,1643775,1523511,1947604,1687878,1727889
311.1136258,311.11363,15,20,0,7,0,0,1.333333333,0.466666667,6,0.4,0.3,0.857142857,CRAM,0.217391304,----,----,HUnSatLig,----,----,----,311.18557,311,0.18557,3217654,3056312,3628312,4520024,4176434,4182794
327.1085404,327.10854,15,20,0,8,0,0,1.333333333,0.533333333,6,0.4,0.3,0.75,O,0.181818182,----,----,HUnSatLig,----,----,----,327.18418,327,0.18418,4751550,5478824,4730543,5386996,4604280,4790097
343.103455,343.10345,15,20,0,9,0,0,1.333333333,0.6,6,0.4,0.3,0.666666667,O,0.142857143,----,----,HUnSatLig,----,----,----,343.18279,343,0.18279,5554042,5602129,5214573,4113066,3108278,3975805
375.0755257,375.07553,15,20,0,9,1,0,1.333333333,0.6,6,0.4,0.3,0.666666667,O,0.052631579,----,----,HUnSatLig,----,----,----,375.16226,375,0.16226,NA,NA,NA,3215859,3036548,2321468
359.0983696,359.09837,15,20,0,10,0,0,1.333333333,0.666666667,6,0.4,0.3,0.6,O,0.1,----,----,HUnSatLig,----,----,----,359.18141,359,0.18141,4492394,4266979,4610922,2712367,2595632,2522200
375.0932842,375.09328,15,20,0,11,0,0,1.333333333,0.733333333,6,0.4,0.3,0.545454545,O,0.052631579,----,----,HUnSatLig,----,----,----,375.18002,375,0.18002,3318766,3354923,3438096,NA,NA,NA
391.0881988,391.0882,15,20,0,12,0,0,1.333333333,0.8,6,0.4,0.3,0.5,O,0,----,----,HUnSatLig,----,----,----,391.17863,391,0.17863,2052656,1605089,1857683,NA,NA,NA
354.1306728,354.13067,15,21,3,7,0,0,1.4,0.466666667,7,0.466666667,0.333333333,1,CRAM,0.235294118,----,----,HUnSatLig,----,----,----,354.21256,354,0.21256,1651037,2256515,1508757,NA,NA,NA
386.120502,386.1205,15,21,3,9,0,0,1.4,0.6,7,0.466666667,0.333333333,0.777777778,CRAM,0.133333333,----,----,HUnSatLig,----,----,----,386.20979,386,0.20979,2556569,2422217,2410322,NA,NA,NA
297.1343612,297.13436,15,22,0,6,0,0,1.466666667,0.4,5,0.333333333,0.227272727,0.833333333,CRAM,0.166666667,----,----,HUnSatLig,----,----,----,297.20307,297,0.20307,1369468,1348606,1885235,2641372,2650187,2360476
313.1292758,313.12928,15,22,0,7,0,0,1.466666667,0.466666667,5,0.333333333,0.227272727,0.714285714,O,0.130434783,----,----,HUnSatLig,----,----,----,313.20168,313,0.20168,3006460,3646455,3319397,4128195,4241786,4210798
329.1241904,329.12419,15,22,0,8,0,0,1.466666667,0.533333333,5,0.333333333,0.227272727,0.625,O,0.090909091,----,----,HUnSatLig,----,----,----,329.2003,329,0.2003,4022345,4264248,4342875,4967619,4781334,4725521
345.119105,345.1191,15,22,0,9,0,0,1.466666667,0.6,5,0.333333333,0.227272727,0.555555556,O,0.047619048,----,----,HUnSatLig,----,----,----,345.19891,345,0.19891,4294088,4457793,4045704,4477150,4736959,4282525
361.1140196,361.11402,15,22,0,10,0,0,1.466666667,0.666666667,5,0.333333333,0.227272727,0.5,O,0,----,----,HUnSatLig,----,----,----,361.19752,361,0.19752,3865435,4583960,4362702,4168604,4778375,4462252
393.0860903,393.08609,15,22,0,10,1,0,1.466666667,0.666666667,5,0.333333333,0.227272727,0.5,O,-0.111111111,----,----,HUnSatLig,----,----,----,393.17699,393,0.17699,3369523,3148639,2740506,NA,NA,NA
377.1089342,377.10893,15,22,0,11,0,0,1.466666667,0.733333333,5,0.333333333,0.227272727,0.454545455,O,-0.052631579,----,----,HUnSatLig,----,----,----,377.19614,377,0.19614,2442952,2772796,2344516,NA,NA,NA
393.1038488,393.10385,15,22,0,12,0,0,1.466666667,0.8,5,0.333333333,0.227272727,0.416666667,O,-0.111111111,----,----,HUnSatLig,----,----,----,393.19475,393,0.19475,2530359,2821986,2551582,2175232,1804490,1827290
409.0987634,409.09876,15,22,0,13,0,0,1.466666667,0.866666667,5,0.333333333,0.227272727,0.384615385,O,-0.176470588,----,----,HUnSatLig,----,----,----,409.19336,409,0.19336,2546665,2263375,2266781,2079892,2306865,2173339
353.1466572,353.14666,15,22,4,6,0,0,1.466666667,0.4,7,0.466666667,0.318181818,1.166666667,CRAM,0.25,----,----,HUnSatLig,----,----,----,353.22832,353,0.22832,NA,NA,NA,2771987,1996389,1950335
385.1364864,385.13649,15,22,4,8,0,0,1.466666667,0.533333333,7,0.466666667,0.318181818,0.875,CRAM,0.142857143,----,----,HUnSatLig,----,----,----,385.22554,385,0.22554,4156775,3657450,3212905,5065295,5531624,4390877
324.1564936,324.15649,15,23,3,5,0,0,1.533333333,0.333333333,6,0.4,0.260869565,1.2,CRAM,0.210526316,----,----,----,----,----,Alipat+N,324.23145,324,0.23145,NA,NA,NA,1792869,2475311,1783766
340.1514082,340.15141,15,23,3,6,0,0,1.533333333,0.4,6,0.4,0.260869565,1,CRAM,0.166666667,----,----,----,----,----,Alipat+N,340.23006,340,0.23006,NA,NA,NA,1691016,1918676,1918327
356.1463228,356.14632,15,23,3,7,0,0,1.533333333,0.466666667,6,0.4,0.260869565,0.857142857,CRAM,0.117647059,----,----,----,----,----,Alipat+N,356.22868,356,0.22868,6413359,6847661,5891055,8576420,9319371,8115439
372.1412374,372.14124,15,23,3,8,0,0,1.533333333,0.533333333,6,0.4,0.260869565,0.75,O,0.0625,----,----,----,----,----,Alipat+N,372.22729,372,0.22729,3522473,3447315,3276990,2928805,2811967,2594588
388.136152,388.13615,15,23,3,9,0,0,1.533333333,0.6,6,0.4,0.260869565,0.666666667,O,0,----,----,----,----,SatFACarb,----,388.2259,388,0.2259,1599734,1648002,1942303,NA,NA,NA
384.1524708,384.15247,15,23,5,7,0,0,1.533333333,0.466666667,7,0.466666667,0.304347826,1,CRAM,0.153846154,----,----,----,----,----,Alipat+N,384.2413,384,0.2413,2710574,3144199,2926458,4643169,5288694,4601603
299.1500112,299.15001,15,24,0,6,0,0,1.6,0.4,4,0.266666667,0.166666667,0.666666667,O,0.083333333,----,----,----,AlipatNoN,----,----,299.21919,299,0.21919,NA,NA,NA,1963760,2075734,2180274
315.1449258,315.14493,15,24,0,7,0,0,1.6,0.466666667,4,0.266666667,0.166666667,0.571428571,O,0.043478261,----,----,----,AlipatNoN,----,----,315.2178,315,0.2178,3390224,3347263,2685117,4419899,4302027,3882462
347.1169965,347.117,15,24,0,7,1,0,1.6,0.466666667,4,0.266666667,0.166666667,0.571428571,O,-0.047619048,----,----,----,AlipatNoN,----,----,347.19726,347,0.19726,NA,NA,NA,3067672,7011794,1529540
331.1398404,331.13984,15,24,0,8,0,0,1.6,0.533333333,4,0.266666667,0.166666667,0.5,O,0,----,----,----,AlipatNoN,----,----,331.21641,331,0.21641,3323882,3348179,3232277,4141727,3905217,3667677
363.1119111,363.11191,15,24,0,8,1,0,1.6,0.533333333,4,0.266666667,0.166666667,0.5,O,-0.1,----,----,----,AlipatNoN,----,----,363.19588,363,0.19588,NA,NA,NA,1626115,1775066,1641722
347.134755,347.13475,15,24,0,9,0,0,1.6,0.6,4,0.266666667,0.166666667,0.444444444,O,-0.047619048,----,----,----,----,SatFACarb,----,347.21502,347,0.21502,2335026,2645823,2639794,2442014,2565079,2304713
379.1068257,379.10683,15,24,0,9,1,0,1.6,0.6,4,0.266666667,0.166666667,0.444444444,O,-0.157894737,----,----,----,----,SatFACarb,----,379.19449,379,0.19449,NA,NA,NA,1741903,3363291,1936977
363.1296696,363.12967,15,24,0,10,0,0,1.6,0.666666667,4,0.266666667,0.166666667,0.4,O,-0.1,----,----,----,----,SatFACarb,----,363.21364,363,0.21364,2074195,2281550,2092339,1814025,1933535,2122495
379.1245842,379.12458,15,24,0,11,0,0,1.6,0.733333333,4,0.266666667,0.166666667,0.363636364,O,-0.157894737,----,----,----,----,SatFACarb,----,379.21225,379,0.21225,2167186,2361152,2083947,2290771,2836960,1947734
395.1194988,395.1195,15,24,0,12,0,0,1.6,0.8,4,0.266666667,0.166666667,0.333333333,O,-0.222222222,----,----,----,----,SatFACarb,----,395.21086,395,0.21086,15878167,17398474,16699530,23273069,23518281,22145812
411.1144134,411.11441,15,24,0,13,0,0,1.6,0.866666667,4,0.266666667,0.166666667,0.307692308,O,-0.294117647,----,----,----,----,SatFACarb,----,411.20948,411,0.20948,4948035,4608452,4520685,3821802,4151212,3034541
427.109328,427.10933,15,24,0,14,0,0,1.6,0.933333333,4,0.266666667,0.166666667,0.285714286,O,-0.375,----,----,----,----,SatFACarb,----,427.20809,427,0.20809,3301345,4135454,3305862,2018811,1563143,1607816
343.1510738,343.15107,15,24,2,7,0,0,1.6,0.466666667,5,0.333333333,0.208333333,0.714285714,O,0.052631579,----,----,----,----,----,Alipat+N,343.23042,343,0.23042,1926535,1884508,2402170,2945208,2881986,2238602
355.1623072,355.16231,15,24,4,6,0,0,1.6,0.4,6,0.4,0.25,1,CRAM,0.125,----,----,----,----,----,Alipat+N,355.24443,355,0.24443,3001548,3232670,2625224,4875383,5825196,4425677
371.1572218,371.15722,15,24,4,7,0,0,1.6,0.466666667,6,0.4,0.25,0.857142857,CRAM,0.066666667,----,----,----,----,----,Alipat+N,371.24305,371,0.24305,3283000,3431175,3468702,3923844,4594978,3854858
387.1521364,387.15214,15,24,4,8,0,0,1.6,0.533333333,6,0.4,0.25,0.75,O,0,----,----,----,----,----,Alipat+N,387.24166,387,0.24166,NA,NA,NA,2437670,2430920,2471818
326.1721436,326.17214,15,25,3,5,0,0,1.666666667,0.333333333,5,0.333333333,0.2,1,CRAM,0.105263158,----,----,----,----,----,Alipat+N,326.24757,326,0.24757,1864205,1993714,1521900,2628642,2843323,3081860
342.1670582,342.16706,15,25,3,6,0,0,1.666666667,0.4,5,0.333333333,0.2,0.833333333,CRAM,0.055555556,----,----,----,----,----,Alipat+N,342.24618,342,0.24618,5780081,6191727,5759096,7927209,9041096,7571845
358.1619728,358.16197,15,25,3,7,0,0,1.666666667,0.466666667,5,0.333333333,0.2,0.714285714,O,0,----,----,----,----,----,Alipat+N,358.24479,358,0.24479,2900751,3225821,2756686,4398095,4750875,4464451
374.1568874,374.15689,15,25,3,8,0,0,1.666666667,0.533333333,5,0.333333333,0.2,0.625,O,-0.0625,----,----,----,----,----,Alipat+N,374.24341,374,0.24341,3392150,3292210,3556613,2939629,2474624,2975044
301.1656612,301.16566,15,26,0,6,0,0,1.733333333,0.4,3,0.2,0.115384615,0.5,O,0,----,----,----,AlipatNoN,----,----,301.2353,301,0.2353,NA,NA,NA,2097168,2364777,1877971
317.1605758,317.16058,15,26,0,7,0,0,1.733333333,0.466666667,3,0.2,0.115384615,0.428571429,O,-0.043478261,----,----,----,AlipatNoN,----,----,317.23391,317,0.23391,2215474,2292369,1878049,3729087,4230182,3188057
333.1554904,333.15549,15,26,0,8,0,0,1.733333333,0.533333333,3,0.2,0.115384615,0.375,O,-0.090909091,----,----,----,AlipatNoN,----,----,333.23253,333,0.23253,5409184,6328953,5896157,8873095,9364600,9213109
365.1275611,365.12756,15,26,0,8,1,0,1.733333333,0.533333333,3,0.2,0.115384615,0.375,O,-0.2,----,----,----,AlipatNoN,----,----,365.21199,365,0.21199,NA,NA,NA,2156141,1895218,1657161
349.150405,349.1504,15,26,0,9,0,0,1.733333333,0.6,3,0.2,0.115384615,0.333333333,O,-0.142857143,----,----,----,----,SatFACarb,----,349.23114,349,0.23114,2353337,2919242,2512873,3307881,4007422,3164416
381.1224757,381.12248,15,26,0,9,1,0,1.733333333,0.6,3,0.2,0.115384615,0.333333333,O,-0.263157895,----,----,----,----,SatFACarb,----,381.2106,381,0.2106,NA,NA,NA,1767012,1896946,1775681
365.1453196,365.14532,15,26,0,10,0,0,1.733333333,0.666666667,3,0.2,0.115384615,0.3,O,-0.2,----,----,----,----,SatFACarb,----,365.22975,365,0.22975,2351697,1986948,2175127,3540595,3451959,2876751
381.1402342,381.14023,15,26,0,11,0,0,1.733333333,0.733333333,3,0.2,0.115384615,0.272727273,O,-0.263157895,----,----,----,----,SatFACarb,----,381.22837,381,0.22837,1836361,2064694,2056832,2550888,3100151,2830917
397.1351488,397.13515,15,26,0,12,0,0,1.733333333,0.8,3,0.2,0.115384615,0.25,O,-0.333333333,----,----,----,----,SatFACarb,----,397.22698,397,0.22698,2734539,2321943,2172886,3392953,3601322,2938412
413.1300634,413.13006,15,26,0,13,0,0,1.733333333,0.866666667,3,0.2,0.115384615,0.230769231,O,-0.411764706,----,----,----,----,SatFACarb,----,413.22559,413,0.22559,5245041,5802526,5805851,4876578,4630537,4823967
429.124978,429.12498,15,26,0,14,0,0,1.733333333,0.933333333,3,0.2,0.115384615,0.214285714,O,-0.5,----,----,----,----,SatFACarb,----,429.22421,429,0.22421,4419863,4404696,4114682,NA,NA,NA
313.1768946,313.17689,15,26,2,5,0,0,1.733333333,0.333333333,4,0.266666667,0.153846154,0.8,O,0.047619048,----,----,----,----,----,Alipat+N,313.24931,313,0.24931,NA,NA,NA,1727948,2322817,1394295
329.1718092,329.17181,15,26,2,6,0,0,1.733333333,0.4,4,0.266666667,0.153846154,0.666666667,O,0,----,----,----,----,----,Alipat+N,329.24793,329,0.24793,NA,NA,NA,1808591,1994784,2017052
341.1830426,341.18304,15,26,4,5,0,0,1.733333333,0.333333333,5,0.333333333,0.192307692,1,O,0.058823529,----,----,----,----,----,Alipat+N,341.26194,341,0.26194,1559138,1929092,1497210,3103901,3223506,2550915
357.1779572,357.17796,15,26,4,6,0,0,1.733333333,0.4,5,0.333333333,0.192307692,0.833333333,O,0,----,----,----,----,----,Alipat+N,357.26055,357,0.26055,NA,NA,NA,2828001,2965753,2462240
373.1728718,373.17287,15,26,4,7,0,0,1.733333333,0.466666667,5,0.333333333,0.192307692,0.714285714,O,-0.066666667,----,----,----,----,----,Alipat+N,373.25916,373,0.25916,3798313,4005674,3579882,3683282,3837800,3655737
389.1677864,389.16779,15,26,4,8,0,0,1.733333333,0.533333333,5,0.333333333,0.192307692,0.625,O,-0.142857143,----,----,----,----,----,Alipat+N,389.25778,389,0.25778,1864223,1600092,1979905,NA,NA,NA
381.1319915,381.13199,15,27,0,9,0,1,1.8,0.6,3,0.2,0.111111111,0.333333333,O,-0.210526316,----,----,----,----,SatFACarb,----,381.22012,381,0.22012,NA,NA,NA,73405030,117985269,113659971
380.1562186,380.15622,15,27,1,10,0,0,1.8,0.666666667,3,0.2,0.111111111,0.3,O,-0.277777778,----,----,----,----,SatFACarb,----,380.24412,380,0.24412,2532089,2315331,2456446,3844454,3623668,3652438
444.1181185,444.11812,15,27,1,12,1,0,1.8,0.8,3,0.2,0.111111111,0.25,O,-0.642857143,----,----,----,----,SatFACarb,----,444.22081,444,0.22081,6229425,7069358,5580684,11820834,13623442,10104224
441.1279687,441.12797,15,27,2,11,0,1,1.8,0.733333333,4,0.266666667,0.148148148,0.363636364,O,-0.461538462,----,----,----,----,SatFACarb,----,441.22997,441,0.22997,NA,NA,NA,4559889,5905736,7677663
328.1877936,328.18779,15,27,3,5,0,0,1.8,0.333333333,4,0.266666667,0.148148148,0.8,O,0,----,----,----,----,----,Alipat+N,328.26368,328,0.26368,2242959,2255997,1954707,4057579,4178004,4075583
344.1827082,344.18271,15,27,3,6,0,0,1.8,0.4,4,0.266666667,0.148148148,0.666666667,O,-0.055555556,----,----,----,----,----,Alipat+N,344.2623,344,0.2623,9499826,10162265,9867916,10842070,12394187,10893215
360.1776228,360.17762,15,27,3,7,0,0,1.8,0.466666667,4,0.266666667,0.148148148,0.571428571,O,-0.117647059,----,----,----,----,----,Alipat+N,360.26091,360,0.26091,4346364,4261137,4397234,3952252,4463728,3698583
392.1496935,392.14969,15,27,3,7,1,0,1.8,0.466666667,4,0.266666667,0.148148148,0.571428571,O,-0.266666667,----,----,----,----,----,Alipat+N,392.24037,392,0.24037,NA,NA,NA,2338377,2134027,2025787
319.1762258,319.17623,15,28,0,7,0,0,1.866666667,0.466666667,2,0.133333333,0.071428571,0.285714286,O,-0.130434783,----,----,----,AlipatNoN,----,----,319.25003,319,0.25003,NA,NA,NA,2094416,1769868,1495519
351.1482965,351.1483,15,28,0,7,1,0,1.866666667,0.466666667,2,0.133333333,0.071428571,0.285714286,O,-0.238095238,----,----,----,AlipatNoN,----,----,351.22949,351,0.22949,NA,NA,NA,1620922,1520172,1677627
335.1711404,335.17114,15,28,0,8,0,0,1.866666667,0.533333333,2,0.133333333,0.071428571,0.25,O,-0.181818182,----,----,----,AlipatNoN,----,----,335.24864,335,0.24864,4649838,5514283,4773297,7563900,10483261,6975128
367.1432111,367.14321,15,28,0,8,1,0,1.866666667,0.533333333,2,0.133333333,0.071428571,0.25,O,-0.3,----,----,----,AlipatNoN,----,----,367.22811,367,0.22811,NA,NA,NA,2832595,2342024,3511187
351.166055,351.16605,15,28,0,9,0,0,1.866666667,0.6,2,0.133333333,0.071428571,0.222222222,O,-0.238095238,----,----,----,----,SatFACarb,----,351.24726,351,0.24726,2814297,3198304,3074605,4153279,4668977,4429633
367.1609696,367.16097,15,28,0,10,0,0,1.866666667,0.666666667,2,0.133333333,0.071428571,0.2,O,-0.3,----,----,----,----,SatFACarb,----,367.24587,367,0.24587,2116175,2076343,2247416,3711704,2856589,3085208
399.1330403,399.13304,15,28,0,10,1,0,1.866666667,0.666666667,2,0.133333333,0.071428571,0.2,O,-0.444444444,----,----,----,----,SatFACarb,----,399.22533,399,0.22533,2658638,2934084,2240254,10316002,4899562,10773790
431.1228695,431.12287,15,28,0,12,1,0,1.866666667,0.8,2,0.133333333,0.071428571,0.166666667,O,-0.625,----,----,----,----,SatFACarb,----,431.22256,431,0.22256,NA,NA,NA,2235654,2408810,2238730
343.1986926,343.19869,15,28,4,5,0,0,1.866666667,0.333333333,4,0.266666667,0.142857143,0.8,O,-0.058823529,----,----,----,----,----,Alipat+N,343.27805,343,0.27805,2818453,3353448,2968966,6041285,7181774,5596823
359.1936072,359.19361,15,28,4,6,0,0,1.866666667,0.4,4,0.266666667,0.142857143,0.666666667,O,-0.125,----,----,----,----,----,Alipat+N,359.27667,359,0.27667,2858125,2650622,2720135,4751693,5714765,4378740
375.1885218,375.18852,15,28,4,7,0,0,1.866666667,0.466666667,4,0.266666667,0.142857143,0.571428571,O,-0.2,----,----,----,----,----,Alipat+N,375.27528,375,0.27528,2508305,2093893,2525739,2415636,2513316,2237530
367.1527269,367.15273,15,29,0,8,0,1,1.933333333,0.533333333,2,0.133333333,0.068965517,0.25,O,-0.25,----,----,----,AlipatNoN,----,----,367.23763,367,0.23763,14019660,13000885,16127222,27308758,41509003,50348438
314.208529,314.20853,15,29,3,4,0,0,1.933333333,0.266666667,3,0.2,0.103448276,0.75,O,-0.05,----,----,----,----,----,Alipat+N,314.28119,314,0.28119,2196622,1988518,1811740,3838091,4565549,3639090
330.2034436,330.20344,15,29,3,5,0,0,1.933333333,0.333333333,3,0.2,0.103448276,0.6,O,-0.105263158,----,----,----,----,----,Alipat+N,330.2798,330,0.2798,6676262,6752274,5982534,12558785,14918137,11721222
378.1704289,378.17043,15,29,3,6,1,0,1.933333333,0.4,3,0.2,0.103448276,0.5,O,-0.3125,----,----,----,----,----,Alipat+N,378.25788,378,0.25788,NA,NA,NA,2130257,1618910,2005860
394.1653435,394.16534,15,29,3,7,1,0,1.933333333,0.466666667,3,0.2,0.103448276,0.428571429,O,-0.4,----,----,----,----,----,Alipat+N,394.25649,394,0.25649,NA,NA,NA,3284420,2975127,2523780
337.1690319,337.16903,15,30,0,6,1,0,2,0.4,1,0.066666667,0.033333333,0.166666667,O,-0.272727273,----,----,----,AlipatNoN,----,----,337.247,337,0.247,NA,NA,NA,5518457,4139018,5920900
353.1639465,353.16395,15,30,0,7,1,0,2,0.466666667,1,0.066666667,0.033333333,0.142857143,O,-0.333333333,----,----,----,AlipatNoN,----,----,353.24561,353,0.24561,NA,NA,NA,2687000,2059114,2709380
401.1486903,401.14869,15,30,0,10,1,0,2,0.666666667,1,0.066666667,0.033333333,0.1,O,-0.555555556,----,----,----,----,SatFACarb,----,401.24145,401,0.24145,NA,NA,NA,2012139,2416140,2050541
343.009555,343.00955,16,8,0,9,0,0,0.5,0.5625,13,0.8125,1.625,1.444444444,O,0.739130435,CondAr,----,----,----,----,----,343.08887,343,0.08887,1726047,2095930,1855317,NA,NA,NA
359.0044696,359.00447,16,8,0,10,0,0,0.5,0.625,13,0.8125,1.625,1.3,O,0.727272727,CondAr,----,----,----,----,----,359.08748,359,0.08748,2094919,2266569,2291534,NA,NA,NA
374.9993842,374.99938,16,8,0,11,0,0,0.5,0.6875,13,0.8125,1.625,1.181818182,O,0.714285714,CondAr,----,----,----,----,----,375.0861,375,0.0861,2273227,2338067,2429429,NA,NA,NA
329.0302904,329.03029,16,10,0,8,0,0,0.625,0.5,12,0.75,1.2,1.5,O,0.666666667,CondAr,----,----,----,----,----,329.10637,329,0.10637,2094646,1883429,2288199,NA,NA,NA
345.025205,345.0252,16,10,0,9,0,0,0.625,0.5625,12,0.75,1.2,1.333333333,O,0.652173913,----,Aromatic,----,----,----,----,345.10499,345,0.10499,3871660,3859754,3680111,NA,NA,NA
361.0201196,361.02012,16,10,0,10,0,0,0.625,0.625,12,0.75,1.2,1.2,O,0.636363636,----,Aromatic,----,----,----,----,361.1036,361,0.1036,5431096,5687806,5494194,NA,NA,NA
377.0150342,377.01503,16,10,0,11,0,0,0.625,0.6875,12,0.75,1.2,1.090909091,O,0.619047619,----,Aromatic,----,----,----,----,377.10221,377,0.10221,4948646,5126947,5164074,NA,NA,NA
393.0099488,393.00995,16,10,0,12,0,0,0.625,0.75,12,0.75,1.2,1,O,0.6,----,Aromatic,----,----,----,----,393.10083,393,0.10083,3004448,3411793,3760908,NA,NA,NA
315.0510258,315.05103,16,12,0,7,0,0,0.75,0.4375,11,0.6875,0.916666667,1.571428571,O,0.6,----,Aromatic,----,----,----,----,315.12388,315,0.12388,1812739,1752624,1519021,NA,NA,NA
331.0459404,331.04594,16,12,0,8,0,0,0.75,0.5,11,0.6875,0.916666667,1.375,O,0.583333333,----,Aromatic,----,----,----,----,331.12249,331,0.12249,3672534,3808959,3610624,NA,NA,NA
347.040855,347.04085,16,12,0,9,0,0,0.75,0.5625,11,0.6875,0.916666667,1.222222222,O,0.565217391,----,Aromatic,----,----,----,----,347.1211,347,0.1211,6538261,6062887,6298007,NA,NA,NA
363.0357696,363.03577,16,12,0,10,0,0,0.75,0.625,11,0.6875,0.916666667,1.1,O,0.545454545,----,Aromatic,----,----,----,----,363.11972,363,0.11972,8984112,8932404,9336855,NA,NA,NA
