mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PosFHW1.csv,PosFHW2.csv,PosFHW3.csv,PosFHW-Gt1.csv,PosFHW-Gt2.csv,PosFHW-Gt3.csv
342.1306728,342.13067,14,21,3,7,0,0,1.5,0.5,6,0.428571429,0.285714286,0.857142857,CRAM,0.133333333,----,----,----,----,----,Alipat+N,342.20979,342,0.20979,2935636,3135913,2752014,4477951,4862728,4511960
358.1255874,358.12559,14,21,3,8,0,0,1.5,0.571428571,6,0.428571429,0.285714286,0.75,O,0.071428571,----,----,----,----,----,Alipat+N,358.2084,358,0.2084,3265352,3228096,2795069,3440381,4044280,3207639
374.120502,374.1205,14,21,3,9,0,0,1.5,0.642857143,6,0.428571429,0.285714286,0.666666667,O,0,----,----,----,----,SatFACarb,----,374.20701,374,0.20701,3402933,2604890,2649826,0,0,0
333.119105,333.1191,14,22,0,9,0,0,1.571428571,0.642857143,4,0.285714286,0.181818182,0.444444444,O,-0.052631579,----,----,----,----,SatFACarb,----,333.19613,333,0.19613,3108804,3274046,2515524,2852477,2834523,3021339
349.1140196,349.11402,14,22,0,10,0,0,1.571428571,0.714285714,4,0.285714286,0.181818182,0.4,O,-0.111111111,----,----,----,----,SatFACarb,----,349.19475,349,0.19475,4524526,4518685,3863388,3250692,3399885,3183780
365.1089342,365.10893,14,22,0,11,0,0,1.571428571,0.785714286,4,0.285714286,0.181818182,0.363636364,O,-0.176470588,----,----,----,----,SatFACarb,----,365.19336,365,0.19336,9259744,9438813,7746370,7381924,8832774,8552693
381.1038488,381.10385,14,22,0,12,0,0,1.571428571,0.857142857,4,0.285714286,0.181818182,0.333333333,O,-0.25,----,----,----,----,SatFACarb,----,381.19197,381,0.19197,26971148,26636631,21438290,16766565,16343762,14538031
397.0987634,397.09876,14,22,0,13,0,0,1.571428571,0.928571429,4,0.285714286,0.181818182,0.307692308,O,-0.333333333,----,----,----,----,SatFACarb,----,397.19059,397,0.19059,27908746,29655026,22855222,8508673,8929649,8998129
413.093678,413.09368,14,22,0,14,0,0,1.571428571,1,4,0.285714286,0.181818182,0.285714286,O,-0.428571429,----,----,----,----,SatFACarb,----,413.1892,413,0.1892,10697642,12420707,9270030,0,0,0
361.125253,361.12525,14,22,2,9,0,0,1.571428571,0.642857143,5,0.357142857,0.227272727,0.555555556,O,-0.066666667,----,----,----,----,SatFACarb,----,361.20876,361,0.20876,3166342,3009903,2561044,2050229,3272152,1964988
377.1201676,377.12017,14,22,2,10,0,0,1.571428571,0.714285714,5,0.357142857,0.227272727,0.5,O,-0.142857143,----,----,----,----,SatFACarb,----,377.20737,377,0.20737,3168744,3134173,2445977,0,0,0
364.1249186,364.12492,14,23,1,10,0,0,1.642857143,0.714285714,4,0.285714286,0.173913043,0.4,O,-0.1875,----,----,----,----,SatFACarb,----,364.20912,364,0.20912,3301324,3244837,2734586,2804845,3369407,2845098
380.1198332,380.11983,14,23,1,11,0,0,1.642857143,0.785714286,4,0.285714286,0.173913043,0.363636364,O,-0.266666667,----,----,----,----,SatFACarb,----,380.20773,380,0.20773,4342538,5519426,4657710,1941076,2888116,2766341
396.1147478,396.11475,14,23,1,12,0,0,1.642857143,0.857142857,4,0.285714286,0.173913043,0.333333333,O,-0.357142857,----,----,----,----,SatFACarb,----,396.20634,396,0.20634,6559176,8044351,6370699,1589833,2932936,2352687
360.1412374,360.14124,14,23,3,8,0,0,1.642857143,0.571428571,5,0.357142857,0.217391304,0.625,O,-0.071428571,----,----,----,----,----,Alipat+N,360.22451,360,0.22451,3562868,3492920,3238096,2684796,3273873,3551859
351.1296696,351.12967,14,24,0,10,0,0,1.714285714,0.714285714,3,0.214285714,0.125,0.3,O,-0.222222222,----,----,----,----,SatFACarb,----,351.21086,351,0.21086,4361204,4564330,4239788,5253740,6184246,5943054
367.1245842,367.12458,14,24,0,11,0,0,1.714285714,0.785714286,3,0.214285714,0.125,0.272727273,O,-0.294117647,----,----,----,----,SatFACarb,----,367.20948,367,0.20948,9155863,11079898,8920547,11644447,11557284,10703769
383.1194988,383.1195,14,24,0,12,0,0,1.714285714,0.857142857,3,0.214285714,0.125,0.25,O,-0.375,----,----,----,----,SatFACarb,----,383.20809,383,0.20809,18718228,22274946,20615575,9052296,9364748,9762689
399.1144134,399.11441,14,24,0,13,0,0,1.714285714,0.928571429,3,0.214285714,0.125,0.230769231,O,-0.466666667,----,----,----,----,SatFACarb,----,399.2067,399,0.2067,25697288,29942084,27451252,4290147,4826797,4932196
431.0864841,431.08648,14,24,0,13,1,0,1.714285714,0.928571429,3,0.214285714,0.125,0.230769231,O,-0.692307692,----,----,----,----,SatFACarb,----,431.18617,431,0.18617,3166134,3410176,2739792,2840747,2997896,2814729
415.109328,415.10933,14,24,0,14,0,0,1.714285714,1,3,0.214285714,0.125,0.214285714,O,-0.571428571,----,----,----,----,SatFACarb,----,415.20532,415,0.20532,3725926,4349591,3119853,0,0,0
447.0813987,447.0814,14,24,0,14,1,0,1.714285714,1,3,0.214285714,0.125,0.214285714,O,-0.833333333,----,----,----,----,SatFACarb,----,447.18478,447,0.18478,3342372,3018915,2130814,0,0,0
382.1354832,382.13548,14,25,1,11,0,0,1.785714286,0.785714286,3,0.214285714,0.12,0.272727273,O,-0.4,----,----,----,----,SatFACarb,----,382.22385,382,0.22385,2810136,4222581,3686014,0,0,0
398.1303978,398.1304,14,25,1,12,0,0,1.785714286,0.857142857,3,0.214285714,0.12,0.25,O,-0.5,----,----,----,----,SatFACarb,----,398.22246,398,0.22246,2893649,4525219,3693278,0,0,0
346.1619728,346.16197,14,25,3,7,0,0,1.785714286,0.5,4,0.285714286,0.16,0.571428571,O,-0.133333333,----,----,----,----,----,Alipat+N,346.24202,346,0.24202,2613007,2626524,3229728,2569359,2843494,2464827
369.1402342,369.14023,14,26,0,11,0,0,1.857142857,0.785714286,2,0.142857143,0.076923077,0.181818182,O,-0.411764706,----,----,----,----,SatFACarb,----,369.22559,369,0.22559,2626892,3848021,3998338,2863252,2716222,3568188
385.1351488,385.13515,14,26,0,12,0,0,1.857142857,0.857142857,2,0.142857143,0.076923077,0.166666667,O,-0.5,----,----,----,----,SatFACarb,----,385.22421,385,0.22421,3052561,4367768,4692933,0,0,0
433.1021341,433.10213,14,26,0,13,1,0,1.857142857,0.928571429,2,0.142857143,0.076923077,0.153846154,O,-0.846153846,----,----,----,----,SatFACarb,----,433.20228,433,0.20228,3184097,2890884,2560884,3224658,3037632,3619462
365.0150342,365.01503,15,10,0,11,0,0,0.666666667,0.733333333,11,0.733333333,1.1,1,O,0.578947368,----,Aromatic,----,----,----,----,365.09944,365,0.09944,3475142,3073087,3386147,0,0,0
381.0099488,381.00995,15,10,0,12,0,0,0.666666667,0.8,11,0.733333333,1.1,0.916666667,O,0.555555556,----,Aromatic,----,----,----,----,381.09805,381,0.09805,2511347,3071293,3308342,0,0,0
351.0357696,351.03577,15,12,0,10,0,0,0.8,0.666666667,10,0.666666667,0.833333333,1,CRAM,0.5,----,----,HUnSatLig,----,----,----,351.11694,351,0.11694,4749276,4673870,5523856,0,0,0
367.0306842,367.03068,15,12,0,11,0,0,0.8,0.733333333,10,0.666666667,0.833333333,0.909090909,CRAM,0.473684211,----,----,HUnSatLig,----,----,----,367.11555,367,0.11555,6669564,5784765,8322500,0,0,0
383.0255988,383.0256,15,12,0,12,0,0,0.8,0.8,10,0.666666667,0.833333333,0.833333333,CRAM,0.444444444,----,----,HUnSatLig,----,----,----,383.11417,383,0.11417,5448188,5507944,5936509,0,0,0
399.0205134,399.02051,15,12,0,13,0,0,0.8,0.866666667,10,0.666666667,0.833333333,0.769230769,O,0.411764706,----,----,HUnSatLig,----,----,----,399.11278,399,0.11278,3771383,3659061,3814246,0,0,0
337.056505,337.0565,15,14,0,9,0,0,0.933333333,0.6,9,0.6,0.642857143,1,CRAM,0.428571429,----,----,HUnSatLig,----,----,----,337.13444,337,0.13444,4006130,3945155,4237685,1483654,1464055,1727936
353.0514196,353.05142,15,14,0,10,0,0,0.933333333,0.666666667,9,0.6,0.642857143,0.9,CRAM,0.4,----,----,HUnSatLig,----,----,----,353.13306,353,0.13306,7341549,6857639,6760436,0,0,0
369.0463342,369.04633,15,14,0,11,0,0,0.933333333,0.733333333,9,0.6,0.642857143,0.818181818,CRAM,0.368421053,----,----,HUnSatLig,----,----,----,369.13167,369,0.13167,10682162,9390903,10473571,0,0,0
385.0412488,385.04125,15,14,0,12,0,0,0.933333333,0.8,9,0.6,0.642857143,0.75,O,0.333333333,----,----,HUnSatLig,----,----,----,385.13028,385,0.13028,8491001,8095104,8459179,0,0,0
401.0361634,401.03616,15,14,0,13,0,0,0.933333333,0.866666667,9,0.6,0.642857143,0.692307692,O,0.294117647,----,----,HUnSatLig,----,----,----,401.1289,401,0.1289,5914974,5706341,5334137,0,0,0
323.0772404,323.07724,15,16,0,8,0,0,1.066666667,0.533333333,8,0.533333333,0.5,1,CRAM,0.363636364,----,----,HUnSatLig,----,----,----,323.15195,323,0.15195,3224187,2557009,3217764,1626631,1578827,1685994
339.072155,339.07215,15,16,0,9,0,0,1.066666667,0.6,8,0.533333333,0.5,0.888888889,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,339.15056,339,0.15056,5842085,5200040,5641527,2159017,2257388,2752440
355.0670696,355.06707,15,16,0,10,0,0,1.066666667,0.666666667,8,0.533333333,0.5,0.8,CRAM,0.3,----,----,HUnSatLig,----,----,----,355.14917,355,0.14917,9488391,9374220,9238120,2561335,2269204,2845679
371.0619842,371.06198,15,16,0,11,0,0,1.066666667,0.733333333,8,0.533333333,0.5,0.727272727,O,0.263157895,----,----,HUnSatLig,----,----,----,371.14779,371,0.14779,12253541,11589037,11289342,1998566,2441906,2918586
387.0568988,387.0569,15,16,0,12,0,0,1.066666667,0.8,8,0.533333333,0.5,0.666666667,O,0.222222222,----,----,HUnSatLig,----,----,----,387.1464,387,0.1464,10160616,9774978,9344448,0,0,0
403.0518134,403.05181,15,16,0,13,0,0,1.066666667,0.866666667,8,0.533333333,0.5,0.615384615,O,0.176470588,----,----,HUnSatLig,----,----,----,403.14501,403,0.14501,6282923,6568814,5967196,0,0,0
325.0928904,325.09289,15,18,0,8,0,0,1.2,0.533333333,7,0.466666667,0.388888889,0.875,CRAM,0.272727273,----,----,HUnSatLig,----,----,----,325.16806,325,0.16806,4492763,4558027,3658916,2893524,3782089,4279665
341.087805,341.0878,15,18,0,9,0,0,1.2,0.6,7,0.466666667,0.388888889,0.777777778,CRAM,0.238095238,----,----,HUnSatLig,----,----,----,341.16668,341,0.16668,7016038,7511710,6880016,3964633,4374003,3977666
357.0827196,357.08272,15,18,0,10,0,0,1.2,0.666666667,7,0.466666667,0.388888889,0.7,O,0.2,----,----,HUnSatLig,----,----,----,357.16529,357,0.16529,10578474,9964667,9132267,3357106,3578018,3484288
373.0776342,373.07763,15,18,0,11,0,0,1.2,0.733333333,7,0.466666667,0.388888889,0.636363636,O,0.157894737,----,----,HUnSatLig,----,----,----,373.1639,373,0.1639,10916757,12103707,10210705,2279244,2347325,2878801
389.0725488,389.07255,15,18,0,12,0,0,1.2,0.8,7,0.466666667,0.388888889,0.583333333,O,0.111111111,----,----,HUnSatLig,----,----,----,389.16252,389,0.16252,8715208,7987563,8411064,0,0,0
405.0674634,405.06746,15,18,0,13,0,0,1.2,0.866666667,7,0.466666667,0.388888889,0.538461538,O,0.058823529,----,----,HUnSatLig,----,----,----,405.16113,405,0.16113,5502942,5619791,4185613,0,0,0
327.1085404,327.10854,15,20,0,8,0,0,1.333333333,0.533333333,6,0.4,0.3,0.75,O,0.181818182,----,----,HUnSatLig,----,----,----,327.18418,327,0.18418,6038342,6142548,5691379,6105262,6292823,5835526
343.103455,343.10345,15,20,0,9,0,0,1.333333333,0.6,6,0.4,0.3,0.666666667,O,0.142857143,----,----,HUnSatLig,----,----,----,343.18279,343,0.18279,8169525,8967334,6950144,4907284,5660686,5690848
359.0983696,359.09837,15,20,0,10,0,0,1.333333333,0.666666667,6,0.4,0.3,0.6,O,0.1,----,----,HUnSatLig,----,----,----,359.18141,359,0.18141,10093652,9119472,8440698,3930673,3624760,4366617
375.0932842,375.09328,15,20,0,11,0,0,1.333333333,0.733333333,6,0.4,0.3,0.545454545,O,0.052631579,----,----,HUnSatLig,----,----,----,375.18002,375,0.18002,10470849,10220160,8167450,2752937,3379132,3134431
391.0881988,391.0882,15,20,0,12,0,0,1.333333333,0.8,6,0.4,0.3,0.5,O,0,----,----,HUnSatLig,----,----,----,391.17863,391,0.17863,9319831,9153339,6781327,3225653,2981083,3059666
407.0831134,407.08311,15,20,0,13,0,0,1.333333333,0.866666667,6,0.4,0.3,0.461538462,O,-0.058823529,----,----,HUnSatLig,----,----,----,407.17725,407,0.17725,9488630,9669898,6564494,2867349,3015132,3179672
423.078028,423.07803,15,20,0,14,0,0,1.333333333,0.933333333,6,0.4,0.3,0.428571429,O,-0.125,----,----,HUnSatLig,----,----,----,423.17586,423,0.17586,6433420,6128231,3646789,0,0,0
370.1255874,370.12559,15,21,3,8,0,0,1.4,0.533333333,7,0.466666667,0.333333333,0.875,CRAM,0.1875,----,----,HUnSatLig,----,----,----,370.21117,370,0.21117,3393632,3831945,3430345,3761605,3576705,2837892
386.120502,386.1205,15,21,3,9,0,0,1.4,0.6,7,0.466666667,0.333333333,0.777777778,CRAM,0.133333333,----,----,HUnSatLig,----,----,----,386.20979,386,0.20979,3864836,3463830,3644108,0,0,0
329.1241904,329.12419,15,22,0,8,0,0,1.466666667,0.533333333,5,0.333333333,0.227272727,0.625,O,0.090909091,----,----,HUnSatLig,----,----,----,329.2003,329,0.2003,5441724,5691371,4482387,7138964,7694069,7673002
345.119105,345.1191,15,22,0,9,0,0,1.466666667,0.6,5,0.333333333,0.227272727,0.555555556,O,0.047619048,----,----,HUnSatLig,----,----,----,345.19891,345,0.19891,7082514,7684799,5922569,5636956,5600829,5232657
361.1140196,361.11402,15,22,0,10,0,0,1.466666667,0.666666667,5,0.333333333,0.227272727,0.5,O,0,----,----,HUnSatLig,----,----,----,361.19752,361,0.19752,7906947,7674219,6656529,3316913,3725780,3889080
377.1089342,377.10893,15,22,0,11,0,0,1.466666667,0.733333333,5,0.333333333,0.227272727,0.454545455,O,-0.052631579,----,----,HUnSatLig,----,----,----,377.19614,377,0.19614,7956453,8258778,6572694,3939833,4163117,3776609
393.1038488,393.10385,15,22,0,12,0,0,1.466666667,0.8,5,0.333333333,0.227272727,0.416666667,O,-0.111111111,----,----,HUnSatLig,----,----,----,393.19475,393,0.19475,14313300,14257390,10562372,6035948,5906057,5535146
409.0987634,409.09876,15,22,0,13,0,0,1.466666667,0.866666667,5,0.333333333,0.227272727,0.384615385,O,-0.176470588,----,----,HUnSatLig,----,----,----,409.19336,409,0.19336,20210165,20153759,16229089,14736210,15492668,15272773
