Mass,Soil_1,Soil_2,Soil_3,Soil_13,Soil_14,Soil_15,Soil_7,Soil_8,Soil_9,Soil_19,Soil_20,Soil_21,Soil_4,Soil_5,Soil_6,Soil_16,Soil_17,Soil_18,Soil_10,Soil_11,Soil_12,Soil_22,Soil_23,Soil_24
393.0463342,13625066,15241315,10035496,2973922,3648250,4338906,7831368,7206114,8407864,0,0,0,13633065,12024152,12396307,0,0,0,4301255,7102084,7174878,0,0,0
393.0827196,17313523,18964589,12486960,5689069,5922564,7081188,9348944,9139434,9427776,3376616,4036228,4314533,17462834,16935262,15925018,5245180,4757190,5328343,6538702,9438859,9478885,3178344,4390329,4143021
393.1038488,3390713,3170930,2059573,2832116,3100937,2210538,14313300,14257390,10562372,6035948,5906057,5535146,2530359,2821986,2551582,2175232,1804490,1827290,13630930,10901135,12458729,5247853,4655549,5426098
393.119105,19681021,20054134,12998968,13323000,13867790,14216430,14124888,13989106,12915528,12481007,13123212,13445549,19031611,17033573,17846049,13475075,13167309,11975133,11980244,13102738,13777644,13430640,13830592,13610933
393.1402342,2946818,3440764,2102589,2923775,4040467,3069684,7515996,7537910,6235980,6791668,7630480,7023026,1989952,2036585,2130724,3048711,2509009,2430944,12455384,10170007,14154479,12476276,10504644,12185529
393.1554904,19562246,19169408,11856192,19593988,19082007,20741368,14808927,15174905,13859663,24588791,23793299,24478133,19904068,19913068,18845479,28654858,28277460,26081763,15377883,19410586,20089586,31905655,32776648,34234300
393.1766196,5418764,2810502,2112325,7248650,3956509,5111037,3187556,3032317,3409748,6314491,4928152,5588410,2977353,2934128,2756907,5168398,5431000,4878822,5307870,5612190,6417142,8390524,10201548,11837376
393.1918758,14970640,13353098,8622408,16849679,16796449,18640129,5829479,6173953,6929239,17183231,15023771,16679358,13186637,14408051,13328174,22867217,24341211,21641705,6267361,8793761,8078073,17057663,25379279,24649667
393.213005,2029846,1929360,1714509,3121429,2630438,2471175,0,0,0,5075459,4618911,3714498,2141778,2658678,2092082,4265237,4930272,3540460,2633189,3682982,2796797,5983107,6767059,7348167
393.2282612,5185306,4813972,3276112,7537434,6615850,6874379,0,0,0,5279238,3747490,4689350,5367382,5652857,4947765,10966296,12294882,10740207,1663463,2458793,2076928,5858183,9277910,8292298
395.0255988,6754529,6838888,4401867,0,0,0,5986538,5610097,6404291,0,0,0,6506497,6488762,5636218,0,0,0,3084052,4766730,5813319,0,0,0
395.0619842,16933098,19096177,11539154,4195645,4451584,5435107,10830066,10833528,10425546,2638717,2785800,3584854,15349770,14977728,14430336,2904675,2272574,2224395,6866714,10096657,10929229,1914616,3050302,2227488
395.0983696,18989299,18772602,11832026,7181640,7187721,7841517,14293241,14274175,12422352,6790020,7481359,7252829,18020370,17889991,16932998,7296617,6463557,6474513,10600224,12316695,13225043,6627583,8196933,7797031
395.1194988,34484472,29274752,22067934,43437390,45665550,48369394,16484606,16543363,16010452,26346376,22093843,28345186,15878167,17398474,16699530,23273069,23518281,22145812,14911267,16797723,17243223,16161027,25789257,19923243
395.134755,17547516,17887875,11225825,13139282,13210898,14937846,19413249,18792070,16735447,20247435,20918294,20304741,17033242,16853709,16859277,15896175,15223884,15002390,18532134,18804766,20155482,23824646,21599052,23785773
395.1711404,18505989,17474189,16980712,19590493,19791131,27131647,13592840,14225037,12481758,27730834,27328540,27902829,22210594,23628499,21872787,31546998,33274962,29506332,17479467,25628709,23792736,44497165,44901203,48267572
395.1922696,4981002,3248786,2693869,7984483,5528864,5817092,2611981,2083473,2862306,8178582,5608480,7609201,3086375,2736855,3152535,6973049,6937686,7077663,4676399,8638505,8072292,17201425,21103447,22180152
395.2075258,11100430,10271382,6520560,13278567,13630756,14683912,4122896,4124308,3932389,12960665,10694691,13097844,12830763,13216473,12290201,23285372,23551065,21138209,4848433,8572972,6332518,16271636,25420634,24285498
395.2439112,4228374,3049631,2300151,4580722,4361517,4957969,0,0,0,4438945,2410538,2613116,4325427,5059295,4530336,8726146,8606815,8688422,0,0,0,4005147,8371040,5835073
395.2472819,1708055,2036896,2306808,6336883,5383470,3641105,4653336,2794140,3487980,10437537,7778347,5625725,3583028,3109088,1907872,7276163,3351136,4622119,4351799,2443315,2871917,9287963,7600993,4685121
397.0412488,8686266,9143379,5680207,0,0,0,9761407,8634343,9301549,0,0,0,8319416,8549384,7426504,0,0,0,5791813,7575924,8430998,0,0,0
397.0776342,15467202,15938651,9643094,3665783,4063973,5358789,13933190,13209582,12975667,3844349,4112749,4531437,15321535,14404622,13717965,3237808,3019169,2838564,10166346,11825530,13544860,3335279,4256939,3797627
397.1140196,15192778,15656036,10138716,6975361,7730926,8370381,18631309,18685940,15830585,10306820,11399539,10943732,14461383,14076947,13857235,8454070,7331239,7572521,15689807,15389056,16428449,11049590,11447473,10883713
397.1351488,3609807,3462761,2561120,3383174,3985138,3741906,8419986,10127352,9254460,12117255,11770231,11564280,2734539,2321943,2172886,3392953,3601322,2938412,11524178,8505731,10573221,11444857,11361460,11213444
397.150405,15426259,15103084,9641059,12951435,12920566,13373654,18811541,18763771,16154175,22693130,23789946,22054139,15350222,15707161,14860761,16916412,16522669,17288238,21534804,21803398,23649703,31021692,26576055,31072903
397.1656612,3233494,2538608,1709158,2973583,3258618,3372249,0,0,0,2343693,2364796,1763326,2592721,2041884,2342363,2808254,2774959,2630704,0,0,0,2269823,2472122,1840265
397.1728718,3451608,3442802,2335847,3814289,3614459,3856603,2018457,2865663,2362947,5642510,5827965,5185791,2431443,2191901,2151900,3210687,3435953,2789425,0,0,0,4040320,3888315,4854410
397.1867904,16057051,15316085,9944169,17158036,17579774,18198750,10021532,10549249,10202693,24220945,23429504,23930114,21453270,21908511,20861407,31072194,32751027,28605491,16033881,25665932,22199725,46676610,47383741,48013965
397.2092572,5756640,5657722,3464301,6760347,7073540,7276771,0,0,0,6018325,5321091,6456582,3854810,4139042,3976674,7139269,7744951,6634549,0,0,0,5666438,7161025,6090384
397.2231758,9306851,7738493,4891760,11884446,11738887,12742886,2190499,2806791,2757195,10358040,7995782,9227529,11039197,11072549,10473956,19898311,21413305,19151927,3418206,6537618,4397490,13333129,21488836,18911891
397.2265465,5791460,6284414,6339697,20844447,10307336,7311591,16755363,9687048,12949068,33441048,10367366,12023050,8131038,6959141,5382629,11921352,12021178,7023672,13695071,10387859,11009459,17345161,13821124,21209747
397.2456426,4812520,5251203,3120756,8136613,7974668,7745771,0,0,0,3605788,3058569,3978509,3068386,3406888,2936296,6325195,6545853,5410874,0,0,0,2681485,4609223,3815062
398.1092686,2910628,2071368,1713932,0,0,0,1837901,2244256,2189531,0,0,0,2858125,2804397,2357867,2054222,2320970,2240166,1919447,1701412,1780793,0,0,0
398.1568874,3874734,4060498,2846484,3372185,2813915,3065782,2826582,2738856,2751715,4392382,4584988,4128184,3240087,3509428,3331698,2812501,3368530,3174060,1795294,2551339,2852928,3083050,3325280,3381031
398.1932728,3435957,2988890,2352410,4153507,3907555,4728254,0,0,0,5198277,4866594,6077887,2454174,2930874,2738807,4174939,4608600,3992753,0,0,0,4140848,4762982,5519149
399.0205134,1956961,1651728,1551012,0,0,0,3771383,3659061,3814246,0,0,0,1982777,1711412,2307823,NA,NA,NA,2604876,2931889,3093181,0,0,0
399.0568988,8580200,9442840,6089130,0,0,0,12542974,12118331,11308908,1854553,2425509,3312218,8248128,8457529,8190708,0,0,0,9611600,9865911,10991298,0,0,0
399.0932842,12756080,13559327,8615344,3416461,3432615,4243069,16100356,15798593,13926257,4674143,5087914,4656736,12163911,11593022,11502329,3072733,3052772,3428633,13070677,13042364,14724807,4507589,5047796,5087156
399.1296696,12559479,11638311,8138165,7035286,7166127,8168068,19020811,19292487,15101814,11419237,13058736,11937383,11344717,10724675,10117886,7082210,7053034,6894878,19020121,15430338,18128588,14097355,11707898,13558714
399.1449258,5666938,5799466,3809720,5373338,5396659,5597831,2489870,3136841,2566521,3293288,3003058,3485289,5011280,4959558,4677376,4384996,4705004,4609311,1566043,2648772,2773710,3393485,4044284,3710396
399.1521364,3160187,3005996,1759673,2907036,2538164,3164809,4474895,3603786,3256186,4861545,5611187,5789291,2354001,2316615,2230017,3033829,2450669,2598176,0,0,0,4135886,3054590,3881917
399.166055,12156030,10696239,7597499,10447263,9767095,11465356,15133714,15290700,13365116,22414955,22815413,22091373,13544276,12682569,12763907,14995687,15466223,14773538,20310366,20206279,20729553,34896848,29730304,35201983
399.1813112,5002369,4857394,3350974,5196195,5742778,5731983,2249749,2133839,2569598,4152942,3547831,3968112,3950423,3444043,3833605,4931817,5427954,4459811,0,0,0,3341267,4217346,3905473
399.1885218,7722115,8144436,4614591,8755621,9144508,8422032,4110358,4060496,3426175,10065519,9913016,10215025,6063960,5945676,5568262,8671466,9264883,8617252,2284896,4330187,3285716,8000468,8717827,8866754
399.2024404,12215430,11331127,7699905,15389097,15651007,15172243,6089752,7407954,6291329,19498609,16868026,17847923,15981403,16571726,14979848,23621868,25181941,22211878,10254690,17580749,14503638,32209878,35563013,36766660
399.2176966,3027081,3086906,1989572,3747245,3707074,3032214,0,0,0,2639988,2331324,2221174,1879389,1950032,2304266,2998510,3412727,2958631,0,0,0,1674713,2799624,2613703
399.2249072,4709514,4513339,2830789,6736302,7170244,6101656,0,0,0,7315061,6330046,8201847,2999647,3186513,2979083,5518575,7112440,5405992,0,0,0,5238746,7357961,6132680
399.2388258,11250829,6202942,4191687,14438834,9832647,10324635,1829407,1995608,1924998,8529527,5066432,6407802,8254305,8795475,8612621,15720689,16240378,14282026,2342247,4394706,2435291,10021852,15263243,12839882
399.2612926,4630673,4676163,2952138,7349688,7364811,7015071,0,0,0,3313275,2606275,4103806,2690405,2742102,2503952,5060852,6280958,4660524,0,0,0,2209760,4311566,2942925
400.136152,2385724,2250489,1945169,0,0,0,3471553,3998690,3501060,2863882,2124606,2551058,1748478,2289616,1771654,NA,NA,NA,3199952,2647892,3063123,1765991,1893521,2138185
400.1725374,4452675,4988673,2941015,3827355,4760969,4485974,4160711,3710440,3664905,6500112,7826243,7548696,3602436,3527125,3306379,4405615,3677060,3941773,2557908,3047769,3250008,5242989,5136022,5728334
400.2089228,3509066,3855624,2061404,5614244,5082513,5178205,0,0,0,4279061,5120839,6112030,3112971,3318746,2649487,5938548,6330249,5817745,0,0,0,3384946,4574875,5322835
400.2201562,3026764,2998538,1999966,4598439,4650387,4722527,0,0,0,4016919,3203913,3839775,1847821,1993691,1664401,3244405,3190667,3357074,0,0,0,2314356,2875549,3365972
401.0725488,7460329,7591859,5252824,0,0,0,12731748,11784810,10891390,2087836,2608056,2533800,6088856,6033996,6339580,0,0,0,9546293,9501650,10852296,0,0,0
401.087805,8801771,9578422,6328026,4492152,4566593,4865027,3267943,3205740,3571840,1856926,1836474,2644906,9784474,9258574,9307134,3619299,3276292,3707367,2142262,4286420,4014026,1706227,2410775,2031816
401.1089342,10470895,10577850,7857885,2351997,2757701,3312135,13225322,13496943,11378818,4026785,4252604,4574126,9184413,8797776,8989696,3145702,2464775,2611177,14000697,11596758,13017037,4026614,4741914,5011659
401.1241904,8340978,8955837,6054623,5708673,6477384,6906890,3770733,3953265,3747972,4151204,3975102,4856752,8840352,8572498,8262658,6016488,6425609,5720555,2730554,4584408,4167631,3828985,4298524,4017357
401.1453196,9387510,9895873,6393570,6606726,6352460,7318542,14306672,15032948,11083911,10651559,11322305,10915763,11234467,11314773,11602949,10111466,9476108,9014765,17586748,14509019,16404433,14204156,13379359,13776079
401.1605758,8902136,9404356,6250213,9407369,9589327,10120209,4670835,4617847,5184649,7495593,7715779,7577526,7789734,7669335,7566343,9056748,10457102,8623598,3144254,5208029,4879315,7027966,8394529,7926993
401.1677864,3942906,4128710,2082534,3676043,3979856,4285458,5254516,5074552,4367498,7085994,7625668,7212983,3530919,3225176,2912263,3731949,3793935,3589615,3122751,3493342,3866580,5033215,5337890,5640402
401.181705,10509820,9676744,6319847,10662798,10302035,10576917,10009975,10777210,9326731,19859372,18543557,19023801,10073257,9690714,8965129,13263343,12621841,11963888,12907072,14877664,14491606,23686401,23181092,26612948
401.1969612,7077375,6551499,4249322,8240018,8366678,8393751,3138937,2471548,2562701,6055855,5494727,6007739,5064875,4641372,4694027,6896113,7600147,6466033,1580610,3224546,2626007,5030147,6558502,6335702
401.2041718,7622144,8589261,5702378,7633811,8706647,8162329,3967355,3423869,4491406,9934768,9475016,10264508,6909100,6759004,5978124,7326194,7511060,6853106,2238018,5046243,4088792,7423236,8337191,8717527
401.2180904,9129474,9338831,6713068,12843927,11807322,12829723,3271037,4428415,4128912,15136690,12118986,13268926,9405615,10012254,8872974,16921075,16433174,14933491,5028420,7893988,6003674,16198918,22816553,22009049
401.2333466,3758597,3676114,1664239,3609498,3893853,3786270,0,0,0,2551732,1600972,2401217,2845873,2476640,2895887,3473909,4191256,3410421,0,0,0,2082568,2822955,2462427
401.2405572,6312454,6614996,4526831,10820508,11360862,9843743,0,0,0,6258613,5647309,6897602,5117106,4770401,4239376,7991798,9850905,7529973,0,0,0,4422921,7472940,6424796
401.2544758,3130889,3316182,2049265,5768095,5367393,5840930,0,0,0,4209591,2602446,2824132,2746548,3818083,2543122,6127096,6799387,6368759,0,0,0,4098315,6490925,5678302
402.151802,2526883,2782334,2170727,1871470,1802251,1693889,5646873,5294845,4651261,3637307,4438073,3554378,2705723,2826450,2463866,1914465,1815696,1704261,5018270,4130904,4939845,2991494,2881443,2828109
402.1881874,2700457,2430085,1630828,3436662,3156754,3351751,2879519,2745602,2823425,5003328,5345341,5146703,2600768,2006742,1867902,3258469,3382420,2886216,2288290,3326044,2681417,4092298,4170663,4877649
403.0518134,2024243,2335006,1924052,0,0,0,6282923,6568814,5967196,0,0,0,1771191,1673018,1913562,NA,NA,NA,5176045,3517630,5423268,0,0,0
403.0670696,11255605,13234464,8447958,4235576,5047217,4586841,4535981,4486000,4756830,0,0,0,11648441,11300668,11093212,3005636,2497792,2741901,2895086,5393599,4919462,0,0,0
403.0881988,4228921,4842788,2946008,0,0,0,10948273,10417011,8218976,2460861,2184350,2335437,4173244,4337470,4200670,0,0,0,10191600,7646401,8808616,0,0,0
403.103455,11358011,12835111,7892954,6063424,6714295,7433567,5609139,5007221,5359969,3439807,3032223,4314319,13589950,13152064,13190368,6855368,6012164,6313616,3589873,6456515,5805225,2629119,4311062,3761594
403.1245842,5448510,4327722,3327964,2604357,2949051,3031395,10182327,10570615,8186211,4036802,4033697,4323538,4780480,4666178,5144802,3262666,3291911,3123857,12204787,8420549,10694828,4085250,4363288,4972989
403.1398404,14161729,13893933,9555934,11154760,11439037,11050341,7579321,7564153,7020901,9717956,10161315,9533652,17276354,18063172,18306275,16372428,16494857,15552146,5225204,7969991,7309485,9268740,12787738,11333054
403.1609696,6244164,4786480,3617760,4316493,3843009,3878248,9471676,10541948,8431975,9523399,9608357,9103575,5957061,5846854,5156070,4904654,4679947,4784788,12995318,11158729,13349039,12799494,11112477,13161921
403.1762258,12814150,12978483,8222690,14447952,15115204,15275371,6339263,5406589,6307176,12732617,11754663,12886233,10091975,10186568,10321127,14041808,15446285,13979285,4741879,6862027,6263985,11695624,14039070,14210498
403.1834364,5184327,5106996,3463139,2650961,2869701,2734444,3843776,4039550,3974505,4127946,3939495,3949786,4093384,3604297,3952872,2336464,2264846,2085014,2487544,4105420,3682481,3018249,3238431,3281859
403.197355,7958345,7477559,5056485,9172308,8786888,8705390,5490370,6580096,5817706,15755468,13175977,13445340,6712778,7739210,6898921,10040018,9394448,10426007,7811833,9385165,8294579,15654411,18327585,19817925
403.2126112,7679820,6631737,4281318,9518424,9210826,8883569,2512068,2518914,3379564,6649038,5520554,6175966,4857292,5121868,4908267,8680147,9306385,7761560,0,0,0,5231117,8128547,6799814
403.2198218,2974541,3597626,2216423,3803481,4884427,4384114,2112198,1627011,2461037,5072079,4800683,5326047,2749901,2540365,2365676,4614868,4700434,3564184,0,0,0,3819021,4973604,4749767
403.2337404,6196047,5294397,3936233,7931228,7474126,7583092,2064584,2341252,2168686,10119377,7083180,8587489,5397966,6005582,5553389,9532117,10281236,8234649,2596092,4194513,3126454,8494607,14149669,13665737
405.0463342,11628623,13126239,8243362,3315408,3542265,4423296,4963291,4602957,5412363,0,0,0,11550371,11315210,10958228,0,0,0,2754429,6037888,5331290,0,0,0
405.0827196,15427667,16783972,10725541,5430999,5680383,6854277,6150112,7011409,6636046,2256825,2293587,3753414,16957095,15134733,16020887,5097347,3911133,5104398,4244351,8623491,7496029,2161631,3370218,2514563
405.1038488,3672150,2948200,2359463,2671835,2511618,2243720,14979043,10865747,8641040,7537084,5038421,3941833,2645673,2958863,2962841,0,0,0,11584384,7431557,9412959,2924258,3158252,3036293
405.119105,15775832,15989354,10549416,9674462,8824069,9477770,9719781,10017877,8958481,7827902,8426838,8159691,18001579,18235408,17048986,10101638,9023969,9527056,7107457,9895302,9615712,7358179,8268013,7949958
405.1402342,2065243,2025837,1731498,0,0,0,7931880,7746647,6162962,3473856,4107607,3555789,2003117,1884691,1729436,NA,NA,NA,11441027,6945160,10144098,5180133,3788015,4635272
405.1514676,21723228,13167215,13222059,29808356,29086986,33527438,9981930,8754264,10543635,23329217,18838872,22378958,10882734,12400660,11818397,19100553,18231780,17710865,5844867,9829769,9087330,12576486,21162224,16467593
