mass,PosSW10.csv,PosSW11.csv,PosSW12.csv,PosSW22.csv,PosSW23.csv,PosSW24.csv
381.0099488,1656199,2690260,2936335,0,0,0
335.040855,1935591,2929492,3004343,0,0,0
399.0205134,2604876,2931889,3093181,0,0,0
321.0615904,1662143,2263634,2461910,0,0,0
309.0979758,1956597,1835517,1796455,3033402,2782696,3210246
406.0990978,2605496,1603029,1729962,0,0,0
354.1306728,2037390,2212780,1906220,0,0,0
370.1255874,2979296,1985494,3010563,3245400,2228134,2224001
373.125253,2168635,1790607,2297208,0,0,0
389.1201676,2689752,1884960,2102715,0,0,0
392.1198332,2501409,2399170,2077738,2133659,1996529,1978607
408.1147478,4112396,2101336,2530343,0,0,0
424.1096624,3247667,1761180,2619319,0,0,0
375.140903,2464623,2137602,2552766,0,0,0
407.1307322,3709416,2330397,2680303,0,0,0
371.1572218,2188554,3184416,3116854,5121168,5109478,5688760
387.1521364,2534710,2746178,3038721,4085274,3497090,3691187
394.1354832,3449987,2109278,3109800,2763840,2340492,2324086
426.1253124,3558796,1872651,2388799,0,0,0
342.1670582,1767982,3672104,2797651,6013053,7298201,7787350
390.151802,2569129,2011663,2245784,0,0,0
434.1173476,1980018,3027490,2918613,0,0,0
317.1605758,1598812,1889214,1935933,4981559,5706543,6336508
461.0970487,2055330,2049212,1701956,0,0,0
380.1562186,2829997,2863583,2734380,4024030,3701583,3911627
396.1511332,2465731,2295512,2668806,0,0,0
412.1460478,1884228,1848553,2351286,0,0,0
383.1558842,2891163,2730283,2817593,2938388,2185860,2755808
362.1932728,1919170,2569158,2241700,0,0,0
377.0150342,1617264,2321470,3034064,0,0,0
411.0205134,2614339,2471120,3073179,0,0,0
333.0615904,1551180,3287446,2932740,0,0,0
319.0823258,1434755,1749757,1696639,0,0,0
321.0979758,2550980,2587224,2823388,2371936,2836997,2678059
433.062378,2808036,2100369,3020080,0,0,0
384.0936186,1718396,1647913,1992484,0,0,0
435.078028,4054537,2177466,2969216,0,0,0
370.114354,1883357,1693138,1611008,0,0,0
382.1255874,1685663,1615374,1774386,0,0,0
309.1343612,1452281,1978370,1931629,3741503,4750830,4778509
368.1463228,1692319,2218840,2106290,3145469,2643260,2961958
384.1412374,2188424,2932278,2886448,3457305,3229064,4050905
400.136152,3199952,2647892,3063123,1765991,1893521,2138185
311.1500112,2226435,2512929,2154386,5729330,5957936,6729592
403.1358176,2929396,2593991,2746029,2395139,1896986,2799038
438.1253124,3501238,2011236,3067240,0,0,0
418.1467166,2737067,2116288,2430629,0,0,0
297.1529881,2493580,2619684,2015844,7824903,5142843,7684753
313.1656612,1674264,2774347,2400194,7319852,8497276,8478960
369.1779572,1747661,2612901,2545384,5391927,7348351,6538081
408.1511332,2506253,1694298,2305577,2417138,1957353,2856821
424.1460478,2808368,1672602,2272181,0,0,0
440.1409624,2498003,1828730,2145963,0,0,0
404.167452,2991939,2480943,2967311,0,0,0
315.1813112,1523767,3195521,1858557,8122927,12093907,10596979
407.1671176,3014121,2263071,2619889,0,0,0
371.1936072,1807380,2436395,2098497,7040155,7135985,6966723
374.1932728,1795431,2224349,1853102,4914208,4273796,4913467
349.1867904,2099759,3165132,2224542,5046084,7993405,7497534
365.181705,2000951,3462548,3389489,6375795,9581462,8149651
389.2041718,2117354,3216179,2447309,3132425,3739242,3836038
383.1922696,2601380,1865525,2387778,5033501,3089549,3478249
423.0205134,1831045,2745826,2780145,0,0,0
345.0615904,1484535,2602289,2488380,0,0,0
441.031078,2058095,2150161,2401366,0,0,0
333.0979758,2539347,3121054,2573835,1959970,2662873,2676480
461.0572926,1836707,1569471,1685574,0,0,0
319.1187112,1869961,2100995,2175109,2449220,2839442,3530123
398.1092686,1919447,1701412,1780793,0,0,0
395.1013603,1843744,3139608,2131284,0,0,0
403.098583,2706161,1728451,2643625,0,0,0
398.1568874,1795294,2551339,2852928,3083050,3325280,3381031
414.151802,1975342,2173691,1754317,1890082,1706744,1803378
430.1467166,2227218,1905586,1675296,0,0,0
309.1707466,2087934,2886407,2317938,11051843,7682548,9080339
413.1677864,2629693,3263223,3053253,4566276,4220638,4912219
429.162701,2558580,2102285,2204267,2441742,2594773,2835753
452.1409624,2585847,2039815,2667123,0,0,0
468.135877,3934214,1981197,3029388,0,0,0
384.1776228,1697936,2465856,2145081,5174051,6445457,7733218
400.1725374,2557908,3047769,3250008,5242989,5136022,5728334
416.167452,2851322,2604269,2910406,2925899,2570519,2797709
432.1623666,2732355,2194669,2094973,0,0,0
327.1813112,2171869,2837704,2845000,9684240,11174597,13418610
454.1566124,2213454,1745713,2313690,0,0,0
470.151527,2195976,1625783,1923454,0,0,0
386.1932728,2424418,3286095,2929441,6826282,8059797,7821776
402.1881874,2288290,3326044,2681417,4092298,4170663,4877649
418.183102,1870762,1962687,1966756,0,0,0
329.1969612,1615700,2765406,1875418,8394340,10746994,10289739
417.1990864,2309588,3690201,2716344,3902805,4173597,4296849
404.2038374,1959237,2889523,2856210,0,0,0
379.197355,2059700,2767560,2000426,3850704,4186176,4449990
411.1871842,1898051,2723028,2535072,0,0,0
351.2210673,3252828,1845804,2261726,6626664,5052055,3588003
357.0615904,1491420,2402635,2406547,0,0,0
359.0772404,1711914,3775442,3135218,0,0,0
471.0416426,1824271,2124437,2752893,0,0,0
345.0979758,1688576,2748219,2946374,2036017,2519985,2369681
473.0572926,2654762,1828948,2468229,0,0,0
331.1187112,2010055,2279920,1886822,2668470,2974744,2917401
475.0729426,2044502,1648673,2617755,0,0,0
319.1550966,1695118,2921737,1746827,2958666,3810457,4190099
527.0889864,2759414,2243730,2995785,0,0,0
545.099551,1599383,2669106,2744084,0,0,0
427.1834364,2074414,2524343,2220281,4453491,5032500,4909967
443.178351,2057344,2292499,2689419,3274772,2885756,2984801
482.151527,2571609,1566159,2470472,0,0,0
498.1464416,3883262,2160327,2294586,0,0,0
414.1881874,1825070,2633467,2402509,3651875,4780792,4570227
413.2041718,2096701,3380983,2820294,6207749,7375583,7884892
461.1889156,2114206,2218677,1897536,0,0,0
439.1820988,2625599,2958826,3513605,3558744,3987324,4126349
535.1515864,1955982,1942887,2192598,0,0,0
431.2147364,2083238,2874699,2404811,4471701,5090664,4610738
377.2180904,1506727,4075131,2575881,6653848,10988038,8835232
393.213005,2633189,3682982,2796797,5983107,6767059,7348167
409.2079196,1752617,3027598,2707547,4010045,5344813,6218678
363.2210673,1767154,1799957,1487325,3454749,2528554,2241072
417.0463342,1682650,3600092,3152571,0,0,0
433.0412488,1560806,3575443,3143474,0,0,0
357.0979758,1679591,2365015,2161822,0,0,0
485.0572926,1874410,2559958,3036851,0,0,0
343.1187112,1407252,1981219,1467588,2570073,2353046,2295903
487.0729426,2240600,1921510,3141384,0,0,0
489.0885926,1835724,1754111,1916515,0,0,0
331.1550966,1386702,4424696,2421357,4492221,5840416,6222882
475.109328,2873943,2255392,2708891,0,0,0
333.1707466,1537890,3509166,2018331,5475632,7053290,7325203
477.124978,3304593,2434042,3026879,0,0,0
493.1198926,2893250,2323016,2632747,0,0,0
525.1097218,3815675,1674839,2945560,0,0,0
541.1046364,3091459,2826729,2888456,0,0,0
335.1863966,1491205,2950517,2254808,5817011,8030657,7612432
510.1464416,2569122,1537626,2082251,0,0,0
490.1678458,1980172,2095631,1749399,0,0,0
385.1785477,1872762,2096457,1762862,2228263,1670804,8657114
512.1620916,2880505,1955491,2328623,0,0,0
528.1570062,3415280,1940656,2456161,0,0,0
508.1784104,1596739,2687507,1879908,0,0,0
355.2126112,1701061,3443456,2354795,6922701,11532118,10096236
443.2147364,1823868,3096591,2607496,5013521,5892730,5544798
421.2079196,2456834,2813510,2796099,4073787,5183225,5279845
437.2028342,1619229,1825998,1650878,2265075,2955259,3635999
469.1926634,2407429,2662622,2908035,4250122,5189783,4494002
549.1672364,3043110,2000495,3264273,0,0,0
415.0670696,1879066,3177721,2983629,0,0,0
447.0568988,1627872,2717768,2888228,0,0,0
463.0518134,1517147,2908207,3205627,0,0,0
479.046728,1723605,2870241,2830315,0,0,0
495.0416426,1516602,1922164,1691025,0,0,0
385.0928904,1810279,2621746,2826778,0,0,0
497.0572926,1899705,2353321,2632958,0,0,0
368.0962017,2947985,2304327,2852259,0,0,0
371.1136258,1849597,3038994,2978601,2399875,2140888,2083243
499.0729426,2339128,2075874,2784110,0,0,0
515.0678572,1727075,1652491,2199222,0,0,0
357.1343612,2118897,2760546,2502825,2599421,3365291,3296449
501.0885926,2449844,2435872,2391006,0,0,0
343.1550966,1657885,3236140,2209102,3772257,4656544,4910185
487.109328,3229786,2686950,2718985,0,0,0
503.1042426,2433068,2056034,2727503,0,0,0
489.124978,2535630,2176511,2715493,0,0,0
505.1198926,1813664,1826727,2238655,0,0,0
491.140628,2763591,1797408,2262471,0,0,0
507.1355426,2291981,1885165,2216748,0,0,0
523.1304572,3615990,2472474,2760160,0,0,0
571.115201,2743784,1685703,2622559,0,0,0
493.156278,3264452,2007113,2461229,2313335,2517412,2364722
540.1570062,2257947,1838038,2254594,0,0,0
526.1777416,1789690,2115191,2710067,2109288,2147145,2158290
542.1726562,2750439,2235902,2596620,0,0,0
558.1675708,3449418,2600647,2760416,0,0,0
369.2282612,1504987,3324597,1762551,6618695,12036239,8744816
465.1977488,2362407,2976168,3313086,3262068,3724307,4237010
481.1926634,2275118,2316754,3004969,4881866,5879691,5616495
577.162151,2909778,2258574,2647581,0,0,0
419.228655,2263926,3594908,2947209,5846356,10320662,10354822
435.2235696,1565433,2282922,1988211,3966598,5959801,5259692
547.1879718,2767709,2545235,2668308,0,0,0
445.0776342,1549745,3061041,2497753,0,0,0
461.0725488,1599651,3223229,3209797,0,0,0
477.0674634,1829519,3614715,3204541,0,0,0
495.078028,1899068,2902133,3591315,0,0,0
511.0729426,1872331,2486395,3091449,0,0,0
527.0678572,1496055,2356881,2296904,0,0,0
385.1292758,2228591,2110780,2371618,2451995,3275399,2923726
513.0885926,2212382,2116292,2862172,0,0,0
339.160182,1632878,1719338,1485169,0,0,0
371.1500112,2273543,2648349,3090228,3986574,4680419,4847029
499.109328,2594106,3226852,2952560,0,0,0
515.1042426,2654820,1777676,2193080,0,0,0
501.124978,2262966,2564386,2926048,0,0,0
503.140628,2418735,1874275,2510417,0,0,0
505.156278,2079394,1716136,1993409,0,0,0
553.1410218,2772669,1850015,2468609,0,0,0
379.2126112,1885368,3797196,2425390,7430612,13702212,11662026
507.171928,3333903,1694191,2856750,2070396,2183247,2406777
523.1668426,3166454,1858587,2288609,1840022,2061101,2048719
539.1617572,3797044,1966530,3154684,2816559,2646657,2807851
556.1883062,1699956,1771706,1605359,1775700,1914726,1882189
399.2388258,2342247,4394706,2435291,10021852,15263243,12839882
495.2083134,1706565,2297465,2889882,3847839,4370527,5160330
513.218878,1727522,2855625,2189410,4803515,4754900,5426234
545.2087072,2218388,2629172,2692884,1985918,2397593,2332566
561.2036218,1690132,2077397,1724102,0,0,0
451.2548696,2967366,2046312,1745082,5218698,4739265,5275935
443.0983696,1775241,2125340,2140051,0,0,0
475.0881988,1528918,3044896,3009947,0,0,0
491.0831134,1717572,2560543,2377156,0,0,0
507.078028,1516810,2362347,2771753,0,0,0
523.0729426,1604341,2244632,2303966,0,0,0
410.1067663,2695225,2527922,2848894,0,0,0
445.1140196,1590702,3342637,3356374,0,0,0
461.1089342,2131105,3531451,3260996,0,0,0
477.1038488,1987217,3261434,3607998,0,0,0
493.0987634,2045376,3014727,3028010,0,0,0
509.093678,1875312,2587188,2758548,0,0,0
525.0885926,1829115,2134614,2611223,0,0,0
428.1173309,1853656,3268713,3010232,0,0,0
399.1449258,1566043,2648772,2773710,3393485,4044284,3710396
511.109328,2394061,2548860,3141627,0,0,0
527.1042426,1508086,2290322,2232393,0,0,0
385.1656612,1958775,2415429,2365483,3918884,5046929,4350167
513.124978,2595871,2686661,3072093,0,0,0
529.1198926,1877224,1634763,2586741,0,0,0
515.140628,2893925,2425102,2484922,0,0,0
517.156278,2058398,2084692,2265871,0,0,0
581.1359364,2019026,1525845,1701362,0,0,0
391.2126112,1606007,3675389,2706292,7413205,11057198,9614901
519.171928,2112712,1715097,2014045,0,0,0
393.2282612,1663463,2458793,2076928,5858183,9277910,8292298
505.1926634,2522276,2474921,2737347,2712925,2866105,3030831
521.187578,2054885,2024924,2237347,2126764,2508040,2758852
553.1774072,2241724,1792671,2381569,0,0,0
411.2388258,1806916,3378901,2665121,6748339,12470935,10600473
523.203228,1570294,2094108,2355170,2738069,3223341,3364047
555.1930572,3263114,2827954,2779893,3693675,3153822,3044972
445.244305,1794976,3050269,1579722,6775658,10548734,10314439
461.2392196,1572508,3237553,2022462,5156625,9731037,8711980
541.2137926,1772544,2170347,1954568,3984883,4709946,4397052
557.2087072,2095709,2155201,2564839,4112444,4253484,3763757
573.2036218,2307584,2755255,3160648,3665815,4761493,3871841
369.301032,1801456,1684429,1754381,3656285,2854565,2005382
339.3268528,2642068,1961811,2560409,3180038,3511737,2850382
469.2840611,3042309,2199770,2401666,4717065,3701915,3215026
485.2789757,3037686,2256855,2451644,4204020,4030687,6279158
553.0835072,1536958,1644702,1766658,0,0,0
443.134755,1618053,2179096,1883535,1763096,2324607,2248548
475.1245842,1932375,3283999,3262876,0,0,0
491.1194988,1650502,3093536,2777029,0,0,0
507.1144134,1789196,2620909,2416427,0,0,0
523.109328,1781493,2746393,2309599,0,0,0
429.1554904,1916788,3098637,2725996,3214350,4870614,4979498
509.1300634,2268018,3223093,2705814,0,0,0
525.124978,1753339,2110551,2625048,0,0,0
541.1198926,1664003,1531370,1739016,0,0,0
415.1762258,2557463,3577592,2988237,5387578,6323979,5948547
527.140628,1984246,2402451,2682442,0,0,0
401.1969612,1580610,3224546,2626007,5030147,6558502,6335702
529.156278,1921256,1639628,2426486,0,0,0
531.171928,1861841,1668611,2011804,0,0,0
517.1926634,2782879,2296150,3157264,1954755,2487438,2224785
597.1672364,2899434,2196701,2681118,0,0,0
439.2337404,2671161,3453924,2961664,7460180,11472760,10540170
503.2133988,2714675,2419558,2432597,4550459,4731675,5208800
519.2083134,2166473,1852826,1886046,2356667,2136276,2402991
583.1879718,3282722,2273842,2889179,3854389,3929516,4238243
457.244305,2178415,2854914,2071820,6139882,8252414,7800778
473.2392196,2178094,2875471,2640262,6593999,7585122,7091911
489.2341342,2094805,2434561,2127210,4614704,7350846,7561357
569.2087072,2019294,1746641,2022516,3140501,3072114,3103942
665.1781948,2982596,1850524,2881672,0,0,0
587.2192718,1902551,1927649,2598315,3543210,4359425,3874663
603.2141864,2379581,3024919,3134639,3535675,4038371,3745415
619.209101,1830399,2357644,2931449,1834551,2605446,2004749
473.1453196,1826604,2756689,2480006,1817040,2854236,1657030
505.1351488,1657761,2557863,2137279,0,0,0
521.1300634,1815781,2166234,2482081,0,0,0
443.1711404,1662849,2308628,2554764,3675157,4716157,4286306
507.1507988,2368782,3078638,2722605,2506107,2829389,2496889
523.1457134,2228982,2512922,2752993,0,0,0
555.1355426,1640076,1697457,1713910,0,0,0
429.1918758,1918577,3271690,2950249,5210124,6851028,6669096
431.2075258,2200487,3465036,3182539,7042966,9955688,9725619
543.171928,1963980,1708048,1823504,0,0,0
529.1926634,2545895,2638541,2364023,2224430,2338119,1899714
625.162151,2276462,1673328,2353680,0,0,0
673.1468948,3009717,1695144,2276016,0,0,0
435.2388258,1857016,2463657,1615729,5315205,8519800,7128491
451.2337404,2167112,3621482,2670779,6953356,10826946,9785633
515.2133988,2850407,3165968,3059901,4321219,4913721,4953194
531.2083134,2644176,2110212,2614940,2346241,2784053,2222768
691.1574594,2882143,1793880,2672610,0,0,0
453.2493904,1517720,2522000,1707549,5407990,7867504,6520994
469.244305,2375173,3259612,2277251,6317577,8995994,8677042
485.2392196,2328052,3381207,3183291,7357939,8382684,8101876
501.2341342,1955773,2733349,2081254,6194967,6551157,7041678
517.2290488,1821344,2094935,2390290,4691907,5052048,5535890
597.2036218,2267629,1588956,1989918,2151465,2292630,2406625
599.2192718,2491998,2182301,2364667,4478594,4869975,4481732
601.2349218,1564880,2531419,2867414,4778718,5070619,5349030
633.224751,2078776,2631377,2781320,2107479,2625753,2453140
649.2196656,2315069,2116467,2876585,0,0,0
551.140628,1527793,2001033,2225419,0,0,0
457.1867904,1728883,2599431,1916175,3443182,4278271,4108236
473.181705,1711661,3303504,2575238,4440527,4540767,5109447
489.1766196,2254033,3294208,3516263,4214319,5441081,4978827
521.1664488,2586853,2795995,2664354,2114476,2909959,2884803
537.1613634,2251875,2166678,2181355,0,0,0
553.156278,1691324,2085023,2301185,0,0,0
459.2024404,1839356,3264340,2555037,5746552,8025059,7374708
539.1770134,2478132,2165698,2834172,2491950,2657921,2707499
555.171928,2002059,2423474,1884918,0,0,0
541.1926634,2469889,1995755,3013384,2964980,2929211,2642941
557.187578,2366558,2179265,1916136,0,0,0
463.2337404,1811030,3413539,2952181,6469307,9706478,9256695
543.2083134,2644427,2060817,2081552,2278328,2285037,2227659
687.1625448,2355840,1463079,1450571,0,0,0
481.244305,1706544,3539922,2670122,7237067,9529231,8744816
497.2392196,2403013,3297454,3124488,7556808,9487639,8331746
529.2290488,2336999,2084558,2709111,4484909,4966214,5085378
545.2239634,1840532,1654324,1848596,2621309,2736536,3018646
705.1731094,2507636,1738995,2629450,0,0,0
499.2548696,2024259,2240232,1842552,5788400,7206346,7113274
515.2497842,1965672,1788690,1837758,5773251,6724155,6618219
627.2141864,1937529,1734153,1604021,2559881,2065686,2302417
629.2298364,2705011,2263970,3012950,5100499,4586751,5389167
645.224751,2755639,2696262,2756017,4297061,4977810,5039996
661.2196656,2647011,2864440,3523974,3500497,3619965,3347284
709.2044094,2958351,2197908,2729801,0,0,0
663.2353156,1505104,1958630,1499907,0,0,0
517.1715342,1652382,2156373,1584912,1787843,2380941,2584209
549.1613634,1806630,1681007,1688337,0,0,0
503.1922696,2199602,3055973,2724436,4414267,4533017,5206751
519.1871842,2534601,2792346,3266909,3725244,4169427,4597935
535.1820988,2678925,2791784,2936534,2682013,3390192,3053688
551.1770134,2614000,1812105,2630922,1862355,2305656,2007785
489.213005,1854163,3504129,3398505,6473263,8018492,8394893
553.1926634,2388155,2204831,2932481,2760861,2310668,2877099
569.187578,1862622,2123473,1921140,0,0,0
475.2337404,1536602,2955805,2379677,6222273,9084379,7829219
539.2133988,2703411,2885059,3285756,4896301,5278336,5430314
555.2083134,2515082,2245810,3421941,2936427,2938781,2996844
571.203228,1833961,1814214,1876062,1537682,1585154,1694866
493.244305,2077641,2966603,3145778,6647417,9808812,8155445
541.2290488,2670592,2905068,3197704,4955635,5362234,5412860
557.2239634,1982045,1717185,2348263,2985020,3241771,3591724
495.259955,1769544,2178682,2403484,4918945,8272996,6775180
511.2548696,1885651,2449538,1929730,6051756,8554850,7734274
527.2497842,2160886,2512022,2814541,6114133,7996236,7713998
543.2446988,1668042,2433042,2222352,5262775,5976556,6030282
559.2396134,1515573,1861325,1833687,3597329,3374775,4324845
687.1989302,1948287,1575208,2096714,2106550,1979020,2079607
657.224751,1764105,1583080,1760399,2636238,3428477,3267654
673.2196656,2432177,1958822,2602668,4052360,5901446,5230930
689.2145802,2592871,2148156,2892817,2604176,2725002,2644424
643.2454864,1980583,2164913,1897010,4401477,4055194,4009990
659.240401,2181236,1731981,1758216,4329937,4144253,4095945
691.2302302,1779807,1984857,2317281,2199655,2915464,2310701
707.2251448,2390976,3481924,2759496,2223843,3304484,2373447
395.3894528,2743630,2635854,3000454,2908471,2438524,1874779
547.1820988,1515613,1538643,2261268,2121540,2560319,1971551
563.1770134,1567226,1609946,1610931,1594573,1931729,1721715
533.2028342,2121394,2687800,2637500,4661968,4880152,4966551
549.1977488,2245413,2483312,2387217,2868490,3681501,3914532
565.1926634,2039271,2125019,1671327,2517427,2518362,2468663
487.2337404,1754721,2515944,1810703,5895695,7453066,6864959
519.2235696,2327753,3263387,3260767,5812155,7396052,7539887
535.2184842,2074764,2620777,3260119,5462684,6243055,6225015
551.2133988,2449647,3006089,2827018,4222162,3925110,4666088
567.2083134,2481117,2733784,2142857,2292128,4253925,3788029
505.244305,1558951,3123115,2752197,6438750,8665021,7680817
553.2290488,2212538,3017888,3282689,4643997,4629514,5087914
569.2239634,2595294,2285265,2542196,3051413,2835569,2762949
523.2548696,1804534,2605086,2463204,5451669,7852846,7359696
539.2497842,1834034,3067331,2393340,4967980,6783614,7167017
555.2446988,2226825,2297010,2319605,4712554,4795291,4317803
571.2396134,1466601,1672902,2162269,3120018,3153920,3596433
557.2603488,1975388,2341570,1996007,3486779,4438825,4619819
717.2094948,1517929,1617631,1853284,1506230,2519408,1908039
733.2044094,2325424,3045619,3474317,0,0,0
749.199324,1853825,1913605,2210489,0,0,0
703.2302302,1613618,1622699,1510223,1615695,2068047,2058692
719.2251448,1654721,2335536,2260846,0,0,0
547.2184842,1817948,2008660,2473748,4312387,4960573,4597598
579.2083134,1493135,1817715,1849351,2431965,2744931,2793445
533.2392196,1813681,2908472,3152572,6108879,7047959,7509142
549.2341342,2276132,3442288,2755857,5350665,6668507,5344035
565.2290488,1978855,2534619,2308254,4334515,4778328,4588854
581.2239634,1807573,2304596,2019825,2827270,3957252,3741634
597.218878,1516013,1506011,1590045,2006057,1611669,1784033
535.2548696,1529484,3127658,2739927,6035099,8174318,7527543
551.2497842,2126574,3249802,2587914,5007569,6629492,6380263
567.2446988,1906141,2092248,2927241,4848544,5627107,5118204
583.2396134,1724708,1671729,2119130,3093558,3572137,3229602
537.2705196,1496673,2055576,1616108,4943460,7613114,6702162
553.2654342,1866937,2604192,1794305,4625564,5967880,5503657
569.2603488,1842654,2822865,1997939,3473301,4672623,5103812
585.2552634,1752955,1531403,1993155,2813037,3412306,3102595
473.2826185,2598446,1966157,2508679,4712911,5504356,5211848
763.214974,2073834,1911071,2649370,0,0,0
765.230624,1919095,2610885,2841822,1432573,3281636,2284117
781.2255386,1447775,1965061,1869235,0,0,0
507.1941977,1699600,2328047,1959215,0,0,0
561.2341342,1637396,1984725,1724102,4079596,4580931,4295087
593.2239634,2029839,1599822,1573723,2267523,2759708,2650903
563.2497842,2254329,2052826,2074802,4604876,5703116,5247345
579.2446988,1484432,1751666,2003974,3802078,4740705,4307941
595.2396134,1729406,1803542,2066749,2087381,2690007,2864892
565.2654342,1705447,2293467,1671838,4813747,6120790,5663029
823.2361032,1681999,3130240,3341147,0,0,0
449.0971882,2178067,2275163,2126191,0,0,0
535.1339674,1849486,1590631,2220757,2272414,2555121,2493049
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
314.1357582,0,0,0,2103720,2188576,2407849
330.1306728,0,0,0,2391303,2294078,2166826
369.0860903,0,0,0,1804827,1522274,1848389
323.134755,0,0,0,2454415,2863759,2963171
371.1017403,0,0,0,1804159,3485908,3688871
381.1544583,0,0,0,9991155,9242213,9612502
297.0979758,0,0,0,1591169,1801524,1465482
340.1150228,0,0,0,1843377,1606786,1445923
299.1136258,0,0,0,2533337,2089790,2470318
326.1357582,0,0,0,2304613,2485739,2475394
301.1292758,0,0,0,2825139,2621777,2747103
329.1354238,0,0,0,2147418,1671269,2036028
341.1466572,0,0,0,1557909,1725837,1523260
357.1415718,0,0,0,2591743,2296749,2436804
373.1364864,0,0,0,2609380,1555268,1859589
348.130004,0,0,0,1496878,1693962,1723140
312.1564936,0,0,0,1551662,2236372,1874482
303.1449258,0,0,0,2291344,2287469,2316827
367.1068257,0,0,0,1760959,1676278,2046182
399.0966549,0,0,0,1651653,1745141,2400181
431.0864841,0,0,0,1946013,1966447,1833146
359.1572218,0,0,0,2618964,2356773,2688313
314.1721436,0,0,0,2514349,2980134,2847664
321.1554904,0,0,0,1448808,1914640,1797175
353.1275611,0,0,0,7619450,7419094,7212009
337.150405,0,0,0,1733949,2220955,2759180
369.1224757,0,0,0,3771430,3676270,3585872
385.1173903,0,0,0,2109464,4869764,5381323
401.1123049,0,0,0,1953015,2222362,3205835
417.1072195,0,0,0,3522900,5197597,4977809
329.1830426,0,0,0,1999714,2796655,2002503
345.1779572,0,0,0,2003269,2510279,2553512
300.192879,0,0,0,1909325,2835664,2420048
316.1877936,0,0,0,2742964,4698243,4314937
332.1827082,0,0,0,1930872,2031368,2018845
293.1792027,0,0,0,2396002,1978181,2070642
365.1959291,0,0,0,8117624,11909019,9633431
381.1908437,0,0,0,11211774,13289071,12424416
295.1187112,0,0,0,2290735,2266678,2864246
338.1357582,0,0,0,1823241,1930894,2077968
281.1394466,0,0,0,1809498,1342451,1780751
297.1343612,0,0,0,3978245,3321657,4128399
393.0860903,0,0,0,1587049,2187705,2162094
353.1466572,0,0,0,2279808,2275548,2611695
369.1415718,0,0,0,2794540,1793140,2351446
324.1564936,0,0,0,1544748,2081626,2104260
340.1514082,0,0,0,3437241,3129996,3153709
432.1194561,0,0,0,1885020,3232052,2206330
299.1500112,0,0,0,3658461,3754563,4207540
347.1169965,0,0,0,2799401,7975400,3996890
363.1119111,0,0,0,2430204,3107591,1842190
379.1068257,0,0,0,3430838,3933222,2997421
343.1510738,0,0,0,2055008,2253727,2578536
355.1623072,0,0,0,4785598,5622598,4940380
378.1405686,0,0,0,2090658,1924881,1571746
326.1721436,0,0,0,2635883,2990579,2961290
301.1656612,0,0,0,3047351,3592022,3743461
365.1275611,0,0,0,2131299,2688901,3213442
381.1224757,0,0,0,2022891,2516060,3301069
341.1830426,0,0,0,1537438,2958742,2515014
357.1779572,0,0,0,3395593,3666360,3867855
328.1877936,0,0,0,3500984,4614041,4353372
303.1813112,0,0,0,1547796,2009970,2213665
319.1762258,0,0,0,2306893,2841245,3156887
335.1711404,0,0,0,2672304,5203390,4272140
367.1432111,0,0,0,2417098,3694081,4350193
351.166055,0,0,0,3085657,5190279,4182930
383.1381257,0,0,0,2103311,2914943,4274907
431.1228695,0,0,0,2029979,3087725,2975416
343.1986926,0,0,0,4031851,5584300,5126262
359.1936072,0,0,0,3951199,5311537,5109573
375.1885218,0,0,0,1563462,2316719,1691996
314.208529,0,0,0,1766065,3428652,3060151
330.2034436,0,0,0,7002900,10552654,8846139
346.1983582,0,0,0,2157121,2901732,2853838
369.1588611,0,0,0,1789233,3339385,3731291
307.1948527,0,0,0,1881691,1888706,1401786
307.1187112,0,0,0,1947218,2212534,2901165
373.0962611,0,0,0,4863704,4163896,4364281
352.1514082,0,0,0,2347881,2633647,2579902
295.1550966,0,0,0,1461811,1493563,1476475
383.1572218,0,0,0,4024852,3685508,3394272
399.1521364,0,0,0,4135886,3054590,3881917
338.1721436,0,0,0,3186449,3933335,4052250
354.1670582,0,0,0,5763233,5450260,5440809
393.1224757,0,0,0,2547568,3187137,4025781
409.1173903,0,0,0,3154999,3926568,3480496
425.1123049,0,0,0,2379980,3670153,2862059
417.162701,0,0,0,2227028,2379037,2625681
340.1877936,0,0,0,5136065,8080021,6608182
356.1827082,0,0,0,7125734,8763522,8314777
299.1863966,0,0,0,1777121,3720776,2261689
395.1381257,0,0,0,2310406,2761037,2938158
411.1330403,0,0,0,2391213,3293843,2983445
355.1986926,0,0,0,2714057,3995473,3382888
326.208529,0,0,0,2409585,3982330,3100563
342.2034436,0,0,0,3345541,3221666,3969888
301.2020466,0,0,0,1628091,4099419,2553578
317.1969612,0,0,0,3846459,6217526,5027843
333.1918758,0,0,0,4860212,6196206,5563928
365.1639465,0,0,0,2125678,1723025,2528909
381.1588611,0,0,0,3522549,4461158,3787991
397.1537757,0,0,0,2745469,3290296,3955335
357.2143426,0,0,0,6247444,10854852,9003226
373.2092572,0,0,0,5880570,7593306,7978011
328.224179,0,0,0,2622910,4434337,3272549
344.2190936,0,0,0,3354205,5812928,5192086
360.2140082,0,0,0,2465168,2188146,2464900
