mass,PosFHW1.csv,PosFHW2.csv,PosFHW3.csv,PosFHW-Gt1.csv,PosFHW-Gt2.csv,PosFHW-Gt3.csv
496.1307916,3352965,2786309,1739172,0,0,0
428.167452,2225507,2045854,2493310,2679568,2421655,2665900
460.1572812,1877466,1934829,1972841,0,0,0
339.1813112,2590397,2184899,2583376,7537863,6144007,7646676
479.1518614,1924429,2494611,1674519,0,0,0
411.1885218,2637029,2191381,2076940,5340149,4857462,5215185
459.1732656,2563549,2988556,2437756,2046159,2534640,1883787
466.1566124,2330588,2588049,1995423,2367167,2302633,2379583
514.1413562,2608957,2929091,1744923,0,0,0
414.1881874,2051603,1972867,1966336,5336231,5944964,5477466
430.183102,2297247,2474292,2100400,2643662,3359455,3233599
446.1780166,2660904,1807586,1893334,0,0,0
462.1729312,1954263,1672381,1636956,0,0,0
442.1943354,1962544,1840131,2530677,4662820,4286985,3610048
341.1969612,1974399,1694906,1691434,7941879,6013456,7646175
465.1725968,1922266,2109590,1965700,2486021,3014816,2045540
444.2099854,1923630,1949040,2027165,4264334,3769659,3205396
343.2126112,1864271,1968578,1772316,11850036,7188524,9195006
359.2075258,2613874,2348307,3312029,17402964,11894620,15862077
447.209651,2329123,2628250,2858354,0,0,0
363.2210673,1649615,3533830,2437836,5837134,3093137,2238074
365.2367173,2305284,2707589,1649773,4263884,1842481,2005279
399.0357696,1883642,2021176,2798441,0,0,0
431.0255988,1666997,1638659,2135639,0,0,0
369.0615904,1518902,2086204,1976936,0,0,0
385.056505,1960445,1750404,2690992,0,0,0
481.0259926,1901160,1841887,1944276,0,0,0
371.0772404,2075498,2190770,2428675,0,0,0
499.0365572,2116039,1855153,1806578,0,0,0
357.0979758,1681710,1913728,2232048,1807031,1513639,1822341
501.0522072,2805238,2307367,2078672,0,0,0
503.0678572,2570791,2335131,1762468,0,0,0
331.1550966,1564225,1491092,2388168,2997899,2788519,2725474
491.1042426,2606362,2607328,1662800,0,0,0
557.099551,2371864,2248143,1566226,0,0,0
494.151527,2600282,2491280,1809083,1806685,1702920,1667837
510.1464416,2803415,3397906,1788701,0,0,0
526.1413562,2832492,3246841,2237133,0,0,0
474.1729312,2405394,2258930,2094687,3495089,3503543,3458179
490.1678458,3157255,2537131,1810656,0,0,0
353.1969612,2040851,2430931,2497057,7173357,5772222,6969752
561.130851,2937695,2658677,2430094,0,0,0
441.1990864,2287150,2006604,2474466,5297771,5112432,5022740
496.167177,2075526,2691591,1558952,2279217,2021063,1848100
492.1834958,2662704,2344221,2344913,3559824,3523405,3216602
508.1784104,2229413,2152624,1744514,0,0,0
451.1820988,2007052,2112404,2212891,2806624,2180802,2444489
427.2198218,1595714,1883852,2589147,7814441,6531049,7334874
459.209651,2738141,2849803,2618491,3132108,3566831,3253897
373.2231758,1642430,2369608,1914560,12318072,8864107,12247936
389.2180904,2152938,2349966,2148827,13160072,8975151,12025347
405.213005,2306547,2449502,2052120,6857161,6062429,7170517
429.2354718,1951364,1876840,2212114,6587631,6331191,6853492
445.2303864,2306603,2072358,2437172,4416832,4323542,4854461
397.056505,1571458,1699818,1909807,0,0,0
413.0514196,1637798,1607266,1956622,0,0,0
445.0412488,2010668,1941300,2429000,0,0,0
461.0361634,2255320,1848278,2000991,0,0,0
477.031078,1958450,1760070,1766735,0,0,0
399.072155,2160128,2102589,2416494,0,0,0
495.0416426,3135853,2450372,2548004,0,0,0
511.0365572,1717997,1675836,2188637,0,0,0
369.0979758,1605184,1619784,2071156,0,0,0
385.0928904,2198534,2529677,2304953,0,0,0
513.0522072,3046177,2571670,2504159,0,0,0
371.1136258,2675572,2333117,2379023,2226934,2456771,2936011
357.1343612,2251832,2199179,2294524,2551235,2724019,2947217
517.0835072,2636680,1986095,2123418,0,0,0
503.1042426,3265064,2918301,2167464,0,0,0
345.1707466,2327071,1627085,2558743,3967851,3379276,4330528
505.1198926,3170905,2060814,2319727,0,0,0
521.1148072,2800110,2499232,1879277,0,0,0
537.1097218,2526580,2152211,1595105,0,0,0
491.140628,2982171,2427106,1739092,0,0,0
538.1413562,2454412,2380044,1746588,0,0,0
524.1620916,2708538,2825949,2326250,1993872,2324870,1926317
572.1468354,2157573,1847437,1584853,0,0,0
367.2126112,1881391,1861366,1980417,8308282,6436289,7754679
471.209651,2171384,2202037,1877903,0,0,0
487.2045656,2305230,2107401,1831298,2216499,2392448,2115216
510.182827,1600728,1727764,1694495,2253558,3012969,2008633
526.1777416,2891884,2560250,2333388,3053294,3000206,2726056
385.2231758,2867239,2939311,2359261,10486447,7475014,9513432
449.2028342,2320408,1950227,1916093,3303427,2559845,3251564
577.162151,2719808,2272314,1722242,0,0,0
403.2337404,2064584,2341252,2168686,10119377,7083180,8587489
499.203228,2311115,2958011,2963716,5048575,5175779,6293858
531.1930572,2739431,3048223,2247210,0,0,0
443.0619842,1849391,1637316,2221335,0,0,0
459.0568988,2175454,2059792,2169471,0,0,0
475.0518134,2320923,1984522,2020517,0,0,0
491.046728,2459929,1727196,2173257,0,0,0
507.0416426,1898633,1799797,2057248,0,0,0
397.0928904,1578121,1653488,2193973,0,0,0
413.087805,1946026,1794659,2241806,0,0,0
429.0827196,2010496,2268784,2244386,0,0,0
445.0776342,2616363,2179377,2989124,0,0,0
525.0522072,2149456,2341611,2391263,0,0,0
399.1085404,2296839,2139459,2593139,0,0,0
527.0678572,2842754,3218180,2302648,0,0,0
543.0627718,2065915,1799383,1535780,0,0,0
369.1343612,1898826,1866323,1683328,0,0,0
385.1292758,2908175,2556311,2661315,2638487,2216237,3029438
529.0835072,2867380,2757909,2589820,0,0,0
339.160182,1580729,1866429,1648459,0,0,0
355.1550966,1980959,1650471,1568900,2064978,2249776,1748748
371.1500112,2854782,2718664,2711323,3916545,3514575,3989207
531.0991572,2867429,2192159,1736238,0,0,0
357.1707466,1777474,1585814,1698056,2911438,2624191,3500189
517.1198926,2669448,2008624,2031259,0,0,0
503.140628,3221033,2871199,2234027,0,0,0
519.1355426,2533308,1973358,1953489,0,0,0
505.156278,2727514,2435088,2100595,0,0,0
521.1511926,2454511,2236065,1787117,0,0,0
537.1461072,3183989,2633491,1629407,1966381,1590987,1690685
601.1257656,3127285,3188541,1753666,0,0,0
379.2126112,1548825,1925951,2127645,7177301,5303465,5909232
507.171928,3692172,2673276,1866795,0,0,0
570.1675708,2806762,2767027,2226542,0,0,0
397.2231758,2190499,2806791,2757195,10358040,7995782,9227529
493.1926634,3103045,2614104,2568265,2814837,1950125,2826476
556.1883062,2271495,2520035,1860714,0,0,0
572.1832208,2289669,2215052,2143442,0,0,0
399.2388258,1829407,1995608,1924998,8529527,5066432,6407802
415.2337404,2336369,2565786,2603754,9931991,7300727,8578169
447.2235696,2543139,2259609,2927473,7383203,4774935,6940179
511.203228,2535154,2312516,2395496,4545796,4315564,4065866
489.0674634,2417394,2036845,2139741,0,0,0
505.062378,2023512,2336779,2370922,0,0,0
521.0572926,2432492,1757855,2047724,0,0,0
443.0983696,1986095,1749953,2018067,0,0,0
459.0932842,2335197,1924111,2390654,0,0,0
475.0881988,2315804,2328075,2735272,0,0,0
491.0831134,2857753,2398942,2634061,0,0,0
507.078028,2690698,2861687,2454563,0,0,0
523.0729426,2406943,2502346,2736881,0,0,0
539.0678572,2829729,2178820,1761882,0,0,0
555.0627718,2049266,1801211,1759447,0,0,0
413.1241904,2224813,1770084,2025997,0,0,0
429.119105,2506625,2194286,2806558,0,0,0
541.0835072,2573775,2458352,1631683,0,0,0
557.0784218,2217751,1929679,1733140,0,0,0
399.1449258,2489870,3136841,2566521,3293288,3003058,3485289
529.1198926,3151029,2679573,2002043,0,0,0
545.1148072,2347559,1927353,1987190,0,0,0
531.1355426,2608358,2291999,1761324,0,0,0
517.156278,3031945,2494002,1965724,0,0,0
391.2126112,2230195,2209111,2102187,8085585,5543159,7121904
631.1363302,3417218,3292400,1650305,0,0,0
409.2231758,2391556,2771367,2891493,8076124,6733377,7990094
505.1926634,2689115,2446354,1899382,2144983,2122225,2414045
553.1774072,2709198,2837027,1639821,2383918,2568120,2229993
427.2337404,1855298,2510283,2222554,7847209,6194152,7154649
443.228655,2159151,3174839,2312453,9077208,6528415,7860072
459.2235696,2829277,2906123,2180731,7492811,5575919,7099016
475.2184842,3210269,2230798,2307763,6500467,4611568,6529143
491.2133988,2002716,1908966,2057053,4203948,3470065,4420810
507.2083134,1825421,1990782,1563439,2862301,2140305,2606596
539.1981426,2905508,2359555,1876561,2736540,2892417,2754076
589.1985364,2767997,2944940,2578269,2129952,2182316,2587895
605.193451,2374535,2679569,2167813,0,0,0
369.301032,1567865,2811783,2300600,3982534,2783347,1615473
339.3268528,2647773,2268902,2306418,1954031,2759212,1899513
503.0831134,1698855,1571740,2047654,0,0,0
535.0729426,1911108,1818397,2056545,0,0,0
551.0678572,1981092,1825871,2059863,0,0,0
473.1089342,2168328,2084313,1778447,0,0,0
489.1038488,1809138,1864815,2286690,0,0,0
505.0987634,2532441,2494989,1923949,0,0,0
521.093678,2022381,1783456,2646253,0,0,0
537.0885926,2745715,2231059,2335459,0,0,0
569.0784218,1840603,1786056,1857990,0,0,0
443.134755,2805295,2053566,2418447,2101215,1963432,2301808
539.1042426,3376546,2239236,2204247,0,0,0
555.0991572,2602739,1881595,2020564,0,0,0
571.0940718,1891831,1572001,1518117,0,0,0
413.1605758,2013873,2685541,2719501,3892337,3092104,3714099
557.1148072,2307864,1944014,1644048,0,0,0
399.1813112,2249749,2133839,2569598,4152942,3547831,3968112
543.1355426,2209788,2321622,1907998,0,0,0
401.1969612,3138937,2471548,2562701,6055855,5494727,6007739
531.171928,2872551,2511135,1768235,0,0,0
611.146501,3299999,2629317,2195387,0,0,0
421.2231758,2703397,2206867,3002316,0,0,0
517.1926634,2575754,2723891,1952926,0,0,0
661.1468948,3522604,2777958,1526915,0,0,0
439.2337404,2326056,2209500,2292926,6943473,5489471,6324407
455.228655,2657777,2869425,2342163,7998993,6484393,7220114
503.2133988,2376746,2447267,1963187,2855132,2589514,2202037
569.2087072,2044893,2221766,1886652,3457257,2897907,2299684
665.1781948,3015209,2604696,2256395,0,0,0
587.2192718,1621630,1776064,1505186,3197144,2995432,2716971
603.2141864,2509761,2448167,1753121,2934373,2790244,3051414
619.209101,2388167,2214455,1590619,0,0,0
635.2040156,2271894,2221143,2087441,0,0,0
353.3425028,2528826,1705215,2485326,0,0,0
549.0885926,1932411,1855093,1912593,0,0,0
519.1144134,1802171,1849453,1661137,0,0,0
535.109328,2547013,2236701,2178911,0,0,0
567.0991572,1728447,1783025,1817198,0,0,0
457.150405,2255334,2234457,2184379,2206579,2017347,1798412
473.1453196,2811400,2352090,2145810,2095343,2401155,2564753
489.1402342,2974963,2205809,2696294,2238958,2011696,2340010
521.1300634,2920430,2860193,2478317,0,0,0
537.124978,3260788,2364179,1962208,0,0,0
553.1198926,2553548,2022437,2312083,0,0,0
427.1762258,2148160,1959374,1876959,3318058,2904557,3350492
555.1355426,2499315,2012666,2047696,0,0,0
413.1969612,2077108,2027622,2092813,4113523,4091528,3903540
415.2126112,1581679,1683609,2095850,5014742,4590200,4913272
543.171928,3200509,2757845,2301723,0,0,0
559.1668426,2497853,1859489,1816906,0,0,0
433.2231758,2765284,3158652,2420582,8500300,6859188,8495742
545.187578,2155049,2405560,1564784,0,0,0
435.2388258,1922051,1656311,1923716,5720036,4554981,5037551
451.2337404,2554891,2326929,2647063,7436124,6260413,6862021
547.203228,1654612,1728663,1576382,0,0,0
611.1828864,3748509,2794180,1786811,1911073,2107097,1882843
485.2392196,2309291,2763683,1821856,5438080,4860114,4692091
501.2341342,2326011,2425649,1929700,3856617,3058332,3797388
597.2036218,3178558,3019618,2120843,2489583,2806751,2091562
640.2206688,2150390,2243969,1951087,2104708,1826970,1547401
599.2192718,3506204,2425679,2205795,4166678,3778484,3871735
642.2363188,1668313,1664293,1516329,0,0,0
601.2349218,1603059,1484092,1557056,3721019,2891146,2930630
617.2298364,1984333,2459231,2228596,2769135,3689078,2849364
633.224751,2032525,1637028,1908810,0,0,0
397.332332,2244280,2671643,1783901,4303147,2632088,1731358
471.166055,1777656,1836468,2020236,2328939,2425132,2653364
487.1609696,2606798,2443270,1810813,2930740,2665340,3181200
503.1558842,3416617,2752928,2157741,1886940,2683717,2354611
519.1507988,3315644,2396270,2120913,0,0,0
535.1457134,2895174,2776861,2465117,0,0,0
551.140628,2975397,2425933,1884240,0,0,0
567.1355426,2207167,2169585,1598827,0,0,0
457.1867904,2858470,2925144,2371258,4752752,4456769,4795145
443.2075258,2158127,2442169,2527495,5519833,4479393,5460842
445.2231758,2568747,2137383,2471989,6533440,5554391,6426302
543.2083134,3185150,2874069,2108184,1709169,1723348,2196433
559.203228,2211646,2392992,1584454,0,0,0
671.1676302,3736468,2324854,1890175,0,0,0
481.244305,2042987,2774760,1925867,6530866,5716873,5466211
513.2341342,2848549,3040670,2472425,5059879,4935207,4301416
529.2290488,2943160,2099478,1753719,3554181,3132287,2998935
627.2141864,2827811,2816366,2231513,3212874,3050951,2825602
709.2044094,2774589,2041335,2031333,0,0,0
631.2454864,1508470,1608428,1441919,2743732,3063156,2693426
563.140628,2054529,1822536,1706450,0,0,0
517.1715342,2776458,2545714,2299037,2788744,2544868,2976916
533.1664488,3305751,2527009,2468299,1963092,2589501,2461810
549.1613634,2949757,3028595,2024202,1826190,2091168,1898829
565.156278,3027361,2188571,2127129,0,0,0
471.2024404,2726392,2458036,2418574,4054377,4289837,5315763
567.171928,3342272,2957552,1885287,0,0,0
457.2231758,1726438,1833046,1834168,4327789,4521280,4690695
585.1824926,2284665,2206677,1533936,0,0,0
459.2388258,1930205,1683978,1760890,6311114,5127406,6144647
571.203228,3147768,2947231,1936668,0,0,0
477.2493904,2202676,2324558,2127715,6669312,6589036,6772839
557.2239634,2857754,3371468,1955334,2634922,2632899,2202748
573.218878,2277906,2279546,1481350,0,0,0
685.1832802,3359838,1918798,1602879,0,0,0
701.1781948,3412753,2702882,1565506,0,0,0
495.259955,1714034,1955281,1734974,5065028,4755569,4690194
511.2548696,2565363,2989382,1742188,5444869,5643695,4987466
527.2497842,2583687,2500358,1975987,4483873,4515725,3910307
543.2446988,2110463,2256084,1991957,3382899,3690962,2922960
657.224751,2788937,1900081,1447685,3228690,2681512,2512760
737.199324,1500426,1545227,1545747,0,0,0
659.240401,2409775,2110408,1447617,3991683,3618409,2981725
675.2353156,2610735,2005696,1507649,2965522,3023991,2862764
691.2302302,2556063,2107571,1490876,2109922,1909442,1784404
707.2251448,3330404,2124285,1883769,0,0,0
723.2200594,2110080,2061313,1433575,0,0,0
515.1922696,2667863,2397164,2266703,3392850,3219085,3835520
563.1770134,2997121,2681671,1999310,1808138,2140501,1867732
579.171928,2095699,2450461,1686542,0,0,0
485.2180904,2396843,2021794,2029726,4461185,3804368,4774011
501.213005,3063290,2799920,2303457,6626537,5456538,5601675
581.187578,3338340,2960387,1858725,0,0,0
597.1824926,2742334,2229090,1477771,0,0,0
583.203228,3475569,2728939,2169413,1591340,2315631,1784728
489.2493904,2644213,1985655,2283123,7732714,7482938,6987947
585.218878,2935930,2726869,1527791,1818503,1831721,1666401
491.2650404,1707805,2391785,2041699,6741418,5405430,5437643
507.259955,2806414,2948737,2150963,7589085,7734421,6400517
571.2396134,3108857,3377310,1711386,2562235,2936708,2438889
525.2705196,2035798,2403054,1739484,5104323,5434252,4179627
557.2603488,2028827,2663883,1730050,3417259,2763969,2701947
717.2094948,3072473,2152950,1661093,1811725,1486058,1808815
719.2251448,2604738,2224633,1861396,1943724,1643217,2087308
458.1890529,2088417,2206255,1967767,2774302,2748693,3211976
460.2047029,1817050,2000876,2297961,1930621,2343633,2564687
529.2079196,2566839,2125590,2042488,3829636,3551103,3572375
545.2028342,2998825,2961080,2280559,3912405,3721587,4137383
577.1926634,3166272,2433593,1707392,2164676,2369632,2138174
515.228655,2797400,2117613,2539600,5977427,5490319,6134401
595.203228,3525720,2774901,1712822,1770947,1589774,1481308
501.2493904,1853435,2441010,2427365,6561000,5278365,5802380
597.218878,3413054,2870114,2075274,0,0,0
503.2650404,1630764,1870758,1708728,5844187,4948814,5577142
519.259955,3081151,2669681,2544852,7519692,6506283,7514786
583.2396134,2799729,2468843,2299971,2806314,2985326,2911639
599.234528,2778140,2441039,1474147,0,0,0
537.2705196,2202487,2249490,1919191,5810484,5038791,4770363
553.2654342,2707151,2551330,1893253,4849713,4808627,3935462
569.2603488,2677726,2162885,1855927,3491048,3125232,3039011
745.2044094,3429808,2075616,1525884,0,0,0
761.199324,2429403,2071804,1665320,0,0,0
763.214974,3179786,2307288,2042586,0,0,0
559.2184842,3200830,2426272,2143045,3335382,3688008,3528773
575.2133988,2706474,2153560,1725949,3300393,2745531,2840695
591.2083134,2684023,2097561,2200863,1986396,2074739,2110147
529.244305,2214584,1799446,1585271,5339013,4709247,5372567
531.259955,2760937,2381599,1907751,6600686,6092643,6890118
595.2396134,3568727,3009396,1718966,3148223,2903565,2697307
533.275605,2473753,2188577,2101189,6656090,5668666,6523505
581.2603488,2954340,2643458,1818273,3634879,3524024,3707341
597.2552634,2916413,2466658,1777802,2449641,2244574,2521640
777.230624,1958583,1716719,1453154,0,0,0
486.2203529,1968317,1826261,1757456,3650137,3720488,3413125
502.2152675,2296338,2185578,1649740,2780385,2868979,2850208
589.2290488,2084477,2016172,1499996,2506781,3019947,2416886
559.2548696,2076991,1745823,1960257,4381911,3997254,4294724
575.2497842,2875435,2315351,1687546,4559911,3969721,4366966
591.2446988,2373239,2312089,2421022,3540825,3133554,3612866
561.2705196,2331490,2239857,1994369,5571832,4941258,5191691
577.2654342,2763841,2279480,1981308,4782015,4589149,4550204
593.2603488,3126378,2643846,2105574,3603085,3431485,3701902
609.2552634,2102515,1800415,1565138,2136037,2273529,2282248
563.2861696,1718147,1794372,2176452,5305611,4280655,4656081
579.2810842,2046036,1875484,1590024,4674374,4060679,4164100
595.2759988,2311255,2050932,1608373,2748859,3096588,2557018
514.2152675,1684286,1638854,1684511,0,0,0
532.2258321,2158848,1693473,1933306,0,0,0
565.1081466,2433440,1675036,1527070,0,0,0
535.1339674,2097989,2308893,1693021,2653887,2088202,1951834
371.0653549,0,0,0,1849063,2350771,1927355
357.0860903,0,0,0,1733043,1490083,2041985
348.0936186,0,0,0,2266319,1971099,1813362
328.1150228,0,0,0,2114207,1859364,1637846
314.1357582,0,0,0,2194337,2339671,2659786
353.0911757,0,0,0,2156236,1917852,2062966
369.0860903,0,0,0,2259075,1546540,2146346
385.0810049,0,0,0,1941643,2194208,2516912
329.1466572,0,0,0,1683098,1845498,1651119
339.1119111,0,0,0,2216116,1816310,1944002
323.134755,0,0,0,2080020,1729109,1742581
355.1068257,0,0,0,2114883,1900064,2092540
371.1017403,0,0,0,3518706,2997951,4944071
409.0446195,0,0,0,10617677,3439162,10058560
340.1150228,0,0,0,2188745,1866486,1724612
299.1136258,0,0,0,1421419,1524336,1739888
326.1357582,0,0,0,2476488,3014549,3064896
301.1292758,0,0,0,2012064,1642846,2006385
365.0911757,0,0,0,2111391,1621761,2045679
329.1354238,0,0,0,2544279,2844408,2600621
341.1466572,0,0,0,1942249,2049027,2326482
348.130004,0,0,0,1930458,2017702,1793149
312.1564936,0,0,0,1977888,1652264,1533327
319.1398404,0,0,0,1725478,1552010,2197016
351.1119111,0,0,0,3000423,2266928,2407177
367.1068257,0,0,0,3298841,3509662,3750804
383.1017403,0,0,0,1905796,2415367,2839420
399.0966549,0,0,0,2973280,2852523,3100257
415.0915695,0,0,0,2658513,2728570,2460789
363.140903,0,0,0,1545781,1667191,1564255
343.1623072,0,0,0,1974565,2306078,2215152
314.1721436,0,0,0,2673576,2665052,2857424
337.1326465,0,0,0,3564187,1899018,2856915
353.1275611,0,0,0,6797527,6962088,7282050
369.1224757,0,0,0,4214927,4406328,4399670
385.1173903,0,0,0,3262100,2680618,5026234
401.1123049,0,0,0,2851746,2766781,3129262
329.1830426,0,0,0,2437027,2001666,2819255
345.1779572,0,0,0,2324845,1849038,2995234
300.192879,0,0,0,1656719,1666542,2306553
316.1877936,0,0,0,3289918,2714525,3751707
332.1827082,0,0,0,1662862,1979273,1857095
355.1432111,0,0,0,2804047,1925420,2553864
293.1792027,0,0,0,3567145,1757924,1674151
295.1187112,0,0,0,1382445,1601713,1467017
297.1343612,0,0,0,1591112,1798543,1679483
353.1466572,0,0,0,2740957,2690478,2852232
324.1564936,0,0,0,1933565,1500182,1857721
400.1473854,0,0,0,2038028,2055999,2331412
432.1194561,0,0,0,1622655,1804067,1755336
299.1500112,0,0,0,2398320,1513076,1976693
347.1169965,0,0,0,9233834,9336956,1996881
379.1068257,0,0,0,5438519,4392073,2877648
395.1017403,0,0,0,2517893,2386192,1824094
343.1510738,0,0,0,2547490,2369563,2810349
362.145654,0,0,0,2005497,1761067,1513233
378.1405686,0,0,0,2749731,3055463,2790820
326.1721436,0,0,0,3008976,2828956,3299912
386.1681208,0,0,0,2256800,2648636,2782429
402.1630354,0,0,0,2265149,2218554,2104908
301.1656612,0,0,0,2172837,1575523,1911670
317.1605758,0,0,0,4727814,3834940,3478976
365.1275611,0,0,0,4920234,3055885,4053243
381.1224757,0,0,0,4238954,3817176,3550516
397.1173903,0,0,0,2237700,2720116,2844917
413.1123049,0,0,0,2021999,2113160,2629169
445.1021341,0,0,0,1993034,2295011,2105032
341.1830426,0,0,0,2742515,2108940,3478492
357.1779572,0,0,0,4667856,4675777,4884127
441.1279687,0,0,0,2297968,5250680,5666842
328.1877936,0,0,0,4393393,4048947,4515301
372.1888562,0,0,0,2190911,1823775,2565166
367.1432111,0,0,0,4025893,3061162,3125152
383.1381257,0,0,0,3110029,2748177,3015559
399.1330403,0,0,0,2688102,2781872,3970663
415.1279549,0,0,0,2052307,2306169,3333750
431.1228695,0,0,0,4070569,3162245,4125447
447.1177841,0,0,0,2751659,2984481,3103260
343.1986926,0,0,0,4471088,4278312,5842426
359.1936072,0,0,0,4168783,4208472,5307704
314.208529,0,0,0,2010544,2224994,3156949
330.2034436,0,0,0,6744990,6004698,7943570
346.1983582,0,0,0,2496153,3157873,2636102
337.1690319,0,0,0,4858532,2581523,1746908
353.1639465,0,0,0,2662627,2008499,1752462
369.1588611,0,0,0,2293402,1940804,1572930
307.1187112,0,0,0,1904259,1405787,1969824
309.1343612,0,0,0,2830827,2650738,2911940
373.0962611,0,0,0,2694482,4467011,4251479
352.1514082,0,0,0,3342248,3407476,3652174
371.1459884,0,0,0,2071296,2131662,1831126
367.1623072,0,0,0,2313771,2890673,2378662
390.1405686,0,0,0,1613150,1827846,1673706
338.1721436,0,0,0,3334067,3169034,3942101
398.1681208,0,0,0,2594240,2780190,2002619
414.1630354,0,0,0,2861222,2796164,2615897
313.1656612,0,0,0,4842723,3877313,4955438
357.1667238,0,0,0,1784013,2472637,2142875
373.1616384,0,0,0,1710182,2317656,2419564
392.1562186,0,0,0,1789473,1991107,2003664
340.1877936,0,0,0,5501405,5142793,6580951
400.1837708,0,0,0,2758417,2825028,3268377
416.1786854,0,0,0,2786556,3398245,2696333
315.1813112,0,0,0,4749426,3142651,4365428
395.1381257,0,0,0,4064140,2486294,2970470
411.1330403,0,0,0,5858289,3980917,6098894
427.1279549,0,0,0,2636587,2445809,2825694
355.1986926,0,0,0,3609440,3396670,4136986
474.1286831,0,0,0,3422387,2391988,1691779
326.208529,0,0,0,2192601,1739172,2959439
342.2034436,0,0,0,4466708,3875099,3793132
386.2045062,0,0,0,3053993,2854982,3214055
402.1994208,0,0,0,2254914,2094654,2319953
317.1969612,0,0,0,2306061,1576002,1822406
333.1918758,0,0,0,2657423,2539115,2312492
365.1639465,0,0,0,5292981,1569817,1773575
349.1867904,0,0,0,3661850,2592995,2769082
381.1588611,0,0,0,3346036,1857762,2580799
365.181705,0,0,0,3348923,2481439,2659085
381.1766196,0,0,0,3565689,3691239,4512068
328.224179,0,0,0,2762170,2237498,3308525
344.2190936,0,0,0,4095062,4149057,4898580
360.2140082,0,0,0,2861459,3044009,3333772
351.1846819,0,0,0,17568381,3754823,2578207
367.1795965,0,0,0,7123504,2091702,1770156
396.1412374,0,0,0,2084430,1778124,2180148
411.1521364,0,0,0,2020338,2423413,2583503
366.1670582,0,0,0,3264242,2999398,3377752
382.1619728,0,0,0,3787655,3853312,3776105
389.1275611,0,0,0,3965042,5476122,4923883
381.1779572,0,0,0,2683002,2695400,2784581
436.1460478,0,0,0,1882544,2351238,1748139
368.1827082,0,0,0,6906730,6284034,6696188
412.1837708,0,0,0,3102263,3052163,2935302
311.1863966,0,0,0,2261351,1456281,1965561
327.1813112,0,0,0,5804223,4831590,5528341
391.1432111,0,0,0,2980418,2469607,3511263
371.1823738,0,0,0,1696011,1563354,1907938
422.1667832,0,0,0,2269543,1909088,2068100
370.1983582,0,0,0,7582172,8201625,8839068
398.2045062,0,0,0,2680775,2331172,2671041
414.1994208,0,0,0,3679400,3468932,3468378
329.1969612,0,0,0,6268582,4132612,4849850
369.2143426,0,0,0,3713707,3025494,3541077
340.224179,0,0,0,2290152,1653010,3062496
356.2190936,0,0,0,5469345,4232073,5636453
388.2089228,0,0,0,3189655,3297341,3996926
400.2201562,0,0,0,4016919,3203913,3839775
416.2150708,0,0,0,3653885,3332708,3579022
331.2126112,0,0,0,4466841,1895092,3761775
347.2075258,0,0,0,4130245,3057302,3434604
363.2024404,0,0,0,6180169,5421195,4695668
379.197355,0,0,0,2595408,2143396,1898731
371.2299926,0,0,0,6543129,5496553,7377138
342.239829,0,0,0,3530270,2467621,4275446
358.2347436,0,0,0,2597663,1988124,2708475
365.2003319,0,0,0,20984769,4993829,4198675
367.2159819,0,0,0,3535419,2188739,1510328
317.1394466,0,0,0,1659906,1593657,1453628
319.1550966,0,0,0,2525610,1753485,1917978
321.1707466,0,0,0,2281054,1977583,2603142
425.1677864,0,0,0,2408785,2428559,2388527
396.1776228,0,0,0,3428437,3234515,3748923
412.1725374,0,0,0,2954806,2983043,3516422
440.1786854,0,0,0,2157746,1807580,2242153
323.1863966,0,0,0,2874144,1912159,2473983
355.1584673,0,0,0,3129683,1474865,1791501
371.1533819,0,0,0,6168322,2274000,2346712
395.1936072,0,0,0,3512215,2912801,3367793
382.1983582,0,0,0,3541904,2945547,3700340
398.1932728,0,0,0,5198277,4866594,6077887
426.1994208,0,0,0,3460415,3259966,3297287
341.1792027,0,0,0,7357170,2167819,2055899
325.2020466,0,0,0,3742958,2082782,2235782
397.2092572,0,0,0,6018325,5321091,6456582
384.2140082,0,0,0,3375530,3665464,4118716
400.2089228,0,0,0,4279061,5120839,6112030
416.2038374,0,0,0,2572029,2988644,3551374
412.2201562,0,0,0,1942073,2487427,2568712
428.2150708,0,0,0,4317455,4319123,4543402
327.2176966,0,0,0,6214856,2236781,2682652
439.1820988,0,0,0,3336948,2786629,3323067
383.2299926,0,0,0,3692198,2799403,3810209
399.2249072,0,0,0,7315061,6330046,8201847
370.2347436,0,0,0,2368999,2369957,2676136
386.2296582,0,0,0,2144943,1931340,2434286
414.2358062,0,0,0,3839146,3323524,4890715
430.2307208,0,0,0,4230348,3543770,4037436
281.2486028,0,0,0,2845426,2354553,1780130
329.2333466,0,0,0,7721647,5290764,5550273
345.2282612,0,0,0,7195516,4203100,6331440
361.2231758,0,0,0,10563284,7217656,9608157
377.2180904,0,0,0,5806617,4709967,5496963
409.1901611,0,0,0,5622618,4148800,3286348
393.213005,0,0,0,5075459,4618911,3714498
385.2456426,0,0,0,3088053,2943820,3801566
401.2405572,0,0,0,6258613,5647309,6897602
417.2354718,0,0,0,5025055,4337224,5100701
347.2261527,0,0,0,3020747,4881563,3723889
347.2439112,0,0,0,7651792,4711585,6529655
379.2159819,0,0,0,16000086,2658474,1691633
363.2388258,0,0,0,5307732,3855511,5394048
