mass,PreSW4.csv,PreSW5.csv,PreSW6.csv,PreSWGt16.csv,PreSWGt17.csv,PreSWGt18.csv
397.1656612,2592721,2041884,2342363,2808254,2774959,2630704
525.124978,3171413,2624003,1961744,NA,NA,NA
541.1198926,1761737,1729573,1878378,NA,NA,NA
527.140628,2245788,2215447,1547333,NA,NA,NA
385.2020466,2236795,1743097,2074744,2728543,3523064,2857963
513.1613634,2371634,2375474,2136520,NA,NA,NA
387.2176966,1816550,2385083,2334288,3431989,4537815,2895255
499.1820988,3059482,2525123,2341506,2520155,2148541,1694339
389.2333466,1684786,1965161,2003471,4244979,3764128,3623720
501.1977488,2170250,1973242,1647271,2313402,2022160,1762820
487.2184842,2601708,2841258,2563092,4559925,4142799,3559050
615.177801,1785529,1906752,1625524,NA,NA,NA
409.2595612,2272754,2325849,2181285,3334300,3748668,3140510
505.2290488,1938033,1932903,1593598,4203375,3099055,3068663
443.2650404,1660964,2250467,2010596,4404070,4209862,3754490
459.259955,2576068,2370403,2461679,4949832,5412256,4299973
475.2548696,1625120,2111025,1923254,4475580,4460906,3464291
491.2497842,2122636,2138365,1876000,5610725,5744496,4168578
511.0518134,1687998,1977599,1837456,NA,NA,NA
449.087805,1806113,1577850,1880977,NA,NA,NA
465.0827196,2213683,1938598,1659492,NA,NA,NA
481.0776342,2437705,2064464,1925694,NA,NA,NA
497.0725488,2240680,1959820,2074719,NA,NA,NA
513.0674634,2747949,2449711,2435526,NA,NA,NA
529.062378,2514649,2134054,2451317,NA,NA,NA
545.0572926,2086368,2339326,1714332,NA,NA,NA
451.103455,2195493,1908482,1597384,NA,NA,NA
467.0983696,2857684,2395771,2742262,NA,NA,NA
483.0932842,3032178,2658408,2490408,NA,NA,NA
547.0729426,2835937,2382819,2107566,NA,NA,NA
437.1241904,1793883,1610836,1860169,NA,NA,NA
453.119105,2171701,2209423,2075142,NA,NA,NA
549.0885926,2883035,2027459,2130619,NA,NA,NA
565.0835072,2425487,1638917,1766958,NA,NA,NA
439.1398404,2101840,2146783,1954181,NA,NA,NA
551.1042426,3065292,2132126,1757377,NA,NA,NA
425.1605758,1967248,3626580,2292223,2501214,2033727,2095407
441.1554904,2721089,2794853,2748091,2966031,2997574,2362588
537.124978,3026837,2714168,2404903,NA,NA,NA
553.1198926,2058678,1809267,1865922,NA,NA,NA
539.140628,1975219,1859121,2000459,NA,NA,NA
399.2176966,1879389,1950032,2304266,2998510,3412727,2958631
527.1770134,2166429,1925144,2041158,NA,NA,NA
401.2333466,2845873,2476640,2895887,3473909,4191256,3410421
513.1977488,2738740,3095858,2372553,3639453,3013298,3213441
515.2133988,2208414,1907552,2615297,3427543,3801827,3474634
643.1727156,2688488,2630829,2407420,6894389,6421928,4831645
501.2341342,2574732,2618875,2287272,4938428,4714769,4130310
517.2290488,1965828,1884553,2061881,3889415,4314892,3284230
629.193451,1754993,1757626,1650904,NA,NA,NA
439.2701258,1832511,1666519,1659768,3423910,4038071,3438505
455.2650404,2491463,2595868,2063168,4705293,5164597,3878323
487.2548696,2367213,2208939,2366484,5430326,6119121,3914380
503.2497842,1901567,2617906,2304721,5067544,5429602,4723330
663.1989302,2634177,2116902,1946896,NA,NA,NA
679.1938448,2441709,2583107,2783272,NA,NA,NA
473.275605,2290224,2219573,1977074,3976861,4712777,3317296
489.2705196,2285881,2149074,2077207,5478541,5961504,3875590
505.2654342,2191987,2335848,2071807,5649265,6224304,4461305
525.0674634,2116179,1669634,1608463,NA,NA,NA
541.062378,2375625,1600549,1687145,NA,NA,NA
511.0881988,2087360,1990912,2537361,NA,NA,NA
527.0831134,2314394,2280983,2043715,NA,NA,NA
543.078028,2296792,2344468,1955461,NA,NA,NA
559.0729426,2215239,2165461,1722266,NA,NA,NA
481.1140196,2696777,2022480,2182718,NA,NA,NA
497.1089342,2130090,2448268,2293856,NA,NA,NA
529.0987634,3038426,2667047,2468214,NA,NA,NA
545.093678,3375584,2331646,2357916,NA,NA,NA
561.0885926,2986257,2710677,2404990,NA,NA,NA
467.134755,1886675,1850490,2077172,NA,NA,NA
483.1296696,2306675,1871720,2728488,NA,NA,NA
547.109328,2768353,3053027,2161838,NA,NA,NA
563.1042426,2281683,2394191,2258010,NA,NA,NA
579.0991572,1662908,1684313,1728497,NA,NA,NA
469.150405,2428041,3049562,2702227,NA,NA,NA
565.1198926,2545805,2010628,2274349,NA,NA,NA
455.1711404,2775121,2740769,2455368,2474514,3130937,2059193
551.140628,2930124,2487197,2134721,NA,NA,NA
441.1918758,2619708,2493283,2875063,3848204,4605252,3221208
553.156278,2004406,1716082,1959105,NA,NA,NA
427.2126112,2552791,2200091,2268032,4056053,4556803,3926143
539.1770134,1883059,2524209,2011211,NA,NA,NA
541.1926634,2045898,2037796,1614955,NA,NA,NA
527.2133988,2263198,2417176,2355527,2564977,2625364,2467685
433.2595612,2163010,2316578,1811884,3617394,4469508,3897903
513.2341342,2626614,2515763,2742218,4452510,4322995,3380355
529.2290488,1805534,1886760,1819513,2826607,2811722,1991508
451.2701258,1789457,2146040,2067128,4003081,4706038,3438316
499.2548696,2807582,2885573,2607235,5171807,5466304,4178312
515.2497842,2311840,2176864,1619970,4318424,4657892,3793099
469.2806904,1980037,1750104,1950349,3025539,3591460,2889721
485.275605,2524333,2160520,2079769,3846118,4228743,3700251
517.2654342,2639110,2235274,2111546,7164168,6677261,6454535
487.291255,2987247,2250411,1969684,3659832,4310738,3164815
503.2861696,2004481,2547763,1778898,4053786,5206372,3640964
555.078028,1708953,1841220,1618619,NA,NA,NA
525.1038488,2664533,2029571,2108176,NA,NA,NA
541.0987634,2176969,1672741,1771114,NA,NA,NA
557.093678,2213236,2192143,1641134,NA,NA,NA
573.0885926,1666340,1887905,1796897,NA,NA,NA
495.1296696,1882691,2062682,1565253,NA,NA,NA
511.1245842,2110914,2612481,2310546,NA,NA,NA
527.1194988,2887835,2585623,2367300,NA,NA,NA
543.1144134,2999768,2412052,2172038,NA,NA,NA
559.109328,2679622,2466004,2394778,NA,NA,NA
575.1042426,2296499,2008120,1942725,NA,NA,NA
591.0991572,1941573,1922143,1708235,NA,NA,NA
497.1453196,2278060,1917325,1959521,NA,NA,NA
513.1402342,2930225,2464561,2506184,NA,NA,NA
561.124978,2714384,2489492,2636926,NA,NA,NA
577.1198926,2311738,2261962,1467999,NA,NA,NA
593.1148072,1837474,1737175,1675826,NA,NA,NA
483.166055,2164852,2133609,1812007,1809303,1915966,1840809
499.1609696,2852632,2637763,1817217,2202202,1965244,1902466
515.1558842,2484379,2510174,2627583,1859285,1909986,1840328
563.140628,2498770,2376270,2643545,NA,NA,NA
579.1355426,1657274,1672535,1592815,NA,NA,NA
469.1867904,2536072,2027097,2524049,2058883,2872099,2621433
565.156278,1767052,1832450,1541676,NA,NA,NA
455.2075258,2302029,2332703,2619205,3543056,3318328,2791351
567.171928,2213437,1873841,1725942,NA,NA,NA
441.2282612,1619767,2058593,1967795,2705929,3128130,2507988
537.1977488,3051414,2719288,2439208,3232045,2637527,2728108
553.1926634,2734517,2557297,2174657,NA,NA,NA
443.2439112,2666535,2180324,2270182,3892071,4602055,3971581
555.2083134,1869207,1711425,1572539,1593320,2128991,1650573
445.2595612,2381591,2224742,2412823,3899079,4260942,3867946
541.2290488,2542026,2042404,2250348,3477745,3269236,2834468
447.2752112,1713420,1646569,1582152,2791979,3524566,2568287
463.2701258,2290587,2637014,2479315,5038792,4352325,4040754
527.2497842,2505375,3054104,2882888,5421425,5274452,4112741
543.2446988,1823705,1887762,1763975,3732686,3630648,2545620
481.2806904,2687052,2084434,2682428,4425558,5228034,4512076
497.275605,2210739,3175313,3061347,5508609,6019181,4186376
515.2861696,1777826,2478433,2031107,5847257,5663461,4233421
531.2810842,2290968,2393651,2017706,9509222,7842615,8311096
395.3894528,2792020,3089656,2249913,1838235,1656186,1571387
539.1194988,1949107,1754161,1614410,NA,NA,NA
555.1144134,2024857,1900867,1900219,NA,NA,NA
571.109328,2186635,2167041,1704306,NA,NA,NA
525.1402342,2046550,2169347,2180881,NA,NA,NA
541.1351488,2386377,1995301,1931882,NA,NA,NA
557.1300634,2438003,2092814,2386606,NA,NA,NA
573.124978,2421538,2084511,1914656,NA,NA,NA
589.1198926,2186978,2156260,1759069,NA,NA,NA
511.1609696,2191300,1893634,1596307,NA,NA,NA
527.1558842,2245788,2116631,2131781,NA,NA,NA
543.1507988,2222041,2659347,2285190,NA,NA,NA
559.1457134,2599237,2420947,2301081,NA,NA,NA
575.140628,2139313,1783862,2216643,NA,NA,NA
591.1355426,2346562,1583197,1590984,NA,NA,NA
513.1766196,2423347,2122546,2078153,2116252,1683122,1584512
529.1715342,2986204,2795047,2006392,2550127,2414410,1498965
545.1664488,2501601,2560509,2253981,NA,NA,NA
561.1613634,2919695,2721939,2266749,NA,NA,NA
577.156278,2340408,2493896,2274397,NA,NA,NA
593.1511926,1757600,1925077,1896496,NA,NA,NA
531.1871842,3024149,2852914,2523560,2814822,2822968,2228537
547.1820988,2445793,2120162,2048175,2571397,1611186,1901351
563.1770134,2944209,2373197,1802584,NA,NA,NA
579.171928,1749431,1652565,1870317,NA,NA,NA
469.2231758,2112135,2327129,2125712,2969219,3655971,2984953
565.1926634,2152075,2373633,1803307,1642823,1794639,1737046
551.2133988,2693067,2882971,2543809,2659382,2240786,2465377
457.2595612,2334076,2546107,2179730,2858915,3225060,3492146
553.2290488,3222965,2272112,2453185,3320846,2752698,2016248
569.2239634,1525732,1519960,1656758,1980705,1780062,1985134
459.2752112,1900739,1897826,1921006,3012424,3434912,2579652
539.2497842,2317748,2670128,2590797,4460816,4527784,2836587
555.2446988,2150806,1779520,1907387,2756583,2695261,2457483
477.2857758,2401312,1789493,1879682,4089574,4263317,3167397
493.2806904,2194921,2495788,2309169,4797763,4900804,4438020
509.275605,2835802,2780370,2329953,5361685,5255742,4121553
525.2705196,3020891,2316805,3135764,4348268,4684630,3448171
541.2654342,2524106,2142244,1591660,3665136,3921523,3036194
557.2603488,1669488,1796874,1908909,2724802,3398651,2394395
527.2861696,1878177,1939481,1580360,3263857,3715924,2908517
719.2251448,2469292,2866015,2659588,NA,NA,NA
553.1351488,1680566,1916275,1567169,NA,NA,NA
555.1507988,2215832,2139458,1840827,NA,NA,NA
571.1457134,2247049,2375936,1601393,NA,NA,NA
587.140628,1906044,1651558,1654763,NA,NA,NA
573.1613634,3070752,1960093,2130718,NA,NA,NA
589.156278,2272991,1586401,1739098,NA,NA,NA
575.1770134,2266287,1890356,1939137,NA,NA,NA
497.2180904,1556656,1949071,1755746,3103230,2687082,2520324
513.213005,2167861,2540851,1971146,3171485,2895539,2547842
529.2079196,2803421,2495015,2393465,3438959,3386186,3041620
545.2028342,2502625,2379261,2286749,3142827,2924025,1970561
561.1977488,1877774,2567313,2245244,NA,NA,NA
483.2388258,1924726,1900650,1536551,3345305,3369536,2766765
499.2337404,2795292,2677701,2426499,4500062,5031103,4396423
485.2544758,2536620,2646664,2401305,4340709,5098119,3383834
565.2290488,2312329,2214400,2090026,3128135,2770509,2124627
581.2239634,2596141,2089179,2341747,3156794,3530315,3300337
567.2446988,2044986,2380206,1879028,3582769,3227094,2899679
489.2857758,2166074,2383571,2633239,4944013,4964128,4110087
553.2654342,2322356,2488688,2911937,4179981,4316345,3460598
569.2603488,2039266,2249559,1931189,3061537,2633564,2257516
473.2826185,2146352,2126901,1930994,3762845,2697545,2226736
507.2963404,1904360,2635935,2273583,4038599,4531706,3958635
523.291255,2679824,2506733,2512607,4428128,5325649,3971429
539.2861696,2279349,2406960,2062925,5171471,4755111,3502185
555.2810842,1793942,2037567,2036410,3501030,3909723,2495881
583.1457134,1995941,1796197,1785082,NA,NA,NA
569.1664488,1750503,1930587,1797560,NA,NA,NA
585.1613634,2390546,2392550,2281588,NA,NA,NA
587.1770134,2301817,2428771,2354152,NA,NA,NA
557.2028342,1787249,1827084,2092717,NA,NA,NA
573.1977488,2350366,1950363,2011421,NA,NA,NA
589.1926634,1809629,1844959,1607511,NA,NA,NA
527.228655,1868959,2098712,1770823,2354545,2884436,2436965
543.2235696,2216409,2120723,2261127,3204303,2841145,2291669
559.2184842,2220355,2221777,1982105,2490271,2517911,2013869
575.2133988,1772717,1764402,2051776,2391826,1748192,1593636
513.2493904,2097207,2170676,2001355,3741854,3148979,3526787
529.244305,2552030,2984488,2767226,4329839,4565834,3179860
545.2392196,3060193,2968060,2345630,3795114,4659703,2770815
561.2341342,2659597,2382992,2514044,3463038,3601197,2674746
577.2290488,2061876,1780164,2115673,2597146,2426714,1881274
515.2650404,2657953,2861409,2604546,4921560,5005028,3927244
563.2497842,2543823,3177546,2633303,3731296,4062909,2914758
579.2446988,1847730,1484625,1787369,2851624,2497235,1530451
501.2857758,2031503,2008572,1858729,3712702,3900691,3065865
503.3014258,1973762,1920051,2127571,3661594,4287844,2892421
519.2963404,2376037,2941359,2688114,4530479,5888812,3965236
535.291255,2392436,2491451,2698754,5263684,5960445,3786978
551.2861696,2427851,2582938,2110145,4347956,4227343,4169309
567.2810842,1610297,1707436,1931251,3713841,3693012,2562269
521.3119904,1718718,2105808,2306729,3267916,3377987,2651988
553.3018196,2147252,1875823,1619649,3208205,3922103,2893300
585.1977488,1654799,1868259,1595505,NA,NA,NA
571.2184842,1604997,1473788,1826158,NA,NA,NA
557.2392196,2043249,2203915,1524397,2791362,2352636,2225949
573.2341342,2230556,1941145,1967387,2738961,2801249,2200974
589.2290488,1704154,1997532,1586517,2066340,1943069,1917056
527.2650404,1915040,1894424,1675080,3052913,3296084,2706789
543.259955,2150873,2152466,2227848,3809486,3933752,2597844
559.2548696,2308930,2303184,1952920,3682207,3663766,3225771
575.2497842,1969323,2316849,1989822,3121939,3454942,2301730
529.2806904,2744543,2482728,2345850,4265326,5516105,3642708
545.275605,2745313,2633212,2854558,4153513,5106166,4133758
577.2654342,2438705,2104258,1826391,3617563,3139416,2285752
593.2603488,2578327,1803726,1750567,2451939,2477827,1756121
547.291255,2918881,2866656,2632368,5085315,5269934,4022050
563.2861696,2014413,2517065,2542166,4799328,4758203,3730372
501.3221612,2090897,1745405,1738922,3278528,3501333,2488843
517.3170758,2320136,2258315,2026043,3448073,4026125,2447112
533.3119904,2348874,2476601,1984984,4159831,5235485,3361041
549.306905,1892825,1822143,1732284,3787867,4512097,2959041
565.3018196,2009734,1954301,2156073,3441478,3976776,2989903
581.2967342,2079528,1694423,1682799,3068731,3050054,2167277
809.2568386,2257951,2265078,2114630,NA,NA,NA
599.2133988,1518764,1574713,1555545,NA,NA,NA
601.2290488,1511685,1450417,1710011,NA,NA,NA
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
