Mass,C,H,O,N,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,nomass,CalcMass,KM_CH2,KMD_CH2,HC,OC,N.C,DBE,psi,psi_molc,DBE.C,DBE.H,DBE.O,AI,AI_0,NOSC
348.1201,16,19,6,3,0,0,0,CHON,Lignin,349.127373133547,0.0350145942220344,349.12725,349.12725,348.737534389747,0.262465610253003,1.1875,0.375,0.1875,9,62,3.875,0.5625,0.473684210526316,1.5,0.214285714285714,0.214285714285714,0.125
348.13,14,23,9,1,0,0,0,CHON,AminoSugar,349.137287895451,-0.0187692683136824,349.13712,349.13712,348.747438080739,0.2525619192607,1.64285714285714,0.642857142857143,0.0714285714285714,4,58,4.14285714285714,0.285714285714286,0.173913043478261,0.444444444444444,-1.375,0,-0.14285714285714324
348.1565,17,23,5,3,0,0,0,CHON,Lignin,349.163788133547,-0.0494585841870948,349.16362,349.16362,348.773908728433,0.226091271567327,1.35294117647059,0.294117647058824,0.176470588235294,8,72,4.23529411764706,0.470588235294118,0.347826086956522,1.6,0.166666666666667,0.166666666666667,-0.23529411764705888
348.1929,18,27,4,3,0,0,0,CHON,Lipid,349.20015646688,-2.75429518771507e-4,349.19999,349.19999,348.81023645256,0.18976354744018,1.5,0.222222222222222,0.166666666666667,7,82,4.55555555555556,0.388888888888889,0.259259259259259,1.75,0.136363636363636,0.136363636363636,-0.5555555555555554
349.0413,12,14,12,0,0,0,0,CHO,Tannin,350.04856396688,-0.108705716597934,350.0484,350.0484,349.657696613166,0.342303386834033,1.16666666666667,1,0,6,38,3.16666666666667,0.5,0.428571428571429,0.5,0,0,0.8333333333333335
349.0963,14,22,8,0,1,0,0,CHOS,AminoSugar,350.10358146688,-0.123088943726889,350.10339,350.10339,349.712652680134,0.287347319866058,1.57142857142857,0.571428571428571,0,4,64,4.57142857142857,0.285714285714286,0.181818181818182,0.5,-1,0,-0.2857142857142856
349.2054,17,34,5,0,1,0,0,CHOS,Lipid,350.21271896688,-0.0687438767530754,350.2125,350.2125,349.821668316226,0.178331683773536,2,0.294117647058824,0,1,94,5.52941176470588,0.0588235294117647,0.0294117647058824,0.2,-0.454545454545455,0,-1.2941176470588234
351.112,14,24,8,0,1,0,0,CHOS,AminoSugar,352.11923771688,-0.139951683221403,352.11903,352.11903,351.726058230358,0.273941769641851,1.71428571428571,0.571428571428571,0,3,66,4.71428571428571,0.214285714285714,0.125,0.375,-1.2,0,-0.4285714285714288
351.1483,15,28,7,0,1,0,0,CHOS,Protein,352.155595557789,-0.0613770996938728,352.1554,352.1554,351.762375473777,0.23762452622276,1.86666666666667,0.466666666666667,0,2,76,5.06666666666667,0.133333333333333,0.0714285714285714,0.285714285714286,-0.857142857142857,0,-0.7999999999999998
351.1661,15,28,9,0,0,0,0,CHO,AminoSugar,352.173332181166,8.98802856409868e-4,352.17315,352.17315,351.780092292282,0.21990770771788,1.86666666666667,0.6,0,2,70,4.66666666666667,0.133333333333333,0.0714285714285714,0.222222222222222,-1.16666666666667,0,-0.666666666666667
351.1847,16,32,6,0,1,0,0,CHOS,Protein,352.191987895451,-0.0807674576883571,352.19177,352.19177,351.79872717543,0.20127282457014,2,0.375,0,1,86,5.375,0.0625,0.03125,0.166666666666667,-0.666666666666667,0,-1.125
351.2025,16,32,8,0,0,0,0,CHO,Protein,352.209730752594,-0.0361960309503236,352.20952,352.20952,351.81645022074,0.18354977925992,2,0.5,0,1,80,5,0.0625,0.03125,0.125,-0.875,0,-1
352.125,13,23,10,1,0,0,0,CHON,Carb,353.13222646688,-0.0863766534765793,353.13203,353.13203,352.73791586807,0.262084131929669,1.76923076923077,0.769230769230769,0.0769230769230769,3,52,4,0.230769230769231,0.130434782608696,0.3,-3.75,0,0
352.1879,17,27,5,3,0,0,0,CHON,Lipid,353.195129800213,-0.166501201072682,353.1949,353.1949,352.800748962979,0.199251037020645,1.58823529411765,0.294117647058824,0.176470588235294,6,76,4.47058823529412,0.352941176470588,0.222222222222222,1.2,-0.0555555555555556,0,-0.47058823529411775
353.0912,13,22,9,0,1,0,0,CHOS,AminoSugar,354.09849896688,-0.129827661237467,354.0983,354.0983,353.703109419565,0.296890580435445,1.69230769230769,0.692307692307692,0,3,58,4.46153846153846,0.230769230769231,0.136363636363636,0.333333333333333,-2.33333333333333,0,-0.1538461538461542
353.1276,14,26,8,0,1,0,0,CHOS,AminoSugar,354.134847895451,-0.0265267637909775,354.13467,354.13467,353.739417760597,0.260582239402822,1.85714285714286,0.571428571428571,0,2,68,4.85714285714286,0.142857142857143,0.0769230769230769,0.25,-1.4,0,-0.5714285714285712
353.164,15,30,7,0,1,0,0,CHOS,Protein,354.17125546688,-0.0888247692338501,354.17104,354.17104,353.775784679007,0.224215320993324,2,0.466666666666667,0,1,78,5.2,0.0666666666666667,0.0333333333333333,0.142857142857143,-1,0,-0.9333333333333336
353.2334,20,34,5,0,0,0,0,CHO,Lipid,354.240639996292,-0.0445866170044595,354.24043,354.24043,353.845091733033,0.154908266966743,1.7,0.25,0,4,104,5.2,0.2,0.117647058823529,0.8,-0.0666666666666667,0,-1.2000000000000002
355.1068,13,24,9,0,1,0,0,CHOS,AminoSugar,356.11412046688,-0.0488820268637899,356.11394,356.11394,355.716480258591,0.283519741409066,1.84615384615385,0.692307692307692,0,2,60,4.61538461538461,0.153846153846154,0.0833333333333333,0.222222222222222,-2.66666666666667,0,-0.3076923076923075
355.1433,14,28,8,0,1,0,0,CHOS,AminoSugar,356.15052646688,-0.106419272532083,356.15031,356.15031,355.752845607326,0.247154392673906,2,0.571428571428571,0,1,70,5,0.0714285714285714,0.0357142857142857,0.125,-1.6,0,-0.7142857142857144
355.1511,16,24,7,2,0,0,0,CHON,Protein,356.158329800213,0.0599039385531963,356.15819,356.15819,355.760640227387,0.239359772612659,1.5,0.4375,0.125,6,68,4.25,0.375,0.25,0.857142857142857,-0.285714285714286,0,-0.25
355.1585,18,28,5,0,1,0,0,CHOS,Lipid,356.165798133547,-0.150026327396059,356.16558,356.16558,355.768100221514,0.231899778486365,1.55555555555556,0.277777777777778,0,5,92,5.11111111111111,0.277777777777778,0.178571428571429,1,-0.0833333333333333,0,-0.8888888888888893
355.1949,19,32,4,0,1,0,0,CHOS,Lipid,356.20216846688,-0.10741450609751,356.20195,356.20195,355.804429943408,0.195570056592487,1.68421052631579,0.210526315789474,0,4,102,5.36842105263158,0.210526315789474,0.125,1,-0.0714285714285714,0,-1.1578947368421053
355.249,20,36,5,0,0,0,0,CHO,Lipid,356.256288774572,-0.0407248175497216,356.25607,356.25607,355.85848981988,0.141510180119553,1.8,0.25,0,3,106,5.3,0.15,0.0833333333333333,0.6,-0.133333333333333,0,-1.2999999999999998
356.2191,17,31,5,3,0,0,0,CHON,Lipid,357.22638546688,-0.040158511676537,357.22618,357.22618,356.827503293555,0.172496706444576,1.82352941176471,0.294117647058824,0.176470588235294,4,80,4.70588235294118,0.235294117647059,0.129032258064516,0.8,-0.277777777777778,0,-0.7058823529411766
357.0861,12,22,10,0,1,0,0,CHOS,Carb,358.09336846688,-0.00237278904159163,358.09321,358.09321,357.693518212592,0.306481787407677,1.83333333333333,0.833333333333333,0,2,52,4.33333333333333,0.166666666666667,0.0909090909090909,0.2,-9,0,0
357.1377,17,26,6,0,1,0,0,CHOS,Protein,358.14499396688,0.0426930998640993,358.14485,358.14485,357.745086067098,0.254913932902184,1.52941176470588,0.352941176470588,0,5,84,4.94117647058824,0.294117647058824,0.192307692307692,0.833333333333333,-0.2,0,-0.7058823529411766
357.1741,18,30,5,0,1,0,0,CHOS,Lipid,358.18140846688,-0.0382582113709148,358.18122,358.18122,357.781459906342,0.218540093658191,1.66666666666667,0.277777777777778,0,4,94,5.22222222222222,0.222222222222222,0.133333333333333,0.8,-0.166666666666667,0,-1
357.2071,22,30,4,0,0,0,0,CHO,Lignin,358.21440771688,0.00484212803535859,358.21424,358.21424,357.814422309084,0.185577690915579,1.36363636363636,0.181818181818182,0,8,110,5,0.363636363636364,0.266666666666667,2,0.222222222222222,0.222222222222222,-1
357.2647,20,38,5,0,0,0,0,CHO,Lipid,358.271939324023,-0.0418501179361237,358.27171,358.27171,357.871889675921,0.128110324079046,1.9,0.25,0,2,108,5.4,0.1,0.0526315789473684,0.4,-0.2,0,-1.4000000000000004
358.1062,15,22,7,1,0,1,0,CHONP,Lignin,359.11345646688,-0.189051061184413,359.11324,359.11324,358.712467173218,0.287532826781501,1.46666666666667,0.466666666666667,0.0666666666666667,6,62,4.13333333333333,0.4,0.272727272727273,0.857142857142857,-0.333333333333333,0,-0.33333333333333304
358.2348,17,33,5,3,0,0,0,CHON,Lipid,359.242049800213,-0.0796532960476038,359.24182,359.24182,358.840916918087,0.159083081913309,1.94117647058824,0.294117647058824,0.176470588235294,3,82,4.82352941176471,0.176470588235294,0.0909090909090909,0.6,-0.388888888888889,0,-0.8235294117647056
359.1534,17,28,6,0,1,0,0,CHOS,Protein,360.160699800213,-0.112390978123961,360.16049,360.16049,359.75854114529,0.241458854710118,1.64705882352941,0.352941176470588,0,4,86,5.05882352941176,0.235294117647059,0.142857142857143,0.666666666666667,-0.3,0,-0.8235294117647056
359.1824,16,28,7,2,0,0,0,CHON,Protein,360.18965896688,-0.0213858998826303,360.18946999999997,360.18946999999997,359.787467975893,0.212532024107361,1.75,0.4375,0.125,4,72,4.5,0.25,0.142857142857143,0.571428571428571,-0.571428571428571,0,-0.5
359.2228,22,32,4,0,0,0,0,CHO,Lignin,360.230075038309,-0.043091095500535,360.22988,360.22988,359.827838918375,0.172161081624779,1.45454545454545,0.181818181818182,0,7,112,5.09090909090909,0.318181818181818,0.21875,1.75,0.166666666666667,0.166666666666667,-1.0909090909090908
360.1929,19,27,4,3,0,0,0,CHON,Lignin,361.200163133547,-0.0187232658540775,361.19999,361.19999,360.79684380458,0.203156195420263,1.42105263157895,0.210526315789474,0.157894736842105,8,86,4.52631578947368,0.421052631578947,0.296296296296296,2,0.208333333333333,0.208333333333333,-0.5263157894736841
360.214,16,31,6,3,0,0,0,CHON,Protein,361.22131146688,-0.0712127971921517,361.22109,361.22109,360.817968523495,0.182031476505188,1.9375,0.375,0.1875,3,74,4.625,0.1875,0.0967741935483871,0.5,-0.642857142857143,0,-0.625
361.0963,15,22,8,0,1,0,0,CHOS,Lignin,362.103533133547,0.0144694895459607,362.10339,362.10339,361.699205093567,0.3007949064326,1.46666666666667,0.533333333333333,0,5,68,4.53333333333333,0.333333333333333,0.227272727272727,0.625,-0.666666666666667,0,-0.2666666666666666
361.1617,15,26,8,2,0,0,0,CHON,Protein,362.16893646688,-0.0570040053310961,362.16874,362.16874,361.764535396954,0.235464603045898,1.73333333333333,0.533333333333333,0.133333333333333,4,64,4.26666666666667,0.266666666666667,0.153846153846154,0.5,-1,0,-0.2666666666666666
361.2384,22,34,4,0,0,0,0,CHO,Lipid,362.24568146688,0.0776073296231187,362.24552,362.24552,361.841194702801,0.158805297198512,1.54545454545455,0.181818181818182,0,6,114,5.18181818181818,0.272727272727273,0.176470588235294,1.5,0.111111111111111,0.111111111111111,-1.1818181818181817
361.2596,19,38,6,0,0,0,0,CHO,Protein,362.266848133547,-0.0253436015443566,362.26662,362.26662,361.862337734579,0.137662265420602,2,0.315789473684211,0,1,102,5.36842105263158,0.0526315789473684,0.0263157894736842,0.166666666666667,-0.384615384615385,0,-1.3684210526315788
362.1457,15,25,9,1,0,0,0,CHON,AminoSugar,363.152965038309,-0.0926103098579514,363.15276,363.15276,362.747465193289,0.252534806710685,1.66666666666667,0.6,0.0666666666666667,4,64,4.26666666666667,0.266666666666667,0.16,0.444444444444444,-1.1,0,-0.2666666666666666
362.1722,18,25,5,3,0,0,0,CHON,Lignin,363.179433609737,-0.0349170023866654,363.17926,363.17926,362.773904209674,0.226095790325985,1.38888888888889,0.277777777777778,0.166666666666667,8,78,4.33333333333333,0.444444444444444,0.32,1.6,0.15,0.15,-0.33333333333333304
362.2086,19,29,4,3,0,0,0,CHON,Lipid,363.215829800213,-0.0643290060840192,363.21563,363.21563,362.810259759839,0.189740240161427,1.52631578947368,0.210526315789474,0.157894736842105,7,88,4.63157894736842,0.368421052631579,0.241379310344828,1.75,0.125,0.125,-0.6315789473684212
363.1119,15,24,8,0,1,0,0,CHOS,Protein,364.11919896688,-0.0289182223807927,364.11903,364.11903,363.712620216424,0.287379783576228,1.6,0.533333333333333,0,4,70,4.66666666666667,0.266666666666667,0.166666666666667,0.5,-0.833333333333333,0,-0.40000000000000036
364.1548,14,27,6,3,1,0,0,CHONS,Protein,365.162062181166,-0.0160922128191496,365.16188,365.16188,364.754318960328,0.245681039671808,1.92857142857143,0.428571428571429,0.214285714285714,3,64,4.57142857142857,0.214285714285714,0.111111111111111,0.5,-1.375,0,-0.2857142857142856
365.0912,14,22,9,0,1,0,0,CHOS,AminoSugar,366.09851446688,-0.167910487205747,366.0983,366.0983,365.68972559505403,0.310274404945915,1.57142857142857,0.642857142857143,0,4,62,4.42857142857143,0.285714285714286,0.181818181818182,0.444444444444444,-1.5,0,-0.14285714285714324
365.1276,15,26,8,0,1,0,0,CHOS,Protein,366.134869194153,-0.0838290894932528,366.13467,366.13467,365.726039728314,0.273960271686178,1.73333333333333,0.533333333333333,0,3,72,4.8,0.2,0.115384615384615,0.375,-1,0,-0.5333333333333332
365.164,16,30,7,0,1,0,0,CHOS,Protein,366.171260633547,-0.100023815704053,366.17104,366.17104,365.762390532701,0.237609467298512,1.875,0.4375,0,2,82,5.125,0.125,0.0666666666666667,0.285714285714286,-0.75,0,-0.875
365.2334,21,34,5,0,0,0,0,CHO,Lipid,366.24063396688,-0.0266627432927178,366.24043,366.24043,365.831686403151,0.168313596849259,1.61904761904762,0.238095238095238,0,5,108,5.14285714285714,0.238095238095238,0.147058823529412,1,0,0,-1.1428571428571432
366.0986,13,25,3,3,3,0,0,CHONS,Lipid,367.10583146688,-0.0754890761367186,367.10565,367.10565,366.695917815893,0.304082184107074,1.92307692307692,0.230769230769231,0.230769230769231,3,68,5.23076923076923,0.230769230769231,0.12,1,-1.125,0,-0.3076923076923075
367.1069,14,24,9,0,1,0,0,CHOS,AminoSugar,368.11416271688,-0.162062713366879,368.11394,368.11394,367.703123154211,0.296876845788802,1.71428571428571,0.642857142857143,0,3,64,4.57142857142857,0.214285714285714,0.125,0.333333333333333,-1.75,0,-0.2857142857142856
367.1432,15,28,8,0,1,0,0,CHOS,Protein,368.150485697649,0.00779015909525272,368.15031,368.15031,367.739405576415,0.260594423584678,1.86666666666667,0.533333333333333,0,2,74,4.93333333333333,0.133333333333333,0.0714285714285714,0.25,-1.16666666666667,0,-0.666666666666667
367.1796,16,32,7,0,1,0,0,CHOS,Protein,368.18688771688,-0.0370599292653447,368.18668,368.18668,367.775766948826,0.224233051173542,2,0.4375,0,1,84,5.25,0.0625,0.03125,0.142857142857143,-0.875,0,-1
367.249,21,36,5,0,0,0,0,CHO,Lipid,368.256282830516,-0.0232566742728546,368.25607,368.25607,367.845084575259,0.154915424741375,1.71428571428571,0.238095238095238,0,4,110,5.23809523809524,0.19047619047619,0.111111111111111,0.8,-0.0625,0,-1.2380952380952381
367.2854,22,40,4,0,0,0,0,CHO,Lipid,368.292684244658,-0.0664478518902241,368.29244,368.29244,367.881445343256,0.118554656743584,1.81818181818182,0.181818181818182,0,3,120,5.45454545454545,0.136363636363636,0.075,0.75,-0.0555555555555556,0,-1.4545454545454541
368.0961,20,19,4,1,1,0,0,CHONS,Lignin,369.10333646688,0.385601011781571,369.10336,369.10336,368.691192383965,0.308807616034926,0.95,0.2,0.05,12,90,4.5,0.6,0.631578947368421,3,0.464285714285714,0.464285714285714,-0.2999999999999998
369.0861,13,22,10,0,1,0,0,CHOS,Carb,370.093367895451,-7.51841179754999e-4,370.09321,370.09321,369.680118334598,0.319881665401624,1.69230769230769,0.769230769230769,0,3,56,4.30769230769231,0.230769230769231,0.136363636363636,0.3,-4,0,0
369.1225,14,26,9,0,1,0,0,CHOS,AminoSugar,370.129778005342,-0.0672246413205346,370.12958,370.12958,369.716487788635,0.283512211364609,1.85714285714286,0.642857142857143,0,2,66,4.71428571428571,0.142857142857143,0.0769230769230769,0.222222222222222,-2,0,-0.4285714285714288
369.1304,16,22,8,2,0,0,0,CHON,Lignin,370.137633133547,-0.047118004692266,370.13746,370.13746,369.724334145734,0.275665854265924,1.375,0.5,0.125,7,64,4,0.4375,0.318181818181818,0.875,-0.333333333333333,0,0
369.1589,15,30,8,0,1,0,0,CHOS,Protein,370.16616146688,-0.0616941319148519,370.16595,370.16595,369.752830624075,0.247169375924784,2,0.533333333333333,0,1,76,5.06666666666667,0.0666666666666667,0.0333333333333333,0.125,-1.33333333333333,0,-0.7999999999999998
369.1742,19,30,5,0,1,0,0,CHOS,Lipid,370.181430752594,-0.0972201501265455,370.18122,370.18122,369.768082859968,0.231917140031612,1.57894736842105,0.263157894736842,0,5,98,5.15789473684211,0.263157894736842,0.166666666666667,1,-0.0769230769230769,0,-0.9473684210526319
369.2072,23,30,4,0,0,0,0,CHO,Lignin,370.214443133547,-0.0909800988614805,370.21424,370.21424,369.801058379002,0.198941620998141,1.30434782608696,0.173913043478261,0,9,114,4.95652173913043,0.391304347826087,0.3,2.25,0.263157894736842,0.263157894736842,-0.9565217391304346
369.2647,21,38,5,0,0,0,0,CHO,Lipid,370.271949324023,-0.0675009889909533,370.27171,370.27171,369.858500357552,0.141499642448139,1.80952380952381,0.238095238095238,0,3,112,5.33333333333333,0.142857142857143,0.0789473684210526,0.6,-0.125,0,-1.333333333333333
370.2347,18,33,5,3,0,0,0,CHON,Lipid,371.242025038309,-0.0103784279409031,371.24182,371.24182,370.827492876629,0.172507123370963,1.83333333333333,0.277777777777778,0.166666666666667,4,86,4.77777777777778,0.222222222222222,0.121212121212121,0.8,-0.25,0,-0.7777777777777777
371.0654,12,20,11,0,1,0,0,CHOS,Carb,372.072664800213,-0.0876847893857357,372.07248,372.07248,371.657205138754,0.34279486124569303,1.66666666666667,0.916666666666667,0,3,48,4,0.25,0.15,0.272727272727273,0,0,0.3333333333333335
371.1534,18,28,6,0,1,0,0,CHOS,Protein,372.160699800213,-0.108767028206059,372.16049,372.16049,371.745141838087,0.254858161913148,1.55555555555556,0.333333333333333,0,5,90,5,0.277777777777778,0.178571428571429,0.833333333333333,-0.181818181818182,0,-0.7777777777777777
371.1824,17,28,7,2,0,0,0,CHON,Protein,372.18969046688,-0.105330644472074,372.18946999999997,372.18946999999997,371.774100133516,0.225899866483587,1.64705882352941,0.411764705882353,0.117647058823529,5,76,4.47058823529412,0.294117647058824,0.178571428571429,0.714285714285714,-0.375,0,-0.47058823529411775
371.1898,19,32,5,0,1,0,0,CHOS,Lipid,372.19705896688,-0.0379884248278472,372.19686,372.19686,371.781460405783,0.218539594216509,1.68421052631579,0.263157894736842,0,4,100,5.26315789473684,0.210526315789474,0.125,0.8,-0.153846153846154,0,-1.0526315789473681
372.1712,14,33,6,1,0,2,0,CHONP,Other,373.178464244658,-0.411137223852316,373.17811,373.17811,372.761769837661,0.238230162339107,2.35714285714286,0.428571428571429,0.0714285714285714,0,68,4.85714285714286,0,0,0,-1.5,0,-1.2857142857142856
372.1969,25,27,2,1,0,0,0,CHON,UnsatHC,373.20421146688,-0.0866838557490158,373.20403,373.20403,372.787488310305,0.212511689695475,1.08,0.08,0.04,13,120,4.8,0.52,0.481481481481481,6.5,0.477272727272727,0.477272727272727,-0.7999999999999998
372.2334,26,31,1,1,0,0,0,CHON,UnsatHC,373.240630752594,-0.177178444088349,373.2404,373.2404,372.823866929919,0.176133070081278,1.19230769230769,0.0384615384615385,0.0384615384615385,12,130,5,0.461538461538462,0.387096774193548,12,0.4375,0.4375,-1
373.0881,16,23,6,0,1,1,0,CHOSP,Lignin,374.09542646688,-0.349632662537631,374.09515,374.09515,373.677708171674,0.322291828326229,1.4375,0.375,0,6,74,4.625,0.375,0.260869565217391,1,-0.1875,0,-0.5625
373.0963,16,22,8,0,1,0,0,CHOS,Lignin,374.103568609737,-0.0808245086895046,374.10339,374.10339,373.685841222941,0.314158777058651,1.375,0.5,0,6,72,4.5,0.375,0.272727272727273,0.75,-0.428571428571429,0,-0.25
373.0988,12,22,13,0,0,0,0,CHO,Other,374.10608896688,-0.128769302080147,374.10587,374.10587,373.688358765831,0.311641234168974,1.83333333333333,1.08333333333333,0,2,44,3.66666666666667,0.166666666666667,0.0909090909090909,0.153846153846154,11,11,0.3333333333333335
373.1325,17,26,7,0,1,0,0,CHOS,Protein,374.13977771688,0.390662604573426,374.13976,374.13976,373.722009898672,0.277990101328157,1.52941176470588,0.411764705882353,0,5,82,4.82352941176471,0.294117647058824,0.192307692307692,0.714285714285714,-0.333333333333333,0,-0.5882352941176467
373.1617,16,26,8,2,0,0,0,CHON,Protein,374.16898896688,-0.195486751120282,374.16874,374.16874,373.751188531129,0.248811468870883,1.625,0.5,0.125,5,68,4.25,0.3125,0.192307692307692,0.625,-0.666666666666667,0,-0.25
373.1691,18,30,6,0,1,0,0,CHOS,Protein,374.176399800213,-0.241636333525145,374.17613,374.17613,373.758591089459,0.241408910540599,1.66666666666667,0.333333333333333,0,4,92,5.11111111111111,0.222222222222222,0.133333333333333,0.666666666666667,-0.272727272727273,0,-0.8888888888888893
