soil,Mass,Class,intensity,Forest,Treatment,Fenton,Goethite
Soil_13,343.0671,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,343.1035,Lignin,3229924,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,343.1511,Protein,2131443,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,343.1551,Lignin,2596596,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,343.1762,Protein,7536379,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,343.2126,Protein,16663302,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,344.1827,Protein,8035380,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,344.2191,Protein,7692351,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,345.0616,Lignin,2330443,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,345.0827,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,345.098,Lignin,2746198,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,345.1191,Lignin,1929565,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,345.1344,Lignin,4773218,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,345.1555,Protein,16520553,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,345.1919,Protein,5215604,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,345.2283,Protein,19690880,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,346.162,Protein,1586607,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,347.0984,Tannin,5711844,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,347.1136,Lignin,5658601,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,347.1348,AminoSugar,1805296,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,347.15,Lignin,7055349,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,347.1711,Protein,9631740,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,347.1864,Lignin,5651457,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,347.2075,Protein,2843656,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,347.2439,Protein,19970069,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,349.0565,Lignin,2081148,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,349.0929,Lignin,4566665,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,349.1293,Lignin,7811734,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,349.1657,Lignin,8682146,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,349.1868,Protein,2840234,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,351.0358,Tannin,1647155,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,351.0569,Tannin,5811514,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,351.0722,Lignin,3462464,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,351.1449,Lignin,10079578,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,351.1813,Lignin,9327974,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,351.2177,Lipid,6073715,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,353.0514,Tannin,1685258,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,353.0878,Lignin,4942872,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,353.1242,Lignin,8093733,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,353.1606,Lignin,11972658,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,353.197,Protein,7669824,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,354.1671,Protein,3786149,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,355.0307,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,355.0671,Tannin,1996021,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,355.1035,Lignin,4856578,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,355.1762,Protein,14439198,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,355.2126,Protein,7598891,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,356.1463,Protein,7473291,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,356.1827,Protein,9739417,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,357.0463,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,357.0616,ConHC,2173415,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,357.0827,Tannin,2585583,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,357.098,Lignin,2964469,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,357.1191,Lignin,5123581,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,357.1344,Lignin,3619843,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,357.1555,Protein,8926731,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,357.1919,Protein,15238681,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,357.2283,Protein,10169895,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,358.1256,AminoSugar,1648511,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,358.162,Protein,4138893,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,358.1984,Protein,17786779,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,359.062,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,359.0984,Tannin,8720631,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,359.1136,Lignin,5230845,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,359.1348,AminoSugar,4552965,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,359.15,Lignin,6671627,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,359.1864,Lignin,4737305,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,359.2075,Protein,19646753,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,359.2439,Protein,14772528,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,360.1776,Protein,3137179,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,361.0565,Lignin,3331572,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,361.0929,Lignin,7658498,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,361.114,Tannin,5527562,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,361.1293,Lignin,9049104,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,361.1504,AminoSugar,6420505,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,361.1657,Lignin,10779679,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,361.1868,Protein,4349991,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,361.202,Lignin,5122093,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,361.2232,Protein,14294069,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,363.0358,ConHC,2393345,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,363.0722,Lignin,5155599,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,363.1449,Lignin,13733676,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,363.1661,AminoSugar,5650229,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,363.1813,Lignin,13510459,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,363.2177,Lipid,4727625,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,363.2388,Protein,9631569,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,365.015,ConHC,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,365.0514,Lignin,3164707,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,365.0878,Lignin,5908017,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,365.1089,Carb,5312058,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,365.1242,Lignin,10588736,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,365.1453,AminoSugar,2941512,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,365.1606,Lignin,15737422,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,365.1817,AminoSugar,3328087,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,365.197,Protein,14109277,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,366.1671,Lignin,3204064,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,367.0307,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,367.0671,Lignin,3629384,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,367.1035,Lignin,7886167,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,367.1246,Carb,3134303,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,367.1398,Lignin,13159781,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,367.1762,Lignin,15639924,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,367.2126,Protein,11062658,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,368.1463,Lignin,2095864,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,368.1827,Protein,4013319,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,369.0463,Tannin,1670241,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,369.0827,Lignin,4857967,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,369.1191,Lignin,9027710,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,369.1344,Lignin,2462852,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,369.1555,Lignin,13023372,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,369.1919,Protein,14510235,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,369.2283,Protein,6987945,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,370.162,Protein,7361055,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,370.1984,Protein,8327725,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,371.062,Tannin,1540998,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,371.0984,Lignin,6734741,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,371.1136,Lignin,3944347,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,371.1348,Lignin,7314340,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,371.15,Lignin,5127082,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,371.1864,Lignin,3684280,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,371.2075,Protein,15858625,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,371.2439,Protein,5735375,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,372.1412,Protein,2000437,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,372.1776,Protein,5507395,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,372.214,Protein,11429202,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,373.0565,ConHC,3358880,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,373.0929,Lignin,4900527,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,373.114,Lignin,4224695,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,373.1293,Lignin,7339709,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,373.1504,Protein,6273734,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,373.1657,Lignin,8017612,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,373.2232,Protein,14257891,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,374.1569,Protein,2145364,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,375.0358,ConHC,3211694,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,375.0722,Lignin,4739517,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,375.0933,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,375.1297,AminoSugar,2902995,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,375.1661,Protein,5243362,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,375.1813,Lignin,11078120,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,375.2024,Protein,10183152,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,375.2177,Lignin,4363766,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,375.2388,Protein,13007358,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,377.0514,Lignin,3677379,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,377.0878,Lignin,6419665,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,377.1242,Lignin,11783391,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,377.1453,AminoSugar,3465959,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,377.1606,Lignin,16700653,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,377.1817,Protein,3393269,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,377.197,Lignin,11128059,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,377.2181,Protein,5824771,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,379.0307,ConHC,2324926,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,379.0671,Lignin,4405196,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,379.1035,Lignin,8673242,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,379.1246,Carb,2449378,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,379.161,AminoSugar,5946352,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,379.1762,Lignin,18204661,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,379.2126,Lipid,9056259,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,381.0827,Lignin,5013191,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,381.1191,Lignin,9816789,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,381.1402,Carb,3212509,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,381.1555,Lignin,16378595,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,381.1766,AminoSugar,4057835,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,381.1919,Protein,17545968,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,381.2283,Lipid,6809342,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,382.162,Lignin,2405978,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,383.0256,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,383.062,Tannin,2473382,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,383.0984,Lignin,5927347,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,383.1195,Carb,3376059,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,383.1348,Lignin,10149313,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,383.2075,Protein,15437275,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,383.2439,Lipid,5206505,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,384.214,Protein,4800330,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,385.0776,Tannin,2390656,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,385.0929,Lignin,3548293,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,385.114,Lignin,6665357,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,385.1174,Carb,11042958,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,385.1293,Lignin,4709522,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,385.1504,Lignin,9423002,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,385.1657,Lignin,5396639,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,385.1868,Protein,14917799,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,385.2232,Protein,12662964,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,386.1569,Protein,3920382,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,386.1933,Protein,6085131,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,387.0569,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,387.0722,Lignin,3867454,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,387.0933,Tannin,3850053,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,387.1085,Lignin,4749130,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,387.1297,Lignin,3651410,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,387.1661,Protein,10029918,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,387.1813,Lignin,8442723,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,387.2177,Lignin,3956592,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,387.2388,Protein,8788855,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,389.0514,ConHC,3742176,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,389.0878,Lignin,6328812,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,389.1089,Tannin,2473971,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,389.1242,Lignin,9829880,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,389.1453,AminoSugar,2371583,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,389.1606,Lignin,12504580,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,389.1817,Protein,8248843,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,389.197,Lignin,10100240,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,389.2181,Protein,10470935,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,389.2545,Protein,4255267,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,391.0307,ConHC,2706537,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,391.0671,Lignin,4508789,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,391.1035,Lignin,10541184,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,391.161,AminoSugar,4455571,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,391.1762,Lignin,17148056,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,391.1974,Protein,4157598,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,391.2126,Lignin,9414819,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,391.2337,Protein,5686442,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,393.0463,Lignin,2973922,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,393.0827,Lignin,5689069,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,393.1038,Tannin,2832116,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,393.1191,Lignin,13323000,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,393.1402,AminoSugar,2923775,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,393.1555,Lignin,19593988,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,393.1766,AminoSugar,7248650,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,393.1919,Lignin,16849679,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,393.213,Protein,3121429,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,393.2283,Lipid,7537434,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,395.0256,ConHC,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,395.062,Lignin,4195645,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,395.0984,Lignin,7181640,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,395.1195,Carb,43437390,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,395.1348,Lignin,13139282,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,395.1711,Lignin,19590493,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,395.2075,Protein,13278567,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,395.2439,Lipid,4580722,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,397.0776,Lignin,3665783,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,397.114,Lignin,6975361,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,397.1351,Carb,3383174,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,397.1504,Lignin,12951435,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,397.1657,Lignin,2973583,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,397.1868,Protein,17158036,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,397.2232,Protein,11884446,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,398.1093,Lignin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,398.1569,Lignin,3372185,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,398.1933,Protein,4153507,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,399.0569,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,399.0933,Lignin,3416461,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,399.1297,Lignin,7035286,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,399.1449,Lignin,5373338,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,399.1813,Lignin,5196195,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,399.2024,Protein,15389097,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,399.2177,Lignin,3747245,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,399.2388,Protein,14438834,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,400.1725,Protein,3827355,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,400.2089,Protein,5614244,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,401.0725,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,401.0878,Lignin,4492152,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,401.1089,Lignin,2351997,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,401.1242,Lignin,5708673,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,401.1453,Lignin,6606726,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,401.1606,Lignin,9407369,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,401.1817,Protein,10662798,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,401.197,Lignin,8240018,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,401.2181,Protein,12843927,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,401.2333,Lignin,3609498,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,401.2545,Protein,5768095,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,402.1518,AminoSugar,1871470,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,402.1882,Protein,3436662,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,403.0671,Lignin,4235576,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,403.0882,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,403.1246,Lignin,2604357,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,403.161,AminoSugar,4316493,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,403.1762,Lignin,14447952,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,403.2126,Lignin,9518424,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,403.2337,Protein,7931228,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,405.0463,ConHC,3315408,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,405.0827,Lignin,5430999,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,405.1038,Tannin,2671835,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,405.1191,Lignin,9674462,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,405.1515,AminoSugar,29808356,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,405.1555,Lignin,15574757,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,405.1766,AminoSugar,6086377,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,405.1919,Lignin,17270508,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,405.213,Protein,5671664,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,405.2494,Protein,2970871,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,407.0256,ConHC,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,407.062,Lignin,3624007,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,407.0984,Lignin,6989901,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,407.1711,Lignin,18499674,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,407.1923,AminoSugar,6384733,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,407.2075,Lignin,13865056,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,407.2439,Lipid,4623462,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,409.0412,Tannin,0,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,409.0776,Lignin,4206999,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,409.0988,Tannin,4716954,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,409.114,Lignin,8466845,HW,PreFentonGoethite,PreFenton,PostGoethite
Soil_13,409.1351,Carb,6365600,HW,PreFentonGoethite,PreFenton,PostGoethite
