Mass,Forest,treatment,intensity,NOSC,Class,fenton,goethite
443.062,HW,PreFenton,5521934.33333333,0.2857142857142856,ConHC,initial,pre-Goethite
443.062,HW,PostFenton,1902680.66666667,0.2857142857142856,ConHC,post-Fenton,pre-Goethite
443.062,SW,PreFenton,4829282,0.2857142857142856,ConHC,initial,pre-Goethite
443.062,HW,PreFentonGoethite,3145484,0.2857142857142856,ConHC,initial,post-Goethite
443.062,SW,PostFenton,1838043.5,0.2857142857142856,ConHC,post-Fenton,pre-Goethite
443.1348,HW,PreFenton,5255687.33333333,-0.2608695652173916,Lignin,initial,pre-Goethite
443.1348,SW,PostFenton,1893561.33333333,-0.2608695652173916,Lignin,post-Fenton,pre-Goethite
443.1348,SW,PreFenton,4745307,-0.2608695652173916,Lignin,initial,pre-Goethite
443.1348,SW,PostFentonGoethite,2112083.66666667,-0.2608695652173916,Lignin,post-Fenton,post-Goethite
443.1348,HW,PreFentonGoethite,4435552.33333333,-0.2608695652173916,Lignin,initial,post-Goethite
443.1348,HW,PostFentonGoethite,2122151.66666667,-0.2608695652173916,Lignin,post-Fenton,post-Goethite
443.1348,SW,PreFentonGoethite,3492375.33333333,-0.2608695652173916,Lignin,initial,post-Goethite
443.1348,HW,PostFenton,2425769.33333333,-0.2608695652173916,Lignin,post-Fenton,pre-Goethite
443.1711,HW,PreFentonGoethite,7121845.33333333,-0.5,Lignin,initial,post-Goethite
443.1711,SW,PreFentonGoethite,4855999,-0.5,Lignin,initial,post-Goethite
443.1711,SW,PostFentonGoethite,4225873.33333333,-0.5,Lignin,post-Fenton,post-Goethite
443.1711,HW,PreFenton,5358084,-0.5,Lignin,initial,pre-Goethite
443.1711,SW,PreFenton,3955117,-0.5,Lignin,initial,pre-Goethite
443.1711,SW,PostFenton,2175413.66666667,-0.5,Lignin,post-Fenton,pre-Goethite
443.1711,HW,PostFentonGoethite,4506191,-0.5,Lignin,post-Fenton,post-Goethite
443.1711,HW,PostFenton,2943399.33333333,-0.5,Lignin,post-Fenton,pre-Goethite
443.1784,HW,PostFentonGoethite,4271012,-0.8214285714285712,UnsatHC,post-Fenton,post-Goethite
443.1784,SW,PreFenton,2134444.33333333,-0.8214285714285712,UnsatHC,initial,pre-Goethite
443.1784,HW,PreFenton,3230339,-0.8214285714285712,UnsatHC,initial,pre-Goethite
443.1784,HW,PostFenton,3243260,-0.8214285714285712,UnsatHC,post-Fenton,pre-Goethite
443.1784,SW,PostFenton,2346420.66666667,-0.8214285714285712,UnsatHC,post-Fenton,pre-Goethite
443.1784,SW,PostFentonGoethite,3048443,-0.8214285714285712,UnsatHC,post-Fenton,post-Goethite
443.1784,SW,PreFentonGoethite,1845438.33333333,-0.8214285714285712,UnsatHC,initial,post-Goethite
443.1784,HW,PreFentonGoethite,2414005,-0.8214285714285712,UnsatHC,initial,post-Goethite
443.2075,SW,PostFenton,2231499.5,-0.7199999999999998,Lignin,post-Fenton,pre-Goethite
443.2075,HW,PostFentonGoethite,5153356,-0.7199999999999998,Lignin,post-Fenton,post-Goethite
443.2075,HW,PreFentonGoethite,8967092.66666667,-0.7199999999999998,Lignin,initial,post-Goethite
443.2075,SW,PostFentonGoethite,4796750.33333333,-0.7199999999999998,Lignin,post-Fenton,post-Goethite
443.2075,SW,PreFentonGoethite,5983761.33333333,-0.7199999999999998,Lignin,initial,post-Goethite
443.2075,HW,PostFenton,2375930.33333333,-0.7199999999999998,Lignin,post-Fenton,pre-Goethite
443.2075,SW,PreFenton,4242857.33333333,-0.7199999999999998,Lignin,initial,pre-Goethite
443.2075,HW,PreFenton,5612374.33333333,-0.7199999999999998,Lignin,initial,pre-Goethite
443.2439,HW,PreFenton,3496616.33333333,-0.9230769230769234,Lignin,initial,pre-Goethite
443.2439,SW,PreFentonGoethite,4155235.66666667,-0.9230769230769234,Lignin,initial,post-Goethite
443.2439,HW,PreFentonGoethite,5996809.66666667,-0.9230769230769234,Lignin,initial,post-Goethite
443.2439,SW,PreFenton,2372347,-0.9230769230769234,Lignin,initial,pre-Goethite
443.2439,HW,PostFentonGoethite,3401459.66666667,-0.9230769230769234,Lignin,post-Fenton,post-Goethite
443.2439,SW,PostFentonGoethite,4044278.33333333,-0.9230769230769234,Lignin,post-Fenton,post-Goethite
443.2803,SW,PreFentonGoethite,1803028.5,-1.1111111111111107,Lignin,initial,post-Goethite
443.2803,HW,PreFentonGoethite,2450575.5,-1.1111111111111107,Lignin,initial,post-Goethite
444.0935,HW,PreFenton,1971514,0.1904761904761907,Lignin,initial,pre-Goethite
444.1735,HW,PostFenton,1660775.5,-0.7037037037037033,UnsatHC,post-Fenton,pre-Goethite
444.1735,HW,PostFentonGoethite,2285047.66666667,-0.7037037037037033,UnsatHC,post-Fenton,post-Goethite
445.0049,SW,PreFenton,1772499.5,0.8421052631578947,ConHC,initial,pre-Goethite
445.0049,HW,PreFenton,2522353.5,0.8421052631578947,ConHC,initial,pre-Goethite
445.0412,HW,PreFentonGoethite,2478666,0.5,ConHC,initial,post-Goethite
445.0412,SW,PreFenton,5194993.66666667,0.5,ConHC,initial,pre-Goethite
445.0412,HW,PostFenton,2126989.33333333,0.5,ConHC,post-Fenton,pre-Goethite
445.0412,SW,PostFenton,1724297.5,0.5,ConHC,post-Fenton,pre-Goethite
445.0412,HW,PreFenton,5762053.33333333,0.5,ConHC,initial,pre-Goethite
445.0776,SW,PreFentonGoethite,1916281.33333333,0.1904761904761907,Lignin,initial,post-Goethite
445.0776,HW,PreFenton,6864556.66666667,0.1904761904761907,Lignin,initial,pre-Goethite
445.0776,SW,PreFenton,6521753.33333333,0.1904761904761907,Lignin,initial,pre-Goethite
445.0776,SW,PostFenton,2779397,0.1904761904761907,Lignin,post-Fenton,pre-Goethite
445.0776,HW,PreFentonGoethite,3620084.33333333,0.1904761904761907,Lignin,initial,post-Goethite
445.0776,HW,PostFenton,2594954.66666667,0.1904761904761907,Lignin,post-Fenton,pre-Goethite
445.114,SW,PostFenton,2763237.66666667,-0.09090909090909083,Lignin,post-Fenton,pre-Goethite
445.114,HW,PostFenton,2842419,-0.09090909090909083,Lignin,post-Fenton,pre-Goethite
445.114,HW,PostFentonGoethite,2064852,-0.09090909090909083,Lignin,post-Fenton,post-Goethite
445.114,SW,PreFenton,6792085.33333333,-0.09090909090909083,Lignin,initial,pre-Goethite
445.114,SW,PostFentonGoethite,2271083,-0.09090909090909083,Lignin,post-Fenton,post-Goethite
445.114,HW,PreFenton,7346174.66666667,-0.09090909090909083,Lignin,initial,pre-Goethite
445.114,HW,PreFentonGoethite,5077236,-0.09090909090909083,Lignin,initial,post-Goethite
445.114,SW,PreFentonGoethite,3731830,-0.09090909090909083,Lignin,initial,post-Goethite
445.1504,SW,PostFenton,3199969.66666667,-0.3478260869565215,Lignin,post-Fenton,pre-Goethite
445.1504,HW,PostFentonGoethite,4584525.33333333,-0.3478260869565215,Lignin,post-Fenton,post-Goethite
445.1504,SW,PreFenton,6279057.66666667,-0.3478260869565215,Lignin,initial,pre-Goethite
445.1504,HW,PreFentonGoethite,7466569.33333333,-0.3478260869565215,Lignin,initial,post-Goethite
445.1504,HW,PostFenton,4338140,-0.3478260869565215,Lignin,post-Fenton,pre-Goethite
445.1504,HW,PreFenton,7198374.33333333,-0.3478260869565215,Lignin,initial,pre-Goethite
445.1504,SW,PostFentonGoethite,4465686.66666667,-0.3478260869565215,Lignin,post-Fenton,post-Goethite
445.1504,SW,PreFentonGoethite,5566835,-0.3478260869565215,Lignin,initial,post-Goethite
445.1576,HW,PostFentonGoethite,1826321,-0.7037037037037033,Lignin,post-Fenton,post-Goethite
445.1576,HW,PostFenton,2545627.33333333,-0.7037037037037033,Lignin,post-Fenton,pre-Goethite
445.1576,SW,PostFenton,1901366.33333333,-0.7037037037037033,Lignin,post-Fenton,pre-Goethite
445.1868,SW,PreFentonGoethite,7938416,-0.583333333333333,Lignin,initial,post-Goethite
445.1868,SW,PostFenton,3645405.66666667,-0.583333333333333,Lignin,post-Fenton,pre-Goethite
445.1868,HW,PreFenton,7487821.33333333,-0.583333333333333,Lignin,initial,pre-Goethite
445.1868,HW,PostFenton,4415620.33333333,-0.583333333333333,Lignin,post-Fenton,pre-Goethite
445.1868,HW,PostFentonGoethite,8525556.66666667,-0.583333333333333,Lignin,post-Fenton,post-Goethite
445.1868,SW,PostFentonGoethite,7977321,-0.583333333333333,Lignin,post-Fenton,post-Goethite
445.1868,HW,PreFentonGoethite,11443102.3333333,-0.583333333333333,Lignin,initial,post-Goethite
445.1868,SW,PreFenton,5677283.33333333,-0.583333333333333,Lignin,initial,pre-Goethite
445.194,HW,PreFenton,2489676.66666667,-0.8928571428571432,UnsatHC,initial,pre-Goethite
445.194,SW,PostFenton,2493916.66666667,-0.8928571428571432,UnsatHC,post-Fenton,pre-Goethite
445.194,SW,PreFentonGoethite,2246654.5,-0.8928571428571432,UnsatHC,initial,post-Goethite
445.194,HW,PostFenton,3229316,-0.8928571428571432,UnsatHC,post-Fenton,pre-Goethite
445.194,SW,PreFenton,1700037,-0.8928571428571432,UnsatHC,initial,pre-Goethite
445.194,SW,PostFentonGoethite,2641768.33333333,-0.8928571428571432,UnsatHC,post-Fenton,post-Goethite
445.194,HW,PostFentonGoethite,4096755.66666667,-0.8928571428571432,UnsatHC,post-Fenton,post-Goethite
445.194,HW,PreFentonGoethite,2813683.66666667,-0.8928571428571432,UnsatHC,initial,post-Goethite
445.2232,SW,PreFenton,4848522.33333333,-0.7999999999999998,Lignin,initial,pre-Goethite
445.2232,SW,PostFentonGoethite,6195899.66666667,-0.7999999999999998,Lignin,post-Fenton,post-Goethite
445.2232,SW,PreFentonGoethite,7786861.33333333,-0.7999999999999998,Lignin,initial,post-Goethite
445.2232,HW,PreFentonGoethite,10920862,-0.7999999999999998,Lignin,initial,post-Goethite
445.2232,HW,PostFentonGoethite,6171377.66666667,-0.7999999999999998,Lignin,post-Fenton,post-Goethite
445.2232,HW,PostFenton,2392706.33333333,-0.7999999999999998,Lignin,post-Fenton,pre-Goethite
445.2232,SW,PostFenton,2618358,-0.7999999999999998,Lignin,post-Fenton,pre-Goethite
445.2232,HW,PreFenton,6265844.66666667,-0.7999999999999998,Lignin,initial,pre-Goethite
445.2596,HW,PreFentonGoethite,5611762.66666667,-1,Lignin,initial,post-Goethite
445.2596,HW,PreFenton,3079324,-1,Lignin,initial,pre-Goethite
445.2596,SW,PreFentonGoethite,4009322.33333333,-1,Lignin,initial,post-Goethite
445.2596,HW,PostFentonGoethite,2796270,-1,Lignin,post-Fenton,post-Goethite
445.2596,SW,PreFenton,2339718.66666667,-1,Lignin,initial,pre-Goethite
445.2596,SW,PostFentonGoethite,3228686.33333333,-1,Lignin,post-Fenton,post-Goethite
445.2959,HW,PreFentonGoethite,1955240,-1.1851851851851851,Lipid,initial,post-Goethite
446.073,HW,PreFenton,1941405,0.3999999999999999,Lignin,initial,pre-Goethite
446.0973,HW,PostFenton,1924004.66666667,0.4285714285714284,Carb,post-Fenton,pre-Goethite
446.1092,HW,PreFenton,1928218,0.09523809523809534,Lignin,initial,pre-Goethite
447.0205,HW,PreFenton,3526484.66666667,0.736842105263158,ConHC,initial,pre-Goethite
447.0205,SW,PreFenton,2996269.33333333,0.736842105263158,ConHC,initial,pre-Goethite
447.0569,HW,PreFentonGoethite,3086565,0.3999999999999999,Lignin,initial,post-Goethite
447.0569,HW,PreFenton,7304700.33333333,0.3999999999999999,Lignin,initial,pre-Goethite
447.0569,HW,PostFenton,3330243.33333333,0.3999999999999999,Lignin,post-Fenton,pre-Goethite
447.0569,SW,PreFenton,6720554,0.3999999999999999,Lignin,initial,pre-Goethite
447.0569,SW,PostFenton,2411289.33333333,0.3999999999999999,Lignin,post-Fenton,pre-Goethite
447.0814,SW,PostFenton,1952364.33333333,-0.2857142857142856,ConHC,post-Fenton,pre-Goethite
447.0814,HW,PostFenton,2830700.33333333,-0.2857142857142856,ConHC,post-Fenton,pre-Goethite
447.0933,SW,PostFenton,3202155,0.09523809523809534,Lignin,post-Fenton,pre-Goethite
447.0933,SW,PreFentonGoethite,2555609,0.09523809523809534,Lignin,initial,post-Goethite
447.0933,HW,PostFenton,3690859.66666667,0.09523809523809534,Lignin,post-Fenton,pre-Goethite
447.0933,SW,PreFenton,8211153,0.09523809523809534,Lignin,initial,pre-Goethite
447.0933,HW,PreFentonGoethite,4382948.66666667,0.09523809523809534,Lignin,initial,post-Goethite
447.0933,HW,PreFenton,8162809,0.09523809523809534,Lignin,initial,pre-Goethite
447.1296,HW,PreFenton,8415733.66666667,-0.18181818181818166,Lignin,initial,pre-Goethite
447.1296,HW,PreFentonGoethite,6860345.66666667,-0.18181818181818166,Lignin,initial,post-Goethite
447.1296,SW,PreFenton,8233677.33333333,-0.18181818181818166,Lignin,initial,pre-Goethite
447.1296,SW,PostFenton,3701863,-0.18181818181818166,Lignin,post-Fenton,pre-Goethite
447.1296,HW,PostFentonGoethite,3980193.66666667,-0.18181818181818166,Lignin,post-Fenton,post-Goethite
447.1296,SW,PostFentonGoethite,3991433.66666667,-0.18181818181818166,Lignin,post-Fenton,post-Goethite
447.1296,SW,PreFentonGoethite,4775808.33333333,-0.18181818181818166,Lignin,initial,post-Goethite
447.1296,HW,PostFenton,5276009.66666667,-0.18181818181818166,Lignin,post-Fenton,pre-Goethite
447.1661,SW,PreFentonGoethite,8093224.33333333,-0.43478260869565233,Lignin,initial,post-Goethite
447.1661,HW,PreFenton,9279986.33333333,-0.43478260869565233,Lignin,initial,pre-Goethite
447.1661,HW,PostFenton,6507538,-0.43478260869565233,Lignin,post-Fenton,pre-Goethite
447.1661,SW,PreFenton,7376927,-0.43478260869565233,Lignin,initial,pre-Goethite
447.1661,HW,PreFentonGoethite,11377550.6666667,-0.43478260869565233,Lignin,initial,post-Goethite
447.1661,SW,PostFentonGoethite,8514439.33333333,-0.43478260869565233,Lignin,post-Fenton,post-Goethite
447.1661,HW,PostFentonGoethite,9487945,-0.43478260869565233,Lignin,post-Fenton,post-Goethite
447.1661,SW,PostFenton,4988856.66666667,-0.43478260869565233,Lignin,post-Fenton,pre-Goethite
447.1733,HW,PostFenton,2026343,-0.7777777777777777,Lignin,post-Fenton,pre-Goethite
447.2024,SW,PreFenton,7319579.33333333,-0.666666666666667,Lignin,initial,pre-Goethite
447.2024,HW,PreFentonGoethite,14532836,-0.666666666666667,Lignin,initial,post-Goethite
447.2024,HW,PreFenton,9249263.33333333,-0.666666666666667,Lignin,initial,pre-Goethite
447.2024,SW,PostFenton,4393397,-0.666666666666667,Lignin,post-Fenton,pre-Goethite
447.2024,HW,PostFentonGoethite,11596699,-0.666666666666667,Lignin,post-Fenton,post-Goethite
447.2024,HW,PostFenton,4849680.33333333,-0.666666666666667,Lignin,post-Fenton,pre-Goethite
447.2024,SW,PreFentonGoethite,10947451,-0.666666666666667,Lignin,initial,post-Goethite
447.2024,SW,PostFentonGoethite,11030063.3333333,-0.666666666666667,Lignin,post-Fenton,post-Goethite
447.2388,SW,PreFentonGoethite,7538893.66666667,-0.8799999999999999,Lignin,initial,post-Goethite
447.2388,HW,PostFenton,1877251.5,-0.8799999999999999,Lignin,post-Fenton,pre-Goethite
447.2388,SW,PreFenton,4600514.66666667,-0.8799999999999999,Lignin,initial,pre-Goethite
447.2388,HW,PreFenton,5390486.66666667,-0.8799999999999999,Lignin,initial,pre-Goethite
447.2388,SW,PostFentonGoethite,6033964.66666667,-0.8799999999999999,Lignin,post-Fenton,post-Goethite
447.2388,HW,PreFentonGoethite,10479161.3333333,-0.8799999999999999,Lignin,initial,post-Goethite
447.2388,HW,PostFentonGoethite,5488194.66666667,-0.8799999999999999,Lignin,post-Fenton,post-Goethite
447.2752,SW,PostFentonGoethite,2246015.66666667,-1.0769230769230766,Lipid,post-Fenton,post-Goethite
447.2752,SW,PreFenton,1647380.33333333,-1.0769230769230766,Lipid,initial,pre-Goethite
447.2752,HW,PostFentonGoethite,2137174.5,-1.0769230769230766,Lipid,post-Fenton,post-Goethite
447.2752,HW,PreFenton,2221374.5,-1.0769230769230766,Lipid,initial,pre-Goethite
447.2752,SW,PreFentonGoethite,2961610.66666667,-1.0769230769230766,Lipid,initial,post-Goethite
447.2752,HW,PreFentonGoethite,3651129,-1.0769230769230766,Lipid,initial,post-Goethite
448.0885,HW,PreFenton,2003959.33333333,0.2999999999999998,Lignin,initial,pre-Goethite
449.0514,HW,PreFenton,2405047,0.26086956521739113,ConHC,initial,pre-Goethite
449.0606,HW,PostFenton,2093823.33333333,-0.17647058823529438,ConHC,post-Fenton,pre-Goethite
449.0606,SW,PostFenton,2179012,-0.17647058823529438,ConHC,post-Fenton,pre-Goethite
449.0971,SW,PostFenton,2193140.33333333,-0.3428571428571425,ConHC,post-Fenton,pre-Goethite
449.0971,HW,PostFenton,1934447.5,-0.3428571428571425,ConHC,post-Fenton,pre-Goethite
451.0306,HW,PreFenton,2017061.5,0.4545454545454546,ConHC,initial,pre-Goethite
451.0671,SW,PreFenton,2237950,0.17391304347826075,ConHC,initial,pre-Goethite
451.0671,HW,PreFentonGoethite,2050789.33333333,0.17391304347826075,ConHC,initial,post-Goethite
451.0671,HW,PreFenton,2461012.66666667,0.17391304347826075,ConHC,initial,pre-Goethite
451.1035,SW,PreFenton,1900453,-0.08333333333333304,Lignin,initial,pre-Goethite
451.1035,HW,PreFentonGoethite,1968316.5,-0.08333333333333304,Lignin,initial,post-Goethite
451.1035,HW,PreFenton,2375456.5,-0.08333333333333304,Lignin,initial,pre-Goethite
451.1123,HW,PreFenton,4859046,-0.22222222222222232,ConHC,initial,pre-Goethite
451.1123,SW,PostFentonGoethite,2865656,-0.22222222222222232,ConHC,post-Fenton,post-Goethite
451.1123,HW,PreFentonGoethite,11161829.3333333,-0.22222222222222232,ConHC,initial,post-Goethite
451.1123,SW,PreFenton,4958201.33333333,-0.22222222222222232,ConHC,initial,pre-Goethite
451.1123,SW,PreFentonGoethite,9886297.66666667,-0.22222222222222232,ConHC,initial,post-Goethite
451.1398,HW,PreFenton,1921949.5,-0.3200000000000003,Lignin,initial,pre-Goethite
451.2128,HW,PreFentonGoethite,1694524,-0.7407407407407405,Lignin,initial,post-Goethite
453.0463,HW,PreFenton,2991974.33333333,0.36363636363636376,ConHC,initial,pre-Goethite
453.0463,SW,PreFenton,2453492.66666667,0.36363636363636376,ConHC,initial,pre-Goethite
453.0463,HW,PreFentonGoethite,2227791.66666667,0.36363636363636376,ConHC,initial,post-Goethite
453.0827,HW,PreFentonGoethite,2298618.33333333,0.08695652173913038,ConHC,initial,post-Goethite
453.0827,HW,PreFenton,3073038.33333333,0.08695652173913038,ConHC,initial,pre-Goethite
453.0827,SW,PreFenton,2657777.33333333,0.08695652173913038,ConHC,initial,pre-Goethite
453.1191,HW,PreFenton,2645686.66666667,-0.16666666666666696,Lignin,initial,pre-Goethite
453.1191,HW,PreFentonGoethite,2350160.33333333,-0.16666666666666696,Lignin,initial,post-Goethite
453.1191,SW,PreFenton,2152088.66666667,-0.16666666666666696,Lignin,initial,pre-Goethite
453.1555,HW,PreFentonGoethite,1949777,-0.40000000000000036,Lignin,initial,post-Goethite
453.1555,HW,PreFenton,1940435,-0.40000000000000036,Lignin,initial,pre-Goethite
453.1919,SW,PreFentonGoethite,2036849,-0.615384615384615,Lignin,initial,post-Goethite
453.1919,HW,PreFenton,1972240.5,-0.615384615384615,Lignin,initial,pre-Goethite
453.1919,HW,PreFentonGoethite,2942886.66666667,-0.615384615384615,Lignin,initial,post-Goethite
453.2283,HW,PreFenton,2031758,-0.8148148148148149,Lignin,initial,pre-Goethite
453.2283,HW,PreFentonGoethite,2538236.66666667,-0.8148148148148149,Lignin,initial,post-Goethite
455.0256,SW,PreFenton,2067445,0.5714285714285716,ConHC,initial,pre-Goethite
455.0256,HW,PreFenton,2541445.33333333,0.5714285714285716,ConHC,initial,pre-Goethite
455.062,HW,PreFentonGoethite,2691702,0.27272727272727293,ConHC,initial,post-Goethite
455.062,SW,PreFenton,3498311.33333333,0.27272727272727293,ConHC,initial,pre-Goethite
455.062,HW,PreFenton,4102018.66666667,0.27272727272727293,ConHC,initial,pre-Goethite
455.1348,SW,PreFenton,2874860,-0.25,Lignin,initial,pre-Goethite
455.1348,HW,PreFenton,3040126,-0.25,Lignin,initial,pre-Goethite
455.1348,HW,PreFentonGoethite,2575821.33333333,-0.25,Lignin,initial,post-Goethite
455.1348,SW,PreFentonGoethite,1694041.33333333,-0.25,Lignin,initial,post-Goethite
455.1711,HW,PreFenton,3224614,-0.4800000000000004,Lignin,initial,pre-Goethite
455.1711,HW,PreFentonGoethite,4210638,-0.4800000000000004,Lignin,initial,post-Goethite
455.1711,SW,PreFenton,2657086,-0.4800000000000004,Lignin,initial,pre-Goethite
455.1711,SW,PreFentonGoethite,2554881.33333333,-0.4800000000000004,Lignin,initial,post-Goethite
455.1711,HW,PostFentonGoethite,2550045.66666667,-0.4800000000000004,Lignin,post-Fenton,post-Goethite
455.1711,HW,PostFenton,1721219.5,-0.4800000000000004,Lignin,post-Fenton,pre-Goethite
455.2075,SW,PreFenton,2417979,-0.6923076923076925,Lignin,initial,pre-Goethite
455.2075,SW,PreFentonGoethite,3217578.33333333,-0.6923076923076925,Lignin,initial,post-Goethite
455.2075,HW,PreFenton,3383161,-0.6923076923076925,Lignin,initial,pre-Goethite
455.2075,HW,PreFentonGoethite,5462991,-0.6923076923076925,Lignin,initial,post-Goethite
455.2075,HW,PostFenton,1605762.5,-0.6923076923076925,Lignin,post-Fenton,pre-Goethite
455.2075,HW,PostFentonGoethite,2750405.66666667,-0.6923076923076925,Lignin,post-Fenton,post-Goethite
455.2075,SW,PostFentonGoethite,2556484.66666667,-0.6923076923076925,Lignin,post-Fenton,post-Goethite
455.2439,HW,PostFentonGoethite,2153240.33333333,-0.8888888888888893,Lignin,post-Fenton,post-Goethite
455.2439,HW,PreFentonGoethite,4121893.33333333,-0.8888888888888893,Lignin,initial,post-Goethite
