"C","H","N","O","S","P","Mass","HC","OC","DBE","CRAM","AI_mod","Class","KM","NKM","KMD"
14,25,3,7,1,0,378.134,1.79,0.5,4,"O",-0.307692308,"Aliphat+N",378.22148,378,0.22148
14,26,0,8,0,0,321.1555,1.86,0.57,2,"O",-0.2,"UnSatAliph_noN",321.22975,321,0.22975
14,27,3,7,1,0,380.1497,1.93,0.5,3,"O",-0.461538462,"Aliphat+N",380.2376,380,0.2376
14,28,0,6,1,0,323.1534,2,0.43,1,"O",-0.3,"UnSatAliph_noN",323.22811,323,0.22811
14,31,4,4,0,1,349.201,2.21,0.29,2,"O",-0.357142857,"Aliphat+N",349.28176,349,0.28176
15,10,0,8,0,0,317.0303,0.67,0.53,11,"O",0.636363636,"Aromatic",317.1036,317,0.1036
15,16,0,7,0,0,307.0823,1.07,0.47,8,"CRAM",0.391304348,"HighUnsatLign",307.15333,307,0.15333
15,20,0,9,1,0,375.0755,1.33,0.6,6,"O",0.052631579,"HighUnsatLign",375.16226,375,0.16226
15,22,0,10,1,0,393.0861,1.47,0.67,5,"O",-0.111111111,"HighUnsatLign",393.17699,393,0.17699
15,24,0,8,1,0,363.1119,1.6,0.53,4,"O",-0.1,"UnSatAliph_noN",363.19588,363,0.19588
15,27,0,9,0,1,381.132,1.8,0.6,3,"O",-0.210526316,"SatFatAcCarb",381.22012,381,0.22012
15,27,3,7,1,0,392.1497,1.8,0.47,4,"O",-0.266666667,"Aliphat+N",392.24037,392,0.24037
15,28,0,7,0,0,319.1762,1.87,0.47,2,"O",-0.130434783,"UnSatAliph_noN",319.25003,319,0.25003
15,28,0,9,0,0,351.1661,1.87,0.6,2,"O",-0.238095238,"SatFatAcCarb",351.24726,351,0.24726
15,29,0,8,0,1,367.1527,1.93,0.53,2,"O",-0.25,"UnSatAliph_noN",367.23763,367,0.23763
15,29,3,6,1,0,378.1704,1.93,0.4,3,"O",-0.3125,"Aliphat+N",378.25788,378,0.25788
15,30,0,10,1,0,401.1487,2,0.67,1,"O",-0.555555556,"SatFatAcCarb",401.24145,401,0.24145
16,12,0,7,0,0,315.051,0.75,0.44,11,"O",0.6,"Aromatic",315.12388,315,0.12388
16,21,3,7,0,0,366.1307,1.31,0.44,8,"CRAM",0.315789474,"HighUnsatLign",366.21534,366,0.21534
16,26,0,9,1,0,393.1225,1.62,0.56,4,"O",-0.142857143,"UnSatAliph_noN",393.21338,393,0.21338
16,26,0,10,1,0,409.1174,1.62,0.62,4,"O",-0.2,"SatFatAcCarb",409.21199,409,0.21199
16,28,0,5,0,0,299.1864,1.75,0.31,3,"O",0.037037037,"UnSatAliph_noN",299.25558,299,0.25558
16,30,0,5,0,0,301.202,1.88,0.31,2,"O",-0.037037037,"UnSatAliph_noN",301.2717,301,0.2717
16,32,0,4,0,0,287.2228,2,0.25,1,"O",-0.071428571,"UnSatAliph_noN",287.2892,287,0.2892
16,32,0,5,0,0,303.2177,2,0.31,1,"O",-0.111111111,"UnSatAliph_noN",303.28781,303,0.28781
16,32,0,7,0,0,335.2075,2,0.44,1,"O",-0.2,"UnSatAliph_noN",335.28504,335,0.28504
16,32,0,10,1,0,415.1643,2,0.62,1,"O",-0.5,"SatFatAcCarb",415.26034,415,0.26034
17,16,0,6,0,0,315.0874,0.94,0.35,10,"CRAM",0.5,"HighUnsatLign",315.16027,315,0.16027
17,18,0,6,0,0,317.1031,1.06,0.35,9,"CRAM",0.428571429,"HighUnsatLign",317.17639,317,0.17639
17,18,2,6,0,0,345.1092,1.06,0.35,10,"CRAM",0.5,"HighUnsatLign",345.18901,345,0.18901
17,19,2,7,0,1,393.0857,1.12,0.41,10,"CRAM",0.476190476,"HighUnsatLign",393.17661,393,0.17661
17,21,1,9,0,0,382.1144,1.24,0.53,8,"CRAM",0.260869565,"HighUnsatLign",382.20271,382,0.20271
17,25,1,7,0,0,354.1558,1.47,0.41,6,"CRAM",0.16,"HighUnsatLign",354.23772,354,0.23772
17,26,0,4,0,0,293.1758,1.53,0.24,5,"O",0.2,"UnSatAliph_noN",293.24362,293,0.24362
17,26,0,7,1,0,373.1326,1.53,0.41,5,"O",0.04,"UnSatAliph_noN",373.21893,373,0.21893
17,28,0,9,1,0,407.1381,1.65,0.53,4,"O",-0.130434783,"UnSatAliph_noN",407.23227,407,0.23227
17,30,0,5,0,0,313.202,1.76,0.29,3,"O",0.034482759,"UnSatAliph_noN",313.27447,313,0.27447
17,30,0,8,1,0,393.1589,1.76,0.47,3,"O",-0.166666667,"UnSatAliph_noN",393.24977,393,0.24977
17,30,2,3,3,0,405.1346,1.76,0.18,4,"O",-0.142857143,"Aliphat+N",405.22826,405,0.22826
17,32,0,8,1,0,395.1745,1.88,0.47,2,"O",-0.25,"UnSatAliph_noN",395.26589,395,0.26589
17,32,0,11,0,0,411.1872,1.88,0.65,2,"O",-0.304347826,"SatFatAcCarb",411.28227,411,0.28227
17,34,0,8,1,0,397.1902,2,0.47,1,"O",-0.333333333,"UnSatAliph_noN",397.28201,397,0.28201
18,8,0,9,0,0,367.0096,0.44,0.5,15,"O",0.777777778,"CondAr",367.09442,367,0.09442
18,20,0,5,0,0,315.1238,1.11,0.28,9,"O",0.419354839,"HighUnsatLign",315.19666,315,0.19666
18,20,2,7,0,0,375.1198,1.11,0.39,10,"CRAM",0.44,"HighUnsatLign",375.20651,375,0.20651
18,26,2,3,2,0,381.1312,1.44,0.17,7,"O",0.2,"HighUnsatLign",381.21934,381,0.21934
18,32,0,4,0,0,311.2228,1.78,0.22,3,"O",0.0625,"UnSatAliph_noN",311.29475,311,0.29475
18,32,0,8,1,0,407.1745,1.78,0.44,3,"O",-0.153846154,"UnSatAliph_noN",407.26866,407,0.26866
18,33,0,9,0,1,423.1789,1.83,0.5,3,"O",-0.16,"UnSatAliph_noN",423.2768,423,0.2768
18,34,0,9,1,0,425.1851,1.89,0.5,2,"O",-0.28,"UnSatAliph_noN",425.28339,425,0.28339
18,37,1,7,1,0,410.2218,2.06,0.39,1,"O",-0.32,"Aliphat+N",410.31665,410,0.31665
19,12,0,7,0,0,351.051,0.63,0.37,14,"O",0.677419355,"CondAr",351.1322,351,0.1322
19,16,0,6,0,0,339.0874,0.84,0.32,12,"O",0.5625,"Aromatic",339.16582,339,0.16582
19,17,1,11,0,0,434.0729,0.89,0.58,12,"CRAM",0.48,"HighUnsatLign",434.17326,434,0.17326
19,21,2,5,0,1,387.1115,1.11,0.26,11,"O",0.518518519,"Aromatic",387.20104,387,0.20104
19,23,1,8,0,0,392.1351,1.21,0.42,9,"CRAM",0.321428571,"HighUnsatLign",392.22576,392,0.22576
19,23,2,5,0,1,389.1272,1.21,0.26,10,"O",0.444444444,"HighUnsatLign",389.21716,389,0.21716
19,24,0,4,0,0,315.1602,1.26,0.21,8,"O",0.352941176,"HighUnsatLign",315.23306,315,0.23306
19,25,2,5,0,1,391.1428,1.32,0.26,9,"O",0.37037037,"HighUnsatLign",391.23328,391,0.23328
19,26,0,4,0,0,317.1758,1.37,0.21,7,"CRAM",0.294117647,"HighUnsatLign",317.24917,317,0.24917
19,26,5,11,0,1,530.1294,1.37,0.58,10,"CRAM",0.2,"HighUnsatLign",530.25195,530,0.25195
19,28,0,4,0,0,319.1915,1.47,0.21,6,"CRAM",0.235294118,"HighUnsatLign",319.26529,319,0.26529
19,29,3,8,0,0,426.1882,1.53,0.42,7,"CRAM",0.125,"Aliphat+N",426.28674,426,0.28674
19,30,0,4,0,0,321.2071,1.58,0.21,5,"O",0.176470588,"UnSatAliph_noN",321.28141,321,0.28141
19,31,0,8,0,1,417.1684,1.63,0.42,5,"O",0.035714286,"UnSatAliph_noN",417.26484,417,0.26484
19,33,0,17,0,1,563.1383,1.74,0.89,4,"O",-0.526315789,"SatFatAcCarb",563.26848,563,0.26848
19,34,0,9,1,0,437.1851,1.79,0.47,3,"O",-0.185185185,"UnSatAliph_noN",437.28617,437,0.28617
19,35,0,18,0,1,581.1488,1.84,0.95,3,"O",-0.722222222,"SatFatAcCarb",581.2832,581,0.2832
19,38,0,6,0,0,361.2596,2,0.32,1,"O",-0.125,"UnSatAliph_noN",361.3431,361,0.3431
20,28,0,3,0,0,315.1966,1.4,0.15,7,"O",0.297297297,"HighUnsatLign",315.26945,315,0.26945
20,32,0,4,0,0,335.2228,1.6,0.2,5,"O",0.166666667,"UnSatAliph_noN",335.3003,335,0.3003
20,33,0,12,0,1,495.1637,1.65,0.6,5,"O",-0.115384615,"SatFatAcCarb",495.27818,495,0.27818
20,35,0,11,0,1,481.1844,1.75,0.55,4,"O",-0.148148148,"UnSatAliph_noN",481.29569,481,0.29569
20,35,0,12,0,1,497.1793,1.75,0.6,4,"O",-0.192307692,"SatFatAcCarb",497.2943,497,0.2943
20,36,0,11,0,0,451.2185,1.8,0.55,3,"O",-0.172413793,"UnSatAliph_noN",451.32282,451,0.32282
20,36,0,12,0,0,467.2134,1.8,0.6,3,"O",-0.214285714,"SatFatAcCarb",467.32143,467,0.32143
20,37,0,11,0,1,483.2001,1.85,0.55,3,"O",-0.222222222,"UnSatAliph_noN",483.3118,483,0.3118
20,37,0,12,0,1,499.195,1.85,0.6,3,"O",-0.269230769,"SatFatAcCarb",499.31042,499,0.31042
20,38,0,8,1,0,437.2215,1.9,0.4,2,"O",-0.2,"UnSatAliph_noN",437.32256,437,0.32256
20,38,0,9,0,0,421.2443,1.9,0.45,2,"O",-0.161290323,"UnSatAliph_noN",421.34171,421,0.34171
20,40,0,8,0,0,407.265,2,0.4,1,"O",-0.1875,"UnSatAliph_noN",407.35921,407,0.35921
21,28,0,4,0,0,343.1915,1.33,0.19,8,"O",0.315789474,"HighUnsatLign",343.27084,343,0.27084
21,29,3,6,0,0,418.1984,1.38,0.29,9,"CRAM",0.3,"HighUnsatLign",418.29506,418,0.29506
21,29,3,7,0,0,434.1933,1.38,0.33,9,"CRAM",0.275862069,"HighUnsatLign",434.29367,434,0.29367
21,30,0,4,0,0,345.2071,1.43,0.19,7,"CRAM",0.263157895,"HighUnsatLign",345.28696,345,0.28696
21,32,0,4,0,0,347.2228,1.52,0.19,6,"O",0.210526316,"UnSatAliph_noN",347.30307,347,0.30307
21,38,0,11,0,0,465.2341,1.81,0.52,3,"O",-0.161290323,"UnSatAliph_noN",465.34171,465,0.34171
21,38,0,12,0,0,481.229,1.81,0.57,3,"O",-0.2,"UnSatAliph_noN",481.34033,481,0.34033
21,38,0,13,0,0,497.224,1.81,0.62,3,"O",-0.24137931,"SatFatAcCarb",497.33894,497,0.33894
21,40,0,6,0,0,387.2752,1.9,0.29,2,"O",-0.055555556,"UnSatAliph_noN",387.36476,387,0.36476
21,42,0,6,0,0,389.2909,2,0.29,1,"O",-0.111111111,"UnSatAliph_noN",389.38088,389,0.38088
22,16,0,15,0,0,519.0416,0.73,0.68,15,"O",0.517241379,"Aromatic",519.16166,519,0.16166
22,29,1,11,0,0,482.1668,1.32,0.5,9,"CRAM",0.193548387,"HighUnsatLign",482.27828,482,0.27828
22,36,0,11,1,0,507.1906,1.64,0.5,5,"O",-0.096774194,"UnSatAliph_noN",507.30784,507,0.30784
22,40,0,10,0,0,463.2549,1.82,0.45,3,"O",-0.117647059,"UnSatAliph_noN",463.36199,463,0.36199
22,40,0,11,0,0,479.2498,1.82,0.5,3,"O",-0.151515152,"UnSatAliph_noN",479.3606,479,0.3606
22,40,0,13,0,0,511.2396,1.82,0.59,3,"O",-0.225806452,"UnSatAliph_noN",511.35783,511,0.35783
22,42,0,7,0,0,417.2858,1.91,0.32,2,"O",-0.081081081,"UnSatAliph_noN",417.38227,417,0.38227
22,42,0,9,0,0,449.2756,1.91,0.41,2,"O",-0.142857143,"UnSatAliph_noN",449.37949,449,0.37949
22,42,0,10,0,0,465.2705,1.91,0.45,2,"O",-0.176470588,"UnSatAliph_noN",465.37811,465,0.37811
23,20,0,8,0,0,423.1085,0.87,0.35,14,"CRAM",0.526315789,"Aromatic",423.20638,423,0.20638
23,31,1,11,0,0,496.1824,1.35,0.48,9,"CRAM",0.181818182,"HighUnsatLign",496.29717,496,0.29717
23,36,2,3,3,0,483.1815,1.57,0.13,7,"O",0.090909091,"Aliphat+N",483.29326,483,0.29326
23,38,0,5,0,0,393.2646,1.65,0.22,5,"O",0.12195122,"UnSatAliph_noN",393.35558,393,0.35558
23,40,0,12,0,0,507.2447,1.74,0.52,4,"O",-0.117647059,"UnSatAliph_noN",507.36199,507,0.36199
23,42,0,9,0,0,461.2756,1.83,0.39,3,"O",-0.081081081,"UnSatAliph_noN",461.38227,461,0.38227
23,42,0,10,0,0,477.2705,1.83,0.43,3,"O",-0.111111111,"UnSatAliph_noN",477.38088,477,0.38088
23,43,0,18,0,1,637.2114,1.87,0.78,3,"O",-0.5,"SatFatAcCarb",637.35877,637,0.35877
24,16,0,13,0,0,511.0518,0.67,0.54,17,"O",0.6,"Aromatic",511.16999,511,0.16999
24,17,4,4,0,1,455.0915,0.71,0.17,19,"O",0.852941176,"CondAr",455.1967,455,0.1967
24,18,0,9,0,0,449.0878,0.75,0.38,16,"O",0.58974359,"Aromatic",449.19165,449,0.19165
24,20,0,9,0,0,451.1035,0.83,0.38,15,"CRAM",0.538461538,"Aromatic",451.20777,451,0.20777
24,22,0,8,0,0,437.1242,0.92,0.33,14,"CRAM",0.5,"HighUnsatLign",437.22527,437,0.22527
24,22,0,16,0,0,565.0835,0.92,0.67,14,"CRAM",0.375,"HighUnsatLign",565.21417,565,0.21417
24,24,0,15,0,0,551.1042,1,0.62,13,"CRAM",0.333333333,"HighUnsatLign",551.23168,551,0.23168
24,38,0,5,0,0,405.2646,1.58,0.21,6,"O",0.162790698,"UnSatAliph_noN",405.35836,405,0.35836
24,40,0,6,0,0,423.2752,1.67,0.25,5,"O",0.095238095,"UnSatAliph_noN",423.37309,423,0.37309
24,40,0,12,0,0,519.2447,1.67,0.5,5,"O",-0.055555556,"UnSatAliph_noN",519.36477,519,0.36477
24,40,0,13,0,0,535.2396,1.67,0.54,5,"O",-0.085714286,"UnSatAliph_noN",535.36338,535,0.36338
24,42,0,8,0,0,457.2807,1.75,0.33,4,"O",0,"UnSatAliph_noN",457.38643,457,0.38643
24,42,0,12,0,0,521.2603,1.75,0.5,4,"O",-0.111111111,"UnSatAliph_noN",521.38088,521,0.38088
24,42,0,14,0,0,553.2502,1.75,0.58,4,"O",-0.176470588,"UnSatAliph_noN",553.37811,553,0.37811
24,44,0,7,0,0,443.3014,1.83,0.29,3,"O",-0.024390244,"UnSatAliph_noN",443.40393,443,0.40393
24,44,0,8,0,0,459.2963,1.83,0.33,3,"O",-0.05,"UnSatAliph_noN",459.40255,459,0.40255
24,44,0,10,0,0,491.2862,1.83,0.42,3,"O",-0.105263158,"UnSatAliph_noN",491.39977,491,0.39977
24,44,0,11,0,0,507.2811,1.83,0.46,3,"O",-0.135135135,"UnSatAliph_noN",507.39839,507,0.39839
24,44,0,13,0,0,539.2709,1.83,0.54,3,"O",-0.2,"UnSatAliph_noN",539.39561,539,0.39561
25,18,0,14,0,0,541.0624,0.72,0.56,17,"CRAM",0.555555556,"Aromatic",541.18749,541,0.18749
25,22,0,10,0,0,481.114,0.88,0.4,15,"CRAM",0.5,"HighUnsatLign",481.22527,481,0.22527
25,24,0,16,0,0,579.0992,0.96,0.64,14,"CRAM",0.352941176,"HighUnsatLign",579.23307,579,0.23307
25,34,0,24,0,0,717.1367,1.36,0.96,9,"O",-0.230769231,"HighUnsatLign",717.30255,717,0.30255
25,42,0,12,0,0,533.2603,1.68,0.48,5,"O",-0.052631579,"UnSatAliph_noN",533.38366,533,0.38366
25,44,0,12,0,0,535.276,1.76,0.48,4,"O",-0.105263158,"UnSatAliph_noN",535.39977,535,0.39977
25,46,0,10,0,0,505.3018,1.84,0.4,3,"O",-0.1,"UnSatAliph_noN",505.41866,505,0.41866
26,24,0,10,0,0,495.1297,0.92,0.38,15,"CRAM",0.476190476,"HighUnsatLign",495.24416,495,0.24416
26,24,0,16,0,0,591.0992,0.92,0.62,15,"CRAM",0.388888889,"HighUnsatLign",591.23584,591,0.23584
26,26,0,16,0,0,593.1148,1,0.62,14,"CRAM",0.333333333,"HighUnsatLign",593.25196,593,0.25196
26,27,1,11,0,0,528.1511,1.04,0.42,14,"CRAM",0.41025641,"HighUnsatLign",528.27326,528,0.27326
26,28,0,15,0,0,579.1355,1.08,0.58,13,"CRAM",0.297297297,"HighUnsatLign",579.26946,579,0.26946
26,40,0,13,0,0,559.2396,1.54,0.5,7,"O",0.025641026,"UnSatAliph_noN",559.36893,559,0.36893
26,42,0,6,0,0,449.2909,1.62,0.23,6,"O",0.130434783,"UnSatAliph_noN",449.39475,449,0.39475
26,42,0,13,0,0,561.2553,1.62,0.5,6,"O",-0.025641026,"UnSatAliph_noN",561.38505,561,0.38505
26,44,0,13,0,0,563.2709,1.69,0.5,5,"O",-0.076923077,"UnSatAliph_noN",563.40116,563,0.40116
26,46,0,9,0,0,501.3069,1.77,0.35,4,"O",-0.023255814,"UnSatAliph_noN",501.42282,501,0.42282
26,46,0,12,0,0,549.2916,1.77,0.46,4,"O",-0.1,"UnSatAliph_noN",549.41866,549,0.41866
27,24,0,13,0,0,555.1144,0.89,0.48,16,"CRAM",0.463414634,"HighUnsatLign",555.24278,555,0.24278
27,24,0,14,0,0,571.1093,0.89,0.52,16,"CRAM",0.45,"HighUnsatLign",571.24139,571,0.24139
27,28,0,11,0,0,527.1559,1.04,0.41,14,"CRAM",0.395348837,"HighUnsatLign",527.27778,527,0.27778
27,30,0,15,0,0,593.1512,1.11,0.56,13,"CRAM",0.282051282,"HighUnsatLign",593.28835,593,0.28835
27,46,0,8,0,0,497.312,1.7,0.3,5,"O",0.043478261,"UnSatAliph_noN",497.42699,497,0.42699
27,46,0,12,0,0,561.2916,1.7,0.44,5,"O",-0.047619048,"UnSatAliph_noN",561.42144,561,0.42144
27,48,0,11,0,0,547.3124,1.78,0.41,4,"O",-0.069767442,"UnSatAliph_noN",547.43894,547,0.43894
27,48,0,12,0,0,563.3073,1.78,0.44,4,"O",-0.095238095,"UnSatAliph_noN",563.43756,563,0.43756
28,44,0,13,0,0,587.2709,1.57,0.46,7,"O",0.023255814,"UnSatAliph_noN",587.40671,587,0.40671
28,48,0,10,0,0,543.3175,1.71,0.36,5,"O",0,"UnSatAliph_noN",543.4431,543,0.4431
28,48,0,11,0,0,559.3124,1.71,0.39,5,"O",-0.022222222,"UnSatAliph_noN",559.44172,559,0.44172
29,28,0,13,0,0,583.1457,0.97,0.45,16,"CRAM",0.422222222,"HighUnsatLign",583.28056,583,0.28056
29,30,0,12,0,0,569.1664,1.03,0.41,15,"CRAM",0.391304348,"HighUnsatLign",569.29806,569,0.29806
29,31,0,4,0,1,473.1887,1.07,0.14,15,"O",0.480769231,"HighUnsatLign",473.29814,473,0.29814
29,48,0,8,0,0,523.3276,1.66,0.28,6,"O",0.08,"UnSatAliph_noN",523.44865,523,0.44865
29,48,0,13,0,0,603.3022,1.66,0.45,6,"O",-0.022222222,"UnSatAliph_noN",603.44172,603,0.44172
30,50,0,11,0,0,585.328,1.67,0.37,6,"O",0.020408163,"UnSatAliph_noN",585.46338,585,0.46338
30,50,0,25,0,0,809.2568,1.67,0.83,6,"O",-0.371428571,"SatFatAcCarb",809.44397,809,0.44397
31,48,0,13,0,0,627.3022,1.55,0.42,8,"O",0.06122449,"UnSatAliph_noN",627.44727,627,0.44727
31,50,0,11,0,0,597.328,1.61,0.35,7,"O",0.058823529,"UnSatAliph_noN",597.46616,597,0.46616
31,50,0,12,0,0,613.3229,1.61,0.39,7,"O",0.04,"UnSatAliph_noN",613.46477,613,0.46477
31,50,0,13,0,0,629.3179,1.61,0.42,7,"O",0.020408163,"UnSatAliph_noN",629.46338,629,0.46338
31,52,0,11,0,0,599.3437,1.68,0.35,6,"O",0.019607843,"UnSatAliph_noN",599.48227,599,0.48227
32,50,0,14,0,0,657.3128,1.56,0.44,8,"O",0.04,"UnSatAliph_noN",657.46477,657,0.46477
32,52,0,14,0,0,659.3284,1.62,0.44,7,"O",0,"UnSatAliph_noN",659.48089,659,0.48089
32,54,0,14,0,0,661.3441,1.69,0.44,6,"O",-0.04,"UnSatAliph_noN",661.497,661,0.497
32,58,0,9,0,0,585.4008,1.81,0.28,4,"O",-0.018181818,"UnSatAliph_noN",585.53617,585,0.53617
16,25,0,6,1,1,375.1037,1.56,0.38,5,"CRAM",0.045454545,"UnSatAliph_noN",375.19041,375,0.19041
13,22,0,14,0,0,401.0937,1.69,1.08,3,"O",-0.666666667,"SatFatAcCarb",401.18642,401,0.18642
15,28,0,12,0,0,399.1508,1.87,0.8,2,"O",-0.444444444,"SatFatAcCarb",399.2431,399,0.2431
14,23,5,5,2,0,404.1068,1.64,0.36,6,"CRAM",-0.222222222,"Aliphat+N",404.20023,404,0.20023
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
16,30,0,11,0,0,397.1715,1.88,0.69,2,"O",-0.333333333,"SatFatAcCarb",397.26337,397,0.26337
10,18,0,10,0,0,297.0827,1.8,1,2,"O",-0.6,"SatFatAcCarb",297.15142,297,0.15142
11,20,0,10,0,0,311.0984,1.82,0.91,2,"O",-0.5,"SatFatAcCarb",311.17031,311,0.17031
12,14,0,10,0,0,317.0514,1.17,0.83,6,"O",0.142857143,"HighUnsatLign",317.12473,317,0.12473
12,14,0,12,0,0,349.0412,1.17,1,6,"O",0,"HighUnsatLign",349.12196,349,0.12196
12,22,0,13,0,0,373.0988,1.83,1.08,2,"O",-0.818181818,"SatFatAcCarb",373.18504,373,0.18504
13,22,0,9,0,0,321.1191,1.69,0.69,3,"O",-0.176470588,"SatFatAcCarb",321.19336,321,0.19336
14,26,0,13,0,0,401.1301,1.86,0.93,2,"O",-0.6,"SatFatAcCarb",401.22282,401,0.22282
15,25,5,6,2,0,434.1173,1.67,0.4,6,"CRAM",-0.3,"Aliphat+N",434.21773,434,0.21773
15,26,0,14,1,0,461.097,1.73,0.93,3,"O",-0.714285714,"SatFatAcCarb",461.20367,461,0.20367
15,27,1,12,0,0,412.146,1.8,0.8,3,"O",-0.4375,"SatFatAcCarb",412.24135,412,0.24135
15,28,0,11,0,0,383.1559,1.87,0.73,2,"O",-0.368421053,"SatFatAcCarb",383.24448,383,0.24448
16,32,0,10,0,0,383.1923,2,0.62,1,"O",-0.363636364,"SatFatAcCarb",383.28088,383,0.28088
17,21,2,7,0,1,395.1014,1.24,0.41,9,"CRAM",0.380952381,"HighUnsatLign",395.19272,395,0.19272
17,25,0,7,1,1,403.0986,1.47,0.41,6,"CRAM",0.086956522,"HighUnsatLign",403.19179,403,0.19179
17,29,1,14,0,0,470.1515,1.71,0.82,4,"O",-0.388888889,"SatFatAcCarb",470.26024,470,0.26024
18,30,4,10,0,0,461.1889,1.67,0.56,6,"O",-0.111111111,"Aliphat+N",461.29556,461,0.29556
18,32,0,18,0,0,535.1516,1.78,1,3,"O",-0.666666667,"SatFatAcCarb",535.27533,535,0.27533
19,34,0,11,0,0,437.2028,1.79,0.58,3,"O",-0.185185185,"UnSatAliph_noN",437.30393,437,0.30393
19,34,0,18,0,0,549.1672,1.79,0.95,3,"O",-0.6,"SatFatAcCarb",549.29422,549,0.29422
20,19,1,4,1,0,368.0962,0.95,0.2,12,"O",0.53125,"Aromatic",368.18132,368,0.18132
20,36,0,17,0,0,547.188,1.8,0.85,3,"O",-0.47826087,"SatFatAcCarb",547.3145,547,0.3145
21,38,0,16,0,0,545.2087,1.81,0.76,3,"O",-0.384615385,"SatFatAcCarb",545.33478,545,0.33478
21,38,0,17,0,0,561.2036,1.81,0.81,3,"O",-0.44,"SatFatAcCarb",561.33339,561,0.33339
22,21,1,5,1,0,410.1068,0.95,0.23,13,"O",0.514285714,"Aromatic",410.2016,410,0.2016
22,23,1,6,1,0,428.1173,1.05,0.27,12,"O",0.441176471,"HighUnsatLign",428.21633,428,0.21633
22,32,0,14,0,0,519.1719,1.45,0.64,7,"O",0,"HighUnsatLign",519.29198,519,0.29198
22,34,0,14,0,0,521.1876,1.55,0.64,6,"O",-0.066666667,"SatFatAcCarb",521.30809,521,0.30809
23,36,0,13,0,0,519.2083,1.57,0.57,6,"O",-0.03030303,"UnSatAliph_noN",519.32837,519,0.32837
24,42,0,20,0,0,649.2197,1.75,0.83,4,"O",-0.428571429,"SatFatAcCarb",649.36979,649,0.36979
25,36,0,22,0,0,687.1625,1.44,0.88,8,"O",-0.214285714,"HighUnsatLign",687.32144,687,0.32144
25,38,0,13,0,0,545.224,1.52,0.52,7,"O",0.027027027,"UnSatAliph_noN",545.35004,545,0.35004
25,44,0,20,0,0,663.2353,1.76,0.8,4,"O",-0.4,"SatFatAcCarb",663.38868,663,0.38868
27,42,0,24,0,0,749.1993,1.56,0.89,7,"O",-0.333333333,"SatFatAcCarb",749.37257,749,0.37257
28,46,0,24,0,0,765.2306,1.64,0.86,6,"O",-0.375,"SatFatAcCarb",765.40757,765,0.40757
28,46,0,25,0,0,781.2255,1.64,0.89,6,"O",-0.419354839,"SatFatAcCarb",781.40619,781,0.40619
30,48,0,26,0,0,823.2361,1.6,0.87,7,"O",-0.352941176,"SatFatAcCarb",823.42646,823,0.42646
35,14,0,1,0,0,449.0972,0.4,0.03,29,"O",0.826086957,"CondAr",449.20104,449,0.20104
13,27,4,7,0,1,381.1545,2.08,0.54,3,"O",-0.666666667,"Aliphat+N",381.24259,381,0.24259
14,18,0,7,0,0,297.098,1.29,0.5,6,"CRAM",0.238095238,"HighUnsatLign",297.16668,297,0.16668
14,24,0,7,0,0,303.1449,1.71,0.5,3,"O",-0.047619048,"UnSatAliph_noN",303.21502,303,0.21502
14,26,0,9,0,0,337.1504,1.86,0.64,2,"O",-0.263157895,"SatFatAcCarb",337.22837,337,0.22837
14,31,4,5,0,1,365.1959,2.21,0.36,2,"O",-0.461538462,"Aliphat+N",365.28038,365,0.28038
14,31,4,6,0,1,381.1908,2.21,0.43,2,"O",-0.583333333,"Aliphat+N",381.27899,381,0.27899
15,21,3,6,0,0,338.1358,1.4,0.4,7,"CRAM",0.277777778,"HighUnsatLign",338.21395,338,0.21395
15,22,0,5,0,0,281.1394,1.47,0.33,5,"CRAM",0.2,"HighUnsatLign",281.20446,281,0.20446
15,28,0,6,0,0,303.1813,1.87,0.4,2,"O",-0.083333333,"UnSatAliph_noN",303.25142,303,0.25142
15,32,0,4,1,0,307.1949,2.13,0.27,0,"O",-0.25,"UnSatAliph_noN",307.26589,307,0.26589
16,24,0,5,0,0,295.1551,1.5,0.31,5,"CRAM",0.185185185,"UnSatAliph_noN",295.22335,295,0.22335
16,26,0,11,1,0,425.1123,1.62,0.69,4,"O",-0.263157895,"SatFatAcCarb",425.21061,425,0.21061
16,30,0,9,1,0,397.1538,1.88,0.56,2,"O",-0.333333333,"UnSatAliph_noN",397.24561,397,0.24561
16,32,0,2,0,0,255.233,2,0.12,1,"O",0,"UnSatAliph_noN",255.29197,255,0.29197
16,32,0,8,0,0,351.2024,2,0.5,1,"O",-0.25,"UnSatAliph_noN",351.28365,351,0.28365
16,34,0,4,1,0,321.2105,2.12,0.25,0,"O",-0.230769231,"UnSatAliph_noN",321.28478,321,0.28478
17,24,0,8,1,0,387.1119,1.41,0.47,6,"O",0.083333333,"HighUnsatLign",387.20143,387,0.20143
17,24,0,9,1,0,403.1068,1.41,0.53,6,"O",0.043478261,"HighUnsatLign",403.20004,403,0.20004
17,28,0,7,1,0,375.1483,1.65,0.41,4,"O",-0.04,"UnSatAliph_noN",375.23504,375,0.23504
18,28,0,4,1,0,339.1636,1.56,0.22,5,"O",0.133333333,"UnSatAliph_noN",339.24198,339,0.24198
18,28,2,2,3,0,399.124,1.56,0.11,6,"O",0.083333333,"Aliphat+N",399.2163,399,0.2163
