"Mass","Forest","PreFenton","PostFenton","loss"
557.224,"HW",,1,"gained"
557.2392,"HW",,,
557.2603,"HW",,1,"gained"
557.2756,"HW",,,
557.2967,"HW",,,
558.1676,"HW",,1,"gained"
559.0729,"HW",1,,"lost"
559.1093,"HW",1,,"lost"
559.1152,"HW",,1,"gained"
559.1457,"HW",,,
559.1516,"HW",1,1,"conserved"
559.1668,"HW",,1,"gained"
559.1821,"HW",1,,"lost"
559.188,"HW",,1,"gained"
559.2032,"HW",,1,"gained"
559.2185,"HW",,1,"gained"
559.2549,"HW",1,1,"conserved"
559.276,"HW",,,
559.2913,"HW",,,
559.4861,"HW",,,
561.0522,"HW",1,,"lost"
561.0886,"HW",,,
561.125,"HW",1,,"lost"
561.1309,"HW",,1,"gained"
561.1496,"HW",,,
561.1614,"HW",1,,"lost"
561.1672,"HW",1,1,"conserved"
561.1977,"HW",1,1,"conserved"
561.2341,"HW",1,1,"conserved"
561.2705,"HW",1,1,"conserved"
561.3069,"HW",,,
563.0679,"HW",1,,"lost"
563.1042,"HW",1,,"lost"
563.1406,"HW",1,1,"conserved"
563.1653,"HW",,,
563.177,"HW",1,1,"conserved"
563.2134,"HW",1,1,"conserved"
563.2498,"HW",1,1,"conserved"
563.2862,"HW",1,1,"conserved"
563.3226,"HW",,,
565.1081,"HW",,1,"gained"
565.1199,"HW",1,,"lost"
565.1356,"HW",,,
565.1445,"HW",,,
565.1563,"HW",1,1,"conserved"
565.1927,"HW",1,1,"conserved"
565.229,"HW",,1,"gained"
565.2654,"HW",,1,"gained"
565.3018,"HW",,,
565.3382,"HW",,,
566.2203,"HW",,,
567.0992,"HW",,1,"gained"
567.1355,"HW",,1,"gained"
567.1567,"HW",,1,"gained"
567.1719,"HW",,1,"gained"
567.1931,"HW",,,
567.2083,"HW",,1,"gained"
567.2236,"HW",,,
567.2447,"HW",,1,"gained"
567.2811,"HW",,,
567.3175,"HW",,,
569.0784,"HW",,1,"gained"
569.1301,"HW",,,
569.1359,"HW",,1,"gained"
569.1723,"HW",,1,"gained"
569.1876,"HW",,1,"gained"
569.2028,"HW",,,
569.2087,"HW",,1,"gained"
569.224,"HW",,1,"gained"
569.2392,"HW",,,
569.2603,"HW",,1,"gained"
569.2967,"HW",,,
569.3331,"HW",,,
570.1676,"HW",,1,"gained"
570.204,"HW",,,
571.0941,"HW",,1,"gained"
571.1152,"HW",,1,"gained"
571.1457,"HW",1,,"lost"
571.1516,"HW",,1,"gained"
571.1821,"HW",,,
571.188,"HW",1,1,"conserved"
571.2032,"HW",,1,"gained"
571.2185,"HW",,,
571.2244,"HW",,,
571.2396,"HW",,1,"gained"
571.2549,"HW",,,
571.276,"HW",,,
571.2913,"HW",,,
571.3124,"HW",,,
572.1468,"HW",,1,"gained"
572.1832,"HW",,1,"gained"
573.0886,"HW",,,
573.125,"HW",,,
573.1309,"HW",,1,"gained"
573.1614,"HW",1,,"lost"
573.1672,"HW",,1,"gained"
573.1977,"HW",,,
573.2036,"HW",,1,"gained"
573.2189,"HW",,1,"gained"
573.2341,"HW",,,
573.2553,"HW",,,
573.2705,"HW",,,
573.2916,"HW",,,
573.3069,"HW",,,
575.1042,"HW",,,
575.1406,"HW",1,,"lost"
575.1465,"HW",,1,"gained"
575.177,"HW",,,
575.1829,"HW",,1,"gained"
575.2134,"HW",,1,"gained"
575.2498,"HW",1,1,"conserved"
575.2862,"HW",,,
577.1199,"HW",1,,"lost"
577.1563,"HW",,,
577.1622,"HW",,1,"gained"
577.1809,"HW",,,
577.1927,"HW",,1,"gained"
577.229,"HW",,1,"gained"
577.2654,"HW",,1,"gained"
577.3018,"HW",,,
579.1602,"HW",,,
579.1719,"HW",,1,"gained"
579.2083,"HW",1,1,"conserved"
579.2447,"HW",,1,"gained"
579.2811,"HW",,1,"gained"
579.3175,"HW",,,
581.1359,"HW",,1,"gained"
581.1723,"HW",,,
581.1876,"HW",,1,"gained"
581.2087,"HW",,,
581.224,"HW",,1,"gained"
581.2603,"HW",,1,"gained"
581.2967,"HW",,,
581.3331,"HW",,,
583.1516,"HW",,1,"gained"
583.188,"HW",1,1,"conserved"
583.2032,"HW",,1,"gained"
583.2185,"HW",,,
583.2244,"HW",,,
583.2396,"HW",,1,"gained"
583.2549,"HW",,,
583.276,"HW",,,
583.3124,"HW",,,
583.3488,"HW",,,
585.125,"HW",,,
585.1309,"HW",,1,"gained"
585.1614,"HW",1,,"lost"
585.1672,"HW",1,1,"conserved"
585.1825,"HW",,1,"gained"
585.1977,"HW",,,
585.2036,"HW",,1,"gained"
585.2189,"HW",,1,"gained"
585.2341,"HW",,,
585.2553,"HW",,,
585.2705,"HW",,,
585.2916,"HW",,,
587.1042,"HW",,,
587.1406,"HW",,,
587.1465,"HW",,1,"gained"
587.177,"HW",1,,"lost"
587.1829,"HW",1,1,"conserved"
587.2134,"HW",1,,"lost"
587.2193,"HW",,1,"gained"
587.2498,"HW",,,
587.2862,"HW",,,
589.1199,"HW",,,
589.1563,"HW",,,
589.1622,"HW",1,1,"conserved"
589.1927,"HW",,,
589.1985,"HW",,1,"gained"
589.229,"HW",,1,"gained"
589.2654,"HW",,,
589.3018,"HW",,,
591.1355,"HW",,,
591.1719,"HW",,,
591.1778,"HW",,1,"gained"
591.2083,"HW",,1,"gained"
591.2447,"HW",,1,"gained"
591.2811,"HW",,,
591.3175,"HW",,,
593.1758,"HW",,,
593.1876,"HW",,,
593.224,"HW",,1,"gained"
593.2603,"HW",,1,"gained"
593.2967,"HW",,,
595.1551,"HW",,,
595.2032,"HW",,1,"gained"
595.2396,"HW",,1,"gained"
595.276,"HW",,1,"gained"
595.3124,"HW",,,
597.1672,"HW",,1,"gained"
597.1825,"HW",,1,"gained"
597.1977,"HW",,,
597.2036,"HW",,1,"gained"
597.2189,"HW",,1,"gained"
597.2553,"HW",,1,"gained"
597.2916,"HW",,,
599.1465,"HW",,1,"gained"
599.1829,"HW",,1,"gained"
599.2134,"HW",,,
599.2193,"HW",,1,"gained"
599.2345,"HW",,1,"gained"
599.2709,"HW",,,
599.2862,"HW",,,
599.3073,"HW",,,
601.1258,"HW",,1,"gained"
601.1563,"HW",,,
601.1622,"HW",,1,"gained"
601.1927,"HW",,,
601.1985,"HW",,1,"gained"
601.229,"HW",,,
601.2349,"HW",,1,"gained"
601.2654,"HW",,,
601.2866,"HW",,,
602.2313,"HW",,,
603.1355,"HW",,,
603.1414,"HW",,1,"gained"
603.1719,"HW",,,
603.1778,"HW",1,1,"conserved"
603.2083,"HW",,,
603.2142,"HW",1,1,"conserved"
603.2447,"HW",,,
603.2811,"HW",,,
605.1571,"HW",,1,"gained"
605.1876,"HW",,,
605.1935,"HW",,1,"gained"
605.224,"HW",,,
605.2603,"HW",,,
605.2967,"HW",,,
607.2032,"HW",,,
607.2396,"HW",,,
607.276,"HW",,,
607.3124,"HW",,,
608.2308,"HW",1,,"lost"
609.2553,"HW",,1,"gained"
609.2916,"HW",,,
611.1465,"HW",,1,"gained"
611.177,"HW",,,
611.1829,"HW",,1,"gained"
611.2193,"HW",,,
611.2345,"HW",,,
611.2709,"HW",,,
611.3073,"HW",,,
613.1622,"HW",,1,"gained"
613.1985,"HW",,1,"gained"
613.229,"HW",,,
613.2349,"HW",,,
615.1414,"HW",,1,"gained"
615.1778,"HW",,1,"gained"
615.2083,"HW",,,
615.2142,"HW",,1,"gained"
615.2447,"HW",,,
615.2506,"HW",,,
615.2811,"HW",,,
617.1571,"HW",,1,"gained"
617.1876,"HW",,,
617.1935,"HW",1,1,"conserved"
617.224,"HW",,,
617.2298,"HW",,1,"gained"
617.2603,"HW",,,
619.1727,"HW",,1,"gained"
619.2032,"HW",,,
619.2091,"HW",,1,"gained"
619.276,"HW",,,
619.3124,"HW",,,
621.1884,"HW",,1,"gained"
621.2189,"HW",,,
621.2553,"HW",,,
621.2916,"HW",,,
621.328,"HW",,,
622.2101,"HW",,,
623.2709,"HW",,,
623.3073,"HW",,,
625.1622,"HW",,,
627.1414,"HW",,1,"gained"
627.1778,"HW",,1,"gained"
627.2142,"HW",,1,"gained"
627.2506,"HW",,,
629.1571,"HW",,1,"gained"
629.1876,"HW",,,
629.1935,"HW",,1,"gained"
629.2298,"HW",,1,"gained"
629.2662,"HW",,,
631.1363,"HW",,1,"gained"
631.1668,"HW",,,
631.1727,"HW",,1,"gained"
631.2091,"HW",1,1,"conserved"
631.2455,"HW",,1,"gained"
631.276,"HW",,,
633.152,"HW",,1,"gained"
633.1884,"HW",1,1,"conserved"
633.2248,"HW",,1,"gained"
633.2553,"HW",,,
633.2916,"HW",,,
634.2118,"HW",,,
635.1676,"HW",,1,"gained"
635.204,"HW",,1,"gained"
635.2345,"HW",,,
635.3073,"HW",,,
637.2866,"HW",,,
640.2207,"HW",,1,"gained"
641.1571,"HW",,1,"gained"
641.1935,"HW",,,
641.2298,"HW",,,
642.2363,"HW",,1,"gained"
643.1727,"HW",1,1,"conserved"
643.2091,"HW",,1,"gained"
643.2396,"HW",,,
643.2455,"HW",,,
645.152,"HW",,1,"gained"
645.1884,"HW",1,1,"conserved"
645.2248,"HW",,1,"gained"
645.2611,"HW",,,
647.1676,"HW",,1,"gained"
647.204,"HW",1,1,"conserved"
647.2404,"HW",,,
649.1833,"HW",,1,"gained"
651.1989,"HW",,1,"gained"
655.2091,"HW",,,
657.152,"HW",,1,"gained"
657.1884,"HW",,1,"gained"
657.2248,"HW",1,1,"conserved"
657.2611,"HW",,,
659.1676,"HW",,1,"gained"
659.204,"HW",1,1,"conserved"
659.2404,"HW",,1,"gained"
661.1469,"HW",,1,"gained"
661.1833,"HW",1,1,"conserved"
661.2197,"HW",,1,"gained"
663.1625,"HW",,1,"gained"
663.1989,"HW",,1,"gained"
665.1782,"HW",,1,"gained"
665.2146,"HW",,1,"gained"
668.252,"HW",,,
669.2553,"HW",,,
671.1676,"HW",,1,"gained"
671.204,"HW",,1,"gained"
671.2404,"HW",,,
673.1469,"HW",,1,"gained"
673.1833,"HW",,1,"gained"
673.2197,"HW",1,1,"conserved"
673.2561,"HW",,,
675.1625,"HW",,1,"gained"
675.1989,"HW",,1,"gained"
675.2353,"HW",,1,"gained"
677.1782,"HW",,1,"gained"
677.2146,"HW",1,1,"conserved"
679.1938,"HW",,1,"gained"
681.2095,"HW",,1,"gained"
685.1833,"HW",,1,"gained"
687.1989,"HW",,1,"gained"
687.2353,"HW",,,
689.1782,"HW",,1,"gained"
689.2146,"HW",,1,"gained"
689.251,"HW",,,
691.1575,"HW",,1,"gained"
691.1938,"HW",,1,"gained"
691.2302,"HW",,1,"gained"
693.1731,"HW",,1,"gained"
693.2095,"HW",,1,"gained"
695.1888,"HW",,1,"gained"
695.2075,"HW",,,
701.1782,"HW",,1,"gained"
703.1211,"HW",,,
703.1938,"HW",,1,"gained"
703.2302,"HW",,,
705.1731,"HW",,1,"gained"
705.2095,"HW",,1,"gained"
707.1888,"HW",,1,"gained"
707.2251,"HW",,1,"gained"
709.2044,"HW",,1,"gained"
715.2302,"HW",,,
717.2095,"HW",,1,"gained"
719.1888,"HW",,1,"gained"
719.2251,"HW",,1,"gained"
721.1316,"HW",,,
721.2044,"HW",,1,"gained"
723.2201,"HW",,1,"gained"
731.2251,"HW",,,
733.2044,"HW",,1,"gained"
735.2201,"HW",1,1,"conserved"
737.1993,"HW",,1,"gained"
745.2044,"HW",,1,"gained"
758.205,"HW",,,
761.1993,"HW",,1,"gained"
763.215,"HW",,1,"gained"
777.2306,"HW",,1,"gained"
787.215,"HW",,,
805.2265,"HW",,,
255.233,"SW",,,
281.1394,"SW",,,
281.2486,"SW",,,
283.2643,"SW",1,1,"conserved"
287.2228,"SW",1,,"lost"
293.1758,"SW",,,
293.1792,"SW",,,
295.1187,"SW",1,,"lost"
295.1551,"SW",,,
297.0827,"SW",,1,"gained"
297.098,"SW",,,
297.1344,"SW",1,,"lost"
297.153,"SW",,1,"gained"
299.1136,"SW",,,
299.15,"SW",,,
299.1864,"SW",,,
300.1929,"SW",1,,"lost"
301.1293,"SW",,,
301.1657,"SW",,,
301.202,"SW",,,
303.1449,"SW",,,
303.1813,"SW",,,
303.2177,"SW",1,,"lost"
307.0459,"SW",1,,"lost"
307.0823,"SW",1,,"lost"
307.1187,"SW",,,
307.1398,"SW",1,,"lost"
307.1551,"SW",1,,"lost"
307.1949,"SW",,,
309.0616,"SW",1,,"lost"
309.0827,"SW",,1,"gained"
309.098,"SW",1,1,"conserved"
309.1344,"SW",1,1,"conserved"
309.1707,"SW",1,1,"conserved"
309.1741,"SW",,1,"gained"
311.0772,"SW",1,1,"conserved"
311.0984,"SW",,1,"gained"
311.1136,"SW",1,1,"conserved"
311.15,"SW",1,1,"conserved"
311.1686,"SW",1,1,"conserved"
311.1864,"SW",,,
311.2228,"SW",,,
312.1565,"SW",,,
313.0565,"SW",1,1,"conserved"
313.0929,"SW",1,1,"conserved"
313.1293,"SW",1,1,"conserved"
313.1657,"SW",1,1,"conserved"
313.1769,"SW",,,
313.1809,"SW",,,
313.202,"SW",,,
313.2384,"SW",,,
314.1358,"SW",,,
314.1721,"SW",1,,"lost"
314.2085,"SW",1,,"lost"
315.051,"SW",1,,"lost"
315.0722,"SW",1,1,"conserved"
315.0874,"SW",1,,"lost"
315.1085,"SW",1,1,"conserved"
315.1198,"SW",1,,"lost"
315.1238,"SW",1,,"lost"
315.1449,"SW",1,1,"conserved"
315.1602,"SW",,,
315.1813,"SW",1,1,"conserved"
315.1966,"SW",1,,"lost"
315.2177,"SW",1,,"lost"
316.1514,"SW",1,,"lost"
316.1878,"SW",1,,"lost"
317.0303,"SW",1,,"lost"
317.0514,"SW",,1,"gained"
317.0667,"SW",1,,"lost"
317.0878,"SW",,1,"gained"
317.1031,"SW",1,,"lost"
317.1064,"SW",1,,"lost"
317.1242,"SW",,1,"gained"
317.1394,"SW",,,
317.1606,"SW",1,1,"conserved"
317.1758,"SW",,,
317.197,"SW",1,,"lost"
319.0459,"SW",1,,"lost"
319.0671,"SW",,1,"gained"
319.0823,"SW",1,1,"conserved"
319.1035,"SW",,1,"gained"
319.1187,"SW",1,1,"conserved"
319.1398,"SW",,1,"gained"
319.1551,"SW",1,1,"conserved"
319.1762,"SW",,,
319.1915,"SW",,,
319.2126,"SW",1,,"lost"
321.0252,"SW",1,,"lost"
321.0616,"SW",1,1,"conserved"
321.0827,"SW",,1,"gained"
321.098,"SW",1,1,"conserved"
321.1191,"SW",,1,"gained"
321.1344,"SW",1,1,"conserved"
321.1555,"SW",,,
321.1707,"SW",1,,"lost"
321.2071,"SW",,,
321.2105,"SW",,,
323.0409,"SW",1,1,"conserved"
323.062,"SW",,1,"gained"
323.0772,"SW",1,1,"conserved"
323.0984,"SW",1,1,"conserved"
323.1136,"SW",1,1,"conserved"
323.1348,"SW",,,
323.15,"SW",1,1,"conserved"
323.1534,"SW",,,
323.1864,"SW",1,,"lost"
324.1565,"SW",,,
325.0201,"SW",1,,"lost"
325.0565,"SW",1,1,"conserved"
325.0776,"SW",,1,"gained"
325.0929,"SW",1,1,"conserved"
325.114,"SW",,1,"gained"
325.1293,"SW",1,1,"conserved"
325.1657,"SW",1,1,"conserved"
325.1843,"SW",1,1,"conserved"
325.202,"SW",1,,"lost"
325.3112,"SW",,,
326.1358,"SW",,,
326.1721,"SW",1,,"lost"
326.2085,"SW",1,,"lost"
327.0358,"SW",1,1,"conserved"
327.051,"SW",1,,"lost"
327.0722,"SW",1,1,"conserved"
327.0874,"SW",1,,"lost"
327.0933,"SW",,1,"gained"
327.1085,"SW",1,1,"conserved"
327.1449,"SW",1,1,"conserved"
327.1813,"SW",1,1,"conserved"
327.1925,"SW",,,
327.2177,"SW",1,,"lost"
328.1514,"SW",1,1,"conserved"
328.1878,"SW",1,,"lost"
328.2242,"SW",1,,"lost"
329.0303,"SW",1,,"lost"
329.0514,"SW",1,1,"conserved"
329.0667,"SW",1,,"lost"
329.0878,"SW",1,1,"conserved"
329.1031,"SW",1,,"lost"
329.1242,"SW",1,1,"conserved"
329.1354,"SW",,,
329.1394,"SW",1,,"lost"
329.1606,"SW",1,1,"conserved"
329.1718,"SW",,,
329.1758,"SW",1,,"lost"
329.183,"SW",,,
329.197,"SW",1,1,"conserved"
329.2333,"SW",1,,"lost"
330.1307,"SW",,,
330.1671,"SW",1,1,"conserved"
330.2034,"SW",1,,"lost"
331.0459,"SW",1,,"lost"
331.0671,"SW",1,1,"conserved"
331.0823,"SW",1,,"lost"
331.1035,"SW",1,1,"conserved"
331.1187,"SW",1,1,"conserved"
331.1398,"SW",1,1,"conserved"
331.1551,"SW",1,1,"conserved"
331.1762,"SW",1,1,"conserved"
331.1915,"SW",1,,"lost"
331.2126,"SW",1,,"lost"
331.249,"SW",1,,"lost"
332.1827,"SW",,,
333.0252,"SW",1,,"lost"
333.0463,"SW",,1,"gained"
333.0616,"SW",1,1,"conserved"
333.0827,"SW",,1,"gained"
333.098,"SW",1,1,"conserved"
333.1191,"SW",1,1,"conserved"
333.1344,"SW",1,1,"conserved"
333.1456,"SW",,,
333.1555,"SW",1,1,"conserved"
333.1707,"SW",1,1,"conserved"
333.1919,"SW",1,,"lost"
333.2071,"SW",1,,"lost"
333.2469,"SW",,1,"gained"
334.1772,"SW",,,
335.0409,"SW",1,1,"conserved"
335.062,"SW",,1,"gained"
335.0772,"SW",1,1,"conserved"
335.0984,"SW",,1,"gained"
335.1136,"SW",1,1,"conserved"
335.1348,"SW",,1,"gained"
335.15,"SW",1,1,"conserved"
335.1711,"SW",1,,"lost"
335.1864,"SW",1,1,"conserved"
335.2075,"SW",1,,"lost"
335.2228,"SW",1,,"lost"
336.3272,"SW",1,1,"conserved"
337.0201,"SW",1,1,"conserved"
337.0565,"SW",1,1,"conserved"
337.0776,"SW",,1,"gained"
337.0929,"SW",1,1,"conserved"
337.114,"SW",,1,"gained"
337.1293,"SW",1,1,"conserved"
337.1504,"SW",,,
337.1657,"SW",1,1,"conserved"
337.169,"SW",,,
337.202,"SW",1,,"lost"
337.2054,"SW",1,1,"conserved"
337.2384,"SW",,,
338.1358,"SW",,,
338.1721,"SW",1,,"lost"
339.0358,"SW",1,1,"conserved"
339.0569,"SW",,1,"gained"
339.0722,"SW",1,1,"conserved"
339.0874,"SW",1,,"lost"
339.0933,"SW",1,1,"conserved"
339.1085,"SW",1,1,"conserved"
339.1297,"SW",,1,"gained"
339.1449,"SW",1,1,"conserved"
339.1602,"SW",,1,"gained"
339.1636,"SW",,,
339.1813,"SW",1,1,"conserved"
339.1999,"SW",1,1,"conserved"
339.2177,"SW",1,,"lost"
339.2541,"SW",,,
339.3269,"SW",1,1,"conserved"
340.115,"SW",,,
340.1514,"SW",,,
340.1878,"SW",1,,"lost"
340.2242,"SW",1,,"lost"
341.0303,"SW",1,,"lost"
341.0514,"SW",1,1,"conserved"
341.0667,"SW",1,,"lost"
341.0725,"SW",,1,"gained"
341.0878,"SW",1,1,"conserved"
341.1031,"SW",1,,"lost"
341.1089,"SW",1,1,"conserved"
341.1242,"SW",1,1,"conserved"
341.1467,"SW",,,
341.1606,"SW",1,1,"conserved"
341.1792,"SW",,,
341.183,"SW",1,,"lost"
341.197,"SW",1,1,"conserved"
341.2082,"SW",,,
341.2333,"SW",,,
342.1307,"SW",1,1,"conserved"
342.1671,"SW",1,1,"conserved"
342.2034,"SW",,,
342.2398,"SW",1,,"lost"
343.0096,"SW",1,,"lost"
343.0307,"SW",1,1,"conserved"
343.0459,"SW",1,,"lost"
343.0671,"SW",1,1,"conserved"
343.0823,"SW",1,,"lost"
343.1035,"SW",1,1,"conserved"
343.1187,"SW",1,1,"conserved"
343.1398,"SW",1,1,"conserved"
343.1511,"SW",1,,"lost"
343.1551,"SW",1,1,"conserved"
343.1762,"SW",1,1,"conserved"
343.1915,"SW",,,
343.1987,"SW",1,,"lost"
343.2126,"SW",1,1,"conserved"
343.249,"SW",,,
344.1463,"SW",1,1,"conserved"
344.1827,"SW",1,1,"conserved"
344.2191,"SW",1,,"lost"
345.0252,"SW",1,,"lost"
345.0463,"SW",,1,"gained"
345.0616,"SW",1,1,"conserved"
345.0827,"SW",1,1,"conserved"
345.098,"SW",1,1,"conserved"
345.1092,"SW",,,
345.1191,"SW",1,1,"conserved"
345.1303,"SW",1,1,"conserved"
345.1344,"SW",1,1,"conserved"
345.1555,"SW",1,1,"conserved"
345.1707,"SW",1,1,"conserved"
345.178,"SW",1,,"lost"
345.1919,"SW",1,1,"conserved"
345.2071,"SW",,,
345.2283,"SW",1,,"lost"
346.162,"SW",1,1,"conserved"
346.1984,"SW",,,
347.0409,"SW",1,,"lost"
347.062,"SW",,1,"gained"
347.0772,"SW",1,1,"conserved"
347.0984,"SW",1,1,"conserved"
347.1136,"SW",1,1,"conserved"
347.117,"SW",,,
347.1348,"SW",1,1,"conserved"
347.15,"SW",1,1,"conserved"
347.1612,"SW",,,
347.1711,"SW",1,1,"conserved"
347.1864,"SW",1,1,"conserved"
347.2075,"SW",1,,"lost"
347.2228,"SW",,,
347.2262,"SW",,,
347.2439,"SW",1,,"lost"
348.13,"SW",,,
349.0201,"SW",1,,"lost"
349.0412,"SW",,1,"gained"
349.0565,"SW",1,1,"conserved"
349.0776,"SW",,1,"gained"
349.0929,"SW",1,1,"conserved"
349.114,"SW",1,1,"conserved"
349.1293,"SW",1,1,"conserved"
349.1504,"SW",1,1,"conserved"
349.1646,"SW",1,,"lost"
349.1657,"SW",1,1,"conserved"
349.1868,"SW",1,1,"conserved"
349.201,"SW",1,,"lost"
349.202,"SW",1,1,"conserved"
349.2418,"SW",,,
350.1093,"SW",,1,"gained"
350.1721,"SW",1,,"lost"
351.0358,"SW",1,1,"conserved"
351.051,"SW",1,,"lost"
351.0569,"SW",1,1,"conserved"
351.0722,"SW",1,1,"conserved"
351.0933,"SW",,1,"gained"
351.1085,"SW",1,1,"conserved"
351.1297,"SW",1,1,"conserved"
351.1449,"SW",1,1,"conserved"
351.1483,"SW",,,
351.1661,"SW",1,,"lost"
351.1803,"SW",,,
351.1813,"SW",1,1,"conserved"
351.1847,"SW",,,
351.2024,"SW",,,
351.2177,"SW",1,,"lost"
351.2211,"SW",,1,"gained"
352.1514,"SW",,,
353.015,"SW",1,1,"conserved"
353.0303,"SW",1,,"lost"
353.0514,"SW",1,1,"conserved"
353.0667,"SW",1,,"lost"
353.0725,"SW",,1,"gained"
353.0878,"SW",1,1,"conserved"
353.1031,"SW",1,,"lost"
353.1089,"SW",1,1,"conserved"
353.1242,"SW",1,1,"conserved"
353.1276,"SW",,,
353.1453,"SW",,1,"gained"
353.1467,"SW",,,
353.1606,"SW",1,1,"conserved"
353.1639,"SW",,,
353.197,"SW",1,1,"conserved"
353.2003,"SW",1,1,"conserved"
353.2333,"SW",1,,"lost"
354.1307,"SW",1,1,"conserved"
354.1558,"SW",1,,"lost"
354.1671,"SW",1,,"lost"
354.2034,"SW",1,,"lost"
355.0307,"SW",1,1,"conserved"
355.0459,"SW",1,,"lost"
355.0671,"SW",1,1,"conserved"
355.0823,"SW",1,,"lost"
355.0882,"SW",,1,"gained"
355.1035,"SW",1,1,"conserved"
355.1187,"SW",1,,"lost"
355.1246,"SW",,1,"gained"
355.1398,"SW",1,1,"conserved"
355.1623,"SW",1,,"lost"
355.1762,"SW",1,1,"conserved"
355.1915,"SW",,,
355.1987,"SW",1,,"lost"
355.2126,"SW",1,1,"conserved"
355.249,"SW",,,
356.1463,"SW",1,1,"conserved"
356.1827,"SW",1,,"lost"
356.2191,"SW",,,
356.2555,"SW",1,,"lost"
357.0252,"SW",1,,"lost"
357.0463,"SW",1,1,"conserved"
357.0616,"SW",1,1,"conserved"
357.0827,"SW",1,1,"conserved"
357.098,"SW",1,1,"conserved"
357.1038,"SW",,1,"gained"
357.1191,"SW",1,1,"conserved"
357.1344,"SW",1,1,"conserved"
357.1416,"SW",,,
357.1555,"SW",1,1,"conserved"
357.1667,"SW",1,,"lost"
357.1707,"SW",1,,"lost"
357.1741,"SW",,,
357.178,"SW",,,
357.1919,"SW",1,1,"conserved"
357.2143,"SW",1,,"lost"
357.2283,"SW",1,,"lost"
358.1256,"SW",1,1,"conserved"
358.162,"SW",1,1,"conserved"
358.1984,"SW",1,1,"conserved"
358.2347,"SW",,,
359.0045,"SW",1,,"lost"
359.0409,"SW",1,,"lost"
359.062,"SW",1,1,"conserved"
359.0772,"SW",1,1,"conserved"
359.0984,"SW",1,1,"conserved"
359.1136,"SW",1,1,"conserved"
359.1348,"SW",1,1,"conserved"
359.15,"SW",1,1,"conserved"
359.1572,"SW",,,
359.1711,"SW",1,1,"conserved"
359.1864,"SW",1,,"lost"
359.1936,"SW",1,,"lost"
359.2075,"SW",1,1,"conserved"
359.2439,"SW",1,,"lost"
360.0725,"SW",1,,"lost"
360.1412,"SW",,1,"gained"
360.1776,"SW",1,1,"conserved"
360.214,"SW",,,
361.0201,"SW",1,,"lost"
361.0412,"SW",,1,"gained"
361.0565,"SW",1,1,"conserved"
361.0776,"SW",1,1,"conserved"
361.0929,"SW",1,1,"conserved"
361.114,"SW",1,1,"conserved"
361.1253,"SW",,1,"gained"
361.1293,"SW",1,1,"conserved"
361.1504,"SW",1,1,"conserved"
361.1657,"SW",1,1,"conserved"
361.1868,"SW",1,1,"conserved"
361.202,"SW",1,,"lost"
361.2232,"SW",1,,"lost"
361.2596,"SW",,,
362.1093,"SW",,1,"gained"
362.1358,"SW",1,,"lost"
362.1721,"SW",,,
362.1933,"SW",,1,"gained"
363.0358,"SW",1,1,"conserved"
363.0569,"SW",,1,"gained"
363.0722,"SW",1,1,"conserved"
363.0933,"SW",1,1,"conserved"
363.1085,"SW",1,1,"conserved"
363.1119,"SW",,,
363.1297,"SW",1,1,"conserved"
363.1409,"SW",,1,"gained"
363.1449,"SW",1,1,"conserved"
363.1562,"SW",,,
363.1661,"SW",1,1,"conserved"
363.1813,"SW",1,1,"conserved"
363.2024,"SW",1,1,"conserved"
363.2177,"SW",1,,"lost"
363.2211,"SW",,1,"gained"
363.2388,"SW",1,,"lost"
364.0674,"SW",1,,"lost"
364.0885,"SW",,1,"gained"
364.1038,"SW",1,,"lost"
364.1249,"SW",1,1,"conserved"
364.1548,"SW",,,
364.1878,"SW",1,,"lost"
365.015,"SW",1,1,"conserved"
365.0303,"SW",1,,"lost"
365.0514,"SW",1,1,"conserved"
365.0667,"SW",1,,"lost"
365.0725,"SW",1,1,"conserved"
365.0878,"SW",1,1,"conserved"
365.1089,"SW",1,1,"conserved"
365.1242,"SW",1,1,"conserved"
365.1276,"SW",,,
365.1453,"SW",1,1,"conserved"
365.1606,"SW",1,1,"conserved"
365.1639,"SW",,,
365.1817,"SW",1,1,"conserved"
365.1959,"SW",,,
365.197,"SW",1,1,"conserved"
365.2003,"SW",,,
365.2333,"SW",1,,"lost"
365.2367,"SW",,,
366.0831,"SW",1,,"lost"
366.1042,"SW",,1,"gained"
366.1307,"SW",1,,"lost"
366.1671,"SW",1,,"lost"
367.0096,"SW",1,,"lost"
367.0307,"SW",1,1,"conserved"
367.0459,"SW",1,,"lost"
367.0518,"SW",,1,"gained"
367.0671,"SW",1,1,"conserved"
367.0823,"SW",1,,"lost"
367.0882,"SW",,1,"gained"
367.1035,"SW",1,1,"conserved"
367.1068,"SW",,,
367.1187,"SW",1,,"lost"
367.1246,"SW",1,1,"conserved"
367.1398,"SW",1,1,"conserved"
367.1432,"SW",,,
367.1527,"SW",1,,"lost"
367.161,"SW",1,1,"conserved"
367.1762,"SW",1,1,"conserved"
367.1796,"SW",1,,"lost"
367.2126,"SW",1,1,"conserved"
367.216,"SW",,,
367.249,"SW",,,
367.2854,"SW",,,
367.3582,"SW",1,1,"conserved"
368.0962,"SW",,1,"gained"
368.0987,"SW",1,,"lost"
368.1198,"SW",,1,"gained"
