"","Mass","Forest","PreFenton","PostFenton","loss","Treatment","rel_abund","perc","HC","OC"
"3610",445.0988,"SW",2905494.66666667,5251559,"conserved","PostFenton",0.0628599907651103,"second 25 %",1.22,0.72
"3611",445.0988,"SW",2905494.66666667,5251559,"conserved","PreFenton",0.0343615568935591,"third 25 %",1.22,0.72
"3612",445.114,"HW",7346174.66666667,2842419,"conserved","PreFenton",0.0906603489486296,"top 25 %",1,0.45
"3613",445.114,"HW",7346174.66666667,2842419,"conserved","PostFenton",0.0329533799894944,"third 25 %",1,0.45
"3614",445.114,"SW",6792085.33333333,2763237.66666667,"conserved","PostFenton",0.0330753390009465,"third 25 %",1,0.45
"3615",445.114,"SW",6792085.33333333,2763237.66666667,"conserved","PreFenton",0.0803259525081127,"top 25 %",1,0.45
"3616",445.1351,"HW",3225938,6774578,"conserved","PreFenton",0.039811831060008,"third 25 %",1.37,0.63
"3617",445.1351,"HW",3225938,6774578,"conserved","PostFenton",0.0785405821951194,"top 25 %",1.37,0.63
"3618",445.1351,"SW",2849683.33333333,6857869.66666667,"conserved","PostFenton",0.0820871714313781,"second 25 %",1.37,0.63
"3619",445.1351,"SW",2849683.33333333,6857869.66666667,"conserved","PreFenton",0.0337015094573547,"third 25 %",1.37,0.63
"3620",445.1504,"HW",7198374.33333333,4338140,"conserved","PreFenton",0.0888363207431031,"top 25 %",1.13,0.39
"3621",445.1504,"HW",7198374.33333333,4338140,"conserved","PostFenton",0.0502939136938028,"second 25 %",1.13,0.39
"3622",445.1504,"SW",6279057.66666667,3199969.66666667,"conserved","PreFenton",0.0742586795034919,"top 25 %",1.13,0.39
"3623",445.1504,"SW",6279057.66666667,3199969.66666667,"conserved","PostFenton",0.0383029237023329,"third 25 %",1.13,0.39
"3624",445.1576,"HW",NA,2545627.33333333,"gained","PostFenton",0.0295125471744231,"third 25 %",1.53,0.59
"3625",445.1715,"HW",3431247,7507077,"conserved","PreFenton",0.0423455831727576,"third 25 %",1.5,0.55
"3626",445.1715,"HW",3431247,7507077,"conserved","PostFenton",0.0870327566032291,"top 25 %",1.5,0.55
"3627",445.1715,"SW",3287439.66666667,9057759.33333333,"conserved","PostFenton",0.10841936043105,"top 25 %",1.5,0.55
"3628",445.1715,"SW",3287439.66666667,9057759.33333333,"conserved","PreFenton",0.0388785931828624,"third 25 %",1.5,0.55
"3629",445.1868,"HW",7487821.33333333,4415620.33333333,"conserved","PreFenton",0.0924084337424311,"top 25 %",1.25,0.33
"3630",445.1868,"HW",7487821.33333333,4415620.33333333,"conserved","PostFenton",0.0511921763588237,"second 25 %",1.25,0.33
"3631",445.1868,"SW",5677283.33333333,3645405.66666667,"conserved","PostFenton",0.0436346933437761,"third 25 %",1.25,0.33
"3632",445.1868,"SW",5677283.33333333,3645405.66666667,"conserved","PreFenton",0.0671418524691336,"second 25 %",1.25,0.33
"3633",445.194,"HW",NA,3229316,"gained","PostFenton",0.0374388424979407,"third 25 %",1.67,0.5
"3634",445.2079,"HW",12882592.6666667,4551811.33333333,"conserved","PostFenton",0.0527710969099983,"second 25 %",1.62,0.48
"3635",445.2079,"HW",12882592.6666667,4551811.33333333,"conserved","PreFenton",0.158986193429704,"top 25 %",1.62,0.48
"3636",445.2079,"SW",20607201,7301595.33333333,"conserved","PreFenton",0.243709106646157,"top 25 %",1.62,0.48
"3637",445.2079,"SW",20607201,7301595.33333333,"conserved","PostFenton",0.0873984687640195,"second 25 %",1.62,0.48
"3638",445.2232,"HW",6265844.66666667,2392706.33333333,"conserved","PreFenton",0.0773278188599985,"second 25 %",1.36,0.28
"3639",445.2232,"HW",6265844.66666667,2392706.33333333,"conserved","PostFenton",0.0277396685730018,"lowest 25%",1.36,0.28
"3640",445.2232,"SW",4848522.33333333,NA,"lost","PreFenton",0.0573405891664087,"second 25 %",1.36,0.28
"3641",445.2304,"HW",4635295,2272044.33333333,"conserved","PostFenton",0.0263407823650597,"lowest 25%",1.79,0.42
"3642",445.2304,"HW",4635295,2272044.33333333,"conserved","PreFenton",0.0572049374331745,"second 25 %",1.79,0.42
"3643",445.2304,"SW",3629449.66666667,NA,"lost","PreFenton",0.0429233419851889,"second 25 %",1.79,0.42
"3644",445.2443,"HW",2973853.66666667,NA,"lost","PreFenton",0.0367008168707889,"third 25 %",1.73,0.41
"3645",445.2443,"SW",4292488,2141655.66666667,"conserved","PostFenton",0.0256351409988373,"lowest 25%",1.73,0.41
"3646",445.2443,"SW",4292488,2141655.66666667,"conserved","PreFenton",0.0507647019005322,"second 25 %",1.73,0.41
"3647",445.2596,"HW",3079324,NA,"lost","PreFenton",0.0380024435891292,"third 25 %",1.46,0.23
"3648",445.2596,"SW",2339718.66666667,NA,"lost","PreFenton",0.0276704607315021,"lowest 25%",1.46,0.23
"3649",446.0974,"HW",NA,1924004.66666667,"gained","PostFenton",0.0223058095524366,"lowest 25%",1.79,0.93
"3650",446.178,"HW",NA,2120608,"gained","PostFenton",0.0245851161397253,"lowest 25%",1.61,0.56
"3651",447.0205,"HW",3526484.66666667,NA,"lost","PreFenton",0.0435209268699653,"third 25 %",0.63,0.68
"3652",447.0205,"SW",2996269.33333333,NA,"lost","PreFenton",0.0354350948728041,"third 25 %",0.63,0.68
"3653",447.0569,"HW",7304700.33333333,3330243.33333333,"conserved","PostFenton",0.0386089362690067,"third 25 %",0.8,0.6
"3654",447.0569,"HW",7304700.33333333,3330243.33333333,"conserved","PreFenton",0.0901485073844107,"top 25 %",0.8,0.6
"3655",447.0569,"SW",6720554,2411289.33333333,"conserved","PostFenton",0.0288625958930181,"lowest 25%",0.8,0.6
"3656",447.0569,"SW",6720554,2411289.33333333,"conserved","PreFenton",0.0794799939840087,"top 25 %",0.8,0.6
"3657",447.078,"HW",NA,4145858,"gained","PostFenton",0.0480647061733282,"second 25 %",1.18,0.82
"3658",447.078,"SW",NA,3311041.66666667,"gained","PostFenton",0.0396324307866601,"third 25 %",1.18,0.82
"3659",447.0814,"HW",NA,2830700.33333333,"gained","PostFenton",0.0328175204713738,"third 25 %",1.71,1
"3660",447.0814,"SW",NA,1952364.33333333,"gained","PostFenton",0.0233693659279966,"lowest 25%",1.71,1
"3661",447.0933,"HW",8162809,3690859.66666667,"conserved","PostFenton",0.0427897157609647,"second 25 %",0.95,0.52
"3662",447.0933,"HW",8162809,3690859.66666667,"conserved","PreFenton",0.100738567474983,"top 25 %",0.95,0.52
"3663",447.0933,"SW",8211153,3202155,"conserved","PostFenton",0.0383290816552669,"third 25 %",0.95,0.52
"3664",447.0933,"SW",8211153,3202155,"conserved","PreFenton",0.0971084215738427,"top 25 %",0.95,0.52
"3665",447.1144,"HW",29278711,6058005,"conserved","PreFenton",0.361333384580485,"top 25 %",1.33,0.72
"3666",447.1144,"HW",29278711,6058005,"conserved","PostFenton",0.0702330447211538,"second 25 %",1.33,0.72
"3667",447.1144,"SW",3212836.33333333,4857790.33333333,"conserved","PreFenton",0.0379963039423443,"third 25 %",1.33,0.72
"3668",447.1144,"SW",3212836.33333333,4857790.33333333,"conserved","PostFenton",0.0581466675880772,"second 25 %",1.33,0.72
"3669",447.1297,"HW",8415733.66666667,5276009.66666667,"conserved","PreFenton",0.103859952355983,"top 25 %",1.09,0.45
"3670",447.1297,"HW",8415733.66666667,5276009.66666667,"conserved","PostFenton",0.061167038136852,"second 25 %",1.09,0.45
"3671",447.1297,"SW",8233677.33333333,3701863,"conserved","PreFenton",0.0973748034640599,"top 25 %",1.09,0.45
"3672",447.1297,"SW",8233677.33333333,3701863,"conserved","PostFenton",0.0443104750405934,"third 25 %",1.09,0.45
"3673",447.1508,"HW",2240841.33333333,4811795,"conserved","PreFenton",0.0276545911902057,"lowest 25%",1.47,0.63
"3674",447.1508,"HW",2240841.33333333,4811795,"conserved","PostFenton",0.0557851988276708,"second 25 %",1.47,0.63
"3675",447.1508,"SW",2045813.66666667,4916325,"conserved","PostFenton",0.0588473145018995,"second 25 %",1.47,0.63
"3676",447.1508,"SW",2045813.66666667,4916325,"conserved","PreFenton",0.0241946211456778,"lowest 25%",1.47,0.63
"3677",447.1661,"HW",9279986.33333333,6507538,"conserved","PostFenton",0.0754446731850845,"top 25 %",1.22,0.39
"3678",447.1661,"HW",9279986.33333333,6507538,"conserved","PreFenton",0.114525836560359,"top 25 %",1.22,0.39
"3679",447.1661,"SW",7376927,4988856.66666667,"conserved","PostFenton",0.0597155023860773,"second 25 %",1.22,0.39
"3680",447.1661,"SW",7376927,4988856.66666667,"conserved","PreFenton",0.0872425269673409,"top 25 %",1.22,0.39
"3681",447.1872,"HW",NA,4452369,"gained","PostFenton",0.0516182193794952,"second 25 %",1.6,0.55
"3682",447.1872,"SW",2315804.66666667,6184886.33333333,"conserved","PostFenton",0.0740317109255727,"second 25 %",1.6,0.55
"3683",447.1872,"SW",2315804.66666667,6184886.33333333,"conserved","PreFenton",0.027387644080355,"lowest 25%",1.6,0.55
"3684",447.2024,"HW",9249263.33333333,4849680.33333333,"conserved","PostFenton",0.0562244197114891,"second 25 %",1.33,0.33
"3685",447.2024,"HW",9249263.33333333,4849680.33333333,"conserved","PreFenton",0.114146678967852,"top 25 %",1.33,0.33
"3686",447.2024,"SW",7319579.33333333,4393397,"conserved","PostFenton",0.0525879828918352,"second 25 %",1.33,0.33
"3687",447.2024,"SW",7319579.33333333,4393397,"conserved","PreFenton",0.0865643102307945,"top 25 %",1.33,0.33
"3688",447.2097,"HW",NA,2605242.33333333,"gained","PostFenton",0.0302036893839544,"third 25 %",1.78,0.5
"3689",447.2236,"HW",22568088.3333333,2576740.33333333,"conserved","PostFenton",0.0298732534994277,"third 25 %",1.71,0.48
"3690",447.2236,"HW",22568088.3333333,2576740.33333333,"conserved","PreFenton",0.278516487320588,"top 25 %",1.71,0.48
"3691",447.2236,"SW",33737412.3333333,5732616,"conserved","PostFenton",0.0686181358373625,"second 25 %",1.71,0.48
"3692",447.2236,"SW",33737412.3333333,5732616,"conserved","PreFenton",0.39899230469532,"top 25 %",1.71,0.48
"3693",447.2388,"HW",5390486.66666667,NA,"lost","PreFenton",0.066524881911729,"second 25 %",1.44,0.28
"3694",447.2388,"SW",4600514.66666667,NA,"lost","PreFenton",0.0544075500367991,"second 25 %",1.44,0.28
"3695",447.26,"SW",2522475.33333333,NA,"lost","PreFenton",0.0298318151030619,"third 25 %",1.82,0.41
"3696",447.2752,"SW",1647380.33333333,NA,"lost","PreFenton",0.0194825871472363,"lowest 25%",1.54,0.23
"3697",448.0885,"HW",2003959.33333333,NA,"lost","PreFenton",0.0247311914952466,"lowest 25%",0.95,0.55
"3698",449.0362,"HW",5662715.66666667,3315627.66666667,"conserved","PreFenton",0.0698845047431768,"second 25 %",0.74,0.68
"3699",449.0362,"HW",5662715.66666667,3315627.66666667,"conserved","PostFenton",0.0384394905900036,"third 25 %",0.74,0.68
"3700",449.0362,"SW",4965225,NA,"lost","PreFenton",0.0587207621766374,"second 25 %",0.74,0.68
"3701",449.0607,"HW",NA,2093823.33333333,"gained","PostFenton",0.0242745900355307,"lowest 25%",1.69,1.15
"3702",449.0725,"HW",8629923.66666667,4430761.33333333,"conserved","PreFenton",0.106503306349378,"top 25 %",0.9,0.6
"3703",449.0725,"HW",8629923.66666667,4430761.33333333,"conserved","PostFenton",0.0513677124519968,"second 25 %",0.9,0.6
"3704",449.0725,"SW",7913317.33333333,4001014.66666667,"conserved","PreFenton",0.0935860963317733,"top 25 %",0.9,0.6
"3705",449.0725,"SW",7913317.33333333,4001014.66666667,"conserved","PostFenton",0.0478912538158169,"third 25 %",0.9,0.6
"3706",449.0878,"SW",1754980,NA,"lost","PreFenton",0.0207551043919974,"lowest 25%",0.75,0.38
"3707",449.0937,"HW",NA,5086803.33333333,"gained","PostFenton",0.0589734881363937,"second 25 %",1.29,0.82
"3708",449.0937,"SW",NA,4250698,"gained","PostFenton",0.0508799076665182,"second 25 %",1.29,0.82
"3709",449.0972,"SW",NA,2193140.33333333,"gained","PostFenton",0.02625140098396,"lowest 25%",0.4,0.03
"3710",449.1089,"HW",11082059,4965287.66666667,"conserved","PostFenton",0.0575647050054256,"second 25 %",1.05,0.52
"3711",449.1089,"HW",11082059,4965287.66666667,"conserved","PreFenton",0.136765511521003,"top 25 %",1.05,0.52
"3712",449.1089,"SW",10467852,4719688.33333333,"conserved","PreFenton",0.123797058097516,"top 25 %",1.05,0.52
"3713",449.1089,"SW",10467852,4719688.33333333,"conserved","PostFenton",0.0564936174281831,"second 25 %",1.05,0.52
"3714",449.1301,"HW",3161417,5457830.33333333,"conserved","PostFenton",0.0632749629426634,"second 25 %",1.44,0.72
"3715",449.1301,"HW",3161417,5457830.33333333,"conserved","PreFenton",0.0390155667945997,"third 25 %",1.44,0.72
"3716",449.1301,"SW",2498229,4687088.66666667,"conserved","PostFenton",0.0561034066839809,"second 25 %",1.44,0.72
"3717",449.1301,"SW",2498229,4687088.66666667,"conserved","PreFenton",0.0295450681432923,"third 25 %",1.44,0.72
"3718",449.1453,"HW",9490759.66666667,8142757.33333333,"conserved","PreFenton",0.11712702490887,"top 25 %",1.18,0.45
"3719",449.1453,"HW",9490759.66666667,8142757.33333333,"conserved","PostFenton",0.0944024707714013,"top 25 %",1.18,0.45
"3720",449.1453,"SW",8320179.66666667,6083994.33333333,"conserved","PostFenton",0.0728240561723321,"second 25 %",1.18,0.45
"3721",449.1453,"SW",8320179.66666667,6083994.33333333,"conserved","PreFenton",0.0983978150986568,"top 25 %",1.18,0.45
"3722",449.1664,"HW",NA,3464441.66666667,"gained","PostFenton",0.0401647549826764,"third 25 %",1.58,0.63
"3723",449.1664,"SW",NA,4619330.66666667,"gained","PostFenton",0.0552923585258506,"second 25 %",1.58,0.63
"3724",449.1817,"HW",9982959.33333333,7966627.66666667,"conserved","PostFenton",0.0923605241642721,"top 25 %",1.3,0.39
"3725",449.1817,"HW",9982959.33333333,7966627.66666667,"conserved","PreFenton",0.123201341891133,"top 25 %",1.3,0.39
"3726",449.1817,"SW",7951536,6757099.66666667,"conserved","PostFenton",0.0808809769909462,"second 25 %",1.3,0.39
"3727",449.1817,"SW",7951536,6757099.66666667,"conserved","PreFenton",0.0940380857654932,"top 25 %",1.3,0.39
"3728",449.2028,"HW",NA,2062242.66666667,"gained","PostFenton",0.0239084618507036,"lowest 25%",1.7,0.55
"3729",449.2028,"SW",2324654,3103295,"conserved","PreFenton",0.0274922998810666,"lowest 25%",1.7,0.55
"3730",449.2028,"SW",2324654,3103295,"conserved","PostFenton",0.0371457494891351,"third 25 %",1.7,0.55
"3731",449.2181,"HW",8300183,4026615.33333333,"conserved","PreFenton",0.102433922587214,"top 25 %",1.42,0.33
"3732",449.2181,"HW",8300183,4026615.33333333,"conserved","PostFenton",0.0466822749041777,"second 25 %",1.42,0.33
"3733",449.2181,"SW",7238146,3797907,"conserved","PreFenton",0.0856012466435619,"top 25 %",1.42,0.33
"3734",449.2181,"SW",7238146,3797907,"conserved","PostFenton",0.0454601003143538,"third 25 %",1.42,0.33
"3735",449.2392,"SW",2668714.66666667,NA,"lost","PreFenton",0.0315613006980827,"third 25 %",1.81,0.48
"3736",449.2545,"HW",3626644,NA,"lost","PreFenton",0.0447570096644113,"third 25 %",1.52,0.28
"3737",449.2545,"SW",3346260,NA,"lost","PreFenton",0.0395742262719604,"third 25 %",1.52,0.28
"3738",449.2756,"SW",2653863,NA,"lost","PreFenton",0.0313856588719298,"third 25 %",1.91,0.41
"3739",450.1253,"HW",NA,2288157.33333333,"gained","PostFenton",0.0265275872702376,"lowest 25%",1.47,0.76
"3740",451.0154,"HW",1894744.66666667,NA,"lost","PreFenton",0.0233833553438363,"lowest 25%",0.67,0.78
"3741",451.0518,"HW",6924800.33333333,4766191,"conserved","PostFenton",0.0552564921376857,"second 25 %",0.84,0.68
"3742",451.0518,"HW",6924800.33333333,4766191,"conserved","PreFenton",0.0854600990455966,"top 25 %",0.84,0.68
"3743",451.0518,"SW",6166868.33333333,3573131,"conserved","PostFenton",0.0427695816923183,"third 25 %",0.84,0.68
"3744",451.0518,"SW",6166868.33333333,3573131,"conserved","PreFenton",0.0729318830015363,"top 25 %",0.84,0.68
"3745",451.0671,"HW",2461012.66666667,NA,"lost","PreFenton",0.0303717618013345,"lowest 25%",0.7,0.43
"3746",451.0671,"SW",2237950,NA,"lost","PreFenton",0.0264669032547781,"lowest 25%",0.7,0.43
"3747",451.0729,"HW",NA,2220611.66666667,"gained","PostFenton",0.025744501447806,"lowest 25%",1.25,0.94
"3748",451.0882,"HW",8884733.66666667,5683693.66666667,"conserved","PreFenton",0.10964795843891,"top 25 %",1,0.6
"3749",451.0882,"HW",8884733.66666667,5683693.66666667,"conserved","PostFenton",0.0658934932328941,"second 25 %",1,0.6
"3750",451.0882,"SW",8201212,5243442,"conserved","PostFenton",0.0627628320842232,"second 25 %",1,0.6
"3751",451.0882,"SW",8201212,5243442,"conserved","PreFenton",0.0969908552809158,"top 25 %",1,0.6
"3752",451.1035,"SW",1900453,NA,"lost","PreFenton",0.0224755270185897,"lowest 25%",0.83,0.38
"3753",451.1093,"HW",NA,10448023,"gained","PostFenton",0.121128402272141,"top 25 %",1.41,0.82
"3754",451.1093,"SW",NA,10333062,"gained","PostFenton",0.123684449112218,"top 25 %",1.41,0.82
"3755",451.1123,"HW",4859046,NA,"lost","PreFenton",0.0599662852989759,"second 25 %",1.56,0.69
"3756",451.1123,"SW",4958201.33333333,NA,"lost","PreFenton",0.0586376974494717,"second 25 %",1.56,0.69
"3757",451.1246,"HW",11536549.3333333,8499009.33333333,"conserved","PostFenton",0.0985326526791416,"top 25 %",1.14,0.52
"3758",451.1246,"HW",11536549.3333333,8499009.33333333,"conserved","PreFenton",0.142374451422846,"top 25 %",1.14,0.52
"3759",451.1246,"SW",11449336.3333333,6767150.66666667,"conserved","PreFenton",0.135404489405817,"top 25 %",1.14,0.52
"3760",451.1246,"SW",11449336.3333333,6767150.66666667,"conserved","PostFenton",0.0810012852207843,"second 25 %",1.14,0.52
"3761",451.1457,"HW",NA,6179989.33333333,"gained","PostFenton",0.0716472613053725,"second 25 %",1.56,0.72
"3762",451.1457,"SW",NA,5730519.66666667,"gained","PostFenton",0.0685930431945923,"second 25 %",1.56,0.72
"3763",451.1569,"HW",NA,2231274.33333333,"gained","PostFenton",0.0258681183059708,"lowest 25%",1.65,0.71
"3764",451.161,"HW",9664674.66666667,10241855.3333333,"conserved","PreFenton",0.11927333850783,"top 25 %",1.27,0.45
"3765",451.161,"HW",9664674.66666667,10241855.3333333,"conserved","PostFenton",0.118738212275095,"top 25 %",1.27,0.45
"3766",451.161,"SW",8214175.66666667,8149206,"conserved","PostFenton",0.0975441795289706,"top 25 %",1.27,0.45
"3767",451.161,"SW",8214175.66666667,8149206,"conserved","PreFenton",0.0971441688542726,"top 25 %",1.27,0.45
"3768",451.1821,"HW",NA,2110782.33333333,"gained","PostFenton",0.0244712029807868,"lowest 25%",1.68,0.63
"3769",451.1821,"SW",NA,3202601.66666667,"gained","PostFenton",0.0383344281557141,"third 25 %",1.68,0.63
"3770",451.1974,"HW",8832500.66666667,6914536,"conserved","PreFenton",0.109003342401107,"top 25 %",1.39,0.39
"3771",451.1974,"HW",8832500.66666667,6914536,"conserved","PostFenton",0.0801631751895265,"top 25 %",1.39,0.39
"3772",451.1974,"SW",8167751,6421714.33333333,"conserved","PreFenton",0.0965951319404443,"top 25 %",1.39,0.39
"3773",451.1974,"SW",8167751,6421714.33333333,"conserved","PostFenton",0.0768664893014645,"second 25 %",1.39,0.39
"3774",451.2337,"HW",5559794,2509627.66666667,"conserved","PostFenton",0.0290951876313151,"third 25 %",1.5,0.33
"3775",451.2337,"HW",5559794,2509627.66666667,"conserved","PreFenton",0.0686143315390582,"second 25 %",1.5,0.33
"3776",451.2337,"SW",6515694,2819791,"conserved","PreFenton",0.0770572366387713,"top 25 %",1.5,0.33
"3777",451.2337,"SW",6515694,2819791,"conserved","PostFenton",0.0337522697963673,"third 25 %",1.5,0.33
"3778",451.2549,"SW",NA,2252920,"gained","PostFenton",0.0269669502702973,"lowest 25%",1.9,0.48
"3779",451.2701,"HW",1758190.66666667,NA,"lost","PreFenton",0.021698119986378,"lowest 25%",1.6,0.28
"3780",451.2701,"SW",2000875,NA,"lost","PreFenton",0.0236631582698024,"lowest 25%",1.6,0.28
"3781",452.141,"HW",NA,2881467.66666667,"gained","PostFenton",0.0334060878945393,"third 25 %",1.59,0.76
"3782",452.141,"SW",NA,2430928.33333333,"gained","PostFenton",0.0290976703458874,"lowest 25%",1.59,0.76
"3783",453.0311,"HW",2871485,3463572,"conserved","PostFenton",0.0401546725648024,"third 25 %",0.78,0.78
"3784",453.0311,"HW",2871485,3463572,"conserved","PreFenton",0.0354374683305591,"third 25 %",0.78,0.78
"3785",453.0311,"SW",2406902,NA,"lost","PreFenton",0.0284649980463067,"third 25 %",0.78,0.78
"3786",453.0463,"HW",2991974.33333333,NA,"lost","PreFenton",0.036924446996361,"third 25 %",0.64,0.5
"3787",453.0463,"SW",2453492.66666667,NA,"lost","PreFenton",0.0290159981433787,"third 25 %",0.64,0.5
"3788",453.0675,"HW",7740431.66666667,6293223.66666667,"conserved","PostFenton",0.0729600353946924,"top 25 %",0.95,0.68
"3789",453.0675,"HW",7740431.66666667,6293223.66666667,"conserved","PreFenton",0.0955259393841016,"top 25 %",0.95,0.68
"3790",453.0675,"SW",6226418.66666667,4844924.33333333,"conserved","PreFenton",0.0736361493663448,"top 25 %",0.95,0.68
"3791",453.0675,"SW",6226418.66666667,4844924.33333333,"conserved","PostFenton",0.0579926644356449,"second 25 %",0.95,0.68
"3792",453.0827,"HW",3073038.33333333,NA,"lost","PreFenton",0.0379248711437093,"third 25 %",0.78,0.43
"3793",453.0827,"SW",2657777.33333333,NA,"lost","PreFenton",0.0314319513635584,"third 25 %",0.78,0.43
"3794",453.0886,"HW",NA,7244860.33333333,"gained","PostFenton",0.0839927665608584,"top 25 %",1.38,0.94
"3795",453.0886,"SW",NA,6506191.66666667,"gained","PostFenton",0.077877664153198,"second 25 %",1.38,0.94
"3796",453.1038,"HW",8555191.66666667,7641489,"conserved","PreFenton",0.105581026454731,"top 25 %",1.1,0.6
"3797",453.1038,"HW",8555191.66666667,7641489,"conserved","PostFenton",0.0885910524460123,"top 25 %",1.1,0.6
"3798",453.1038,"SW",7718383.33333333,6302414.33333333,"conserved","PreFenton",0.0912807278833867,"top 25 %",1.1,0.6
"3799",453.1038,"SW",7718383.33333333,6302414.33333333,"conserved","PostFenton",0.0754384948909898,"second 25 %",1.1,0.6
"3800",453.1191,"HW",2645686.66666667,NA,"lost","PreFenton",0.0326508539875997,"lowest 25%",0.92,0.38
"3801",453.1191,"SW",2152088.66666667,NA,"lost","PreFenton",0.0254514723458394,"lowest 25%",0.92,0.38
"3802",453.125,"HW",5758646,20554810.6666667,"conserved","PreFenton",0.0710683967535616,"second 25 %",1.53,0.82
"3803",453.125,"HW",5758646,20554810.6666667,"conserved","PostFenton",0.238300717280169,"top 25 %",1.53,0.82
"3804",453.125,"SW",4865517.66666667,17134967,"conserved","PreFenton",0.0575415828629239,"second 25 %",1.53,0.82
"3805",453.125,"SW",4865517.66666667,17134967,"conserved","PostFenton",0.205101735956974,"top 25 %",1.53,0.82
"3806",453.1402,"HW",8529930.33333333,10497082,"conserved","PreFenton",0.105269272188215,"top 25 %",1.24,0.52
"3807",453.1402,"HW",8529930.33333333,10497082,"conserved","PostFenton",0.121697164255827,"top 25 %",1.24,0.52
"3808",453.1402,"SW",9131500.33333333,8158582,"conserved","PreFenton",0.107992821954605,"top 25 %",1.24,0.52
"3809",453.1402,"SW",9131500.33333333,8158582,"conserved","PostFenton",0.0976564081592523,"top 25 %",1.24,0.52
"3810",453.1614,"HW",3039070,5891470.33333333,"conserved","PreFenton",0.037505662359146,"third 25 %",1.67,0.72
"3811",453.1614,"HW",3039070,5891470.33333333,"conserved","PostFenton",0.0683023370555737,"second 25 %",1.67,0.72
"3812",453.1614,"SW",2644458.66666667,6218782.66666667,"conserved","PreFenton",0.0312744394163973,"third 25 %",1.67,0.72
"3813",453.1614,"SW",2644458.66666667,6218782.66666667,"conserved","PostFenton",0.0744374424807747,"second 25 %",1.67,0.72
"3814",453.1766,"HW",7909042.33333333,9623949.66666667,"conserved","PostFenton",0.111574567424942,"top 25 %",1.36,0.45
"3815",453.1766,"HW",7909042.33333333,9623949.66666667,"conserved","PreFenton",0.0976067913335961,"top 25 %",1.36,0.45
"3816",453.1766,"SW",7299902.33333333,8547016,"conserved","PostFenton",0.102305876565273,"top 25 %",1.36,0.45
"3817",453.1766,"SW",7299902.33333333,8547016,"conserved","PreFenton",0.0863316020579827,"top 25 %",1.36,0.45
"3818",453.213,"HW",6673412.66666667,4350348.33333333,"conserved","PreFenton",0.0823576825342121,"top 25 %",1.48,0.39
"3819",453.213,"HW",6673412.66666667,4350348.33333333,"conserved","PostFenton",0.0504354501271618,"second 25 %",1.48,0.39
"3820",453.213,"SW",6928528.66666667,4901573,"conserved","PreFenton",0.0819395866389435,"top 25 %",1.48,0.39
"3821",453.213,"SW",6928528.66666667,4901573,"conserved","PostFenton",0.058670736349818,"second 25 %",1.48,0.39
"3822",453.2494,"HW",3591682,NA,"lost","PreFenton",0.0443255378761997,"third 25 %",1.58,0.33
"3823",453.2494,"SW",4366477.66666667,1915756.33333333,"conserved","PreFenton",0.0516397336704645,"second 25 %",1.58,0.33
"3824",453.2494,"SW",4366477.66666667,1915756.33333333,"conserved","PostFenton",0.0229311763271696,"lowest 25%",1.58,0.33
"3825",454.1202,"HW",NA,2510694.66666667,"gained","PostFenton",0.0291075578189788,"third 25 %",1.56,0.88
"3826",454.1566,"HW",NA,2004752.33333333,"gained","PostFenton",0.0232419518111717,"lowest 25%",1.71,0.76
"3827",454.1566,"SW",NA,2090952.33333333,"gained","PostFenton",0.0250282333995712,"lowest 25%",1.71,0.76
"3828",455.0256,"HW",2541445.33333333,NA,"lost","PreFenton",0.0313643945602527,"lowest 25%",0.57,0.57
"3829",455.0256,"SW",2067445,NA,"lost","PreFenton",0.0244504420561562,"lowest 25%",0.57,0.57
"3830",455.0467,"HW",3949614.33333333,4856131,"conserved","PreFenton",0.0487428396301643,"second 25 %",0.89,0.78
"3831",455.0467,"HW",3949614.33333333,4856131,"conserved","PostFenton",0.0562992050509666,"second 25 %",0.89,0.78
"3832",455.0467,"SW",2915656.66666667,3293566.33333333,"conserved","PostFenton",0.0394232549415538,"third 25 %",0.89,0.78
"3833",455.0467,"SW",2915656.66666667,3293566.33333333,"conserved","PreFenton",0.0344817368220093,"third 25 %",0.89,0.78
"3834",455.062,"HW",4102018.66666667,NA,"lost","PreFenton",0.0506236865563854,"second 25 %",0.73,0.5
"3835",455.062,"SW",3498311.33333333,NA,"lost","PreFenton",0.0413724469333216,"second 25 %",0.73,0.5
"3836",455.0831,"HW",6946689.33333333,7153303.33333333,"conserved","PostFenton",0.0829313070745201,"top 25 %",1.05,0.68
"3837",455.0831,"HW",6946689.33333333,7153303.33333333,"conserved","PreFenton",0.0857302347921834,"top 25 %",1.05,0.68
"3838",455.0831,"SW",5315568,5912784.33333333,"conserved","PostFenton",0.0707747106315328,"second 25 %",1.05,0.68
"3839",455.0831,"SW",5315568,5912784.33333333,"conserved","PreFenton",0.0628640604125179,"second 25 %",1.05,0.68
"3840",455.0984,"HW",3583531.33333333,NA,"lost","PreFenton",0.044224949159256,"third 25 %",0.87,0.43
"3841",455.0984,"SW",3532441.66666667,NA,"lost","PreFenton",0.0417760860809285,"second 25 %",0.87,0.43
"3842",455.1042,"HW",NA,16871062.6666667,"gained","PostFenton",0.195593450114582,"top 25 %",1.5,0.94
"3843",455.1042,"SW",NA,16840569.6666667,"gained","PostFenton",0.201577865492107,"top 25 %",1.5,0.94
