Mass,PreFenton,PreFentonGoethite,PostFenton,PostFentonGoethite,Forest
585.1978,0,2591689.66666667,0,0,HW
585.2342,0,3134921.33333333,0,0,HW
585.2401,0,2597907,0,1624151,HW
585.2918,0,2753480.66666667,0,1771860,HW
585.3282,0,2628370.5,0,0,HW
585.3646,0,3059218,0,0,HW
585.4008,0,0,0,0,HW
586.3094,0,0,0,0,HW
587.2709,0,0,0,1607389,HW
587.2862,0,3251124.66666667,0,0,HW
587.3074,0,2746369,0,0,HW
588.1781,0,0,0,0,HW
589.2502,0,0,0,0,HW
589.2866,0,1845796.5,0,0,HW
589.3018,0,3327564,0,0,HW
591.1415,0,0,0,0,HW
591.1965,0,1982684,0,0,HW
591.2659,0,0,0,0,HW
591.3023,0,0,0,0,HW
591.3176,0,3077348.33333333,0,0,HW
593.1646,0,0,0,0,HW
593.1758,0,2992682,0,1613602,HW
593.2814,0,0,0,0,HW
593.2967,0,4192467.33333333,0,2139590.33333333,HW
593.3332,0,2364870.5,0,0,HW
594.1726,0,2739233.33333333,0,0,HW
595.155,0,2459161.33333333,0,0,HW
595.3124,0,3154797.33333333,0,1801480.5,HW
595.3489,0,2433714,0,0,HW
596.1518,0,2420582.66666667,0,0,HW
597.1252,0,2064798.5,0,0,HW
597.1978,0,1877513.33333333,0,0,HW
597.2341,0,2299549.5,0,0,HW
597.2402,0,2725789.5,0,1558410,HW
597.2705,0,2217629,0,0,HW
597.2917,0,3223731.66666667,0,2143139,HW
597.3281,0,2400924.5,0,0,HW
599.1043,0,1977993.5,0,0,HW
599.2135,0,2283514,0,0,HW
599.25,0,2796680,0,0,HW
599.2557,0,2036360,0,0,HW
599.271,0,2462201.33333333,0,2229565.66666667,HW
599.2862,0,2070180,0,0,HW
599.3074,0,2742435.66666667,0,0,HW
599.3438,0,0,0,0,HW
601.2502,0,0,0,0,HW
601.2654,0,3963712,0,0,HW
601.2867,0,2297663.66666667,0,0,HW
601.3018,0,2634098,0,0,HW
601.323,0,2112625.5,0,0,HW
601.3956,0,0,0,0,HW
601.396,0,0,0,0,HW
602.2315,0,3084942.33333333,0,0,HW
603.2659,0,0,0,0,HW
603.281,0,3684145.33333333,0,1756640.5,HW
603.3023,0,0,0,0,HW
603.3175,0,2102108.5,0,0,HW
603.328,0,2876252,0,0,HW
605.2604,0,3871181.33333333,0,2138297.33333333,HW
605.2816,0,0,0,0,HW
605.2968,0,3359693,0,0,HW
605.3333,0,1870151.5,0,0,HW
607.1305,0,1751819,0,0,HW
607.2761,0,3475390.33333333,0,2171649,HW
607.297,0,0,0,0,HW
607.3125,0,3240894,0,0,HW
607.349,0,1952306.5,0,0,HW
609.1461,0,2281965,0,0,HW
609.1706,0,2260912.33333333,0,0,HW
609.2917,0,3087791.33333333,0,0,HW
609.3282,0,2662174.5,0,0,HW
610.0957,0,0,0,0,HW
611.1771,0,2138358.66666667,0,0,HW
611.2194,0,0,0,1929968,HW
611.3074,0,2627317.33333333,0,0,HW
611.3438,0,1954572,0,0,HW
613.1564,0,1855739.5,0,0,HW
613.1694,0,1919227.5,0,0,HW
613.1929,0,2066683,0,0,HW
613.2292,0,2149947.66666667,0,0,HW
613.235,0,2627579,0,2671593.66666667,HW
613.2502,0,1941680.5,0,1690754,HW
613.2655,0,2465275,0,0,HW
613.2866,0,2267536.66666667,0,0,HW
613.323,0,2568442,0,0,HW
615.2084,0,2348416.66666667,0,0,HW
615.2447,0,2419925.66666667,0,0,HW
615.2506,0,2617387,0,2174182.33333333,HW
615.2659,0,0,0,0,HW
615.2811,0,2307115,0,0,HW
615.3023,0,0,0,0,HW
615.3177,0,1948138,0,0,HW
615.3388,0,0,0,0,HW
616.2473,0,2304994.5,0,0,HW
617.1512,0,1944694,0,0,HW
617.2241,0,2487322.33333333,0,0,HW
617.2604,0,2958703.33333333,0,0,HW
617.2816,0,0,0,0,HW
617.2969,0,2872538.5,0,0,HW
617.3028,0,0,0,0,HW
617.3181,0,0,0,0,HW
617.3334,0,2006490.5,0,0,HW
617.829,0,1926871,0,0,HW
619.2396,0,2728797.33333333,0,1514831.5,HW
619.2761,0,3453106.66666667,0,0,HW
619.3125,0,2274653,0,0,HW
621.1826,0,1967042,0,0,HW
621.2553,0,2657268.66666667,0,0,HW
621.2917,0,2978463.33333333,0,0,HW
621.3281,0,2358260,0,0,HW
622.2102,0,1911741,0,2550910,HW
623.2349,0,0,0,1595634,HW
623.271,0,2415755.66666667,0,1651459.33333333,HW
623.3074,0,2815115,0,0,HW
623.344,0,2445496,0,0,HW
625.0954,0,0,0,0,HW
625.2293,0,1766577,0,0,HW
625.2503,0,0,0,0,HW
625.2655,0,1748657,0,0,HW
625.2867,0,2576843.33333333,0,1564972,HW
625.323,0,2305969,0,0,HW
625.3596,0,1913520,0,0,HW
627.1721,0,1961691,0,0,HW
627.2086,0,2051244,0,0,HW
627.2449,0,2260908,0,0,HW
627.2506,0,0,0,1717381.66666667,HW
627.2659,0,0,0,1604487,HW
627.2813,0,2138539.5,0,0,HW
627.3024,0,2065331.66666667,0,0,HW
627.3388,0,1828139.5,0,0,HW
629.1513,0,1791163,0,0,HW
629.224,0,2227369.5,0,0,HW
629.2606,0,2647209.5,0,0,HW
629.2663,0,2205254.66666667,0,1813030.5,HW
629.2815,0,0,0,0,HW
629.2968,0,2233257.5,0,0,HW
629.3179,0,0,0,0,HW
631.167,0,1956056,0,0,HW
631.2761,0,2515500,0,0,HW
631.3125,0,2221952.66666667,0,0,HW
631.3336,0,0,0,0,HW
633.1827,0,2255020,0,0,HW
633.2554,0,2432528,0,1654090,HW
633.2917,0,2953743.66666667,0,0,HW
633.3282,0,2253228.5,0,0,HW
634.2119,0,2703361.66666667,0,0,HW
635.2346,0,2272754.66666667,0,0,HW
635.271,0,2689351.33333333,0,0,HW
635.3075,0,2767516.33333333,0,0,HW
635.3439,0,1931186,0,0,HW
637.2115,0,0,0,0,HW
637.2502,0,1780109.5,0,0,HW
637.2866,0,2335527,0,1460757.5,HW
637.3231,0,2368826,0,0,HW
637.3596,0,1806265.5,0,0,HW
639.266,0,1957314.5,0,0,HW
639.3024,0,2042458.66666667,0,0,HW
639.339,0,2309315,0,0,HW
641.2606,0,2035661,0,0,HW
641.2663,0,0,0,0,HW
641.2814,0,0,0,0,HW
641.2819,0,1952205.5,0,0,HW
641.318,0,2294477.5,0,0,HW
641.3544,0,2319053.5,0,0,HW
643.2763,0,2332121,0,0,HW
643.2818,0,0,0,0,HW
643.2971,0,0,0,0,HW
643.3126,0,1998041,0,0,HW
644.2076,0,4941481.66666667,0,1459640,HW
645.2554,0,2699748.5,0,0,HW
645.2612,0,0,0,2305042.33333333,HW
645.2919,0,2275044.5,0,0,HW
645.3129,0,0,0,0,HW
645.328,0,2016996.5,0,0,HW
647.2348,0,2557424.5,0,0,HW
647.2405,0,2553280.66666667,0,1834483.5,HW
647.2711,0,2211776.33333333,0,0,HW
647.3075,0,2372849,0,0,HW
647.3285,0,0,0,0,HW
647.3441,0,2264049.5,0,0,HW
649.2505,0,2593532.5,0,0,HW
649.2868,0,2601725,0,0,HW
649.3231,0,2013949,0,0,HW
649.3595,0,1923325,0,0,HW
651.2275,0,1875208,0,0,HW
651.2661,0,1823514.5,0,0,HW
651.3025,0,2679048.5,0,0,HW
651.339,0,2118408.5,0,0,HW
652.1964,0,1913357.5,0,0,HW
653.2816,0,2143123,0,0,HW
653.3183,0,2278675.5,0,0,HW
657.2555,0,1927972,0,0,HW
657.2612,0,0,0,1801574.33333333,HW
657.2918,0,2327844.5,0,0,HW
657.3129,0,0,0,0,HW
659.2769,0,1854506.5,0,0,HW
659.3075,0,2163498.5,0,0,HW
659.3285,0,0,0,0,HW
660.1938,0,2413612.5,0,0,HW
661.2561,0,0,0,0,HW
661.323,0,2188845.5,0,0,HW
661.3441,0,0,0,0,HW
663.2353,0,0,0,0,HW
663.2661,0,2052399,0,0,HW
663.3026,0,2059311,0,0,HW
663.3388,0,2556974.5,0,0,HW
663.3599,0,0,0,0,HW
665.3545,0,2050360.66666667,0,0,HW
667.2973,0,1854759,0,0,HW
668.1731,0,2489635.5,0,0,HW
668.2521,0,3671770.66666667,0,0,HW
669.3129,0,0,0,0,HW
670.1888,0,4372121,0,0,HW
670.2565,0,2372376,0,0,HW
671.1621,0,1860625,0,0,HW
671.2405,0,0,0,1529344,HW
671.2769,0,0,0,1509400,HW
671.3076,0,1829648,0,0,HW
671.8469,0,2123531.5,0,0,HW
673.2562,0,3326206.5,0,2165684.33333333,HW
673.2867,0,2044158,0,0,HW
675.2717,0,0,0,0,HW
675.3025,0,1821159,0,0,HW
676.7974,0,0,0,2850130.5,HW
676.8036,0,0,0,3191378.5,HW
676.8486,0,0,0,0,HW
677.2455,0,2385356,0,0,HW
677.2509,0,0,0,0,HW
679.3337,0,1833896.5,0,0,HW
681.192,0,2632324,0,0,HW
681.3495,0,1793920.5,0,0,HW
687.2296,0,1843173.5,0,0,HW
687.272,0,0,0,0,HW
687.3025,0,1741027,0,0,HW
689.251,0,0,0,1740214,HW
691.2975,0,1712213.5,0,0,HW
693.1735,0,2001930,0,0,HW
693.3132,0,1965572,0,0,HW
694.279,0,2097370.5,0,0,HW
695.2073,0,0,0,0,HW
695.2078,0,3080881,0,0,HW
695.2634,0,1726894.5,0,0,HW
703.1212,0,2483400.66666667,0,0,HW
703.2667,0,0,0,1709182,HW
709.2235,0,2381987,0,0,HW
710.2627,0,2750303,0,0,HW
711.2026,0,1929248,0,0,HW
715.1937,0,0,0,0,HW
717.1369,0,4278649.33333333,0,0,HW
717.2461,0,2331253,0,1511418.5,HW
719.2615,0,0,0,0,HW
719.2621,0,2086623,0,0,HW
721.1316,0,2130717,0,0,HW
721.2411,0,1831239.5,0,0,HW
723.239,0,2016939.5,0,0,HW
725.2185,0,1789198.5,0,0,HW
729.246,0,0,0,1824166.5,HW
731.1525,0,7101194.66666667,0,2590799,HW
731.2251,0,0,0,1729451.33333333,HW
731.2255,0,3055648.5,0,0,HW
733.2775,0,1947507.5,0,0,HW
735.1477,0,2380500,0,0,HW
735.2565,0,0,0,0,HW
745.1684,0,2495594.5,0,0,HW
745.2773,0,0,0,0,HW
745.2778,0,2223457,0,0,HW
747.2567,0,0,0,0,HW
747.2929,0,0,0,0,HW
747.2934,0,2651055,0,0,HW
749.163,0,0,0,1624102.5,HW
749.1635,0,2644234,0,0,HW
749.2358,0,2903299.5,0,1501972.5,HW
757.2044,0,1850174.5,0,0,HW
758.2049,0,3280721.33333333,0,0,HW
759.2569,0,2012551.5,0,0,HW
761.2723,0,1988819,0,1574931.5,HW
763.1787,0,2281512.5,0,0,HW
763.2515,0,2907325,0,0,HW
763.2881,0,1871646.5,0,0,HW
775.2885,0,0,0,0,HW
777.2313,0,8687419,0,0,HW
779.2467,0,2061957.5,0,0,HW
781.2258,0,0,0,0,HW
787.2152,0,0,0,2045062.66666667,HW
791.2469,0,3013202,0,0,HW
795.2418,0,0,0,0,HW
809.2575,0,8612889.5,0,0,HW
811.3108,0,9447273,0,0,HW
819.2052,0,2373482.66666667,0,0,HW
819.2423,0,2549456.5,0,0,HW
819.2784,0,21041357,0,0,HW
827.2681,0,3574364,0,0,HW
841.2474,0,1871793,0,0,HW
853.2115,0,1985122,0,0,HW
861.2889,0,4575072,0,0,HW
867.2629,0,0,0,0,HW
867.2634,0,3431146,0,0,HW
909.2742,0,2518105,0,0,HW
909.3106,0,1573976.5,0,0,HW
910.6131,0,2461772,0,0,HW
921.2007,0,1781141,0,0,HW
923.3259,0,3243872.5,0,0,HW
965.3358,0,4948569.5,0,0,HW
966.3398,0,2353478,0,0,HW
971.3125,0,1826298,0,0,HW
303.0722,0,0,1395955.66666667,0,HW
328.115,0,0,1438544,1870472.33333333,HW
319.1398,0,0,1443008,1824834.66666667,HW
358.078,0,0,1477999,0,HW
331.0307,0,0,1515547.66666667,0,HW
597.0732,0,0,1518545.5,0,HW
631.2456,0,2209193.5,1519605.66666667,2833438,HW
737.1994,0,0,1530466.66666667,0,HW
747.1834,0,0,1532332.5,0,HW
733.241,0,1949046.5,1546773,0,HW
601.2349,0,3672555,1548069,3180931.66666667,HW
365.0362,0,0,1553544.5,0,HW
311.062,0,0,1559960.5,0,HW
658.1836,0,0,1571936.5,0,HW
331.1147,0,0,1573090.5,0,HW
593.1393,0,0,1576953.5,0,HW
355.1148,0,0,1578822,0,HW
659.1313,0,0,1582214,0,HW
344.11,0,0,1584881,1713708.5,HW
705.246,0,2502556.5,1590349.5,0,HW
609.1343,0,0,1610988.5,0,HW
567.1676,0,0,1615192,0,HW
642.2364,0,0,1616311.66666667,0,HW
456.1358,0,0,1622073,0,HW
599.1619,0,0,1627702.5,0,HW
330.1307,0,0,1630485.66666667,2371826.66666667,HW
587.2193,0,2664202,1634293.33333333,2969849,HW
644.2042,0,0,1637698,0,HW
605.1877,0,2610979.33333333,1640268,0,HW
438.1616,0,0,1641942.33333333,2568700,HW
547.1668,0,0,1648940,0,HW
416.0835,0,0,1649584,0,HW
547.094,0,0,1652492.5,0,HW
547.2032,0,0,1653219,0,HW
356.0987,0,0,1655048,0,HW
571.0941,0,0,1660649.66666667,0,HW
444.1735,0,0,1660775.5,2285047.66666667,HW
541.0473,0,0,1664223,0,HW
514.2153,0,0,1669217,1897988,HW
311.0984,0,0,1672917.5,0,HW
371.146,0,0,1684464,2011361.33333333,HW
789.2308,0,0,1685700,0,HW
584.1832,0,0,1687595,0,HW
422.0941,0,0,1689196,0,HW
373.089,0,0,1695939.66666667,0,HW
545.2087,0,0,1696147,0,HW
341.015,0,0,1697450,0,HW
339.1602,0,0,1698539,1671592,HW
567.0628,0,0,1707799.5,0,HW
411.348,0,0,1708949,2209084.5,HW
777.2308,0,0,1709485.33333333,1583838.5,HW
613.1775,0,0,1709936,0,HW
625.1986,0,0,1710405,0,HW
386.0729,0,0,1712662.33333333,0,HW
347.1096,0,0,1713664,0,HW
456.1735,0,0,1716791.5,1778903.33333333,HW
839.2315,0,0,1717258.5,0,HW
416.1198,0,0,1719739.5,0,HW
392.1675,0,0,1720152,0,HW
547.1305,0,0,1720949.5,0,HW
470.1892,0,0,1722187.5,2472745,HW
595.1879,0,0,1723622.5,0,HW
462.1366,0,0,1723673.5,0,HW
500.162,0,0,1724081,0,HW
507.1944,0,2613634.66666667,1728349,1875638.5,HW
569.0995,0,0,1729106,0,HW
563.1619,0,0,1731172,0,HW
414.0678,0,0,1731203,0,HW
623.1983,0,0,1735257.5,0,HW
583.2761,0,3449822.33333333,1737517.5,2791694,HW
573.1825,0,0,1740870,0,HW
509.1623,0,0,1741392,0,HW
421.11,0,0,1743321.5,0,HW
805.226,0,2334918.66666667,1744944,1789770,HW
464.141,0,0,1747131.5,0,HW
348.0936,0,0,1747699,2016926.66666667,HW
519.2083,0,0,1748503,0,HW
581.1149,0,0,1750067.5,0,HW
390.1154,0,0,1750412.5,0,HW
378.1518,0,0,1751045,0,HW
533.224,0,0,1751408,0,HW
729.2098,0,0,1751921,0,HW
610.2103,0,0,1753159.5,1558070,HW
462.173,0,0,1754533.33333333,0,HW
559.1305,0,0,1756270.5,0,HW
595.1187,0,0,1758439,0,HW
545.0783,0,0,1762928.5,0,HW
553.047,0,0,1764018.5,0,HW
489.0523,0,0,1767315,0,HW
500.1997,0,0,1770091.5,1726519.66666667,HW
357.1304,0,0,1771156,1954731.33333333,HW
609.1825,0,0,1772523,0,HW
487.0364,0,0,1775517,0,HW
505.1788,0,0,1779894,0,HW
369.094,0,0,1783037.33333333,0,HW
597.1786,0,0,1784016.5,0,HW
573.1098,0,0,1785423.5,0,HW
629.1208,0,0,1789641.5,0,HW
363.141,0,0,1791951.5,1592409,HW
507.2083,0,2282372.66666667,1793214,2536400.66666667,HW
821.2208,0,1852976.5,1794958.5,0,HW
573.1461,0,0,1795910,0,HW
508.1307,0,0,1797289,0,HW
433.1101,0,0,1797448,0,HW
543.0628,0,0,1800359.33333333,0,HW
563.1287,0,0,1802212.5,0,HW
791.2099,0,0,1802361.5,0,HW
377.1567,0,0,1803245,1967078.33333333,HW
641.2299,0,2670989.33333333,1808221.5,2219054,HW
549.1672,0,0,1813112,0,HW
547.1879,0,0,1813257.5,0,HW
533.1149,0,0,1814427.5,0,HW
411.2422,0,0,1814907.5,2267960,HW
493.0869,0,0,1815114.5,0,HW
623.2345,0,2423480.5,1818199.5,0,HW
391.0994,0,0,1818347.5,0,HW
462.1253,0,0,1819338.5,0,HW
335.1347,0,1434467.5,1821290.33333333,2122806.66666667,HW
609.2553,0,3029765,1822689.33333333,2230604.66666667,HW
434.1417,0,0,1826073.5,0,HW
569.0784,0,0,1828216.33333333,0,HW
779.2098,0,0,1829333.5,0,HW
655.2093,0,3168176,1833473.5,1705533.5,HW
474.2204,0,0,1833475,2277683.5,HW
649.2197,0,0,1834836.5,0,HW
585.2554,0,2531443.33333333,1838887,2046297.33333333,HW
389.0395,0,0,1839089.66666667,0,HW
478.1203,0,0,1841877.5,0,HW
516.1946,0,0,1844929,0,HW
412.1249,0,0,1845042.66666667,0,HW
506.1628,0,0,1845596.5,0,HW
397.0048,0,0,1846058.33333333,0,HW
535.0975,0,0,1852209,0,HW
569.1835,0,0,1853009.5,0,HW
524.1257,0,0,1853322.5,0,HW
343.1147,0,0,1854966.66666667,1695098,HW
545.224,0,0,1855472.5,0,HW
533.1876,0,0,1858332,0,HW
633.2248,0,1993062,1859454.33333333,1673320.5,HW
504.1836,0,0,1859854,0,HW
511.0366,0,0,1860823.33333333,0,HW
382.1256,0,0,1860950.33333333,1731483,HW
319.1035,0,0,1862021,0,HW
385.1253,0,0,1862860.66666667,1800033,HW
572.1469,0,0,1863287.66666667,0,HW
581.1514,0,0,1865012,0,HW
765.2309,0,0,1865842,0,HW
723.2202,0,0,1868322.66666667,0,HW
555.0628,0,0,1869974.66666667,0,HW
430.1025,0,0,1870840,0,HW
434.1304,0,0,1874202,0,HW
565.1081,0,0,1878515.33333333,0,HW
685.2198,0,0,1879765.5,0,HW
336.0936,0,0,1879780.33333333,0,HW
474.184,0,0,1886466,0,HW
669.1884,0,0,1893657,0,HW
487.0941,0,0,1895527.5,0,HW
541.2138,0,2441392.33333333,1900128,3246266.33333333,HW
475.1681,0,0,1902100.5,0,HW
613.2139,0,0,1902702.5,0,HW
559.094,0,0,1902703,0,HW
307.067,0,0,1906654,0,HW
625.214,0,1849009,1922628,0,HW
446.0973,0,0,1924004.66666667,0,HW
499.0366,0,0,1925923.33333333,0,HW
388.0886,0,0,1926924.33333333,0,HW
521.1876,0,0,1927369,0,HW
553.1047,0,0,1927800.5,0,HW
460.1573,0,0,1928378.66666667,0,HW
532.2258,0,0,1928542.33333333,0,HW
395.1308,0,0,1929155,0,HW
420.1623,0,0,1929181.33333333,0,HW
449.0971,0,0,1934447.5,0,HW
426.1015,0,0,1935304,0,HW
395.0468,0,0,1936306,0,HW
465.1362,0,0,1938487.5,0,HW
583.1153,0,0,1945902,0,HW
493.0835,0,0,1948234.5,0,HW
554.1363,0,0,1951351.5,0,HW
519.0993,0,0,1956677.5,0,HW
557.0784,0,0,1960190,0,HW
419.1783,0,0,1960360.5,0,HW
557.1148,0,0,1965308.66666667,0,HW
457.026,0,0,1966675.5,0,HW
689.1418,0,0,1972389.5,0,HW
380.0835,0,0,1976521,0,HW
643.2455,0,2771303.33333333,1977502.5,3277000.66666667,HW
538.1778,0,0,1981004,0,HW
563.1466,0,0,1983076,0,HW
402.1042,0,0,1984000.33333333,0,HW
370.0991,0,0,1987872.5,0,HW
659.2405,0,3578009,1989266.66666667,3530605.66666667,HW
595.276,0,4058990,1990186.66666667,2800821.66666667,HW
398.1205,0,0,1991066,0,HW
515.089,0,0,1991326.5,0,HW
551.1288,0,2108805,1993083,0,HW
317.1242,0,0,1995175.33333333,2686287.33333333,HW
465.1726,0,2410637.66666667,1999185.33333333,2515459,HW
454.1566,0,0,2004752.33333333,0,HW
585.1825,0,0,2008426,0,HW
599.1982,0,0,2009910,0,HW
427.0729,0,0,2010631.5,0,HW
523.2032,0,2209987.5,2012297.5,2269914.33333333,HW
573.2189,0,0,2012934,0,HW
600.1781,0,0,2013352,0,HW
461.0971,0,0,2015515.5,2499846,HW
579.1237,0,0,2020664.5,0,HW
427.0154,0,0,2023849.66666667,0,HW
447.1733,0,0,2026343,0,HW
481.1675,0,0,2027815.5,1847644.5,HW
583.1305,0,0,2027822,0,HW
356.1099,0,0,2031115,1546850,HW
567.1931,0,2164935.66666667,2031959.5,3091864.33333333,HW
586.1625,0,0,2032675.5,0,HW
535.1339,0,3200201.66666667,2033301,2231307.66666667,HW
393.1152,0,0,2034394.33333333,0,HW
609.1672,0,0,2034411,0,HW
687.2355,0,2558790,2034868,2625130.33333333,HW
389.1566,0,0,2039725.5,1999948.5,HW
675.2354,0,3127437.66666667,2041360,2950759,HW
545.1876,0,0,2041797.66666667,0,HW
400.0885,0,0,2041904.33333333,0,HW
611.2711,0,2641653.66666667,2043822,2047043,HW
502.2153,0,0,2043885.33333333,2833190.66666667,HW
587.2346,0,2105098,2045727,1597952.5,HW
309.0827,0,0,2048738,0,HW
583.0941,0,0,2049070,0,HW
807.2415,0,2569511,2049902.5,1963814,HW
639.1416,0,0,2051102.5,0,HW
569.2087,0,2704891,2051103.66666667,2884949.33333333,HW
691.2303,0,2804533.66666667,2051503.33333333,1934589.33333333,HW
446.1416,0,0,2052806.5,0,HW
367.216,0,0,2055065,2411495.33333333,HW
761.1993,0,0,2055509,0,HW
598.1625,0,0,2055620,0,HW
559.1668,0,0,2058082.66666667,0,HW
362.1933,0,0,2060109,0,HW
557.0995,0,0,2062077.66666667,0,HW
449.2028,0,2938591,2062242.66666667,3038278.66666667,HW
421.2079,0,3855995,2062384,3023152.33333333,HW
559.2033,0,0,2063030.66666667,0,HW
619.2091,0,0,2064413.66666667,0,HW
793.2259,0,0,2069052,0,HW
601.2138,0,0,2074263.5,0,HW
571.1305,0,0,2075211.5,0,HW
487.2046,0,2210517,2081309.66666667,2241387.66666667,HW
479.1518,0,0,2084565,0,HW
611.1983,0,0,2085296,0,HW
535.1304,0,0,2086193,0,HW
545.1149,0,0,2087367.33333333,0,HW
404.1199,0,0,2088788,1756722.66666667,HW
537.1098,0,0,2091298.66666667,0,HW
370.078,0,0,2091905.66666667,0,HW
449.0606,0,0,2093823.33333333,0,HW
433.1465,0,0,2095771.33333333,0,HW
367.161,0,2510720,2098684.66666667,3923925.33333333,HW
503.1994,0,0,2103679,1663560,HW
717.1732,0,0,2109669,0,HW
451.182,0,2634555.33333333,2110782.33333333,2477305,HW
533.1512,0,0,2113051.5,0,HW
640.2207,0,0,2115148.66666667,1826359.66666667,HW
542.1363,0,0,2119012.5,0,HW
446.178,0,0,2120608,1983347,HW
545.0996,0,4823089.66666667,2123378.66666667,1817083,HW
360.0937,0,0,2125168,0,HW
366.1406,0,0,2127391,0,HW
317.0514,0,0,2130922.5,0,HW
371.1097,0,0,2134889.33333333,0,HW
557.2604,0,3218780.66666667,2140920,2961058.33333333,HW
533.1182,0,0,2143259.5,1707691.66666667,HW
543.1355,0,0,2146469.33333333,0,HW
551.1254,0,0,2148473,0,HW
597.1826,0,0,2149731.66666667,0,HW
761.2358,0,0,2153065,0,HW
519.1355,0,0,2153385,0,HW
545.1513,0,0,2157936,0,HW
521.1512,0,0,2159231,0,HW
611.2346,0,1863072.33333333,2164143.5,1815620.66666667,HW
417.0311,0,0,2166134.33333333,0,HW
374.1093,0,0,2170444.66666667,0,HW
443.3014,0,3261328,2173015.5,2465972.5,HW
481.1926,0,2297502.66666667,2175400,3309833.66666667,HW
387.0205,0,0,2176944,0,HW
372.0936,0,0,2178453.66666667,0,HW
701.2148,0,0,2183834.5,0,HW
449.1414,0,0,2189847.5,1715694,HW
484.1308,0,0,2190349.33333333,0,HW
376.1362,0,0,2190590.33333333,0,HW
635.2041,0,0,2193492.66666667,0,HW
538.1414,0,0,2193681.33333333,0,HW
352.0885,0,0,2200257,0,HW
557.2087,0,3348829.66666667,2200691,3812686,HW
469.0261,0,0,2203527.66666667,0,HW
476.1522,0,0,2205992.5,0,HW
436.1096,0,0,2206371.33333333,0,HW
595.1517,0,0,2208486.5,0,HW
572.1832,0,0,2216054.33333333,0,HW
556.1883,0,0,2217414.66666667,1983843,HW
475.2046,0,0,2218399,1860657.5,HW
463.0763,0,0,2219169.66666667,0,HW
531.1356,0,0,2220560.33333333,0,HW
451.073,0,0,2220611.66666667,0,HW
703.2303,0,2304530.5,2222320,1855418,HW
503.0679,0,0,2222796.66666667,0,HW
537.1825,0,0,2222916,0,HW
466.1202,0,0,2223961,0,HW
617.2299,0,2673348.66666667,2224053.33333333,3102525.66666667,HW
567.1203,0,0,2224216,0,HW
321.0463,0,0,2225597.33333333,0,HW
571.1669,0,0,2227531.5,0,HW
599.2346,0,0,2231108.66666667,1636323.5,HW
451.157,0,0,2231274.33333333,0,HW
362.1569,0,0,2234925,0,HW
378.1406,0,1913975.5,2236033.5,2865338,HW
517.1199,0,0,2236443.66666667,0,HW
577.1622,0,0,2238121.33333333,0,HW
531.2083,0,1846151,2244867.5,0,HW
583.1669,0,0,2244910.5,0,HW
517.0836,0,0,2248731,0,HW
589.1258,0,0,2249493,0,HW
359.0256,0,0,2256766.66666667,0,HW
507.0992,0,0,2257537,0,HW
503.2134,0,2327535.66666667,2262400,2548894.33333333,HW
515.1981,0,0,2262813.5,2772170.66666667,HW
387.1046,0,0,2264431.33333333,0,HW
531.0991,0,0,2265275.33333333,0,HW
529.229,0,2660647,2265452.33333333,3228467.66666667,HW
350.1093,0,0,2267277.66666667,1989223.5,HW
749.1995,0,0,2270592,0,HW
376.1249,0,0,2281637.66666667,2036309.33333333,HW
709.2045,0,0,2282419,0,HW
423.1257,0,0,2286268.33333333,0,HW
747.2201,0,0,2286508,1730405,HW
450.1253,0,0,2288157.33333333,0,HW
404.1311,0,0,2290090.33333333,0,HW
823.2363,0,2561766.5,2291238,1632987,HW
491.1043,0,0,2292163.33333333,0,HW
685.1834,0,3002786.33333333,2293838.33333333,1836796.5,HW
717.2096,0,0,2295505.33333333,1702199.33333333,HW
401.0937,0,0,2296298.5,0,HW
494.1515,0,0,2300215,1725814,HW
390.1042,0,0,2300395,0,HW
466.1566,0,1773557.5,2304686.66666667,2349794.33333333,HW
419.0467,0,0,2308317.33333333,0,HW
396.1512,0,0,2320269,2060227,HW
401.1202,0,0,2324683,2065328,HW
402.1154,0,0,2330113.33333333,0,HW
406.1355,0,1907742.5,2336555.66666667,2821635.66666667,HW
374.1933,0,0,2340454,5897384,HW
436.146,0,0,2343651.5,1993973.66666667,HW
473.2253,0,2224926.33333333,2343922.5,2940160.33333333,HW
349.1504,0,1568570,2344492.66666667,3609223.33333333,HW
505.1927,0,2074636,2344950.33333333,2227084.33333333,HW
392.0835,0,0,2346749,0,HW
403.147,0,0,2350046,2437556.5,HW
549.1132,0,0,2353528,0,HW
565.1411,0,0,2354526,0,HW
497.0784,0,0,2362603.5,0,HW
372.1049,0,0,2365252,0,HW
410.094,0,0,2372032.66666667,0,HW
495.2083,0,2194885.33333333,2374740.5,2192448.66666667,HW
539.1981,0,2186464.33333333,2380541.33333333,2794344.33333333,HW
387.1144,0,0,2380572.33333333,0,HW
531.1719,0,0,2383973.66666667,0,HW
597.2553,0,2885299.66666667,2386957.66666667,2405285,HW
751.2152,0,0,2391364.5,0,HW
521.1149,0,0,2392873,0,HW
391.1358,0,0,2395179.33333333,3463340,HW
553.1775,0,1933495,2395348.66666667,2394010.33333333,HW
585.219,0,0,2396863.33333333,1772208.33333333,HW
501.0522,0,0,2397092.33333333,0,HW
641.1934,0,2104807.5,2397957.33333333,1774979.66666667,HW
605.1934,0,0,2407305.66666667,0,HW
463.073,0,0,2410487,0,HW
