Mass,Forest,treatment,intensity,total,rel_abund,HC,OC,percentile,perc
365.1276,SW,PostFentonGoethite,2677880.66666667,10442460691.833334,2.564415366926822e-4,1.73333333333333,0.533333333333333,69,second 25 %
365.1276,SW,PreFenton,0,8442516687.333333,0,1.73333333333333,0.533333333333333,6,lowest 25%
365.1453,HW,PreFenton,1931259.33333333,8822958103.333334,2.188902305456597e-4,1.73333333333333,0.666666666666667,53,second 25 %
365.1453,HW,PostFentonGoethite,7218156,8295042489.333333,8.701770978607873e-4,1.73333333333333,0.666666666666667,92,top 25 %
365.1453,SW,PreFentonGoethite,3289768.33333333,8882618607.166666,3.703601920585763e-4,1.73333333333333,0.666666666666667,78,top 25 %
365.1453,HW,PostFenton,4484149.66666667,8918337356.5,5.028010813471261e-4,1.73333333333333,0.666666666666667,84,top 25 %
365.1453,SW,PostFentonGoethite,12561704.6666667,10442460691.833334,0.0012029448841010002,1.73333333333333,0.666666666666667,96,top 25 %
365.1453,HW,PreFentonGoethite,3153011.33333333,10813785976.333332,2.915733065398094e-4,1.73333333333333,0.666666666666667,70,second 25 %
365.1453,SW,PostFenton,8398835.33333333,8884038661.5,9.453848247791453e-4,1.73333333333333,0.666666666666667,93,top 25 %
365.1453,SW,PreFenton,2171257.33333333,8442516687.333333,2.571812900993089e-4,1.73333333333333,0.666666666666667,65,second 25 %
365.1606,HW,PreFenton,13428395.6666667,8822958103.333334,0.001521983388042319,1.36842105263158,0.368421052631579,99,top 25 %
365.1606,SW,PostFenton,14365346.6666667,8884038661.5,0.0016169838081547953,1.36842105263158,0.368421052631579,98,top 25 %
365.1606,SW,PreFenton,17402750,8442516687.333333,0.002061322546878715,1.36842105263158,0.368421052631579,100,top 25 %
365.1606,HW,PreFentonGoethite,16353913.3333333,10813785976.333332,0.0015123207884014808,1.36842105263158,0.368421052631579,99,top 25 %
365.1606,HW,PostFentonGoethite,19403078,8295042489.333333,0.0023391173734131666,1.36842105263158,0.368421052631579,100,top 25 %
365.1606,HW,PostFenton,8884623.66666667,8918337356.5,9.962197337367196e-4,1.36842105263158,0.368421052631579,94,top 25 %
365.1606,SW,PreFentonGoethite,26916012.6666667,8882618607.166666,0.0030301889405620038,1.36842105263158,0.368421052631579,100,top 25 %
365.1606,SW,PostFentonGoethite,31263363,10442460691.833334,0.0029938693496303925,1.36842105263158,0.368421052631579,100,top 25 %
365.164,HW,PostFenton,0,8918337356.5,0,1.875,0.4375,8,lowest 25%
365.164,HW,PostFentonGoethite,2878791,8295042489.333333,3.4704957855271533e-4,1.875,0.4375,73,second 25 %
365.164,SW,PreFentonGoethite,2458968.33333333,8882618607.166666,2.7682921468106126e-4,1.875,0.4375,71,second 25 %
365.164,SW,PostFenton,0,8884038661.5,0,1.875,0.4375,8,lowest 25%
365.164,SW,PreFenton,0,8442516687.333333,0,1.875,0.4375,6,lowest 25%
365.164,HW,PreFenton,0,8822958103.333334,0,1.875,0.4375,6,lowest 25%
365.164,SW,PostFentonGoethite,2125870.66666667,10442460691.833334,2.0357947512593803e-4,1.875,0.4375,61,second 25 %
365.164,HW,PreFentonGoethite,1813882.66666667,10813785976.333332,1.6773798470179354e-4,1.875,0.4375,42,third 25 %
365.1817,HW,PreFentonGoethite,3465857.33333333,10813785976.333332,3.2050359984177443e-4,1.875,0.5625,74,second 25 %
365.1817,SW,PostFenton,2950996,8884038661.5,3.3216829782478093e-4,1.875,0.5625,75,second 25 %
365.1817,HW,PostFenton,0,8918337356.5,0,1.875,0.5625,8,lowest 25%
365.1817,SW,PostFentonGoethite,8035636,10442460691.833334,7.69515561239735e-4,1.875,0.5625,91,top 25 %
365.1817,SW,PreFentonGoethite,7455923,8882618607.166666,8.393834442001618e-4,1.875,0.5625,92,top 25 %
365.1817,HW,PreFenton,2107912.66666667,8822958103.333334,2.389122380474974e-4,1.875,0.5625,56,second 25 %
365.1817,HW,PostFentonGoethite,2829815.66666667,8295042489.333333,3.411454094786801e-4,1.875,0.5625,73,second 25 %
365.1817,SW,PreFenton,4564186,8442516687.333333,5.406191268591559e-4,1.875,0.5625,85,top 25 %
365.197,SW,PreFentonGoethite,58310498,8882618607.166666,0.006564561710772314,1.5,0.3,100,top 25 %
365.197,HW,PostFentonGoethite,10880679.3333333,8295042489.333333,0.0013117086919476133,1.5,0.3,97,top 25 %
365.197,SW,PostFenton,10483715.3333333,8884038661.5,0.0011800618764487916,1.5,0.3,96,top 25 %
365.197,SW,PostFentonGoethite,42063160.6666667,10442460691.833334,0.004028088963702086,1.5,0.3,100,top 25 %
365.197,HW,PreFentonGoethite,14740103.3333333,10813785976.333332,0.0013630844336657824,1.5,0.3,99,top 25 %
365.197,HW,PreFenton,10013027.6666667,8822958103.333334,0.0011348832839729516,1.5,0.3,96,top 25 %
365.197,SW,PreFenton,33497311,8442516687.333333,0.003967692601692744,1.5,0.3,100,top 25 %
365.197,HW,PostFenton,3641413.66666667,8918337356.5,4.083063379535288e-4,1.5,0.3,79,top 25 %
365.2334,HW,PostFenton,0,8918337356.5,0,1.61904761904762,0.238095238095238,8,lowest 25%
365.2334,SW,PreFentonGoethite,5598402,8882618607.166666,6.302648180214675e-4,1.61904761904762,0.238095238095238,89,top 25 %
365.2334,HW,PostFentonGoethite,2072669.66666667,8295042489.333333,2.4986848100319364e-4,1.61904761904762,0.238095238095238,64,second 25 %
365.2334,SW,PostFenton,0,8884038661.5,0,1.61904761904762,0.238095238095238,8,lowest 25%
365.2334,SW,PostFentonGoethite,3410585.66666667,10442460691.833334,3.266074699552342e-4,1.61904761904762,0.238095238095238,75,second 25 %
365.2334,HW,PreFenton,0,8822958103.333334,0,1.61904761904762,0.238095238095238,6,lowest 25%
365.2334,SW,PreFenton,2783808,8442516687.333333,3.2973674830594836e-4,1.61904761904762,0.238095238095238,73,second 25 %
365.2334,HW,PreFentonGoethite,2775360,10813785976.333332,2.566501691520485e-4,1.61904761904762,0.238095238095238,65,second 25 %
366.0831,HW,PreFenton,2682711,8822958103.333334,3.040602673820321e-4,1.0625,0.5625,67,second 25 %
366.0831,SW,PreFenton,1996795.33333333,8442516687.333333,2.365165989342025e-4,1.0625,0.5625,61,second 25 %
366.0831,HW,PostFentonGoethite,0,8295042489.333333,0,1.0625,0.5625,7,lowest 25%
366.0831,SW,PreFentonGoethite,0,8882618607.166666,0,1.0625,0.5625,7,lowest 25%
366.0831,HW,PreFentonGoethite,0,10813785976.333332,0,1.0625,0.5625,7,lowest 25%
366.0831,SW,PostFenton,0,8884038661.5,0,1.0625,0.5625,8,lowest 25%
366.0831,SW,PostFentonGoethite,0,10442460691.833334,0,1.0625,0.5625,6,lowest 25%
366.0831,HW,PostFenton,1725245,8918337356.5,1.9344917455298776e-4,1.0625,0.5625,52,second 25 %
366.0986,SW,PreFentonGoethite,0,8882618607.166666,0,1.92307692307692,0.230769230769231,7,lowest 25%
366.0986,HW,PostFenton,0,8918337356.5,0,1.92307692307692,0.230769230769231,8,lowest 25%
366.0986,HW,PreFentonGoethite,0,10813785976.333332,0,1.92307692307692,0.230769230769231,7,lowest 25%
366.0986,SW,PostFenton,1637379,8884038661.5,1.8430570401452322e-4,1.92307692307692,0.230769230769231,56,second 25 %
366.0986,HW,PreFenton,0,8822958103.333334,0,1.92307692307692,0.230769230769231,6,lowest 25%
366.0986,SW,PreFenton,0,8442516687.333333,0,1.92307692307692,0.230769230769231,6,lowest 25%
366.0986,HW,PostFentonGoethite,0,8295042489.333333,0,1.92307692307692,0.230769230769231,7,lowest 25%
366.0986,SW,PostFentonGoethite,0,10442460691.833334,0,1.92307692307692,0.230769230769231,6,lowest 25%
366.1042,SW,PostFenton,3459355,8884038661.5,3.89389908329813e-4,1.61538461538462,0.846153846153846,79,top 25 %
366.1042,HW,PostFentonGoethite,0,8295042489.333333,0,1.61538461538462,0.846153846153846,7,lowest 25%
366.1042,HW,PreFenton,0,8822958103.333334,0,1.61538461538462,0.846153846153846,6,lowest 25%
366.1042,SW,PreFenton,0,8442516687.333333,0,1.61538461538462,0.846153846153846,6,lowest 25%
366.1042,HW,PostFenton,4168885,8918337356.5,4.6745091975709677e-4,1.61538461538462,0.846153846153846,82,top 25 %
366.1042,HW,PreFentonGoethite,0,10813785976.333332,0,1.61538461538462,0.846153846153846,7,lowest 25%
366.1042,SW,PreFentonGoethite,0,8882618607.166666,0,1.61538461538462,0.846153846153846,7,lowest 25%
366.1042,SW,PostFentonGoethite,0,10442460691.833334,0,1.61538461538462,0.846153846153846,6,lowest 25%
366.1195,HW,PreFenton,1848847,8822958103.333334,2.0954956130886547e-4,1.23529411764706,0.470588235294118,51,second 25 %
366.1195,SW,PreFenton,0,8442516687.333333,0,1.23529411764706,0.470588235294118,6,lowest 25%
366.1195,HW,PostFentonGoethite,0,8295042489.333333,0,1.23529411764706,0.470588235294118,7,lowest 25%
366.1195,SW,PostFentonGoethite,0,10442460691.833334,0,1.23529411764706,0.470588235294118,6,lowest 25%
366.1195,SW,PostFenton,0,8884038661.5,0,1.23529411764706,0.470588235294118,8,lowest 25%
366.1195,HW,PostFenton,0,8918337356.5,0,1.23529411764706,0.470588235294118,8,lowest 25%
366.1195,SW,PreFentonGoethite,0,8882618607.166666,0,1.23529411764706,0.470588235294118,7,lowest 25%
366.1195,HW,PreFentonGoethite,0,10813785976.333332,0,1.23529411764706,0.470588235294118,7,lowest 25%
366.1307,HW,PreFenton,2428987.5,8822958103.333334,2.7530307540305816e-4,1.3125,0.4375,63,second 25 %
366.1307,SW,PreFentonGoethite,0,8882618607.166666,0,1.3125,0.4375,7,lowest 25%
366.1307,SW,PreFenton,1826143.66666667,8442516687.333333,0.00021630323448534146,1.3125,0.4375,58,second 25 %
366.1307,SW,PostFentonGoethite,0,10442460691.833334,0,1.3125,0.4375,6,lowest 25%
366.1307,SW,PostFenton,0,8884038661.5,0,1.3125,0.4375,8,lowest 25%
366.1307,HW,PostFentonGoethite,1591086.66666667,8295042489.333333,1.9181175608354775e-4,1.3125,0.4375,55,second 25 %
366.1307,HW,PostFenton,0,8918337356.5,0,1.3125,0.4375,8,lowest 25%
366.1307,HW,PreFentonGoethite,0,10813785976.333332,0,1.3125,0.4375,7,lowest 25%
366.1406,HW,PostFentonGoethite,0,8295042489.333333,0,1.78571428571429,0.714285714285714,7,lowest 25%
366.1406,SW,PreFenton,4510904.33333333,8442516687.333333,5.34308015061579e-4,1.78571428571429,0.714285714285714,85,top 25 %
366.1406,SW,PreFentonGoethite,12289488.6666667,8882618607.166666,0.0013835434358007116,1.78571428571429,0.714285714285714,97,top 25 %
366.1406,HW,PreFentonGoethite,0,10813785976.333332,0,1.78571428571429,0.714285714285714,7,lowest 25%
366.1406,HW,PostFenton,2127391,8918337356.5,2.38541211770766e-4,1.78571428571429,0.714285714285714,61,second 25 %
366.1406,SW,PostFentonGoethite,4037555,10442460691.833334,3.866478523742612e-4,1.78571428571429,0.714285714285714,79,top 25 %
366.1406,HW,PreFenton,0,8822958103.333334,0,1.78571428571429,0.714285714285714,6,lowest 25%
366.1406,SW,PostFenton,2732326,8884038661.5,3.0755449228748273e-4,1.78571428571429,0.714285714285714,73,second 25 %
366.1671,SW,PreFentonGoethite,2871256.33333333,8882618607.166666,3.232443562326031e-4,1.47058823529412,0.352941176470588,76,top 25 %
366.1671,HW,PostFenton,0,8918337356.5,0,1.47058823529412,0.352941176470588,8,lowest 25%
366.1671,SW,PostFenton,0,8884038661.5,0,1.47058823529412,0.352941176470588,8,lowest 25%
366.1671,SW,PreFenton,2012950.33333333,8442516687.333333,2.3843012787329695e-4,1.47058823529412,0.352941176470588,62,second 25 %
366.1671,HW,PreFentonGoethite,3265023,10813785976.333332,3.0193153509286327e-4,1.47058823529412,0.352941176470588,71,second 25 %
366.1671,HW,PostFentonGoethite,3213797.33333333,8295042489.333333,3.874359097576631e-4,1.47058823529412,0.352941176470588,77,top 25 %
366.1671,HW,PreFenton,2781729,8822958103.333334,3.1528303403696956e-4,1.47058823529412,0.352941176470588,69,second 25 %
366.1671,SW,PostFentonGoethite,2014822,10442460691.833334,1.9294513615700928e-4,1.47058823529412,0.352941176470588,59,second 25 %
367.0095,HW,PostFentonGoethite,0,8295042489.333333,0,0.444444444444444,0.5,7,lowest 25%
367.0095,SW,PreFentonGoethite,0,8882618607.166666,0,0.444444444444444,0.5,7,lowest 25%
367.0095,HW,PreFentonGoethite,0,10813785976.333332,0,0.444444444444444,0.5,7,lowest 25%
367.0095,HW,PreFenton,2284072.5,8822958103.333334,2.5887831192772777e-4,0.444444444444444,0.5,60,second 25 %
367.0095,SW,PostFenton,0,8884038661.5,0,0.444444444444444,0.5,8,lowest 25%
367.0095,HW,PostFenton,0,8918337356.5,0,0.444444444444444,0.5,8,lowest 25%
367.0095,SW,PostFentonGoethite,0,10442460691.833334,0,0.444444444444444,0.5,6,lowest 25%
367.0095,SW,PreFenton,1666425.66666667,8442516687.333333,1.9738494200039654e-4,0.444444444444444,0.5,53,second 25 %
367.0307,HW,PreFentonGoethite,2197207.5,10813785976.333332,2.0318577645319876e-4,0.8,0.733333333333333,52,second 25 %
367.0307,HW,PostFenton,6925609.66666667,8918337356.5,7.765583863699706e-4,0.8,0.733333333333333,91,top 25 %
367.0307,SW,PostFenton,5663629.33333333,8884038661.5,6.375061556043556e-4,0.8,0.733333333333333,88,top 25 %
367.0307,SW,PreFentonGoethite,0,8882618607.166666,0,0.8,0.733333333333333,7,lowest 25%
367.0307,HW,PreFenton,6963553,8822958103.333334,7.892537761648391e-4,0.8,0.733333333333333,92,top 25 %
367.0307,HW,PostFentonGoethite,1928191.5,8295042489.333333,2.3245106971778363e-4,0.8,0.733333333333333,61,second 25 %
367.0307,SW,PostFentonGoethite,0,10442460691.833334,0,0.8,0.733333333333333,6,lowest 25%
367.0307,SW,PreFenton,7488299.33333333,8442516687.333333,8.869747743073276e-4,0.8,0.733333333333333,93,top 25 %
367.0459,SW,PreFenton,2962224,8442516687.333333,3.50869783229964e-4,0.631578947368421,0.421052631578947,75,second 25 %
367.0459,HW,PreFenton,3532305.33333333,8822958103.333334,4.003538600051628e-4,0.631578947368421,0.421052631578947,78,top 25 %
367.0459,SW,PostFentonGoethite,0,10442460691.833334,0,0.631578947368421,0.421052631578947,6,lowest 25%
367.0459,HW,PreFentonGoethite,2270035.33333333,10813785976.333332,2.0992049762233588e-4,0.631578947368421,0.421052631578947,53,second 25 %
367.0459,HW,PostFenton,0,8918337356.5,0,0.631578947368421,0.421052631578947,8,lowest 25%
367.0459,HW,PostFentonGoethite,0,8295042489.333333,0,0.631578947368421,0.421052631578947,7,lowest 25%
367.0459,SW,PostFenton,0,8884038661.5,0,0.631578947368421,0.421052631578947,8,lowest 25%
367.0459,SW,PreFentonGoethite,0,8882618607.166666,0,0.631578947368421,0.421052631578947,7,lowest 25%
367.0518,HW,PostFentonGoethite,0,8295042489.333333,0,1.33333333333333,1.08333333333333,7,lowest 25%
367.0518,HW,PreFenton,0,8822958103.333334,0,1.33333333333333,1.08333333333333,6,lowest 25%
367.0518,SW,PostFenton,4011241,8884038661.5,4.515109797285296e-4,1.33333333333333,1.08333333333333,82,top 25 %
367.0518,HW,PreFentonGoethite,0,10813785976.333332,0,1.33333333333333,1.08333333333333,7,lowest 25%
367.0518,SW,PreFenton,0,8442516687.333333,0,1.33333333333333,1.08333333333333,6,lowest 25%
367.0518,HW,PostFenton,4234714.66666667,8918337356.5,4.748323030839666e-4,1.33333333333333,1.08333333333333,82,top 25 %
367.0518,SW,PostFentonGoethite,0,10442460691.833334,0,1.33333333333333,1.08333333333333,6,lowest 25%
367.0518,SW,PreFentonGoethite,0,8882618607.166666,0,1.33333333333333,1.08333333333333,7,lowest 25%
367.0671,HW,PreFentonGoethite,3965787.33333333,10813785976.333332,3.667344019950748e-4,1,0.625,78,top 25 %
367.0671,SW,PostFenton,9785240.66666667,8884038661.5,0.001101440576690884,1,0.625,95,top 25 %
367.0671,HW,PostFenton,10176138,8918337356.5,0.0011410353290328573,1,0.625,96,top 25 %
367.0671,SW,PreFentonGoethite,2907022,8882618607.166666,3.2727083403699886e-4,1,0.625,76,top 25 %
367.0671,SW,PreFenton,13731297.3333333,8442516687.333333,0.001626445980726926,1,0.625,98,top 25 %
367.0671,HW,PreFenton,13217475.6666667,8822958103.333334,0.001498077573515067,1,0.625,99,top 25 %
367.0671,SW,PostFentonGoethite,3035175.33333333,10442460691.833334,2.9065709921293067e-4,1,0.625,72,second 25 %
367.0671,HW,PostFentonGoethite,3470262.66666667,8295042489.333333,4.1835381447763654e-4,1,0.625,79,top 25 %
367.0824,HW,PreFenton,3178014.66666667,8822958103.333334,3.601983177802928e-4,0.8,0.35,74,second 25 %
367.0824,SW,PreFentonGoethite,0,8882618607.166666,0,0.8,0.35,7,lowest 25%
367.0824,SW,PostFenton,0,8884038661.5,0,0.8,0.35,8,lowest 25%
367.0824,SW,PreFenton,2826384.66666667,8442516687.333333,3.3477987327016067e-4,0.8,0.35,74,second 25 %
367.0824,HW,PostFentonGoethite,0,8295042489.333333,0,0.8,0.35,7,lowest 25%
367.0824,HW,PostFenton,0,8918337356.5,0,0.8,0.35,8,lowest 25%
367.0824,HW,PreFentonGoethite,2033259,10813785976.333332,1.8802471257059448e-4,0.8,0.35,47,third 25 %
367.0824,SW,PostFentonGoethite,0,10442460691.833334,0,0.8,0.35,6,lowest 25%
367.0882,SW,PostFentonGoethite,4345560.66666667,10442460691.833334,4.161433588220422e-4,1.53846153846154,0.923076923076923,81,top 25 %
367.0882,HW,PreFenton,0,8822958103.333334,0,1.53846153846154,0.923076923076923,6,lowest 25%
367.0882,SW,PostFenton,19999305.6666667,8884038661.5,0.002251150228930901,1.53846153846154,0.923076923076923,100,top 25 %
367.0882,SW,PreFenton,0,8442516687.333333,0,1.53846153846154,0.923076923076923,6,lowest 25%
367.0882,HW,PostFenton,17867067.3333333,8918337356.5,0.0020034078796437485,1.53846153846154,0.923076923076923,100,top 25 %
367.0882,HW,PostFentonGoethite,4957458.66666667,8295042489.333333,5.9764114204858e-4,1.53846153846154,0.923076923076923,86,top 25 %
367.0882,HW,PreFentonGoethite,0,10813785976.333332,0,1.53846153846154,0.923076923076923,7,lowest 25%
367.0882,SW,PreFentonGoethite,0,8882618607.166666,0,1.53846153846154,0.923076923076923,7,lowest 25%
367.1035,HW,PreFentonGoethite,8271892.33333333,10813785976.333332,7.649395273252957e-4,1.17647058823529,0.529411764705882,92,top 25 %
367.1035,SW,PostFentonGoethite,11002418.6666667,10442460691.833334,0.0010536231824431275,1.17647058823529,0.529411764705882,95,top 25 %
367.1035,HW,PreFenton,14628561,8822958103.333334,0.0016580109333708948,1.17647058823529,0.529411764705882,100,top 25 %
367.1035,SW,PreFentonGoethite,9560473,8882618607.166666,0.0010763124505071542,1.17647058823529,0.529411764705882,95,top 25 %
367.1035,HW,PostFenton,13300715,8918337356.5,0.0014913895346542333,1.17647058823529,0.529411764705882,98,top 25 %
367.1035,SW,PostFenton,13122809,8884038661.5,0.001477122004980595,1.17647058823529,0.529411764705882,98,top 25 %
367.1035,HW,PostFentonGoethite,9970626.33333333,8295042489.333333,0.0012019982231742206,1.17647058823529,0.529411764705882,96,top 25 %
367.1035,SW,PreFenton,15326701,8442516687.333333,0.0018154185022808782,1.17647058823529,0.529411764705882,99,top 25 %
367.1069,SW,PreFenton,0,8442516687.333333,0,1.71428571428571,0.642857142857143,6,lowest 25%
367.1069,SW,PreFentonGoethite,1555203,8882618607.166666,1.7508384281468897e-4,1.71428571428571,0.642857142857143,56,second 25 %
367.1069,HW,PreFenton,0,8822958103.333334,0,1.71428571428571,0.642857142857143,7,lowest 25%
367.1069,HW,PreFentonGoethite,0,10813785976.333332,0,1.71428571428571,0.642857142857143,7,lowest 25%
367.1069,HW,PostFenton,0,8918337356.5,0,1.71428571428571,0.642857142857143,8,lowest 25%
367.1069,HW,PostFentonGoethite,3519769,8295042489.333333,4.2432199769031943e-4,1.71428571428571,0.642857142857143,79,top 25 %
367.1069,SW,PostFenton,0,8884038661.5,0,1.71428571428571,0.642857142857143,8,lowest 25%
367.1069,SW,PostFentonGoethite,1827806.33333333,10442460691.833334,1.7503597928434535e-4,1.71428571428571,0.642857142857143,55,second 25 %
367.1187,HW,PreFenton,1920214.66666667,8822958103.333334,2.1763842060421986e-4,0.952380952380952,0.285714285714286,52,second 25 %
367.1187,SW,PreFenton,1795825.66666667,8442516687.333333,2.1271212520799913e-4,0.952380952380952,0.285714285714286,57,second 25 %
367.1187,SW,PostFenton,0,8884038661.5,0,0.952380952380952,0.285714285714286,8,lowest 25%
367.1187,HW,PostFentonGoethite,0,8295042489.333333,0,0.952380952380952,0.285714285714286,7,lowest 25%
367.1187,HW,PostFenton,0,8918337356.5,0,0.952380952380952,0.285714285714286,8,lowest 25%
367.1187,SW,PostFentonGoethite,0,10442460691.833334,0,0.952380952380952,0.285714285714286,6,lowest 25%
