Mass,Forest,Fenton,PreGoethite,PostGoethite,adsorbed,new
675.1626,HW,PostFenton,6823272.33333333,2609766.66666667,not adsorbed,NA
675.1626,HW,PreFenton,0,2700433,NA,new molecules
675.1626,SW,PostFenton,5671766,2864395,not adsorbed,NA
675.1626,SW,PreFenton,0,0,NA,NA
675.199,HW,PostFenton,6174737.66666667,3838908.33333333,not adsorbed,NA
675.199,HW,PreFenton,0,3111055.33333333,NA,new molecules
675.199,SW,PostFenton,5238271,4119477.33333333,not adsorbed,NA
675.199,SW,PreFenton,2087924,0,NA,NA
675.2354,HW,PostFenton,2041360,2950759,NA,NA
675.2354,HW,PreFenton,0,3127437.66666667,NA,new molecules
675.2354,SW,PostFenton,1616860,3295839.66666667,NA,NA
675.2354,SW,PreFenton,0,0,NA,NA
675.2717,HW,PostFenton,0,0,NA,NA
675.2717,HW,PreFenton,0,0,NA,NA
675.2717,SW,PostFenton,0,1716950.5,NA,new molecules
675.2717,SW,PreFenton,0,0,NA,NA
675.3025,HW,PostFenton,0,0,NA,NA
675.3025,HW,PreFenton,0,1821159,NA,new molecules
675.3025,SW,PostFenton,0,0,NA,NA
675.3025,SW,PreFenton,0,0,NA,NA
676.7974,HW,PostFenton,0,2850130.5,NA,new molecules
676.7974,HW,PreFenton,0,0,NA,NA
676.7974,SW,PostFenton,0,0,NA,NA
676.7974,SW,PreFenton,0,0,NA,NA
676.8036,HW,PostFenton,0,3191378.5,NA,new molecules
676.8036,HW,PreFenton,0,0,NA,NA
676.8036,SW,PostFenton,0,0,NA,NA
676.8036,SW,PreFenton,0,0,NA,NA
676.8486,HW,PostFenton,0,0,NA,NA
676.8486,HW,PreFenton,0,0,NA,NA
676.8486,SW,PostFenton,0,0,NA,NA
676.8486,SW,PreFenton,0,2327557.5,NA,new molecules
677.1782,HW,PostFenton,11123989.3333333,5137688.33333333,not adsorbed,NA
677.1782,HW,PreFenton,2268423.66666667,8613614.33333333,NA,NA
677.1782,SW,PostFenton,10025732.3333333,3801508,not adsorbed,NA
677.1782,SW,PreFenton,0,0,NA,NA
677.2146,HW,PostFenton,3911273.66666667,2728557.33333333,not adsorbed,NA
677.2146,HW,PreFenton,4209586,5796247.33333333,not adsorbed,NA
677.2146,SW,PostFenton,4402264.33333333,4177145,not adsorbed,NA
677.2146,SW,PreFenton,4230154.33333333,2787533.66666667,not adsorbed,NA
677.2455,HW,PostFenton,0,0,NA,NA
677.2455,HW,PreFenton,0,2385356,NA,new molecules
677.2455,SW,PostFenton,0,0,NA,NA
677.2455,SW,PreFenton,0,0,NA,NA
677.2509,HW,PostFenton,0,0,NA,NA
677.2509,HW,PreFenton,0,0,NA,NA
677.2509,SW,PostFenton,0,1701577.5,NA,new molecules
677.2509,SW,PreFenton,0,0,NA,NA
679.1939,HW,PostFenton,11291855,3424882.33333333,not adsorbed,NA
679.1939,HW,PreFenton,3978681.5,3821215,not adsorbed,NA
679.1939,SW,PostFenton,14417253.6666667,4765931.66666667,not adsorbed,NA
679.1939,SW,PreFenton,2602696,1804760,NA,NA
679.3337,HW,PostFenton,0,0,NA,NA
679.3337,HW,PreFenton,0,1833896.5,NA,new molecules
679.3337,SW,PostFenton,0,0,NA,NA
679.3337,SW,PreFenton,0,0,NA,NA
681.192,HW,PostFenton,0,0,NA,NA
681.192,HW,PreFenton,0,2632324,NA,new molecules
681.192,SW,PostFenton,0,0,NA,NA
681.192,SW,PreFenton,0,0,NA,NA
681.2096,HW,PostFenton,4889408.33333333,0,adsorbed,NA
681.2096,HW,PreFenton,0,0,NA,NA
681.2096,SW,PostFenton,9794854,0,adsorbed,NA
681.2096,SW,PreFenton,0,0,NA,NA
681.3495,HW,PostFenton,0,0,NA,NA
681.3495,HW,PreFenton,0,1793920.5,NA,new molecules
681.3495,SW,PostFenton,0,0,NA,NA
681.3495,SW,PreFenton,0,0,NA,NA
683.2559,HW,PostFenton,0,0,NA,NA
683.2559,HW,PreFenton,1893415.5,0,NA,NA
683.2559,SW,PostFenton,0,0,NA,NA
683.2559,SW,PreFenton,0,0,NA,NA
685.1834,HW,PostFenton,2293838.33333333,1836796.5,NA,NA
685.1834,HW,PreFenton,0,3002786.33333333,NA,new molecules
685.1834,SW,PostFenton,0,0,NA,NA
685.1834,SW,PreFenton,0,0,NA,NA
685.2198,HW,PostFenton,1879765.5,0,NA,NA
685.2198,HW,PreFenton,0,0,NA,NA
685.2198,SW,PostFenton,0,0,NA,NA
685.2198,SW,PreFenton,0,0,NA,NA
687.1627,HW,PostFenton,2783924.5,0,adsorbed,NA
687.1627,HW,PreFenton,0,0,NA,NA
687.1627,SW,PostFenton,1756496.66666667,0,NA,NA
687.1627,SW,PreFenton,0,0,NA,NA
687.199,HW,PostFenton,3507948.33333333,2731285.33333333,not adsorbed,NA
687.199,HW,PreFenton,0,3611634.66666667,NA,new molecules
687.199,SW,PostFenton,1873403,2055059,NA,NA
687.199,SW,PreFenton,0,0,NA,NA
687.2296,HW,PostFenton,0,0,NA,NA
687.2296,HW,PreFenton,0,1843173.5,NA,new molecules
687.2296,SW,PostFenton,0,0,NA,NA
687.2296,SW,PreFenton,0,0,NA,NA
687.2355,HW,PostFenton,2034868,2625130.33333333,NA,NA
687.2355,HW,PreFenton,0,2558790,NA,new molecules
687.2355,SW,PostFenton,0,1990377,NA,new molecules
687.2355,SW,PreFenton,0,0,NA,NA
687.272,HW,PostFenton,0,0,NA,NA
687.272,HW,PreFenton,0,0,NA,NA
687.272,SW,PostFenton,0,1999081,NA,new molecules
687.272,SW,PreFenton,0,0,NA,NA
687.3025,HW,PostFenton,0,0,NA,NA
687.3025,HW,PreFenton,0,1741027,NA,new molecules
687.3025,SW,PostFenton,0,0,NA,NA
687.3025,SW,PreFenton,0,0,NA,NA
689.1418,HW,PostFenton,1972389.5,0,NA,NA
689.1418,HW,PreFenton,0,0,NA,NA
689.1418,SW,PostFenton,0,0,NA,NA
689.1418,SW,PreFenton,0,0,NA,NA
689.1783,HW,PostFenton,4998213.66666667,1552407,not adsorbed,NA
689.1783,HW,PreFenton,0,0,NA,NA
689.1783,SW,PostFenton,3962684,1752821.66666667,not adsorbed,NA
689.1783,SW,PreFenton,0,0,NA,NA
689.2147,HW,PostFenton,3548230,3113568.33333333,not adsorbed,NA
689.2147,HW,PreFenton,2644511.5,5212053.33333333,NA,NA
689.2147,SW,PostFenton,2544614.66666667,2657867.33333333,NA,NA
689.2147,SW,PreFenton,0,0,NA,NA
689.251,HW,PostFenton,0,1740214,NA,new molecules
689.251,HW,PreFenton,0,0,NA,NA
689.251,SW,PostFenton,0,2145185,NA,new molecules
689.251,SW,PreFenton,0,0,NA,NA
691.1575,HW,PostFenton,3826094.33333333,2330707,not adsorbed,NA
691.1575,HW,PreFenton,0,3433955.33333333,NA,new molecules
691.1575,SW,PostFenton,2449544.33333333,0,NA,NA
691.1575,SW,PreFenton,0,0,NA,NA
691.1939,HW,PostFenton,6831193.33333333,3094098.66666667,not adsorbed,NA
691.1939,HW,PreFenton,0,2097242,NA,new molecules
691.1939,SW,PostFenton,8287368.66666667,4725683.66666667,not adsorbed,NA
691.1939,SW,PreFenton,0,0,NA,NA
691.2303,HW,PostFenton,2051503.33333333,1934589.33333333,NA,NA
691.2303,HW,PreFenton,0,2804533.66666667,NA,new molecules
691.2303,SW,PostFenton,2027315,2475273.33333333,NA,NA
691.2303,SW,PreFenton,0,0,NA,NA
691.2975,HW,PostFenton,0,0,NA,NA
691.2975,HW,PreFenton,0,1712213.5,NA,new molecules
691.2975,SW,PostFenton,0,0,NA,NA
691.2975,SW,PreFenton,0,0,NA,NA
693.1731,HW,PostFenton,3770149.33333333,0,adsorbed,NA
693.1731,HW,PreFenton,0,0,NA,NA
693.1731,SW,PostFenton,4340191,2845074,not adsorbed,NA
693.1731,SW,PreFenton,0,1782698,NA,new molecules
693.1735,HW,PostFenton,0,0,NA,NA
693.1735,HW,PreFenton,0,2001930,NA,new molecules
693.1735,SW,PostFenton,0,0,NA,NA
693.1735,SW,PreFenton,0,0,NA,NA
693.2094,HW,PostFenton,3856166.33333333,0,adsorbed,NA
693.2094,HW,PreFenton,0,0,NA,NA
693.2094,SW,PostFenton,6143455.33333333,2419603,not adsorbed,NA
693.2094,SW,PreFenton,1710382,0,NA,NA
693.3132,HW,PostFenton,0,0,NA,NA
693.3132,HW,PreFenton,0,1965572,NA,new molecules
693.3132,SW,PostFenton,0,0,NA,NA
693.3132,SW,PreFenton,0,0,NA,NA
694.279,HW,PostFenton,0,0,NA,NA
694.279,HW,PreFenton,0,2097370.5,NA,new molecules
694.279,SW,PostFenton,0,1579444.5,NA,new molecules
694.279,SW,PreFenton,0,0,NA,NA
695.1887,HW,PostFenton,2791936,0,adsorbed,NA
695.1887,HW,PreFenton,0,0,NA,NA
695.1887,SW,PostFenton,3159871.33333333,0,adsorbed,NA
695.1887,SW,PreFenton,0,0,NA,NA
695.2073,HW,PostFenton,0,0,NA,NA
695.2073,HW,PreFenton,0,0,NA,NA
695.2073,SW,PostFenton,0,1548883,NA,new molecules
695.2073,SW,PreFenton,0,0,NA,NA
695.2078,HW,PostFenton,0,0,NA,NA
695.2078,HW,PreFenton,0,3080881,NA,new molecules
695.2078,SW,PostFenton,0,0,NA,NA
695.2078,SW,PreFenton,0,0,NA,NA
695.2634,HW,PostFenton,0,0,NA,NA
695.2634,HW,PreFenton,0,1726894.5,NA,new molecules
695.2634,SW,PostFenton,0,0,NA,NA
695.2634,SW,PreFenton,0,0,NA,NA
701.1784,HW,PostFenton,2560380.33333333,1792274,NA,NA
701.1784,HW,PreFenton,0,1630085.5,NA,new molecules
701.1784,SW,PostFenton,0,1966515.5,NA,new molecules
701.1784,SW,PreFenton,0,0,NA,NA
701.2148,HW,PostFenton,2183834.5,0,NA,NA
701.2148,HW,PreFenton,0,0,NA,NA
701.2148,SW,PostFenton,0,0,NA,NA
701.2148,SW,PreFenton,0,0,NA,NA
703.1212,HW,PostFenton,0,0,NA,NA
703.1212,HW,PreFenton,0,2483400.66666667,NA,new molecules
703.1212,SW,PostFenton,0,0,NA,NA
703.1212,SW,PreFenton,0,2264863.66666667,NA,new molecules
703.1939,HW,PostFenton,4279083,3917242.66666667,not adsorbed,NA
703.1939,HW,PreFenton,0,3859140.66666667,NA,new molecules
703.1939,SW,PostFenton,3156237.66666667,3628149,not adsorbed,NA
703.1939,SW,PreFenton,0,0,NA,NA
703.2303,HW,PostFenton,2222320,1855418,NA,NA
703.2303,HW,PreFenton,0,2304530.5,NA,new molecules
703.2303,SW,PostFenton,1582180,1914144.66666667,NA,NA
703.2303,SW,PreFenton,0,0,NA,NA
703.2667,HW,PostFenton,0,1709182,NA,new molecules
703.2667,HW,PreFenton,0,0,NA,NA
703.2667,SW,PostFenton,0,1817354.5,NA,new molecules
703.2667,SW,PreFenton,0,0,NA,NA
705.1732,HW,PostFenton,2918111.66666667,0,adsorbed,NA
705.1732,HW,PreFenton,0,0,NA,NA
705.1732,SW,PostFenton,2292027,0,NA,NA
705.1732,SW,PreFenton,0,0,NA,NA
