Treatment,X,code,soil,Forest,Fenton,Mass,C,H,N,O,S,P,HC,OC,DBE,CRAM,AI_mod,Class,KM,NKM,KMD,perc
PreFenton,18692,PreHW3.csv,Soil_3,HW,PreFenton,354.1671,16,25,3,6,0,0,1.56,0.38,6,CRAM,0.15,Aliphat+N,354.24895,354,0.24895,lowest 25%
PreFenton,18693,PreHW3.csv,Soil_3,HW,PreFenton,521.2392,27,38,0,10,0,0,1.41,0.37,9,CRAM,0.181818182,HighUnsatLign,521.35975,521,0.35975,third 25 %
PreFenton,18694,PreHW3.csv,Soil_3,HW,PreFenton,495.1872,24,32,0,11,0,0,1.33,0.46,9,CRAM,0.189189189,HighUnsatLign,495.30169,495,0.30169,third 25 %
PreFenton,18695,PreHW3.csv,Soil_3,HW,PreFenton,481.2443,25,38,0,9,0,0,1.52,0.36,7,O,0.12195122,UnSatAliph_noN,481.35559,481,0.35559,third 25 %
PreFenton,18696,PreHW3.csv,Soil_3,HW,PreFenton,481.1351,22,26,0,12,0,0,1.18,0.55,10,CRAM,0.25,HighUnsatLign,481.2464,481,0.2464,second 25 %
PreFenton,18697,PreHW3.csv,Soil_3,HW,PreFenton,575.1406,27,28,0,14,0,0,1.04,0.52,14,CRAM,0.35,HighUnsatLign,575.27362,575,0.27362,lowest 25%
PreFenton,18698,PreHW3.csv,Soil_3,HW,PreFenton,471.1297,24,24,0,10,0,0,1,0.42,13,CRAM,0.421052632,HighUnsatLign,471.23861,471,0.23861,lowest 25%
PreFenton,18699,PreHW3.csv,Soil_3,HW,PreFenton,407.0984,19,20,0,10,0,0,1.05,0.53,10,CRAM,0.357142857,HighUnsatLign,407.19251,407,0.19251,top 25 %
PreFenton,18700,PreHW3.csv,Soil_3,HW,PreFenton,399.1661,19,28,0,9,0,0,1.47,0.47,6,O,0.103448276,HighUnsatLign,399.25836,399,0.25836,top 25 %
PreFenton,18701,PreHW3.csv,Soil_3,HW,PreFenton,509.1301,23,26,0,13,0,0,1.13,0.57,11,CRAM,0.272727273,HighUnsatLign,509.24779,509,0.24779,third 25 %
PreFenton,18702,PreHW3.csv,Soil_3,HW,PreFenton,515.1618,19,32,0,16,0,0,1.68,0.84,4,O,-0.363636364,SatFatAcCarb,515.28088,515,0.28088,lowest 25%
PreFenton,18703,PreHW3.csv,Soil_3,HW,PreFenton,419.2075,23,32,0,7,0,0,1.39,0.3,8,CRAM,0.230769231,HighUnsatLign,419.30446,419,0.30446,second 25 %
PreFenton,18704,PreHW3.csv,Soil_3,HW,PreFenton,457.0412,21,14,0,12,0,0,0.67,0.57,15,O,0.6,Aromatic,457.14693,457,0.14693,third 25 %
PreFenton,18705,PreHW3.csv,Soil_3,HW,PreFenton,369.2143,17,30,4,5,0,0,1.76,0.29,5,O,0.047619048,Aliphat+N,369.29972,369,0.29972,lowest 25%
PreFenton,18706,PreHW3.csv,Soil_3,HW,PreFenton,425.0362,17,14,0,13,0,0,0.82,0.76,11,CRAM,0.428571429,HighUnsatLign,425.13445,425,0.13445,third 25 %
PreFenton,18707,PreHW3.csv,Soil_3,HW,PreFenton,523.1668,21,32,0,15,0,0,1.52,0.71,6,O,-0.111111111,SatFatAcCarb,523.28782,523,0.28782,lowest 25%
PreFenton,18708,PreHW3.csv,Soil_3,HW,PreFenton,393.0616,21,14,0,8,0,0,0.67,0.38,15,O,0.647058824,Aromatic,393.15248,393,0.15248,lowest 25%
PreFenton,18709,PreHW3.csv,Soil_3,HW,PreFenton,403.161,18,28,0,10,0,0,1.56,0.56,5,O,0,UnSatAliph_noN,403.25419,403,0.25419,third 25 %
PreFenton,18710,PreHW3.csv,Soil_3,HW,PreFenton,375.0722,18,16,0,9,0,0,0.89,0.5,11,CRAM,0.481481481,HighUnsatLign,375.15888,375,0.15888,top 25 %
PreFenton,18711,PreHW3.csv,Soil_3,HW,PreFenton,565.1563,26,30,0,14,0,0,1.15,0.54,12,CRAM,0.263157895,HighUnsatLign,565.28696,565,0.28696,lowest 25%
PreFenton,18712,PreHW3.csv,Soil_3,HW,PreFenton,439.1762,25,28,0,7,0,0,1.12,0.28,12,CRAM,0.395348837,HighUnsatLign,439.27778,439,0.27778,lowest 25%
PreFenton,18713,PreHW3.csv,Soil_3,HW,PreFenton,423.2024,22,32,0,8,0,0,1.45,0.36,7,CRAM,0.166666667,HighUnsatLign,423.3003,423,0.3003,top 25 %
PreFenton,18714,PreHW3.csv,Soil_3,HW,PreFenton,563.1406,26,28,0,14,0,0,1.08,0.54,13,CRAM,0.315789474,HighUnsatLign,563.27085,563,0.27085,lowest 25%
PreFenton,18715,PreHW3.csv,Soil_3,HW,PreFenton,415.1834,17,28,4,8,0,0,1.65,0.47,6,O,0,Aliphat+N,415.27944,415,0.27944,third 25 %
PreFenton,18716,PreHW3.csv,Soil_3,HW,PreFenton,449.1089,21,22,0,11,0,0,1.05,0.52,11,CRAM,0.35483871,HighUnsatLign,449.21278,449,0.21278,top 25 %
PreFenton,18717,PreHW3.csv,Soil_3,HW,PreFenton,487.1974,26,32,0,9,0,0,1.23,0.35,11,CRAM,0.302325581,HighUnsatLign,487.31001,487,0.31001,second 25 %
PreFenton,18718,PreHW3.csv,Soil_3,HW,PreFenton,467.2287,24,36,0,9,0,0,1.5,0.38,7,O,0.128205128,UnSatAliph_noN,467.33669,467,0.33669,third 25 %
PreFenton,18719,PreHW3.csv,Soil_3,HW,PreFenton,549.1614,26,30,0,13,0,0,1.15,0.5,12,CRAM,0.282051282,HighUnsatLign,549.28835,549,0.28835,lowest 25%
PreFenton,18720,PreHW3.csv,Soil_3,HW,PreFenton,561.0522,24,18,0,16,0,0,0.75,0.67,16,CRAM,0.5,HighUnsatLign,561.18194,561,0.18194,lowest 25%
PreFenton,18721,PreHW3.csv,Soil_3,HW,PreFenton,341.0667,18,14,0,7,0,0,0.78,0.39,12,CRAM,0.586206897,Aromatic,341.14554,341,0.14554,lowest 25%
PreFenton,18722,PreHW3.csv,Soil_3,HW,PreFenton,563.2862,30,44,0,10,0,0,1.47,0.33,9,CRAM,0.16,HighUnsatLign,563.41642,563,0.41642,lowest 25%
PreFenton,18723,PreHW3.csv,Soil_3,HW,PreFenton,471.2024,26,32,0,8,0,0,1.23,0.31,11,CRAM,0.318181818,HighUnsatLign,471.3114,471,0.3114,lowest 25%
PreFenton,18724,PreHW3.csv,Soil_3,HW,PreFenton,329.1606,16,26,0,7,0,0,1.62,0.44,4,O,0.04,UnSatAliph_noN,329.23669,329,0.23669,second 25 %
PreFenton,18725,PreHW3.csv,Soil_3,HW,PreFenton,469.0624,19,18,0,14,0,0,0.95,0.74,11,CRAM,0.333333333,HighUnsatLign,469.17084,469,0.17084,third 25 %
PreFenton,18726,PreHW3.csv,Soil_3,HW,PreFenton,473.1089,23,22,0,11,0,0,0.96,0.48,13,CRAM,0.428571429,HighUnsatLign,473.21833,473,0.21833,third 25 %
PreFenton,18727,PreHW3.csv,Soil_3,HW,PreFenton,365.1089,14,22,0,11,0,0,1.57,0.79,4,O,-0.176470588,SatFatAcCarb,365.19336,365,0.19336,lowest 25%
PreFenton,18728,PreHW3.csv,Soil_3,HW,PreFenton,553.2654,28,42,0,11,0,0,1.5,0.39,8,O,0.111111111,UnSatAliph_noN,553.39337,553,0.39337,lowest 25%
PreFenton,18729,PreHW3.csv,Soil_3,HW,PreFenton,525.1461,20,30,0,16,0,0,1.5,0.8,6,O,-0.166666667,SatFatAcCarb,525.26754,525,0.26754,lowest 25%
PreFenton,18730,PreHW3.csv,Soil_3,HW,PreFenton,399.1885,17,28,4,7,0,0,1.65,0.41,6,CRAM,0.052631579,Aliphat+N,399.28083,399,0.28083,second 25 %
PreFenton,18731,PreHW3.csv,Soil_3,HW,PreFenton,517.141,18,30,0,17,0,0,1.67,0.94,4,O,-0.473684211,SatFatAcCarb,517.2606,517,0.2606,lowest 25%
PreFenton,18732,PreHW3.csv,Soil_3,HW,PreFenton,461.2392,22,38,0,10,0,0,1.73,0.45,4,O,-0.058823529,UnSatAliph_noN,461.34587,461,0.34587,second 25 %
PreFenton,18733,PreHW3.csv,Soil_3,HW,PreFenton,343.0459,17,12,0,8,0,0,0.71,0.47,12,O,0.615384615,Aromatic,343.12526,343,0.12526,third 25 %
PreFenton,18734,PreHW3.csv,Soil_3,HW,PreFenton,399.1521,16,24,4,8,0,0,1.5,0.5,7,CRAM,0.125,Aliphat+N,399.24443,399,0.24443,lowest 25%
PreFenton,18735,PreHW3.csv,Soil_3,HW,PreFenton,379.1398,19,24,0,8,0,0,1.26,0.42,8,CRAM,0.266666667,HighUnsatLign,379.22751,379,0.22751,top 25 %
PreFenton,18736,PreHW3.csv,Soil_3,HW,PreFenton,392.1463,18,23,3,7,0,0,1.28,0.39,9,CRAM,0.347826087,HighUnsatLign,392.237,392,0.237,lowest 25%
PreFenton,18737,PreHW3.csv,Soil_3,HW,PreFenton,388.1725,16,27,3,8,0,0,1.69,0.5,5,O,-0.055555556,Aliphat+N,388.2623,388,0.2623,third 25 %
PreFenton,18738,PreHW3.csv,Soil_3,HW,PreFenton,539.1042,23,24,0,15,0,0,1.04,0.65,12,CRAM,0.290322581,HighUnsatLign,539.2289,539,0.2289,lowest 25%
PreFenton,18739,PreHW3.csv,Soil_3,HW,PreFenton,383.0984,17,20,0,10,0,0,1.18,0.59,8,CRAM,0.25,HighUnsatLign,383.18696,383,0.18696,top 25 %
PreFenton,18740,PreHW3.csv,Soil_3,HW,PreFenton,495.0416,20,16,0,15,0,0,0.8,0.75,13,CRAM,0.44,HighUnsatLign,495.15611,495,0.15611,lowest 25%
PreFenton,18741,PreHW3.csv,Soil_3,HW,PreFenton,507.078,22,20,0,14,0,0,0.91,0.64,13,CRAM,0.4,HighUnsatLign,507.19528,507,0.19528,third 25 %
PreFenton,18742,PreHW3.csv,Soil_3,HW,PreFenton,384.1525,15,23,5,7,0,0,1.53,0.47,7,CRAM,0.153846154,Aliphat+N,384.2413,384,0.2413,third 25 %
PreFenton,18743,PreHW3.csv,Soil_3,HW,PreFenton,515.2134,24,36,0,12,0,0,1.5,0.5,7,O,0.055555556,UnSatAliph_noN,515.33253,515,0.33253,lowest 25%
PreFenton,18744,PreHW3.csv,Soil_3,HW,PreFenton,361.1293,19,22,0,7,0,0,1.16,0.37,9,CRAM,0.35483871,HighUnsatLign,361.21278,361,0.21278,top 25 %
PreFenton,18745,PreHW3.csv,Soil_3,HW,PreFenton,365.1817,16,30,0,9,0,0,1.88,0.56,2,O,-0.217391304,UnSatAliph_noN,365.26615,365,0.26615,lowest 25%
PreFenton,18746,PreHW3.csv,Soil_3,HW,PreFenton,409.0776,18,18,0,11,0,0,1,0.61,10,CRAM,0.36,HighUnsatLign,409.17223,409,0.17223,top 25 %
PreFenton,18747,PreHW3.csv,Soil_3,HW,PreFenton,543.2236,29,36,0,10,0,0,1.24,0.34,12,CRAM,0.291666667,HighUnsatLign,543.34918,543,0.34918,lowest 25%
PreFenton,18748,PreHW3.csv,Soil_3,HW,PreFenton,325.0565,14,14,0,9,0,0,1,0.64,8,CRAM,0.368421053,HighUnsatLign,325.13167,325,0.13167,third 25 %
PreFenton,18749,PreHW3.csv,Soil_3,HW,PreFenton,431.2439,25,36,0,6,0,0,1.44,0.24,8,CRAM,0.227272727,HighUnsatLign,431.34363,431,0.34363,lowest 25%
PreFenton,18750,PreHW3.csv,Soil_3,HW,PreFenton,513.0886,21,22,0,15,0,0,1.05,0.71,11,O,0.259259259,HighUnsatLign,513.20724,513,0.20724,lowest 25%
PreFenton,18751,PreHW3.csv,Soil_3,HW,PreFenton,523.2549,27,40,0,10,0,0,1.48,0.37,8,O,0.136363636,HighUnsatLign,523.37586,523,0.37586,lowest 25%
PreFenton,18752,PreHW3.csv,Soil_3,HW,PreFenton,369.0616,19,14,0,8,0,0,0.74,0.42,13,O,0.6,Aromatic,369.14693,369,0.14693,third 25 %
PreFenton,18753,PreHW3.csv,Soil_3,HW,PreFenton,395.2439,22,36,0,6,0,0,1.64,0.27,5,O,0.105263158,UnSatAliph_noN,395.33531,395,0.33531,lowest 25%
PreFenton,18754,PreHW3.csv,Soil_3,HW,PreFenton,487.1093,20,24,0,14,0,0,1.2,0.7,9,O,0.153846154,HighUnsatLign,487.22196,487,0.22196,lowest 25%
PreFenton,18755,PreHW3.csv,Soil_3,HW,PreFenton,362.0881,17,17,1,8,0,0,1,0.47,10,CRAM,0.458333333,HighUnsatLign,362.17187,362,0.17187,lowest 25%
PreFenton,18756,PreHW3.csv,Soil_3,HW,PreFenton,339.1085,16,20,0,8,0,0,1.25,0.5,7,CRAM,0.25,HighUnsatLign,339.18695,339,0.18695,second 25 %
PreFenton,18757,PreHW3.csv,Soil_3,HW,PreFenton,543.1567,20,32,0,17,0,0,1.6,0.85,5,O,-0.304347826,SatFatAcCarb,543.28227,543,0.28227,third 25 %
PreFenton,18758,PreHW3.csv,Soil_3,HW,PreFenton,473.2909,28,42,0,6,0,0,1.5,0.21,8,O,0.2,UnSatAliph_noN,473.4003,473,0.4003,lowest 25%
PreFenton,18759,PreHW3.csv,Soil_3,HW,PreFenton,431.1559,19,28,0,11,0,0,1.47,0.58,6,O,0.037037037,HighUnsatLign,431.25558,431,0.25558,third 25 %
PreFenton,18760,PreHW3.csv,Soil_3,HW,PreFenton,507.1144,23,24,0,13,0,0,1.04,0.57,12,CRAM,0.333333333,HighUnsatLign,507.23168,507,0.23168,third 25 %
PreFenton,18761,PreHW3.csv,Soil_3,HW,PreFenton,402.9943,17,8,0,12,0,0,0.47,0.71,14,O,0.727272727,CondAr,403.08749,403,0.08749,lowest 25%
PreFenton,18762,PreHW3.csv,Soil_3,HW,PreFenton,358.162,15,25,3,7,0,0,1.67,0.47,5,O,0,Aliphat+N,358.24479,358,0.24479,lowest 25%
PreFenton,18763,PreHW3.csv,Soil_3,HW,PreFenton,330.2034,15,29,3,5,0,0,1.93,0.33,3,O,-0.105263158,Aliphat+N,330.2798,330,0.2798,second 25 %
PreFenton,18764,PreHW3.csv,Soil_3,HW,PreFenton,535.1821,26,32,0,12,0,0,1.23,0.46,11,CRAM,0.25,HighUnsatLign,535.30585,535,0.30585,third 25 %
PreFenton,18765,PreHW3.csv,Soil_3,HW,PreFenton,425.2181,22,34,0,8,0,0,1.55,0.36,6,O,0.111111111,UnSatAliph_noN,425.31642,425,0.31642,second 25 %
PreFenton,18766,PreHW3.csv,Soil_3,HW,PreFenton,409.114,19,22,0,10,0,0,1.16,0.53,9,CRAM,0.285714286,HighUnsatLign,409.20862,409,0.20862,top 25 %
PreFenton,18767,PreHW3.csv,Soil_3,HW,PreFenton,373.2093,16,30,4,6,0,0,1.88,0.38,4,O,-0.111111111,Aliphat+N,373.29556,373,0.29556,second 25 %
PreFenton,18768,PreHW3.csv,Soil_3,HW,PreFenton,445.2079,21,34,0,10,0,0,1.62,0.48,5,O,0,UnSatAliph_noN,445.31087,445,0.31087,top 25 %
PreFenton,18769,PreHW3.csv,Soil_3,HW,PreFenton,437.1817,22,30,0,9,0,0,1.36,0.41,8,CRAM,0.2,HighUnsatLign,437.2828,437,0.2828,top 25 %
PreFenton,18770,PreHW3.csv,Soil_3,HW,PreFenton,417.2355,18,34,4,7,0,0,1.89,0.39,4,O,-0.142857143,Aliphat+N,417.33195,417,0.33195,third 25 %
PreFenton,18771,PreHW3.csv,Soil_3,HW,PreFenton,389.0878,19,18,0,9,0,0,0.95,0.47,11,CRAM,0.448275862,HighUnsatLign,389.17778,389,0.17778,top 25 %
PreFenton,18772,PreHW3.csv,Soil_3,HW,PreFenton,533.1664,26,30,0,12,0,0,1.15,0.46,12,CRAM,0.3,HighUnsatLign,533.28974,533,0.28974,lowest 25%
PreFenton,18773,PreHW3.csv,Soil_3,HW,PreFenton,421.2093,20,30,4,6,0,0,1.5,0.3,8,CRAM,0.230769231,Aliphat+N,421.30666,421,0.30666,lowest 25%
PreFenton,18774,PreHW3.csv,Soil_3,HW,PreFenton,497.0573,20,18,0,15,0,0,0.9,0.75,12,CRAM,0.36,HighUnsatLign,497.17223,497,0.17223,lowest 25%
PreFenton,18775,PreHW3.csv,Soil_3,HW,PreFenton,533.2756,29,42,0,9,0,0,1.45,0.31,9,CRAM,0.183673469,HighUnsatLign,533.39892,533,0.39892,lowest 25%
PreFenton,18776,PreHW3.csv,Soil_3,HW,PreFenton,376.2242,20,31,3,4,0,0,1.55,0.2,7,CRAM,0.233333333,Aliphat+N,376.31118,376,0.31118,lowest 25%
PreFenton,18777,PreHW3.csv,Soil_3,HW,PreFenton,359.146,15,24,2,8,0,0,1.6,0.53,5,O,0,Aliphat+N,359.22904,359,0.22904,lowest 25%
PreFenton,18778,PreHW3.csv,Soil_3,HW,PreFenton,407.0772,22,16,0,8,0,0,0.73,0.36,15,O,0.611111111,Aromatic,407.17137,407,0.17137,lowest 25%
PreFenton,18779,PreHW3.csv,Soil_3,HW,PreFenton,413.0759,14,22,0,12,1,0,1.57,0.86,4,O,-0.428571429,SatFatAcCarb,413.17144,413,0.17144,lowest 25%
PreFenton,18780,PreHW3.csv,Soil_3,HW,PreFenton,355.0671,15,16,0,10,0,0,1.07,0.67,8,CRAM,0.3,HighUnsatLign,355.14917,355,0.14917,top 25 %
PreFenton,18781,PreHW3.csv,Soil_3,HW,PreFenton,467.1923,23,32,0,10,0,0,1.39,0.43,8,CRAM,0.166666667,HighUnsatLign,467.3003,467,0.3003,second 25 %
PreFenton,18782,PreHW3.csv,Soil_3,HW,PreFenton,385.0776,16,18,0,11,0,0,1.12,0.69,8,O,0.238095238,HighUnsatLign,385.16668,385,0.16668,top 25 %
PreFenton,18783,PreHW3.csv,Soil_3,HW,PreFenton,393.1555,20,26,0,8,0,0,1.3,0.4,8,CRAM,0.25,HighUnsatLign,393.2464,393,0.2464,top 25 %
PreFenton,18784,PreHW3.csv,Soil_3,HW,PreFenton,459.1661,24,28,0,9,0,0,1.17,0.38,11,CRAM,0.333333333,HighUnsatLign,459.27223,459,0.27223,second 25 %
PreFenton,18785,PreHW3.csv,Soil_3,HW,PreFenton,486.2569,21,37,5,8,0,0,1.76,0.38,6,O,-0.041666667,Aliphat+N,486.36938,486,0.36938,lowest 25%
PreFenton,18786,PreHW3.csv,Soil_3,HW,PreFenton,608.2308,24,39,3,15,0,0,1.62,0.62,7,O,-0.148148148,SatFatAcCarb,608.37148,608,0.37148,third 25 %
PreFenton,18787,PreHW3.csv,Soil_3,HW,PreFenton,583.188,23,36,0,17,0,0,1.57,0.74,6,O,-0.172413793,SatFatAcCarb,583.32283,583,0.32283,lowest 25%
PreFenton,18788,PreHW3.csv,Soil_3,HW,PreFenton,503.0467,22,16,0,14,0,0,0.73,0.64,15,O,0.533333333,Aromatic,503.16305,503,0.16305,lowest 25%
PreFenton,18789,PreHW3.csv,Soil_3,HW,PreFenton,362.0518,16,13,1,9,0,0,0.81,0.56,11,O,0.571428571,Aromatic,362.13547,362,0.13547,lowest 25%
PreFenton,18790,PreHW3.csv,Soil_3,HW,PreFenton,417.0463,19,14,0,11,0,0,0.74,0.58,13,O,0.555555556,Aromatic,417.14277,417,0.14277,top 25 %
PreFenton,18791,PreHW3.csv,Soil_3,HW,PreFenton,357.0252,17,10,0,9,0,0,0.59,0.53,13,O,0.68,CondAr,357.10776,357,0.10776,third 25 %
PreFenton,18792,PreHW3.csv,Soil_3,HW,PreFenton,405.2494,20,38,0,8,0,0,1.9,0.4,2,O,-0.125,UnSatAliph_noN,405.3431,405,0.3431,lowest 25%
PreFenton,18793,PreHW3.csv,Soil_3,HW,PreFenton,433.0049,18,10,0,13,0,0,0.56,0.72,14,O,0.652173913,Aromatic,433.10499,433,0.10499,lowest 25%
PreFenton,18794,PreHW3.csv,Soil_3,HW,PreFenton,471.078,19,20,0,14,0,0,1.05,0.74,10,O,0.25,HighUnsatLign,471.18696,471,0.18696,third 25 %
PreFenton,18795,PreHW3.csv,Soil_3,HW,PreFenton,541.141,20,30,0,17,0,0,1.5,0.85,6,O,-0.217391304,SatFatAcCarb,541.26615,541,0.26615,lowest 25%
PreFenton,18796,PreHW3.csv,Soil_3,HW,PreFenton,327.0722,14,16,0,9,0,0,1.14,0.64,7,CRAM,0.263157895,HighUnsatLign,327.14779,327,0.14779,third 25 %
PreFenton,18797,PreHW3.csv,Soil_3,HW,PreFenton,469.0988,20,22,0,13,0,0,1.1,0.65,10,O,0.259259259,HighUnsatLign,469.20724,469,0.20724,third 25 %
PreFenton,18798,PreHW3.csv,Soil_3,HW,PreFenton,417.0099,18,10,0,12,0,0,0.56,0.67,14,O,0.666666667,CondAr,417.10638,417,0.10638,third 25 %
PreFenton,18799,PreHW3.csv,Soil_3,HW,PreFenton,363.1562,18,24,2,6,0,0,1.33,0.33,8,CRAM,0.307692308,HighUnsatLign,363.24013,363,0.24013,lowest 25%
PreFenton,18800,PreHW3.csv,Soil_3,HW,PreFenton,321.1344,17,22,0,6,0,0,1.29,0.35,7,CRAM,0.285714286,HighUnsatLign,321.20862,321,0.20862,lowest 25%
PreFenton,18801,PreHW3.csv,Soil_3,HW,PreFenton,381.1038,14,22,0,12,0,0,1.57,0.86,4,O,-0.25,SatFatAcCarb,381.19197,381,0.19197,third 25 %
PreFenton,18802,PreHW3.csv,Soil_3,HW,PreFenton,479.0467,20,16,0,14,0,0,0.8,0.7,13,CRAM,0.461538462,HighUnsatLign,479.1575,479,0.1575,third 25 %
PreFenton,18803,PreHW3.csv,Soil_3,HW,PreFenton,427.1246,19,24,0,11,0,0,1.26,0.58,8,O,0.185185185,HighUnsatLign,427.22335,427,0.22335,second 25 %
PreFenton,18804,PreHW3.csv,Soil_3,HW,PreFenton,384.214,18,31,3,6,0,0,1.72,0.33,5,O,0.041666667,Aliphat+N,384.30285,384,0.30285,lowest 25%
PreFenton,18805,PreHW3.csv,Soil_3,HW,PreFenton,343.1762,17,28,0,7,0,0,1.65,0.41,4,O,0.037037037,UnSatAliph_noN,343.25558,343,0.25558,second 25 %
PreFenton,18806,PreHW3.csv,Soil_3,HW,PreFenton,485.0573,19,18,0,15,0,0,0.95,0.79,11,O,0.304347826,HighUnsatLign,485.16945,485,0.16945,lowest 25%
PreFenton,18807,PreHW3.csv,Soil_3,HW,PreFenton,485.2181,27,34,0,8,0,0,1.26,0.3,11,CRAM,0.304347826,HighUnsatLign,485.33029,485,0.33029,third 25 %
PreFenton,18808,PreHW3.csv,Soil_3,HW,PreFenton,493.2807,27,42,0,8,0,0,1.56,0.3,7,O,0.130434783,UnSatAliph_noN,493.39475,493,0.39475,lowest 25%
PreFenton,18809,PreHW3.csv,Soil_3,HW,PreFenton,441.2355,20,34,4,7,0,0,1.7,0.35,6,O,0.04,Aliphat+N,441.3375,441,0.3375,third 25 %
PreFenton,18810,PreHW3.csv,Soil_3,HW,PreFenton,431.1229,15,28,0,12,1,0,1.87,0.8,2,O,-0.625,SatFatAcCarb,431.22256,431,0.22256,lowest 25%
PreFenton,18811,PreHW3.csv,Soil_3,HW,PreFenton,427.1974,21,32,0,9,0,0,1.52,0.43,6,O,0.090909091,UnSatAliph_noN,427.29614,427,0.29614,second 25 %
PreFenton,18812,PreHW3.csv,Soil_3,HW,PreFenton,397.1868,20,30,0,8,0,0,1.5,0.4,6,O,0.125,UnSatAliph_noN,397.27863,397,0.27863,top 25 %
PreFenton,18813,PreHW3.csv,Soil_3,HW,PreFenton,509.1664,24,30,0,12,0,0,1.25,0.5,10,CRAM,0.222222222,HighUnsatLign,509.28419,509,0.28419,third 25 %
PreFenton,18814,PreHW3.csv,Soil_3,HW,PreFenton,415.0518,16,16,0,13,0,0,1,0.81,9,O,0.263157895,HighUnsatLign,415.14779,415,0.14779,third 25 %
PreFenton,18815,PreHW3.csv,Soil_3,HW,PreFenton,369.1191,17,22,0,9,0,0,1.29,0.53,7,CRAM,0.2,HighUnsatLign,369.20446,369,0.20446,top 25 %
PreFenton,18816,PreHW3.csv,Soil_3,HW,PreFenton,371.1711,18,28,0,8,0,0,1.56,0.44,5,O,0.071428571,UnSatAliph_noN,371.25697,371,0.25697,top 25 %
PreFenton,18817,PreHW3.csv,Soil_3,HW,PreFenton,455.2439,27,36,0,6,0,0,1.33,0.22,10,CRAM,0.291666667,HighUnsatLign,455.34918,455,0.34918,lowest 25%
PreFenton,18818,PreHW3.csv,Soil_3,HW,PreFenton,403.0882,16,20,0,12,0,0,1.25,0.75,7,O,0.1,HighUnsatLign,403.18141,403,0.18141,third 25 %
PreFenton,18819,PreHW3.csv,Soil_3,HW,PreFenton,378.1307,17,21,3,7,0,0,1.24,0.41,9,CRAM,0.380952381,HighUnsatLign,378.21811,378,0.21811,lowest 25%
PreFenton,18820,PreHW3.csv,Soil_3,HW,PreFenton,408.0936,18,19,1,10,0,0,1.06,0.56,10,CRAM,0.375,HighUnsatLign,408.18798,408,0.18798,lowest 25%
PreFenton,18821,PreHW3.csv,Soil_3,HW,PreFenton,501.0675,23,18,0,13,0,0,0.78,0.57,15,CRAM,0.515151515,Aromatic,501.18333,501,0.18333,lowest 25%
PreFenton,18822,PreHW3.csv,Soil_3,HW,PreFenton,346.162,14,25,3,7,0,0,1.79,0.5,4,O,-0.133333333,Aliphat+N,346.24202,346,0.24202,third 25 %
PreFenton,18823,PreHW3.csv,Soil_3,HW,PreFenton,416.2151,17,31,5,7,0,0,1.82,0.41,5,O,-0.117647059,Aliphat+N,416.31131,416,0.31131,lowest 25%
PreFenton,18824,PreHW3.csv,Soil_3,HW,PreFenton,377.0667,21,14,0,7,0,0,0.67,0.33,15,O,0.657142857,Aromatic,377.15387,377,0.15387,lowest 25%
PreFenton,18825,PreHW3.csv,Soil_3,HW,PreFenton,331.1187,18,20,0,6,0,0,1.11,0.33,9,CRAM,0.4,HighUnsatLign,331.19528,331,0.19528,lowest 25%
PreFenton,18826,PreHW3.csv,Soil_3,HW,PreFenton,445.1504,23,26,0,9,0,0,1.13,0.39,11,CRAM,0.351351351,HighUnsatLign,445.25334,445,0.25334,second 25 %
PreFenton,18827,PreHW3.csv,Soil_3,HW,PreFenton,435.0205,18,12,0,13,0,0,0.67,0.72,13,O,0.565217391,Aromatic,435.12111,435,0.12111,third 25 %
PreFenton,18828,PreHW3.csv,Soil_3,HW,PreFenton,367.3582,24,48,0,2,0,0,2,0.08,1,O,0,UnSatAliph_noN,367.4431,367,0.4431,lowest 25%
PreFenton,24808,PreSW4.csv,Soil_4,SW,PreFenton,325.0201,13,10,0,10,0,0,0.77,0.77,9,O,0.5,HighUnsatLign,325.09528,325,0.09528,lowest 25%
PreFenton,24809,PreSW4.csv,Soil_4,SW,PreFenton,313.0929,14,18,0,8,0,0,1.29,0.57,6,O,0.2,HighUnsatLign,313.16529,313,0.16529,third 25 %
PreFenton,24810,PreSW4.csv,Soil_4,SW,PreFenton,528.1511,26,27,1,11,0,0,1.04,0.42,14,CRAM,0.41025641,HighUnsatLign,528.27326,528,0.27326,second 25 %
PreFenton,24811,PreSW4.csv,Soil_4,SW,PreFenton,469.1199,17,26,0,15,0,0,1.53,0.88,5,O,-0.263157895,SatFatAcCarb,469.22837,469,0.22837,third 25 %
PreFenton,24812,PreSW4.csv,Soil_4,SW,PreFenton,343.0307,13,12,0,11,0,0,0.92,0.85,8,O,0.333333333,HighUnsatLign,343.11,343,0.11,lowest 25%
PreFenton,24813,PreSW4.csv,Soil_4,SW,PreFenton,359.0772,18,16,0,8,0,0,0.89,0.44,11,CRAM,0.5,HighUnsatLign,359.16027,359,0.16027,top 25 %
PreFenton,24814,PreSW4.csv,Soil_4,SW,PreFenton,587.177,29,32,0,13,0,0,1.1,0.45,14,CRAM,0.333333333,HighUnsatLign,587.31279,587,0.31279,lowest 25%
