C,H,N,O,S,P,,mass,,PosSW10.csv,PosSW11.csv,PosSW12.csv,Initial,InitialAvg,PosSW22.csv,PosSW23.csv,PosSW24.csv,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
19,31,5,8,0,0,,456.2099854,,0,0,0,No,0,2657835,3230741,3425277,,1.631578947,0.421052632,,456.20999,7,0.368421053,0.225806452,0.875,CRAM,,,0.05,,----,----,----,----,----,Alipat+N,,456.31548,456,0.31548
19,32,0,5,0,0,,339.2176966,,0,0,0,No,0,3449327,4601246,4288561,,1.684210526,0.263157895,,339.2177,4,0.210526316,0.125,0.8,O,,,0.090909091,,----,----,----,AlipatNoN,----,----,,339.29614,339,0.29614
19,32,4,6,0,0,,411.2249072,,0,0,0,No,0,4340914,7703191,5968921,,1.684210526,0.315789474,,411.22491,6,0.315789474,0.1875,1,O,,,0.083333333,,----,----,----,----,----,Alipat+N,,411.32,411,0.32
19,32,4,7,0,0,,427.2198218,,0,0,0,No,0,5461105,8542770,6899598,,1.684210526,0.368421053,,427.21982,6,0.315789474,0.1875,0.857142857,O,,,0.043478261,,----,----,----,----,----,Alipat+N,,427.31861,427,0.31861
19,32,4,9,0,0,,459.209651,,0,0,0,No,0,2561400,2707939,3255156,,1.684210526,0.473684211,,459.20965,6,0.315789474,0.1875,0.666666667,O,,,-0.047619048,,----,----,----,----,----,Alipat+N,,459.31584,459,0.31584
19,33,3,7,0,0,,414.2245728,,0,0,0,No,0,1770020,2580729,2522228,,1.736842105,0.368421053,,414.22457,5,0.263157895,0.151515152,0.714285714,O,,,0,,----,----,----,----,----,Alipat+N,,414.32036,414,0.32036
19,33,5,6,0,0,,426.2358062,,0,0,0,No,0,1860254,1690205,1811899,,1.736842105,0.315789474,,426.23581,6,0.315789474,0.181818182,1,O,,,0.045454545,,----,----,----,----,----,Alipat+N,,426.33437,426,0.33437
19,33,5,7,0,0,,442.2307208,,0,0,0,No,0,2694242,3614392,3000233,,1.736842105,0.368421053,,442.23072,6,0.315789474,0.181818182,0.857142857,O,,,0,,----,----,----,----,----,Alipat+N,,442.33298,442,0.33298
19,33,5,8,0,0,,458.2256354,,0,0,0,No,0,2079152,2959342,2959261,,1.736842105,0.421052632,,458.22564,6,0.315789474,0.181818182,0.75,O,,,-0.05,,----,----,----,----,----,Alipat+N,,458.33159,458,0.33159
19,34,0,5,0,0,,341.2333466,,0,0,0,No,0,3975593,5295011,4030036,,1.789473684,0.263157895,,341.23335,3,0.157894737,0.088235294,0.6,O,,,0.03030303,,----,----,----,AlipatNoN,----,----,,341.31225,341,0.31225
19,34,0,6,0,0,,357.2282612,,0,0,0,No,0,7454744,11719112,10510559,,1.789473684,0.315789474,,357.22826,3,0.157894737,0.088235294,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,357.31086,357,0.31086
19,34,4,5,0,0,,397.2456426,,0,0,0,No,0,2681485,4609223,3815062,,1.789473684,0.263157895,,397.24564,5,0.263157895,0.147058824,1,O,,,0.04,,----,----,----,----,----,Alipat+N,,397.3375,397,0.3375
19,34,4,6,0,0,,413.2405572,,0,0,0,No,0,4022534,6281952,5317725,,1.789473684,0.315789474,,413.24056,5,0.263157895,0.147058824,0.833333333,O,,,0,,----,----,----,----,----,Alipat+N,,413.33611,413,0.33611
19,34,4,7,0,0,,429.2354718,,0,0,0,No,0,5114890,6735314,6315813,,1.789473684,0.368421053,,429.23547,5,0.263157895,0.147058824,0.714285714,O,,,-0.043478261,,----,----,----,----,----,Alipat+N,,429.33473,429,0.33473
19,34,4,8,0,0,,445.2303864,,0,0,0,No,0,3891051,4829695,4057800,,1.789473684,0.421052632,,445.23039,5,0.263157895,0.147058824,0.625,O,,,-0.090909091,,----,----,----,----,----,Alipat+N,,445.33334,445,0.33334
19,35,5,7,0,0,,444.2463708,,0,0,0,No,0,2454972,3430970,2780945,,1.842105263,0.368421053,,444.24637,5,0.263157895,0.142857143,0.714285714,O,,,-0.095238095,,----,----,----,----,----,Alipat+N,,444.3491,444,0.3491
19,36,0,6,0,0,,359.2439112,,0,0,0,No,0,4723310,11813952,9177940,,1.894736842,0.315789474,,359.24391,2,0.105263158,0.055555556,0.333333333,O,,,-0.0625,,----,----,----,AlipatNoN,----,----,,359.32698,359,0.32698
19,36,0,7,0,0,,375.2388258,,0,0,0,No,0,5792085,13713342,12215915,,1.894736842,0.368421053,,375.23883,2,0.105263158,0.055555556,0.285714286,O,,,-0.096774194,,----,----,----,AlipatNoN,----,----,,375.32559,375,0.32559
19,36,0,8,0,0,,391.2337404,,0,0,0,No,0,5938649,10893362,10548793,,1.894736842,0.421052632,,391.23374,2,0.105263158,0.055555556,0.25,O,,,-0.133333333,,----,----,----,AlipatNoN,----,----,,391.32421,391,0.32421
19,36,4,5,0,0,,399.2612926,,0,0,0,No,0,2209760,4311566,2942925,,1.894736842,0.263157895,,399.26129,4,0.210526316,0.111111111,0.8,O,,,-0.04,,----,----,----,----,----,Alipat+N,,399.35362,399,0.35362
19,36,4,6,0,0,,415.2562072,,0,0,0,No,0,2548540,3994892,3379844,,1.894736842,0.315789474,,415.25621,4,0.210526316,0.111111111,0.666666667,O,,,-0.083333333,,----,----,----,----,----,Alipat+N,,415.35223,415,0.35223
19,36,4,7,0,0,,431.2511218,,0,0,0,No,0,2957715,4590950,3866288,,1.894736842,0.368421053,,431.25112,4,0.210526316,0.111111111,0.571428571,O,,,-0.130434783,,----,----,----,----,----,Alipat+N,,431.35084,431,0.35084
20,24,4,6,1,0,,447.1343779,,0,0,0,No,0,4460240,3725713,4427324,,1.2,0.3,,447.13438,11,0.55,0.458333333,1.833333333,O,,,0.416666667,,----,----,HUnSatLig,----,----,----,,447.23777,447,0.23777
20,26,0,3,0,0,,313.1809174,,0,0,0,No,0,1656878,2005118,1575667,,1.3,0.15,,313.18092,8,0.4,0.307692308,2.666666667,O,,,0.351351351,,----,----,HUnSatLig,----,----,----,,313.25334,313,0.25334
20,26,0,4,0,0,,329.175832,,0,0,0,No,0,4312672,7073902,7524934,,1.3,0.2,,329.17583,8,0.4,0.307692308,2,O,,,0.333333333,,----,----,HUnSatLig,----,----,----,,329.25195,329,0.25195
20,28,0,4,0,0,,331.191482,,0,0,0,No,0,2803908,7003689,5517354,,1.4,0.2,,331.19148,7,0.35,0.25,1.75,CRAM,,,0.277777778,,----,----,HUnSatLig,----,----,----,,331.26807,331,0.26807
20,30,0,4,0,0,,333.207132,,0,0,0,No,0,2258742,5893106,3651612,,1.5,0.2,,333.20713,6,0.3,0.2,1.5,CRAM,,,0.222222222,,----,----,----,AlipatNoN,----,----,,333.28418,333,0.28418
20,32,0,5,0,0,,351.2176966,,0,0,0,No,0,6805864,15102614,10205602,,1.6,0.25,,351.2177,5,0.25,0.15625,1,O,,,0.142857143,,----,----,----,AlipatNoN,----,----,,351.29891,351,0.29891
20,32,4,7,0,0,,439.2198218,,0,0,0,No,0,2940757,3678073,3601547,,1.6,0.35,,439.21982,7,0.35,0.21875,1,CRAM,,,0.12,,----,----,----,----,----,Alipat+N,,439.32138,439,0.32138
20,32,4,8,0,0,,455.2147364,,0,0,0,No,0,3298413,4398127,4427825,,1.6,0.4,,455.21474,7,0.35,0.21875,0.875,CRAM,,,0.083333333,,----,----,----,----,----,Alipat+N,,455.32,455,0.32
20,32,4,9,0,0,,471.209651,,0,0,0,No,0,2532327,2514164,3153590,,1.6,0.45,,471.20965,7,0.35,0.21875,0.777777778,CRAM,,,0.043478261,,----,----,----,----,----,Alipat+N,,471.31861,471,0.31861
20,33,1,14,0,0,,510.182827,,0,0,0,No,0,2262945,1818143,1604833,,1.65,0.7,,510.18283,5,0.25,0.151515152,0.357142857,O,,,-0.208333333,,----,----,----,----,SatFACarb,----,,510.3008,510,0.3008
20,33,3,7,0,0,,426.2245728,,0,0,0,No,0,1849502,2122845,2386364,,1.65,0.35,,426.22457,6,0.3,0.181818182,0.857142857,O,,,0.074074074,,----,----,----,----,----,Alipat+N,,426.32313,426,0.32313
20,33,3,8,0,0,,442.2194874,,0,0,0,No,0,1771107,2621113,2405801,,1.65,0.4,,442.21949,6,0.3,0.181818182,0.75,O,,,0.038461538,,----,----,----,----,----,Alipat+N,,442.32174,442,0.32174
20,33,5,8,0,0,,470.2256354,,0,0,0,No,0,2161655,3229893,2548915,,1.65,0.4,,470.22564,7,0.35,0.212121212,0.875,CRAM,,,0.045454545,,----,----,----,----,----,Alipat+N,,470.33437,470,0.33437
20,34,0,4,0,0,,337.238432,,0,0,0,No,0,1448271,1738417,1556004,,1.7,0.2,,337.23843,4,0.2,0.117647059,1,O,,,0.111111111,,----,----,----,AlipatNoN,----,----,,337.31641,337,0.31641
20,34,0,5,0,0,,353.2333466,,0,0,0,No,0,3192728,6018295,5203977,,1.7,0.25,,353.23335,4,0.2,0.117647059,0.8,O,,,0.085714286,,----,----,----,AlipatNoN,----,----,,353.31503,353,0.31503
20,34,4,6,0,0,,425.2405572,,0,0,0,No,0,2595015,3523204,2889702,,1.7,0.3,,425.24056,6,0.3,0.176470588,1,O,,,0.076923077,,----,----,----,----,----,Alipat+N,,425.33889,425,0.33889
20,34,4,7,0,0,,441.2354718,,0,0,0,No,0,4982963,6787831,5798900,,1.7,0.35,,441.23547,6,0.3,0.176470588,0.857142857,O,,,0.04,,----,----,----,----,----,Alipat+N,,441.3375,441,0.3375
20,34,4,8,0,0,,457.2303864,,0,0,0,No,0,3615723,4504574,4497354,,1.7,0.4,,457.23039,6,0.3,0.176470588,0.75,O,,,0,,----,----,----,----,----,Alipat+N,,457.33611,457,0.33611
20,34,4,9,0,0,,473.225301,,0,0,0,No,0,2099663,2374497,2388679,,1.7,0.45,,473.2253,6,0.3,0.176470588,0.666666667,O,,,-0.043478261,,----,----,----,----,----,Alipat+N,,473.33473,473,0.33473
20,35,5,7,0,0,,456.2463708,,0,0,0,No,0,2131497,2656276,2206715,,1.75,0.35,,456.24637,6,0.3,0.171428571,0.857142857,O,,,0,,----,----,----,----,----,Alipat+N,,456.35187,456,0.35187
20,35,5,8,0,0,,472.2412854,,0,0,0,No,0,2666970,3161386,2704061,,1.75,0.4,,472.24129,6,0.3,0.171428571,0.75,O,,,-0.045454545,,----,----,----,----,----,Alipat+N,,472.35048,472,0.35048
20,36,0,4,0,0,,339.254082,,0,0,0,No,0,4906486,8265127,16884794,,1.8,0.2,,339.25408,3,0.15,0.083333333,0.75,O,,,0.055555556,,----,----,----,AlipatNoN,----,----,,339.33253,339,0.33253
20,36,0,5,0,0,,355.2489966,,0,0,0,No,0,6126039,8787809,6486647,,1.8,0.25,,355.249,3,0.15,0.083333333,0.6,O,,,0.028571429,,----,----,----,AlipatNoN,----,----,,355.33114,355,0.33114
20,36,0,6,0,0,,371.2439112,,0,0,0,No,0,6488234,10085120,8724946,,1.8,0.3,,371.24391,3,0.15,0.083333333,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,371.32976,371,0.32976
20,36,0,7,0,0,,387.2388258,,0,0,0,No,0,7815727,13499543,11100871,,1.8,0.35,,387.23883,3,0.15,0.083333333,0.428571429,O,,,-0.03030303,,----,----,----,AlipatNoN,----,----,,387.32837,387,0.32837
20,36,0,11,0,0,,451.2184842,,0,0,0,No,0,2404237,3287235,3339042,,1.8,0.55,,451.21848,3,0.15,0.083333333,0.272727273,O,,,-0.172413793,,----,----,----,AlipatNoN,----,----,,451.32282,451,0.32282
20,36,0,12,0,0,,467.2133988,,0,0,0,No,0,2565688,3431501,2845371,,1.8,0.6,,467.2134,3,0.15,0.083333333,0.25,O,,,-0.214285714,,----,----,----,----,SatFACarb,----,,467.32143,467,0.32143
20,36,0,13,0,0,,483.2083134,,0,0,0,No,0,3078620,3592239,3440558,,1.8,0.65,,483.20831,3,0.15,0.083333333,0.230769231,O,,,-0.259259259,,----,----,----,----,SatFACarb,----,,483.32005,483,0.32005
20,36,4,6,0,0,,427.2562072,,0,0,0,No,0,3057776,5769777,4462476,,1.8,0.3,,427.25621,5,0.25,0.138888889,0.833333333,O,,,0,,----,----,----,----,----,Alipat+N,,427.355,427,0.355
20,36,4,7,0,0,,443.2511218,,0,0,0,No,0,3678222,4818552,4371292,,1.8,0.35,,443.25112,5,0.25,0.138888889,0.714285714,O,,,-0.04,,----,----,----,----,----,Alipat+N,,443.35362,443,0.35362
20,36,4,8,0,0,,459.2460364,,0,0,0,No,0,2304886,3008483,2911602,,1.8,0.4,,459.24604,5,0.25,0.138888889,0.625,O,,,-0.083333333,,----,----,----,----,----,Alipat+N,,459.35223,459,0.35223
20,37,5,7,0,0,,458.2620208,,0,0,0,No,0,1877933,2635757,2449307,,1.85,0.35,,458.26202,5,0.25,0.135135135,0.714285714,O,,,-0.086956522,,----,----,----,----,----,Alipat+N,,458.36799,458,0.36799
20,38,0,6,0,0,,373.2595612,,0,0,0,No,0,1691145,5268841,3639849,,1.9,0.3,,373.25956,2,0.1,0.052631579,0.333333333,O,,,-0.058823529,,----,----,----,AlipatNoN,----,----,,373.34587,373,0.34587
20,38,0,7,0,0,,389.2544758,,0,0,0,No,0,3112469,8023670,6209681,,1.9,0.35,,389.25448,2,0.1,0.052631579,0.285714286,O,,,-0.090909091,,----,----,----,AlipatNoN,----,----,,389.34449,389,0.34449
20,38,0,8,0,0,,405.2493904,,0,0,0,No,0,3156208,6582522,5171858,,1.9,0.4,,405.24939,2,0.1,0.052631579,0.25,O,,,-0.125,,----,----,----,AlipatNoN,----,----,,405.3431,405,0.3431
20,38,0,8,1,0,,437.2214611,,0,0,0,No,0,6776305,10952698,3007262,,1.9,0.4,,437.22146,2,0.1,0.052631579,0.25,O,,,-0.2,,----,----,----,AlipatNoN,----,----,,437.32256,437,0.32256
20,38,0,10,0,0,,437.2392196,,0,0,0,No,0,3532272,3587065,3843356,,1.9,0.5,,437.23922,2,0.1,0.052631579,0.2,O,,,-0.2,,----,----,----,AlipatNoN,----,----,,437.34032,437,0.34032
20,38,4,6,0,0,,429.2718572,,0,0,0,No,0,1990664,3744208,2822947,,1.9,0.3,,429.27186,4,0.2,0.105263158,0.666666667,O,,,-0.076923077,,----,----,----,----,----,Alipat+N,,429.37112,429,0.37112
20,40,0,5,1,0,,391.2523673,,0,0,0,No,0,3070942,1827382,2055229,,2,0.25,,391.25237,1,0.05,0.025,0.2,O,,,-0.151515152,,----,----,----,AlipatNoN,----,----,,391.34284,391,0.34284
21,22,0,6,0,0,,369.1343612,,0,0,0,No,0,1672746,1673329,1797204,,1.047619048,0.285714286,,369.13436,11,0.523809524,0.5,1.833333333,O,,,0.444444444,,----,----,HUnSatLig,----,----,----,,369.21972,369,0.21972
21,26,0,5,0,0,,357.1707466,,0,0,0,No,0,3124743,3780022,3653837,,1.238095238,0.238095238,,357.17075,9,0.428571429,0.346153846,1.8,O,,,0.351351351,,----,----,HUnSatLig,----,----,----,,357.25334,357,0.25334
21,28,0,4,0,0,,343.191482,,0,0,0,No,0,1711210,2151082,2271860,,1.333333333,0.19047619,,343.19148,8,0.380952381,0.285714286,2,O,,,0.315789474,,----,----,HUnSatLig,----,----,----,,343.27084,343,0.27084
21,28,0,5,0,0,,359.1863966,,0,0,0,No,0,4115036,5916718,5703490,,1.333333333,0.238095238,,359.1864,8,0.380952381,0.285714286,1.6,CRAM,,,0.297297297,,----,----,HUnSatLig,----,----,----,,359.26945,359,0.26945
21,30,0,5,0,0,,361.2020466,,0,0,0,No,0,3775674,5913258,5146041,,1.428571429,0.238095238,,361.20205,7,0.333333333,0.233333333,1.4,CRAM,,,0.243243243,,----,----,HUnSatLig,----,----,----,,361.28557,361,0.28557
21,32,0,5,0,0,,363.2176966,,0,0,0,No,0,3299100,5490985,4604975,,1.523809524,0.238095238,,363.2177,6,0.285714286,0.1875,1.2,O,,,0.189189189,,----,----,----,AlipatNoN,----,----,,363.30169,363,0.30169
21,34,0,5,0,0,,365.2333466,,0,0,0,No,0,2638211,4272039,3321507,,1.619047619,0.238095238,,365.23335,5,0.238095238,0.147058824,1,O,,,0.135135135,,----,----,----,AlipatNoN,----,----,,365.3178,365,0.3178
21,34,0,6,0,0,,381.2282612,,0,0,0,No,0,5184520,10716793,8774889,,1.619047619,0.285714286,,381.22826,5,0.238095238,0.147058824,0.833333333,O,,,0.111111111,,----,----,----,AlipatNoN,----,----,,381.31641,381,0.31641
21,34,4,7,0,0,,453.2354718,,0,0,0,No,0,1915639,2583664,2389667,,1.619047619,0.333333333,,453.23547,7,0.333333333,0.205882353,1,CRAM,,,0.111111111,,----,----,----,----,----,Alipat+N,,453.34028,453,0.34028
21,34,4,8,0,0,,469.2303864,,0,0,0,No,0,2598410,3220633,3176114,,1.619047619,0.380952381,,469.23039,7,0.333333333,0.205882353,0.875,CRAM,,,0.076923077,,----,----,----,----,----,Alipat+N,,469.33889,469,0.33889
21,34,4,9,0,0,,485.225301,,0,0,0,No,0,1992179,2026714,2580980,,1.619047619,0.428571429,,485.2253,7,0.333333333,0.205882353,0.777777778,CRAM,,,0.04,,----,----,----,----,----,Alipat+N,,485.3375,485,0.3375
21,35,1,15,0,0,,540.1933916,,0,0,0,No,0,1860625,2229855,2155028,,1.666666667,0.714285714,,540.19339,5,0.238095238,0.142857143,0.333333333,O,,,-0.24,,----,----,----,----,SatFACarb,----,,540.3183,540,0.3183
21,35,5,7,0,0,,468.2463708,,0,0,0,No,0,1532191,2568306,2302644,,1.666666667,0.333333333,,468.24637,7,0.333333333,0.2,1,CRAM,,,0.08,,----,----,----,----,----,Alipat+N,,468.35465,468,0.35465
21,35,5,8,0,0,,484.2412854,,0,0,0,No,0,2318311,3271814,2266065,,1.666666667,0.380952381,,484.24129,7,0.333333333,0.2,0.875,CRAM,,,0.041666667,,----,----,----,----,----,Alipat+N,,484.35326,484,0.35326
21,36,0,5,0,0,,367.2489966,,0,0,0,No,0,1990123,3147298,2644754,,1.714285714,0.238095238,,367.249,4,0.19047619,0.111111111,0.8,O,,,0.081081081,,----,----,----,AlipatNoN,----,----,,367.33392,367,0.33392
21,36,0,6,0,0,,383.2439112,,0,0,0,No,0,4276779,6924443,5489398,,1.714285714,0.285714286,,383.24391,4,0.19047619,0.111111111,0.666666667,O,,,0.055555556,,----,----,----,AlipatNoN,----,----,,383.33253,383,0.33253
21,36,4,7,0,0,,455.2511218,,0,0,0,No,0,2965610,4892718,3659823,,1.714285714,0.333333333,,455.25112,6,0.285714286,0.166666667,0.857142857,O,,,0.037037037,,----,----,----,----,----,Alipat+N,,455.35639,455,0.35639
21,37,5,8,0,0,,486.2569354,,0,0,0,No,0,1727489,2841908,2374681,,1.761904762,0.380952381,,486.25694,6,0.285714286,0.162162162,0.75,O,,,-0.041666667,,----,----,----,----,----,Alipat+N,,486.36938,486,0.36938
21,38,0,5,0,0,,369.2646466,,0,0,0,No,0,2752594,2697882,3264379,,1.80952381,0.238095238,,369.26465,3,0.142857143,0.078947368,0.6,O,,,0.027027027,,----,----,----,AlipatNoN,----,----,,369.35003,369,0.35003
21,38,0,6,0,0,,385.2595612,,0,0,0,No,0,2510908,4212393,3912430,,1.80952381,0.285714286,,385.25956,3,0.142857143,0.078947368,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,385.34865,385,0.34865
21,38,0,7,0,0,,401.2544758,,0,0,0,No,0,4098315,6490925,5678302,,1.80952381,0.333333333,,401.25448,3,0.142857143,0.078947368,0.428571429,O,,,-0.028571429,,----,----,----,AlipatNoN,----,----,,401.34726,401,0.34726
21,38,0,8,0,0,,417.2493904,,0,0,0,No,0,4704597,8530717,7020689,,1.80952381,0.380952381,,417.24939,3,0.142857143,0.078947368,0.375,O,,,-0.058823529,,----,----,----,AlipatNoN,----,----,,417.34587,417,0.34587
21,38,0,9,0,0,,433.244305,,0,0,0,No,0,5606162,10121458,8392242,,1.80952381,0.428571429,,433.2443,3,0.142857143,0.078947368,0.333333333,O,,,-0.090909091,,----,----,----,AlipatNoN,----,----,,433.34449,433,0.34449
21,38,0,10,0,0,,449.2392196,,0,0,0,No,0,2949671,5303585,4760999,,1.80952381,0.476190476,,449.23922,3,0.142857143,0.078947368,0.3,O,,,-0.125,,----,----,----,AlipatNoN,----,----,,449.3431,449,0.3431
21,38,0,11,0,0,,465.2341342,,0,0,0,No,0,2880115,3800084,3560145,,1.80952381,0.523809524,,465.23413,3,0.142857143,0.078947368,0.272727273,O,,,-0.161290323,,----,----,----,AlipatNoN,----,----,,465.34171,465,0.34171
21,38,0,12,0,0,,481.2290488,,0,0,0,No,0,1592779,3327885,2656624,,1.80952381,0.571428571,,481.22905,3,0.142857143,0.078947368,0.25,O,,,-0.2,,----,----,----,AlipatNoN,----,----,,481.34033,481,0.34033
21,38,0,13,0,0,,497.2239634,,0,0,0,No,0,2032840,3209493,2962402,,1.80952381,0.619047619,,497.22396,3,0.142857143,0.078947368,0.230769231,O,,,-0.24137931,,----,----,----,----,SatFACarb,----,,497.33894,497,0.33894
21,38,0,15,0,0,,529.2137926,,0,0,0,No,0,2294573,2506055,2529474,,1.80952381,0.714285714,,529.21379,3,0.142857143,0.078947368,0.2,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,529.33617,529,0.33617
21,38,4,7,0,0,,457.2667718,,0,0,0,No,0,1532393,3077118,2914249,,1.80952381,0.333333333,,457.26677,5,0.238095238,0.131578947,0.714285714,O,,,-0.037037037,,----,----,----,----,----,Alipat+N,,457.37251,457,0.37251
21,40,0,7,0,0,,403.2701258,,0,0,0,No,0,1652755,3384873,2881997,,1.904761905,0.333333333,,403.27013,2,0.095238095,0.05,0.285714286,O,,,-0.085714286,,----,----,----,AlipatNoN,----,----,,403.36338,403,0.36338
21,40,0,8,0,0,,419.2650404,,0,0,0,No,0,1589332,4642582,3238022,,1.904761905,0.380952381,,419.26504,2,0.095238095,0.05,0.25,O,,,-0.117647059,,----,----,----,AlipatNoN,----,----,,419.36199,419,0.36199
21,40,0,9,0,0,,435.259955,,0,0,0,No,0,2120324,3834999,2842025,,1.904761905,0.428571429,,435.25995,2,0.095238095,0.05,0.222222222,O,,,-0.151515152,,----,----,----,AlipatNoN,----,----,,435.3606,435,0.3606
21,42,0,2,0,0,,325.3112028,,0,0,0,No,0,1543905,3349826,3092167,,2,0.095238095,,325.3112,1,0.047619048,0.023809524,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,325.38643,325,0.38643
21,44,0,7,1,0,,439.2734965,,0,0,0,No,0,4973905,4254582,1986183,,2.095238095,0.333333333,,439.2735,0,0,0,0,O,,,-0.272727273,,----,----,----,AlipatNoN,----,----,,439.37507,439,0.37507
22,26,0,5,0,0,,369.1707466,,0,0,0,No,0,1674293,2724477,2186591,,1.181818182,0.227272727,,369.17075,10,0.454545455,0.384615385,2,O,,,0.384615385,,----,----,HUnSatLig,----,----,----,,369.25611,369,0.25611
22,28,0,4,0,0,,355.191482,,0,0,0,No,0,1600967,1855055,1689701,,1.272727273,0.181818182,,355.19148,9,0.409090909,0.321428571,2.25,O,,,0.35,,----,----,HUnSatLig,----,----,----,,355.27361,355,0.27361
22,28,0,5,0,0,,371.1863966,,0,0,0,No,0,3504793,4288238,3291584,,1.272727273,0.227272727,,371.1864,9,0.409090909,0.321428571,1.8,O,,,0.333333333,,----,----,HUnSatLig,----,----,----,,371.27223,371,0.27223
22,30,0,5,0,0,,373.2020466,,0,0,0,No,0,3470584,4462936,4461592,,1.363636364,0.227272727,,373.20205,8,0.363636364,0.266666667,1.6,CRAM,,,0.282051282,,----,----,HUnSatLig,----,----,----,,373.28834,373,0.28834
22,32,0,5,0,0,,375.2176966,,0,0,0,No,0,2695503,4531127,3683941,,1.454545455,0.227272727,,375.2177,7,0.318181818,0.21875,1.4,CRAM,,,0.230769231,,----,----,HUnSatLig,----,----,----,,375.30446,375,0.30446
22,34,0,5,0,0,,377.2333466,,0,0,0,No,0,2630557,3439626,2708132,,1.545454545,0.227272727,,377.23335,6,0.272727273,0.176470588,1.2,O,,,0.179487179,,----,----,----,AlipatNoN,----,----,,377.32058,377,0.32058
22,34,0,15,0,0,,537.1824926,,0,0,0,No,0,1622119,1716925,1945172,,1.545454545,0.681818182,,537.18249,6,0.272727273,0.176470588,0.4,O,,,-0.103448276,,----,----,----,----,SatFACarb,----,,537.30671,537,0.30671
22,35,3,13,0,0,,548.2097104,,0,0,0,No,0,1799974,2308877,2129729,,1.590909091,0.590909091,,548.20971,7,0.318181818,0.2,0.538461538,O,,,-0.08,,----,----,----,----,----,Alipat+N,,548.33648,548,0.33648
22,36,0,5,0,0,,379.2489966,,0,0,0,No,0,2893790,3449423,2467540,,1.636363636,0.227272727,,379.249,5,0.227272727,0.138888889,1,O,,,0.128205128,,----,----,----,AlipatNoN,----,----,,379.33669,379,0.33669
22,36,0,6,0,0,,395.2439112,,0,0,0,No,0,4005147,8371040,5835073,,1.636363636,0.272727273,,395.24391,5,0.227272727,0.138888889,0.833333333,O,,,0.105263158,,----,----,----,AlipatNoN,----,----,,395.33531,395,0.33531
22,36,0,13,0,0,,507.2083134,,0,0,0,No,0,3217276,4213842,4222843,,1.636363636,0.590909091,,507.20831,5,0.227272727,0.138888889,0.384615385,O,,,-0.096774194,,----,----,----,AlipatNoN,----,----,,507.3256,507,0.3256
22,36,0,15,0,0,,539.1981426,,0,0,0,No,0,3225134,3048064,2699818,,1.636363636,0.681818182,,539.19814,5,0.227272727,0.138888889,0.333333333,O,,,-0.172413793,,----,----,----,----,SatFACarb,----,,539.32282,539,0.32282
22,37,5,8,0,0,,498.2569354,,0,0,0,No,0,1948380,2814322,2045711,,1.681818182,0.363636364,,498.25694,7,0.318181818,0.189189189,0.875,O,,,0.038461538,,----,----,----,----,----,Alipat+N,,498.37215,498,0.37215
22,38,0,5,0,0,,381.2646466,,0,0,0,No,0,3663890,4842115,4447475,,1.727272727,0.227272727,,381.26465,4,0.181818182,0.105263158,0.8,O,,,0.076923077,,----,----,----,AlipatNoN,----,----,,381.35281,381,0.35281
22,38,0,6,0,0,,397.2595612,,0,0,0,No,0,2909327,4164810,3475608,,1.727272727,0.272727273,,397.25956,4,0.181818182,0.105263158,0.666666667,O,,,0.052631579,,----,----,----,AlipatNoN,----,----,,397.35142,397,0.35142
22,38,0,7,0,0,,413.2544758,,0,0,0,No,0,4003079,6236897,4861021,,1.727272727,0.318181818,,413.25448,4,0.181818182,0.105263158,0.571428571,O,,,0.027027027,,----,----,----,AlipatNoN,----,----,,413.35003,413,0.35003
