"","C","H","N","O","S","P","Mass","HC","OC","m.z","DBE","CRAM","AI.mod","PolyCyArom","Aromatic","HighUnsatLign","UnSatAliph_noN","SatFatAcCarb","UnSatAlip.N","KM","NKM","KMD"
"1999",26,44,0,20,0,0,675.2353,1.692307692,0.769230769,675.23532,5,"O",-0.3125,"----","----","----","----","SatFACarb","----",675.39145,675,0.39145
"2000",26,44,0,21,0,0,691.2302,1.692307692,0.807692308,691.23023,5,"O",-0.35483871,"----","----","----","----","SatFACarb","----",691.39007,691,0.39007
"2001",26,46,0,10,0,0,517.3018,1.769230769,0.384615385,517.30182,4,"O",-0.047619048,"----","----","----","AlipatNoN","----","----",517.42144,517,0.42144
"2002",26,46,0,11,0,0,533.2967,1.769230769,0.423076923,533.29673,4,"O",-0.073170732,"----","----","----","AlipatNoN","----","----",533.42005,533,0.42005
"2003",26,46,0,17,0,0,629.2662,1.769230769,0.653846154,629.26622,4,"O",-0.257142857,"----","----","----","----","SatFACarb","----",629.41173,629,0.41173
"2004",26,52,0,2,0,0,395.3895,2,0.076923077,395.38945,1,"O",0,"----","----","----","AlipatNoN","----","----",395.48088,395,0.48088
"2005",27,24,0,12,0,0,539.1195,0.888888889,0.444444444,539.1195,16,"CRAM",0.476190476,"----","----","HUnSatLig","----","----","----",539.24416,539,0.24416
"2006",27,24,0,15,0,0,587.1042,0.888888889,0.555555556,587.10424,16,"CRAM",0.435897436,"----","----","HUnSatLig","----","----","----",587.24,587,0.24
"2007",27,26,0,11,0,0,525.1402,0.962962963,0.407407407,525.14023,15,"CRAM",0.441860465,"----","----","HUnSatLig","----","----","----",525.26167,525,0.26167
"2008",27,26,0,12,0,0,541.1351,0.962962963,0.444444444,541.13515,15,"CRAM",0.428571429,"----","----","HUnSatLig","----","----","----",541.26028,541,0.26028
"2009",27,26,0,13,0,0,557.1301,0.962962963,0.481481481,557.13006,15,"CRAM",0.414634146,"----","----","HUnSatLig","----","----","----",557.25889,557,0.25889
"2010",27,26,0,14,0,0,573.125,0.962962963,0.518518519,573.12498,15,"CRAM",0.4,"----","----","HUnSatLig","----","----","----",573.2575,573,0.2575
"2011",27,26,0,15,0,0,589.1199,0.962962963,0.555555556,589.11989,15,"CRAM",0.384615385,"----","----","HUnSatLig","----","----","----",589.25612,589,0.25612
"2012",27,28,0,10,0,0,511.161,1.037037037,0.37037037,511.16097,14,"CRAM",0.409090909,"----","----","HUnSatLig","----","----","----",511.27917,511,0.27917
"2013",27,28,0,13,0,0,559.1457,1.037037037,0.481481481,559.14571,14,"CRAM",0.365853659,"----","----","HUnSatLig","----","----","----",559.27501,559,0.27501
"2014",27,28,0,15,0,0,591.1355,1.037037037,0.555555556,591.13554,14,"CRAM",0.333333333,"----","----","HUnSatLig","----","----","----",591.27223,591,0.27223
"2015",27,30,0,8,0,0,481.1868,1.111111111,0.296296296,481.18679,13,"CRAM",0.391304348,"----","----","HUnSatLig","----","----","----",481.29806,481,0.29806
"2016",27,30,0,11,0,0,529.1715,1.111111111,0.407407407,529.17153,13,"CRAM",0.348837209,"----","----","HUnSatLig","----","----","----",529.2939,529,0.2939
"2017",27,30,0,12,0,0,545.1664,1.111111111,0.444444444,545.16645,13,"CRAM",0.333333333,"----","----","HUnSatLig","----","----","----",545.29251,545,0.29251
"2018",27,30,0,14,0,0,577.1563,1.111111111,0.518518519,577.15628,13,"CRAM",0.3,"----","----","HUnSatLig","----","----","----",577.28974,577,0.28974
"2019",27,32,0,6,0,0,451.2126,1.185185185,0.222222222,451.21261,12,"O",0.375,"----","----","HUnSatLig","----","----","----",451.31695,451,0.31695
"2020",27,32,0,8,0,0,483.2024,1.185185185,0.296296296,483.20244,12,"CRAM",0.347826087,"----","----","HUnSatLig","----","----","----",483.31417,483,0.31417
"2021",27,32,0,14,0,0,579.1719,1.185185185,0.518518519,579.17193,12,"CRAM",0.25,"----","----","HUnSatLig","----","----","----",579.30585,579,0.30585
"2022",27,34,0,6,0,0,453.2283,1.259259259,0.222222222,453.22826,11,"O",0.333333333,"----","----","HUnSatLig","----","----","----",453.33306,453,0.33306
"2023",27,36,0,13,0,0,567.2083,1.333333333,0.481481481,567.20831,10,"O",0.170731707,"----","----","HUnSatLig","----","----","----",567.33947,567,0.33947
"2024",27,36,0,14,0,0,583.2032,1.333333333,0.518518519,583.20323,10,"O",0.15,"----","----","HUnSatLig","----","----","----",583.33809,583,0.33809
"2025",27,38,0,5,0,0,441.2646,1.407407407,0.185185185,441.26465,9,"O",0.265306122,"----","----","HUnSatLig","----","----","----",441.36668,441,0.36668
"2026",27,38,0,13,0,0,569.224,1.407407407,0.481481481,569.22396,9,"O",0.12195122,"----","----","HUnSatLig","----","----","----",569.35559,569,0.35559
"2027",27,40,0,12,0,0,555.2447,1.481481481,0.444444444,555.2447,8,"O",0.095238095,"----","----","HUnSatLig","----","----","----",555.37309,555,0.37309
"2028",27,40,0,13,0,0,571.2396,1.481481481,0.481481481,571.23961,8,"O",0.073170732,"----","----","HUnSatLig","----","----","----",571.3717,571,0.3717
"2029",27,42,0,6,0,0,461.2909,1.555555556,0.222222222,461.29086,7,"O",0.166666667,"----","----","----","AlipatNoN","----","----",461.39753,461,0.39753
"2030",27,42,0,11,0,0,541.2654,1.555555556,0.407407407,541.26543,7,"O",0.069767442,"----","----","----","AlipatNoN","----","----",541.39059,541,0.39059
"2031",27,42,0,12,0,0,557.2603,1.555555556,0.444444444,557.26035,7,"O",0.047619048,"----","----","----","AlipatNoN","----","----",557.38921,557,0.38921
"2032",27,42,0,13,0,0,573.2553,1.555555556,0.481481481,573.25526,7,"O",0.024390244,"----","----","----","AlipatNoN","----","----",573.38782,573,0.38782
"2033",27,44,0,6,0,0,463.3065,1.62962963,0.222222222,463.30651,6,"O",0.125,"----","----","----","AlipatNoN","----","----",463.41364,463,0.41364
"2034",27,44,0,9,0,0,511.2913,1.62962963,0.333333333,511.29125,6,"O",0.066666667,"----","----","----","AlipatNoN","----","----",511.40948,511,0.40948
"2035",27,44,0,10,0,0,527.2862,1.62962963,0.37037037,527.28617,6,"O",0.045454545,"----","----","----","AlipatNoN","----","----",527.4081,527,0.4081
"2036",27,44,0,11,0,0,543.2811,1.62962963,0.407407407,543.28108,6,"O",0.023255814,"----","----","----","AlipatNoN","----","----",543.40671,543,0.40671
"2037",27,44,0,12,0,0,559.276,1.62962963,0.444444444,559.276,6,"O",0,"----","----","----","AlipatNoN","----","----",559.40532,559,0.40532
"2038",27,44,0,20,0,0,687.2353,1.62962963,0.740740741,687.23532,6,"O",-0.235294118,"----","----","----","----","SatFACarb","----",687.39423,687,0.39423
"2039",27,46,0,4,1,0,465.3044,1.703703704,0.148148148,465.3044,5,"O",0.083333333,"----","----","----","AlipatNoN","----","----",465.412,465,0.412
"2040",27,46,0,9,0,0,513.3069,1.703703704,0.333333333,513.3069,5,"O",0.022222222,"----","----","----","AlipatNoN","----","----",513.4256,513,0.4256
"2041",27,46,0,10,0,0,529.3018,1.703703704,0.37037037,529.30182,5,"O",0,"----","----","----","AlipatNoN","----","----",529.42421,529,0.42421
"2042",27,46,0,11,0,0,545.2967,1.703703704,0.407407407,545.29673,5,"O",-0.023255814,"----","----","----","AlipatNoN","----","----",545.42283,545,0.42283
"2043",28,26,0,12,0,0,553.1351,0.928571429,0.428571429,553.13515,16,"CRAM",0.454545455,"----","----","HUnSatLig","----","----","----",553.26305,553,0.26305
"2044",28,26,0,13,0,0,569.1301,0.928571429,0.464285714,569.13006,16,"CRAM",0.441860465,"----","----","HUnSatLig","----","----","----",569.26167,569,0.26167
"2045",28,26,0,14,0,0,585.125,0.928571429,0.5,585.12498,16,"CRAM",0.428571429,"----","----","HUnSatLig","----","----","----",585.26028,585,0.26028
"2046",28,28,0,11,0,0,539.1559,1,0.392857143,539.15588,15,"CRAM",0.422222222,"----","----","HUnSatLig","----","----","----",539.28056,539,0.28056
"2047",28,28,0,12,0,0,555.1508,1,0.428571429,555.1508,15,"CRAM",0.409090909,"----","----","HUnSatLig","----","----","----",555.27917,555,0.27917
"2048",28,28,0,14,0,0,587.1406,1,0.5,587.14063,15,"CRAM",0.380952381,"----","----","HUnSatLig","----","----","----",587.2764,587,0.2764
"2049",28,28,0,15,0,0,603.1355,1,0.535714286,603.13554,15,"CRAM",0.365853659,"----","----","HUnSatLig","----","----","----",603.27501,603,0.27501
"2050",28,30,0,10,0,0,525.1766,1.071428571,0.357142857,525.17662,14,"CRAM",0.391304348,"----","----","HUnSatLig","----","----","----",525.29806,525,0.29806
"2051",28,30,0,11,0,0,541.1715,1.071428571,0.392857143,541.17153,14,"CRAM",0.377777778,"----","----","HUnSatLig","----","----","----",541.29667,541,0.29667
"2052",28,30,0,12,0,0,557.1664,1.071428571,0.428571429,557.16645,14,"CRAM",0.363636364,"----","----","HUnSatLig","----","----","----",557.29529,557,0.29529
"2053",28,30,0,14,0,0,589.1563,1.071428571,0.5,589.15628,14,"CRAM",0.333333333,"----","----","HUnSatLig","----","----","----",589.29251,589,0.29251
"2054",28,30,1,3,0,1,458.1891,1.071428571,0.107142857,458.18905,15,"O",0.510204082,"----","Aromatic","----","----","----","----",458.295,458,0.295
"2055",28,32,0,8,0,0,495.2024,1.142857143,0.285714286,495.20244,13,"CRAM",0.375,"----","----","HUnSatLig","----","----","----",495.31695,495,0.31695
"2056",28,32,0,9,0,0,511.1974,1.142857143,0.321428571,511.19735,13,"CRAM",0.361702128,"----","----","HUnSatLig","----","----","----",511.31556,511,0.31556
"2057",28,32,0,10,0,0,527.1923,1.142857143,0.357142857,527.19227,13,"CRAM",0.347826087,"----","----","HUnSatLig","----","----","----",527.31418,527,0.31418
"2058",28,32,0,13,0,0,575.177,1.142857143,0.464285714,575.17701,13,"CRAM",0.302325581,"----","----","HUnSatLig","----","----","----",575.31001,575,0.31001
"2059",28,32,0,14,0,0,591.1719,1.142857143,0.5,591.17193,13,"CRAM",0.285714286,"----","----","HUnSatLig","----","----","----",591.30863,591,0.30863
"2060",28,34,0,7,0,0,481.2232,1.214285714,0.25,481.22318,12,"CRAM",0.346938776,"----","----","HUnSatLig","----","----","----",481.33445,481,0.33445
"2061",28,34,0,8,0,0,497.2181,1.214285714,0.285714286,497.21809,12,"CRAM",0.333333333,"----","----","HUnSatLig","----","----","----",497.33306,497,0.33306
"2062",28,34,0,13,0,0,577.1927,1.214285714,0.464285714,577.19266,12,"CRAM",0.255813953,"----","----","HUnSatLig","----","----","----",577.32613,577,0.32613
"2063",28,34,0,14,0,0,593.1876,1.214285714,0.5,593.18758,12,"CRAM",0.238095238,"----","----","HUnSatLig","----","----","----",593.32474,593,0.32474
"2064",28,35,1,6,1,0,512.2112,1.25,0.214285714,512.21123,12,"O",0.326086957,"----","----","HUnSatLig","----","----","----",512.32967,512,0.32967
"2065",28,36,0,6,0,0,467.2439,1.285714286,0.214285714,467.24391,11,"O",0.32,"----","----","HUnSatLig","----","----","----",467.35195,467,0.35195
"2066",28,36,0,14,0,0,595.2032,1.285714286,0.5,595.20323,11,"CRAM",0.19047619,"----","----","HUnSatLig","----","----","----",595.34086,595,0.34086
"2067",28,38,0,6,0,0,469.2596,1.357142857,0.214285714,469.25956,10,"CRAM",0.28,"----","----","HUnSatLig","----","----","----",469.36807,469,0.36807
"2068",28,38,0,12,0,0,565.229,1.357142857,0.428571429,565.22905,10,"CRAM",0.181818182,"----","----","HUnSatLig","----","----","----",565.35975,565,0.35975
"2069",28,38,0,13,0,0,581.224,1.357142857,0.464285714,581.22396,10,"O",0.162790698,"----","----","HUnSatLig","----","----","----",581.35836,581,0.35836
"2070",28,38,0,14,0,0,597.2189,1.357142857,0.5,597.21888,10,"O",0.142857143,"----","----","HUnSatLig","----","----","----",597.35698,597,0.35698
"2071",28,40,0,5,0,0,455.2803,1.428571429,0.178571429,455.2803,9,"O",0.254901961,"----","----","HUnSatLig","----","----","----",455.38557,455,0.38557
"2072",28,40,0,12,0,0,567.2447,1.428571429,0.428571429,567.2447,9,"O",0.136363636,"----","----","HUnSatLig","----","----","----",567.37587,567,0.37587
"2073",28,40,0,13,0,0,583.2396,1.428571429,0.464285714,583.23961,9,"O",0.11627907,"----","----","HUnSatLig","----","----","----",583.37448,583,0.37448
"2074",28,42,0,12,0,0,569.2603,1.5,0.428571429,569.26035,8,"O",0.090909091,"----","----","----","AlipatNoN","----","----",569.39198,569,0.39198
"2075",28,43,0,4,0,1,473.2826,1.535714286,0.142857143,473.28262,8,"O",0.22,"----","----","----","AlipatNoN","----","----",473.39206,473,0.39206
"2076",28,44,0,6,0,0,475.3065,1.571428571,0.214285714,475.30651,7,"O",0.16,"----","----","----","AlipatNoN","----","----",475.41642,475,0.41642
"2077",28,44,0,7,0,0,491.3014,1.571428571,0.25,491.30143,7,"O",0.142857143,"----","----","----","AlipatNoN","----","----",491.41503,491,0.41503
"2078",28,44,0,8,0,0,507.2963,1.571428571,0.285714286,507.29634,7,"O",0.125,"----","----","----","AlipatNoN","----","----",507.41365,507,0.41365
"2079",28,44,0,9,0,0,523.2913,1.571428571,0.321428571,523.29125,7,"O",0.106382979,"----","----","----","AlipatNoN","----","----",523.41226,523,0.41226
"2080",28,44,0,11,0,0,555.2811,1.571428571,0.392857143,555.28108,7,"O",0.066666667,"----","----","----","AlipatNoN","----","----",555.40948,555,0.40948
"2081",28,44,0,12,0,0,571.276,1.571428571,0.428571429,571.276,7,"O",0.045454545,"----","----","----","AlipatNoN","----","----",571.4081,571,0.4081
"2082",28,46,0,8,0,0,509.312,1.642857143,0.285714286,509.31199,6,"O",0.083333333,"----","----","----","AlipatNoN","----","----",509.42976,509,0.42976
"2083",28,46,0,9,0,0,525.3069,1.642857143,0.321428571,525.3069,6,"O",0.063829787,"----","----","----","AlipatNoN","----","----",525.42837,525,0.42837
"2084",28,46,0,10,0,0,541.3018,1.642857143,0.357142857,541.30182,6,"O",0.043478261,"----","----","----","AlipatNoN","----","----",541.42699,541,0.42699
"2085",28,46,0,11,0,0,557.2967,1.642857143,0.392857143,557.29673,6,"O",0.022222222,"----","----","----","AlipatNoN","----","----",557.4256,557,0.4256
"2086",28,46,0,12,0,0,573.2916,1.642857143,0.428571429,573.29165,6,"O",0,"----","----","----","AlipatNoN","----","----",573.42421,573,0.42421
"2087",29,30,0,14,0,0,601.1563,1.034482759,0.482758621,601.15628,15,"CRAM",0.363636364,"----","----","HUnSatLig","----","----","----",601.29529,601,0.29529
"2088",29,32,0,11,0,0,555.1872,1.103448276,0.379310345,555.18718,14,"CRAM",0.361702128,"----","----","HUnSatLig","----","----","----",555.31556,555,0.31556
"2089",29,32,0,12,0,0,571.1821,1.103448276,0.413793103,571.1821,14,"CRAM",0.347826087,"----","----","HUnSatLig","----","----","----",571.31418,571,0.31418
"2090",29,32,0,14,0,0,603.1719,1.103448276,0.482758621,603.17193,14,"CRAM",0.318181818,"----","----","HUnSatLig","----","----","----",603.3114,603,0.3114
"2091",29,32,1,3,0,1,472.2047,1.103448276,0.103448276,472.2047,15,"O",0.490196078,"----","----","HUnSatLig","----","----","----",472.31389,472,0.31389
"2092",29,33,0,5,0,1,491.1993,1.137931034,0.172413793,491.19928,14,"O",0.431372549,"----","----","HUnSatLig","----","----","----",491.31287,491,0.31287
"2093",29,33,0,6,0,1,507.1942,1.137931034,0.206896552,507.1942,14,"O",0.42,"----","----","HUnSatLig","----","----","----",507.31148,507,0.31148
"2094",29,34,0,8,0,0,509.2181,1.172413793,0.275862069,509.21809,13,"CRAM",0.36,"----","----","HUnSatLig","----","----","----",509.33584,509,0.33584
"2095",29,34,0,10,0,0,541.2079,1.172413793,0.344827586,541.20792,13,"CRAM",0.333333333,"----","----","HUnSatLig","----","----","----",541.33307,541,0.33307
"2096",29,34,0,11,0,0,557.2028,1.172413793,0.379310345,557.20283,13,"CRAM",0.319148936,"----","----","HUnSatLig","----","----","----",557.33168,557,0.33168
"2097",29,34,0,12,0,0,573.1977,1.172413793,0.413793103,573.19775,13,"CRAM",0.304347826,"----","----","HUnSatLig","----","----","----",573.33029,573,0.33029
"2098",29,34,0,13,0,0,589.1927,1.172413793,0.448275862,589.19266,13,"CRAM",0.288888889,"----","----","HUnSatLig","----","----","----",589.32891,589,0.32891
"2099",29,34,0,14,0,0,605.1876,1.172413793,0.482758621,605.18758,13,"CRAM",0.272727273,"----","----","HUnSatLig","----","----","----",605.32752,605,0.32752
"2100",29,36,0,7,0,0,495.2388,1.24137931,0.24137931,495.23883,12,"CRAM",0.333333333,"----","----","HUnSatLig","----","----","----",495.35334,495,0.35334
"2101",29,36,0,8,0,0,511.2337,1.24137931,0.275862069,511.23374,12,"CRAM",0.32,"----","----","HUnSatLig","----","----","----",511.35196,511,0.35196
"2102",29,36,0,11,0,0,559.2185,1.24137931,0.379310345,559.21848,12,"CRAM",0.276595745,"----","----","HUnSatLig","----","----","----",559.3478,559,0.3478
"2103",29,36,0,12,0,0,575.2134,1.24137931,0.413793103,575.2134,12,"CRAM",0.260869565,"----","----","HUnSatLig","----","----","----",575.34641,575,0.34641
"2104",29,36,0,13,0,0,591.2083,1.24137931,0.448275862,591.20831,12,"CRAM",0.244444444,"----","----","HUnSatLig","----","----","----",591.34502,591,0.34502
"2105",29,36,0,14,0,0,607.2032,1.24137931,0.482758621,607.20323,12,"CRAM",0.227272727,"----","----","HUnSatLig","----","----","----",607.34363,607,0.34363
"2106",29,38,0,6,0,0,481.2596,1.310344828,0.206896552,481.25956,11,"O",0.307692308,"----","----","HUnSatLig","----","----","----",481.37085,481,0.37085
"2107",29,38,0,12,0,0,577.229,1.310344828,0.413793103,577.22905,11,"CRAM",0.217391304,"----","----","HUnSatLig","----","----","----",577.36252,577,0.36252
"2108",29,38,0,13,0,0,593.224,1.310344828,0.448275862,593.22396,11,"CRAM",0.2,"----","----","HUnSatLig","----","----","----",593.36114,593,0.36114
"2109",29,40,0,6,0,0,483.2752,1.379310345,0.206896552,483.27521,10,"CRAM",0.269230769,"----","----","HUnSatLig","----","----","----",483.38696,483,0.38696
"2110",29,40,0,12,0,0,579.2447,1.379310345,0.413793103,579.2447,10,"CRAM",0.173913043,"----","----","HUnSatLig","----","----","----",579.37864,579,0.37864
"2111",29,40,0,13,0,0,595.2396,1.379310345,0.448275862,595.23961,10,"O",0.155555556,"----","----","HUnSatLig","----","----","----",595.37725,595,0.37725
"2112",29,40,0,14,0,0,611.2345,1.379310345,0.482758621,611.23453,10,"O",0.136363636,"----","----","HUnSatLig","----","----","----",611.37587,611,0.37587
"2113",29,42,0,5,0,0,469.2959,1.448275862,0.172413793,469.29595,9,"O",0.245283019,"----","----","HUnSatLig","----","----","----",469.40446,469,0.40446
"2114",29,42,0,11,0,0,565.2654,1.448275862,0.379310345,565.26543,9,"CRAM",0.14893617,"----","----","HUnSatLig","----","----","----",565.39614,565,0.39614
"2115",29,42,0,12,0,0,581.2603,1.448275862,0.413793103,581.26035,9,"O",0.130434783,"----","----","HUnSatLig","----","----","----",581.39476,581,0.39476
"2116",29,42,0,13,0,0,597.2553,1.448275862,0.448275862,597.25526,9,"O",0.111111111,"----","----","HUnSatLig","----","----","----",597.39337,597,0.39337
"2117",29,44,0,5,0,0,471.3116,1.517241379,0.172413793,471.3116,8,"O",0.20754717,"----","----","----","AlipatNoN","----","----",471.42058,471,0.42058
"2118",29,44,0,11,0,0,567.2811,1.517241379,0.379310345,567.28108,8,"O",0.106382979,"----","----","----","AlipatNoN","----","----",567.41226,567,0.41226
"2119",29,44,0,12,0,0,583.276,1.517241379,0.413793103,583.276,8,"O",0.086956522,"----","----","----","AlipatNoN","----","----",583.41087,583,0.41087
"2120",29,46,0,6,0,0,489.3222,1.586206897,0.206896552,489.32216,7,"O",0.153846154,"----","----","----","AlipatNoN","----","----",489.43531,489,0.43531
"2121",29,46,0,9,0,0,537.3069,1.586206897,0.310344828,537.3069,7,"O",0.102040816,"----","----","----","AlipatNoN","----","----",537.43115,537,0.43115
"2122",29,46,0,10,0,0,553.3018,1.586206897,0.344827586,553.30182,7,"O",0.083333333,"----","----","----","AlipatNoN","----","----",553.42976,553,0.42976
"2123",29,46,0,11,0,0,569.2967,1.586206897,0.379310345,569.29673,7,"O",0.063829787,"----","----","----","AlipatNoN","----","----",569.42838,569,0.42838
"2124",29,46,0,12,0,0,585.2916,1.586206897,0.413793103,585.29165,7,"O",0.043478261,"----","----","----","AlipatNoN","----","----",585.42699,585,0.42699
"2125",29,46,0,13,0,0,601.2866,1.586206897,0.448275862,601.28656,7,"O",0.022222222,"----","----","----","AlipatNoN","----","----",601.4256,601,0.4256
"2126",29,48,0,9,0,0,539.3226,1.655172414,0.310344828,539.32255,6,"O",0.06122449,"----","----","----","AlipatNoN","----","----",539.44727,539,0.44727
