C,H,N,O,S,P,,mass,,PreSW4.csv,PreSW5.csv,PreSW6.csv,Initial,,PreSWGt16.csv,PreSWGt17.csv,PreSWGt18.csv,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
27,28,0,13,0,0,,559.1457134,,2599237,2420947,2301081,,,NA,NA,NA,,1.037037037,0.481481481,,559.14571,14,0.518518519,0.5,1.076923077,CRAM,,,0.365853659,,----,----,HUnSatLig,----,----,----,,559.27501,559.00000,0.27501
27,28,0,14,0,0,,575.140628,,2139313,1783862,2216643,,,NA,NA,NA,,1.037037037,0.518518519,,575.14063,14,0.518518519,0.5,1,CRAM,,,0.35,,----,----,HUnSatLig,----,----,----,,575.27362,575.00000,0.27362
27,28,0,15,0,0,,591.1355426,,2346562,1583197,1590984,,,NA,NA,NA,,1.037037037,0.555555556,,591.13554,14,0.518518519,0.5,0.933333333,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,591.27223,591.00000,0.27223
27,30,0,10,0,0,,513.1766196,,2423347,2122546,2078153,,,2116252,1683122,1584512,,1.111111111,0.37037037,,513.17662,13,0.481481481,0.433333333,1.3,CRAM,,,0.363636364,,----,----,HUnSatLig,----,----,----,,513.29528,513.00000,0.29528
27,30,0,11,0,0,,529.1715342,,2986204,2795047,2006392,,,2550127,2414410,1498965,,1.111111111,0.407407407,,529.17153,13,0.481481481,0.433333333,1.181818182,CRAM,,,0.348837209,,----,----,HUnSatLig,----,----,----,,529.29390,529.00000,0.29390
27,30,0,12,0,0,,545.1664488,,2501601,2560509,2253981,,,NA,NA,NA,,1.111111111,0.444444444,,545.16645,13,0.481481481,0.433333333,1.083333333,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,545.29251,545.00000,0.29251
27,30,0,13,0,0,,561.1613634,,2919695,2721939,2266749,,,NA,NA,NA,,1.111111111,0.481481481,,561.16136,13,0.481481481,0.433333333,1,CRAM,,,0.317073171,,----,----,HUnSatLig,----,----,----,,561.29112,561.00000,0.29112
27,30,0,14,0,0,,577.156278,,2340408,2493896,2274397,,,NA,NA,NA,,1.111111111,0.518518519,,577.15628,13,0.481481481,0.433333333,0.928571429,CRAM,,,0.3,,----,----,HUnSatLig,----,----,----,,577.28974,577.00000,0.28974
27,30,0,15,0,0,,593.1511926,,1757600,1925077,1896496,,,NA,NA,NA,,1.111111111,0.555555556,,593.15119,13,0.481481481,0.433333333,0.866666667,CRAM,,,0.282051282,,----,----,HUnSatLig,----,----,----,,593.28835,593.00000,0.28835
27,32,0,10,0,0,,515.1922696,,4500125,4626783,4793344,,,3939542,3402467,2881738,,1.185185185,0.37037037,,515.19227,12,0.444444444,0.375,1.2,CRAM,,,0.318181818,,----,----,HUnSatLig,----,----,----,,515.31140,515.00000,0.31140
27,32,0,11,0,0,,531.1871842,,3024149,2852914,2523560,,,2814822,2822968,2228537,,1.185185185,0.407407407,,531.18718,12,0.444444444,0.375,1.090909091,CRAM,,,0.302325581,,----,----,HUnSatLig,----,----,----,,531.31001,531.00000,0.31001
27,32,0,12,0,0,,547.1820988,,2445793,2120162,2048175,,,2571397,1611186,1901351,,1.185185185,0.444444444,,547.18210,12,0.444444444,0.375,1,CRAM,,,0.285714286,,----,----,HUnSatLig,----,----,----,,547.30863,547.00000,0.30863
27,32,0,13,0,0,,563.1770134,,2944209,2373197,1802584,,,NA,NA,NA,,1.185185185,0.481481481,,563.17701,12,0.444444444,0.375,0.923076923,CRAM,,,0.268292683,,----,----,HUnSatLig,----,----,----,,563.30724,563.00000,0.30724
27,32,0,14,0,0,,579.171928,,1749431,1652565,1870317,,,NA,NA,NA,,1.185185185,0.518518519,,579.17193,12,0.444444444,0.375,0.857142857,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,579.30585,579.00000,0.30585
27,34,0,7,0,0,,469.2231758,,2112135,2327129,2125712,,,2969219,3655971,2984953,,1.259259259,0.259259259,,469.22318,11,0.407407407,0.323529412,1.571428571,CRAM,,,0.319148936,,----,----,HUnSatLig,----,----,----,,469.33168,469.00000,0.33168
27,34,0,8,0,0,,485.2180904,,3580075,2886791,2788377,,,4888548,6473349,4516376,,1.259259259,0.296296296,,485.21809,11,0.407407407,0.323529412,1.375,CRAM,,,0.304347826,,----,----,HUnSatLig,----,----,----,,485.33029,485.00000,0.33029
27,34,0,9,0,0,,501.213005,,3602315,3858426,3810983,,,4987579,5393680,4174340,,1.259259259,0.333333333,,501.21300,11,0.407407407,0.323529412,1.222222222,CRAM,,,0.288888889,,----,----,HUnSatLig,----,----,----,,501.32890,501.00000,0.32890
27,34,0,10,0,0,,517.2079196,,3753731,3835273,3788856,,,4070663,4336396,3883269,,1.259259259,0.37037037,,517.20792,11,0.407407407,0.323529412,1.1,CRAM,,,0.272727273,,----,----,HUnSatLig,----,----,----,,517.32752,517.00000,0.32752
27,34,0,11,0,0,,533.2028342,,3209543,2943545,2803158,,,3722584,3828511,2788627,,1.259259259,0.407407407,,533.20283,11,0.407407407,0.323529412,1,CRAM,,,0.255813953,,----,----,HUnSatLig,----,----,----,,533.32613,533.00000,0.32613
27,34,0,12,0,0,,549.1977488,,3320282,3366337,3276475,,,3739742,3214693,2708166,,1.259259259,0.444444444,,549.19775,11,0.407407407,0.323529412,0.916666667,CRAM,,,0.238095238,,----,----,HUnSatLig,----,----,----,,549.32474,549.00000,0.32474
27,34,0,13,0,0,,565.1926634,,2152075,2373633,1803307,,,1642823,1794639,1737046,,1.259259259,0.481481481,,565.19266,11,0.407407407,0.323529412,0.846153846,CRAM,,,0.219512195,,----,----,HUnSatLig,----,----,----,,565.32336,565.00000,0.32336
27,36,0,6,0,0,,455.2439112,,NA,NA,NA,,,2738702,3013174,2476468,,1.333333333,0.222222222,,455.24391,10,0.37037037,0.277777778,1.666666667,CRAM,,,0.291666667,,----,----,HUnSatLig,----,----,----,,455.34918,455.00000,0.34918
27,36,0,7,0,0,,471.2388258,,3011666,3432002,2793275,,,4920969,5730608,4998156,,1.333333333,0.259259259,,471.23883,10,0.37037037,0.277777778,1.428571429,CRAM,,,0.276595745,,----,----,HUnSatLig,----,----,----,,471.34779,471.00000,0.34779
27,36,0,8,0,0,,487.2337404,,3846381,4203178,3987988,,,7756853,7823056,6716043,,1.333333333,0.296296296,,487.23374,10,0.37037037,0.277777778,1.25,CRAM,,,0.260869565,,----,----,HUnSatLig,----,----,----,,487.34641,487.00000,0.34641
27,36,0,9,0,0,,503.228655,,4521982,4824113,4186833,,,6817559,7162209,6013569,,1.333333333,0.333333333,,503.22865,10,0.37037037,0.277777778,1.111111111,CRAM,,,0.244444444,,----,----,HUnSatLig,----,----,----,,503.34502,503.00000,0.34502
27,36,0,10,0,0,,519.2235696,,4272994,4681134,4052080,,,6150446,5844779,5201203,,1.333333333,0.37037037,,519.22357,10,0.37037037,0.277777778,1,CRAM,,,0.227272727,,----,----,HUnSatLig,----,----,----,,519.34363,519.00000,0.34363
27,36,0,11,0,0,,535.2184842,,4219251,3190331,3077633,,,5048644,4611838,3891428,,1.333333333,0.407407407,,535.21848,10,0.37037037,0.277777778,0.909090909,CRAM,,,0.209302326,,----,----,HUnSatLig,----,----,----,,535.34225,535.00000,0.34225
27,36,0,12,0,0,,551.2133988,,2693067,2882971,2543809,,,2659382,2240786,2465377,,1.333333333,0.444444444,,551.21340,10,0.37037037,0.277777778,0.833333333,CRAM,,,0.19047619,,----,----,HUnSatLig,----,----,----,,551.34086,551.00000,0.34086
27,36,0,13,0,0,,567.2083134,,3343420,3551152,3127797,,,3982130,4052440,3823329,,1.333333333,0.481481481,,567.20831,10,0.37037037,0.277777778,0.769230769,O,,,0.170731707,,----,----,HUnSatLig,----,----,----,,567.33947,567.00000,0.33947
27,38,0,5,0,0,,441.2646466,,NA,NA,NA,,,1904646,2336063,2048208,,1.407407407,0.185185185,,441.26465,9,0.333333333,0.236842105,1.8,O,,,0.265306122,,----,----,HUnSatLig,----,----,----,,441.36668,441.00000,0.36668
27,38,0,6,0,0,,457.2595612,,2334076,2546107,2179730,,,2858915,3225060,3492146,,1.407407407,0.222222222,,457.25956,9,0.333333333,0.236842105,1.5,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,457.36530,457.00000,0.36530
27,38,0,7,0,0,,473.2544758,,3694640,4141622,2985715,,,5990045,6544712,5814320,,1.407407407,0.259259259,,473.25448,9,0.333333333,0.236842105,1.285714286,CRAM,,,0.234042553,,----,----,HUnSatLig,----,----,----,,473.36391,473.00000,0.36391
27,38,0,8,0,0,,489.2493904,,4387128,5495506,4680215,,,7785612,8982303,6466309,,1.407407407,0.296296296,,489.24939,9,0.333333333,0.236842105,1.125,CRAM,,,0.217391304,,----,----,HUnSatLig,----,----,----,,489.36252,489.00000,0.36252
27,38,0,9,0,0,,505.244305,,5351538,5188712,4730622,,,8023920,8829359,6971128,,1.407407407,0.333333333,,505.24430,9,0.333333333,0.236842105,1,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,505.36114,505.00000,0.36114
27,38,0,10,0,0,,521.2392196,,4386747,4412879,3770535,,,6240587,6488898,5409107,,1.407407407,0.37037037,,521.23922,9,0.333333333,0.236842105,0.9,CRAM,,,0.181818182,,----,----,HUnSatLig,----,----,----,,521.35975,521.00000,0.35975
27,38,0,11,0,0,,537.2341342,,3658135,3444280,2821673,,,4809004,4936407,3461291,,1.407407407,0.407407407,,537.23413,9,0.333333333,0.236842105,0.818181818,CRAM,,,0.162790698,,----,----,HUnSatLig,----,----,----,,537.35836,537.00000,0.35836
27,38,0,12,0,0,,553.2290488,,3222965,2272112,2453185,,,3320846,2752698,2016248,,1.407407407,0.444444444,,553.22905,9,0.333333333,0.236842105,0.75,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,553.35697,553.00000,0.35697
27,38,0,13,0,0,,569.2239634,,1525732,1519960,1656758,,,1980705,1780062,1985134,,1.407407407,0.481481481,,569.22396,9,0.333333333,0.236842105,0.692307692,O,,,0.12195122,,----,----,HUnSatLig,----,----,----,,569.35559,569.00000,0.35559
27,40,0,6,0,0,,459.2752112,,1900739,1897826,1921006,,,3012424,3434912,2579652,,1.481481481,0.222222222,,459.27521,8,0.296296296,0.2,1.333333333,O,,,0.208333333,,----,----,HUnSatLig,----,----,----,,459.38141,459.00000,0.38141
27,40,0,7,0,0,,475.2701258,,3081248,2789937,3028661,,,5015228,5817706,5087331,,1.481481481,0.259259259,,475.27013,8,0.296296296,0.2,1.142857143,O,,,0.191489362,,----,----,HUnSatLig,----,----,----,,475.38002,475.00000,0.38002
27,40,0,8,0,0,,491.2650404,,4110733,4377341,3220000,,,6485222,7243632,5484419,,1.481481481,0.296296296,,491.26504,8,0.296296296,0.2,1,O,,,0.173913043,,----,----,HUnSatLig,----,----,----,,491.37864,491.00000,0.37864
27,40,0,9,0,0,,507.259955,,4218086,4367518,3946286,,,6404037,6883833,5580649,,1.481481481,0.333333333,,507.25995,8,0.296296296,0.2,0.888888889,O,,,0.155555556,,----,----,HUnSatLig,----,----,----,,507.37725,507.00000,0.37725
27,40,0,10,0,0,,523.2548696,,4420622,3526124,3568862,,,6082912,6147920,5246309,,1.481481481,0.37037037,,523.25487,8,0.296296296,0.2,0.8,O,,,0.136363636,,----,----,HUnSatLig,----,----,----,,523.37586,523.00000,0.37586
27,40,0,11,0,0,,539.2497842,,2317748,2670128,2590797,,,4460816,4527784,2836587,,1.481481481,0.407407407,,539.24978,8,0.296296296,0.2,0.727272727,O,,,0.11627907,,----,----,HUnSatLig,----,----,----,,539.37448,539.00000,0.37448
27,40,0,12,0,0,,555.2446988,,2150806,1779520,1907387,,,2756583,2695261,2457483,,1.481481481,0.444444444,,555.24470,8,0.296296296,0.2,0.666666667,O,,,0.095238095,,----,----,HUnSatLig,----,----,----,,555.37309,555.00000,0.37309
27,40,0,13,0,0,,571.2396134,,NA,NA,NA,,,2330390,2418400,1879549,,1.481481481,0.481481481,,571.23961,8,0.296296296,0.2,0.615384615,O,,,0.073170732,,----,----,HUnSatLig,----,----,----,,571.37170,571.00000,0.37170
27,42,0,6,0,0,,461.2908612,,NA,NA,NA,,,2394878,2938219,2307695,,1.555555556,0.222222222,,461.29086,7,0.259259259,0.166666667,1.166666667,O,,,0.166666667,,----,----,----,AlipatNoN,----,----,,461.39753,461.00000,0.39753
27,42,0,7,0,0,,477.2857758,,2401312,1789493,1879682,,,4089574,4263317,3167397,,1.555555556,0.259259259,,477.28578,7,0.259259259,0.166666667,1,O,,,0.14893617,,----,----,----,AlipatNoN,----,----,,477.39614,477.00000,0.39614
27,42,0,8,0,0,,493.2806904,,2194921,2495788,2309169,,,4797763,4900804,4438020,,1.555555556,0.296296296,,493.28069,7,0.259259259,0.166666667,0.875,O,,,0.130434783,,----,----,----,AlipatNoN,----,----,,493.39475,493.00000,0.39475
27,42,0,9,0,0,,509.275605,,2835802,2780370,2329953,,,5361685,5255742,4121553,,1.555555556,0.333333333,,509.27560,7,0.259259259,0.166666667,0.777777778,O,,,0.111111111,,----,----,----,AlipatNoN,----,----,,509.39337,509.00000,0.39337
27,42,0,10,0,0,,525.2705196,,3020891,2316805,3135764,,,4348268,4684630,3448171,,1.555555556,0.37037037,,525.27052,7,0.259259259,0.166666667,0.7,O,,,0.090909091,,----,----,----,AlipatNoN,----,----,,525.39198,525.00000,0.39198
27,42,0,11,0,0,,541.2654342,,2524106,2142244,1591660,,,3665136,3921523,3036194,,1.555555556,0.407407407,,541.26543,7,0.259259259,0.166666667,0.636363636,O,,,0.069767442,,----,----,----,AlipatNoN,----,----,,541.39059,541.00000,0.39059
27,42,0,12,0,0,,557.2603488,,1669488,1796874,1908909,,,2724802,3398651,2394395,,1.555555556,0.444444444,,557.26035,7,0.259259259,0.166666667,0.583333333,O,,,0.047619048,,----,----,----,AlipatNoN,----,----,,557.38921,557.00000,0.38921
27,42,0,13,0,0,,573.2552634,,NA,NA,NA,,,2344209,2339424,1980813,,1.555555556,0.481481481,,573.25526,7,0.259259259,0.166666667,0.538461538,O,,,0.024390244,,----,----,----,AlipatNoN,----,----,,573.38782,573.00000,0.38782
27,44,0,7,0,0,,479.3014258,,NA,NA,NA,,,2162458,2555336,1973492,,1.62962963,0.259259259,,479.30143,6,0.222222222,0.136363636,0.857142857,O,,,0.106382979,,----,----,----,AlipatNoN,----,----,,479.41226,479.00000,0.41226
27,44,0,8,0,0,,495.2963404,,NA,NA,NA,,,2927011,3503129,2196615,,1.62962963,0.296296296,,495.29634,6,0.222222222,0.136363636,0.75,O,,,0.086956522,,----,----,----,AlipatNoN,----,----,,495.41087,495.00000,0.41087
27,44,0,9,0,0,,511.291255,,NA,NA,NA,,,3439710,4297341,3018801,,1.62962963,0.333333333,,511.29125,6,0.222222222,0.136363636,0.666666667,O,,,0.066666667,,----,----,----,AlipatNoN,----,----,,511.40948,511.00000,0.40948
27,44,0,10,0,0,,527.2861696,,1878177,1939481,1580360,,,3263857,3715924,2908517,,1.62962963,0.37037037,,527.28617,6,0.222222222,0.136363636,0.6,O,,,0.045454545,,----,----,----,AlipatNoN,----,----,,527.40810,527.00000,0.40810
27,44,0,11,0,0,,543.2810842,,NA,NA,NA,,,3146958,3175991,2733011,,1.62962963,0.407407407,,543.28108,6,0.222222222,0.136363636,0.545454545,O,,,0.023255814,,----,----,----,AlipatNoN,----,----,,543.40671,543.00000,0.40671
27,44,0,12,0,0,,559.2759988,,NA,NA,NA,,,2759582,2763668,2210474,,1.62962963,0.444444444,,559.27600,6,0.222222222,0.136363636,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,559.40532,559.00000,0.40532
27,44,0,22,0,0,,719.2251448,,2469292,2866015,2659588,,,NA,NA,NA,,1.62962963,0.814814815,,719.22514,6,0.222222222,0.136363636,0.272727273,O,,,-0.3125,,----,----,----,----,SatFACarb,----,,719.39146,719.00000,0.39146
27,44,0,23,0,0,,735.2200594,,4298533,4451989,3771135,,,4350957,4290870,3746032,,1.62962963,0.851851852,,735.22006,6,0.222222222,0.136363636,0.260869565,O,,,-0.35483871,,----,----,----,----,SatFACarb,----,,735.39007,735.00000,0.39007
27,46,0,4,1,0,,465.3044027,,NA,NA,NA,,,3180193,1891116,1961994,,1.703703704,0.148148148,,465.30440,5,0.185185185,0.108695652,1.25,O,,,0.083333333,,----,----,----,AlipatNoN,----,----,,465.41200,465.00000,0.41200
27,46,0,8,0,0,,497.3119904,,NA,NA,NA,,,1865218,1856110,1560842,,1.703703704,0.296296296,,497.31199,5,0.185185185,0.108695652,0.625,O,,,0.043478261,,----,----,----,AlipatNoN,----,----,,497.42699,497.00000,0.42699
27,46,0,9,0,0,,513.306905,,NA,NA,NA,,,2337952,2579637,2001029,,1.703703704,0.333333333,,513.30690,5,0.185185185,0.108695652,0.555555556,O,,,0.022222222,,----,----,----,AlipatNoN,----,----,,513.42560,513.00000,0.42560
27,46,0,10,0,0,,529.3018196,,NA,NA,NA,,,2509166,2280777,1874259,,1.703703704,0.37037037,,529.30182,5,0.185185185,0.108695652,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,529.42421,529.00000,0.42421
27,46,0,11,0,0,,545.2967342,,NA,NA,NA,,,2685609,2483701,2196861,,1.703703704,0.407407407,,545.29673,5,0.185185185,0.108695652,0.454545455,O,,,-0.023255814,,----,----,----,AlipatNoN,----,----,,545.42283,545.00000,0.42283
27,46,0,12,0,0,,561.2916488,,NA,NA,NA,,,2382717,2505513,2219062,,1.703703704,0.444444444,,561.29165,5,0.185185185,0.108695652,0.416666667,O,,,-0.047619048,,----,----,----,AlipatNoN,----,----,,561.42144,561.00000,0.42144
27,48,0,11,0,0,,547.3123842,,NA,NA,NA,,,2194562,2701741,2125089,,1.777777778,0.407407407,,547.31238,4,0.148148148,0.083333333,0.363636364,O,,,-0.069767442,,----,----,----,AlipatNoN,----,----,,547.43894,547.00000,0.43894
27,48,0,12,0,0,,563.3072988,,NA,NA,NA,,,2424672,2654906,1795266,,1.777777778,0.444444444,,563.30730,4,0.148148148,0.083333333,0.333333333,O,,,-0.095238095,,----,----,----,AlipatNoN,----,----,,563.43756,563.00000,0.43756
28,26,0,12,0,0,,553.1351488,,1680566,1916275,1567169,,,NA,NA,NA,,0.928571429,0.428571429,,553.13515,16,0.571428571,0.615384615,1.333333333,CRAM,,,0.454545455,,----,----,HUnSatLig,----,----,----,,553.26305,553.00000,0.26305
28,28,0,12,0,0,,555.1507988,,2215832,2139458,1840827,,,NA,NA,NA,,1,0.428571429,,555.15080,15,0.535714286,0.535714286,1.25,CRAM,,,0.409090909,,----,----,HUnSatLig,----,----,----,,555.27917,555.00000,0.27917
28,28,0,13,0,0,,571.1457134,,2247049,2375936,1601393,,,NA,NA,NA,,1,0.464285714,,571.14571,15,0.535714286,0.535714286,1.153846154,CRAM,,,0.395348837,,----,----,HUnSatLig,----,----,----,,571.27778,571.00000,0.27778
28,28,0,14,0,0,,587.140628,,1906044,1651558,1654763,,,NA,NA,NA,,1,0.5,,587.14063,15,0.535714286,0.535714286,1.071428571,CRAM,,,0.380952381,,----,----,HUnSatLig,----,----,----,,587.27640,587.00000,0.27640
28,30,0,12,0,0,,557.1664488,,3354994,2735885,2886318,,,NA,NA,NA,,1.071428571,0.428571429,,557.16645,14,0.5,0.466666667,1.166666667,CRAM,,,0.363636364,,----,----,HUnSatLig,----,----,----,,557.29529,557.00000,0.29529
28,30,0,13,0,0,,573.1613634,,3070752,1960093,2130718,,,NA,NA,NA,,1.071428571,0.464285714,,573.16136,14,0.5,0.466666667,1.076923077,CRAM,,,0.348837209,,----,----,HUnSatLig,----,----,----,,573.29390,573.00000,0.29390
28,30,0,14,0,0,,589.156278,,2272991,1586401,1739098,,,NA,NA,NA,,1.071428571,0.5,,589.15628,14,0.5,0.466666667,1,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,589.29251,589.00000,0.29251
28,32,0,9,0,0,,511.197355,,NA,NA,NA,,,2375771,1820794,1881645,,1.142857143,0.321428571,,511.19735,13,0.464285714,0.40625,1.444444444,CRAM,,,0.361702128,,----,----,HUnSatLig,----,----,----,,511.31556,511.00000,0.31556
28,32,0,11,0,0,,543.1871842,,NA,NA,NA,,,2194639,2247226,2014679,,1.142857143,0.392857143,,543.18718,13,0.464285714,0.40625,1.181818182,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,543.31279,543.00000,0.31279
28,32,0,12,0,0,,559.1820988,,3589444,3043538,2701465,,,2401184,1944473,2317999,,1.142857143,0.428571429,,559.18210,13,0.464285714,0.40625,1.083333333,CRAM,,,0.318181818,,----,----,HUnSatLig,----,----,----,,559.31140,559.00000,0.31140
28,32,0,13,0,0,,575.1770134,,2266287,1890356,1939137,,,NA,NA,NA,,1.142857143,0.464285714,,575.17701,13,0.464285714,0.40625,1,CRAM,,,0.302325581,,----,----,HUnSatLig,----,----,----,,575.31001,575.00000,0.31001
28,34,0,8,0,0,,497.2180904,,1556656,1949071,1755746,,,3103230,2687082,2520324,,1.214285714,0.285714286,,497.21809,12,0.428571429,0.352941176,1.5,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,497.33306,497.00000,0.33306
28,34,0,9,0,0,,513.213005,,2167861,2540851,1971146,,,3171485,2895539,2547842,,1.214285714,0.321428571,,513.21300,12,0.428571429,0.352941176,1.333333333,CRAM,,,0.319148936,,----,----,HUnSatLig,----,----,----,,513.33168,513.00000,0.33168
28,34,0,10,0,0,,529.2079196,,2803421,2495015,2393465,,,3438959,3386186,3041620,,1.214285714,0.357142857,,529.20792,12,0.428571429,0.352941176,1.2,CRAM,,,0.304347826,,----,----,HUnSatLig,----,----,----,,529.33029,529.00000,0.33029
28,34,0,11,0,0,,545.2028342,,2502625,2379261,2286749,,,3142827,2924025,1970561,,1.214285714,0.392857143,,545.20283,12,0.428571429,0.352941176,1.090909091,CRAM,,,0.288888889,,----,----,HUnSatLig,----,----,----,,545.32890,545.00000,0.32890
28,34,0,12,0,0,,561.1977488,,1877774,2567313,2245244,,,NA,NA,NA,,1.214285714,0.428571429,,561.19775,12,0.428571429,0.352941176,1,CRAM,,,0.272727273,,----,----,HUnSatLig,----,----,----,,561.32752,561.00000,0.32752
28,36,0,7,0,0,,483.2388258,,1924726,1900650,1536551,,,3345305,3369536,2766765,,1.285714286,0.25,,483.23883,11,0.392857143,0.305555556,1.571428571,CRAM,,,0.306122449,,----,----,HUnSatLig,----,----,----,,483.35057,483.00000,0.35057
28,36,0,8,0,0,,499.2337404,,2795292,2677701,2426499,,,4500062,5031103,4396423,,1.285714286,0.285714286,,499.23374,11,0.392857143,0.305555556,1.375,CRAM,,,0.291666667,,----,----,HUnSatLig,----,----,----,,499.34918,499.00000,0.34918
28,36,0,9,0,0,,515.228655,,3681951,2947936,3544065,,,4883671,5418724,4600011,,1.285714286,0.321428571,,515.22865,11,0.392857143,0.305555556,1.222222222,CRAM,,,0.276595745,,----,----,HUnSatLig,----,----,----,,515.34779,515.00000,0.34779
28,36,0,10,0,0,,531.2235696,,3616022,3528243,2980265,,,5392742,5260088,4070712,,1.285714286,0.357142857,,531.22357,11,0.392857143,0.305555556,1.1,CRAM,,,0.260869565,,----,----,HUnSatLig,----,----,----,,531.34641,531.00000,0.34641
28,36,0,11,0,0,,547.2184842,,2978273,2981345,2728623,,,3528836,3977649,2665253,,1.285714286,0.392857143,,547.21848,11,0.392857143,0.305555556,1,CRAM,,,0.244444444,,----,----,HUnSatLig,----,----,----,,547.34502,547.00000,0.34502
28,36,0,12,0,0,,563.2133988,,3566800,3473483,2933336,,,4190049,3837632,3020744,,1.285714286,0.428571429,,563.21340,11,0.392857143,0.305555556,0.916666667,CRAM,,,0.227272727,,----,----,HUnSatLig,----,----,----,,563.34363,563.00000,0.34363
28,38,0,6,0,0,,469.2595612,,NA,NA,NA,,,2250883,2002724,1738745,,1.357142857,0.214285714,,469.25956,10,0.357142857,0.263157895,1.666666667,CRAM,,,0.28,,----,----,HUnSatLig,----,----,----,,469.36807,469.00000,0.36807
28,38,0,7,0,0,,485.2544758,,2536620,2646664,2401305,,,4340709,5098119,3383834,,1.357142857,0.25,,485.25448,10,0.357142857,0.263157895,1.428571429,CRAM,,,0.265306122,,----,----,HUnSatLig,----,----,----,,485.36668,485.00000,0.36668
28,38,0,8,0,0,,501.2493904,,3798925,3731451,3595944,,,6284988,6678802,5185031,,1.357142857,0.285714286,,501.24939,10,0.357142857,0.263157895,1.25,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,501.36530,501.00000,0.36530
